"","x"
"397","Mono"
"398","B"
"399","CD8 T"
"400","CD8 T"
"401","other T"
"402","NK"
"403","CD8 T"
"404","other T"
"405","B"
"406","other T"
"407","CD8 T"
"408","CD8 T"
"409","other T"
"410","CD8 T"
"411","CD8 T"
"412","NK"
"413","other T"
"414","other T"
"415","other T"
"416","CD8 T"
"417","CD8 T"
"418","other T"
"419","CD8 T"
"420","NK"
"421","CD8 T"
"422","CD8 T"
"423","B"
"424","B"
"425","B"
"426","CD8 T"
"427","CD8 T"
"428","CD8 T"
"429","other T"
"430","Mono"
"431","CD8 T"
"432","CD8 T"
"433","CD8 T"
"434","other T"
"435","B"
"436","B"
"437","NK"
"438","CD8 T"
"439","B"
"440","CD8 T"
"441","B"
"442","other T"
"443","other T"
"444","CD8 T"
"445","CD8 T"
"446","B"
"447","other T"
"448","B"
"449","CD8 T"
"450","other T"
"451","CD8 T"
"452","CD8 T"
"453","other T"
"454","NK"
"455","B"
"456","CD8 T"
"457","B"
"458","CD8 T"
"459","CD8 T"
"460","CD8 T"
"461","other T"
"462","CD8 T"
"463","CD8 T"
"464","other T"
"465","B"
"466","B"
"467","NK"
"468","NK"
"469","DC"
"470","other T"
"471","CD8 T"
"472","other T"
"473","CD8 T"
"474","NK"
"475","B"
"476","CD8 T"
"477","CD8 T"
"478","B"
"479","B"
"480","B"
"481","Mono"
"482","CD8 T"
"483","CD8 T"
"484","other"
"485","B"
"486","NK"
"487","B"
"488","B"
"489","CD8 T"
"490","NK"
"491","CD8 T"
"492","CD8 T"
"493","other T"
"494","B"
"495","Mono"
"496","B"
"497","CD8 T"
"498","other T"
"499","CD8 T"
"500","CD8 T"
"501","Mono"
"502","CD8 T"
"503","CD8 T"
"504","CD8 T"
"505","CD8 T"
"506","CD8 T"
"507","CD8 T"
"508","B"
"509","other T"
"510","Mono"
"511","other T"
"512","CD8 T"
"513","CD8 T"
"514","other T"
"515","other T"
"516","other T"
"517","CD8 T"
"518","CD8 T"
"519","other T"
"520","other T"
"521","NK"
"522","CD8 T"
"523","B"
"524","other T"
"525","CD8 T"
"526","other T"
"527","CD8 T"
"528","CD8 T"
"529","CD8 T"
"530","CD8 T"
"531","CD8 T"
"532","other T"
"533","NK"
"534","B"
"535","CD8 T"
"536","other T"
"537","NK"
"538","B"
"539","CD8 T"
"540","other T"
"541","other T"
"542","B"
"543","DC"
"544","B"
"545","B"
"546","CD8 T"
"547","CD8 T"
"548","B"
"549","CD8 T"
"550","CD8 T"
"551","other T"
"552","CD8 T"
"553","other T"
"554","CD8 T"
"555","CD8 T"
"556","CD8 T"
"557","NK"
"558","other T"
"559","NK"
"560","other T"
"561","CD8 T"
"562","other T"
"563","B"
"564","NK"
"565","CD8 T"
"566","CD8 T"
"567","B"
"568","CD8 T"
"569","CD8 T"
"570","CD8 T"
"571","B"
"572","CD8 T"
"573","CD8 T"
"574","B"
"575","NK"
"576","other T"
"577","other T"
"578","B"
"579","CD8 T"
"580","NK"
"581","CD8 T"
"582","CD8 T"
"583","CD8 T"
"584","CD8 T"
"585","CD8 T"
"586","other T"
"587","CD8 T"
"588","other T"
"589","B"
"590","other T"
"591","CD8 T"
"592","CD8 T"
"593","CD8 T"
"594","CD8 T"
"595","CD8 T"
"596","B"
"597","CD8 T"
"598","CD8 T"
"599","CD8 T"
"600","CD8 T"
"601","CD8 T"
"602","CD8 T"
"603","CD8 T"
"604","NK"
"605","NK"
"606","CD8 T"
"607","CD8 T"
"608","other T"
"609","B"
"610","NK"
"611","CD8 T"
"612","CD8 T"
"613","NK"
"614","B"
"615","CD8 T"
"616","B"
"617","other T"
"618","other T"
"619","NK"
"620","CD8 T"
"621","CD8 T"
"622","NK"
"623","CD8 T"
"624","B"
"625","NK"
"626","CD8 T"
"627","CD8 T"
"628","CD8 T"
"629","CD8 T"
"630","other T"
"631","CD8 T"
"632","B"
"633","CD8 T"
"634","NK"
"635","B"
"636","other"
"637","CD8 T"
"638","B"
"639","NK"
"640","CD8 T"
"641","NK"
"642","B"
"643","B"
"644","other T"
"645","other"
"646","B"
"647","NK"
"648","other T"
"649","CD8 T"
"650","NK"
"651","CD8 T"
"652","CD8 T"
"653","CD8 T"
"654","CD8 T"
"655","B"
"656","NK"
"657","CD8 T"
"658","other T"
"659","B"
"660","CD8 T"
"661","other T"
"662","B"
"663","CD8 T"
"664","B"
"665","B"
"666","other T"
"667","Mono"
"668","CD8 T"
"669","NK"
"670","NK"
"671","CD8 T"
"672","CD8 T"
"673","NK"
"674","NK"
"675","CD8 T"
"676","other T"
"677","CD8 T"
"678","Mono"
"679","CD8 T"
"680","CD8 T"
"681","CD8 T"
"682","CD8 T"
"683","CD8 T"
"684","NK"
"685","B"
"686","CD8 T"
"687","B"
"688","CD8 T"
"689","B"
"690","other T"
"691","CD8 T"
"692","CD8 T"
"693","CD8 T"
"694","CD8 T"
"695","B"
"696","NK"
"697","CD8 T"
"698","CD8 T"
"699","CD8 T"
"700","other T"
"701","CD8 T"
"702","CD8 T"
"703","CD8 T"
"704","other T"
"705","CD8 T"
"706","CD8 T"
"707","CD8 T"
"708","other T"
"709","other T"
"710","B"
"711","CD8 T"
"712","DC"
"713","NK"
"714","CD8 T"
"715","CD8 T"
"716","other T"
"717","CD8 T"
"718","other T"
"719","other T"
"720","CD8 T"
"721","CD8 T"
"722","B"
"723","NK"
"724","B"
"725","B"
"726","Mono"
"727","CD8 T"
"728","CD8 T"
"729","other T"
"730","other T"
"731","DC"
"732","other T"
"733","CD8 T"
"734","CD8 T"
"735","CD8 T"
"736","CD8 T"
"737","CD8 T"
"738","CD8 T"
"739","CD8 T"
"740","CD8 T"
"741","CD8 T"
"742","CD8 T"
"743","CD8 T"
"744","CD8 T"
"745","CD8 T"
"746","B"
"747","CD8 T"
"748","CD8 T"
"749","CD8 T"
"750","CD8 T"
"751","Mono"
"752","Mono"
"753","DC"
"754","CD8 T"
"755","NK"
"756","CD8 T"
"757","other T"
"758","NK"
"759","other T"
"760","CD8 T"
"761","other T"
"762","B"
"763","CD8 T"
"764","B"
"765","other T"
"766","CD8 T"
"767","B"
"768","B"
"769","CD8 T"
"770","CD8 T"
"771","CD8 T"
"772","CD8 T"
"773","NK"
"774","B"
"775","CD8 T"
"776","NK"
"777","B"
"778","CD8 T"
"779","CD8 T"
"780","CD8 T"
"781","CD8 T"
"782","NK"
"783","CD8 T"
"784","CD8 T"
"785","other T"
"786","B"
"787","Mono"
"788","CD8 T"
"789","CD8 T"
"790","Mono"
"791","B"
"792","B"
"793","other T"
"794","CD8 T"
"795","CD8 T"
"796","CD8 T"
"797","CD8 T"
"798","CD8 T"
"799","CD8 T"
"800","Mono"
"801","CD8 T"
"802","CD8 T"
"803","CD8 T"
"804","CD8 T"
"805","CD8 T"
"806","CD8 T"
"807","CD8 T"
"808","CD8 T"
"809","other T"
"810","CD8 T"
"811","CD8 T"
"812","NK"
"813","other T"
"814","CD8 T"
"815","CD8 T"
"816","CD8 T"
"817","B"
"818","CD8 T"
"819","CD8 T"
"820","CD8 T"
"821","NK"
"822","B"
"823","CD8 T"
"824","CD8 T"
"825","CD8 T"
"826","CD8 T"
"827","NK"
"828","CD8 T"
"829","CD8 T"
"830","CD8 T"
"831","other T"
"832","NK"
"833","CD8 T"
"834","CD8 T"
"835","CD8 T"
"836","CD8 T"
"837","other T"
"838","other T"
"839","CD8 T"
"840","CD8 T"
"841","CD8 T"
"842","CD8 T"
"843","B"
"844","CD8 T"
"845","other T"
"846","other T"
"847","CD8 T"
"848","CD8 T"
"849","other T"
"850","other T"
"851","other T"
"852","CD8 T"
"853","B"
"854","CD8 T"
"855","B"
"856","CD8 T"
"857","CD8 T"
"858","B"
"859","NK"
"860","CD8 T"
"861","CD8 T"
"862","CD8 T"
"863","CD8 T"
"864","CD8 T"
"865","CD8 T"
"866","other T"
"867","CD8 T"
"868","CD8 T"
"869","B"
"870","CD8 T"
"871","CD8 T"
"872","CD8 T"
"873","B"
"874","Mono"
"875","other T"
"876","CD8 T"
"877","other T"
"878","other T"
"879","CD8 T"
"880","DC"
"881","other T"
"882","CD8 T"
"883","other T"
"884","B"
"885","CD8 T"
"886","B"
"887","CD8 T"
"888","CD8 T"
"889","other T"
"890","other T"
"891","CD8 T"
"892","NK"
"893","B"
"894","B"
"895","DC"
"896","CD8 T"
"897","other T"
"898","B"
"899","NK"
"900","CD8 T"
"901","CD8 T"
"902","other T"
"903","B"
"904","CD8 T"
"905","CD8 T"
"906","CD8 T"
"907","CD8 T"
"908","CD8 T"
"909","B"
"910","NK"
"911","B"
"912","CD8 T"
"913","other T"
"914","CD8 T"
"915","CD8 T"
"916","other T"
"917","CD8 T"
"918","Mono"
"919","CD8 T"
"920","CD8 T"
"921","CD8 T"
"922","CD8 T"
"923","CD8 T"
"924","CD8 T"
"925","B"
"926","CD8 T"
"927","other"
"928","CD8 T"
"929","other T"
"930","other T"
"931","NK"
"932","B"
"933","CD8 T"
"934","CD8 T"
"935","CD8 T"
"936","CD8 T"
"937","CD8 T"
"938","CD8 T"
"939","CD8 T"
"940","B"
"941","CD8 T"
"942","CD8 T"
"943","B"
"944","CD8 T"
"945","CD8 T"
"946","CD8 T"
"947","CD8 T"
"948","other T"
"949","CD8 T"
"950","CD8 T"
"951","CD8 T"
"952","B"
"953","CD8 T"
"954","CD8 T"
"955","CD8 T"
"956","other T"
"957","CD8 T"
"958","CD8 T"
"959","CD8 T"
"960","other T"
"961","CD8 T"
"962","B"
"963","CD8 T"
"964","other T"
"965","CD8 T"
"966","CD8 T"
"967","CD8 T"
"968","CD8 T"
"969","CD8 T"
"970","NK"
"971","CD8 T"
"972","B"
"973","CD8 T"
"974","CD8 T"
"975","NK"
"976","CD8 T"
"977","CD8 T"
"978","CD8 T"
"979","CD8 T"
"980","other T"
"981","NK"
"982","other T"
"983","NK"
"984","CD8 T"
"985","other T"
"986","CD8 T"
"987","other T"
"988","CD8 T"
"989","CD8 T"
"990","other T"
"991","CD8 T"
"992","B"
"993","CD8 T"
"994","CD8 T"
"995","CD8 T"
"996","CD8 T"
"997","CD8 T"
"998","NK"
"999","B"
"1000","CD8 T"
"1001","B"
"1002","Mono"
"1003","other T"
"1004","other T"
"1005","CD8 T"
"1006","CD8 T"
"1007","CD8 T"
"1008","other T"
"1009","CD8 T"
"1010","CD8 T"
"1011","CD8 T"
"1012","other T"
"1013","CD8 T"
"1014","B"
"1015","Mono"
"1016","CD8 T"
"1017","B"
"1018","other T"
"1019","NK"
"1020","B"
"1021","CD8 T"
"1022","CD8 T"
"1023","CD8 T"
"1024","CD8 T"
"1025","CD8 T"
"1026","CD8 T"
"1027","CD8 T"
"1028","NK"
"1029","CD8 T"
"1030","other T"
"1031","other T"
"1032","B"
"1033","DC"
"1034","CD8 T"
"1035","other T"
"1036","CD8 T"
"1037","CD8 T"
"1038","CD8 T"
"1039","CD8 T"
"1040","NK"
"1041","B"
"1042","CD8 T"
"1043","CD8 T"
"1044","CD8 T"
"1045","CD8 T"
"1046","other T"
"1047","B"
"1048","other T"
"1049","CD8 T"
"1050","CD8 T"
"1051","NK"
"1052","CD8 T"
"1053","CD8 T"
"1054","CD8 T"
"1055","NK"
"1056","NK"
"1057","other T"
"1058","CD8 T"
"1059","other T"
"1060","CD8 T"
"1061","NK"
"1062","other T"
"1063","other T"
"1064","CD8 T"
"1065","other T"
"1066","other T"
"1067","B"
"1068","CD8 T"
"1069","CD8 T"
"1070","other T"
"1071","CD8 T"
"1072","CD8 T"
"1073","CD8 T"
"1074","other T"
"1075","NK"
"1076","NK"
"1077","B"
"1078","B"
"1079","NK"
"1080","CD8 T"
"1081","B"
"1082","CD8 T"
"1083","other T"
"1084","CD8 T"
"1085","other T"
"1086","CD8 T"
"1087","B"
"1088","other T"
"1089","NK"
"1090","CD8 T"
"1091","CD8 T"
"1092","CD8 T"
"1093","other"
"1094","other T"
"1095","other T"
"1096","B"
"1097","CD8 T"
"1098","CD8 T"
"1099","other T"
"1100","B"
"1101","CD8 T"
"1102","CD8 T"
"1103","CD8 T"
"1104","CD8 T"
"1105","CD8 T"
"1106","B"
"1107","CD8 T"
"1108","CD8 T"
"1109","B"
"1110","other T"
"1111","CD8 T"
"1112","DC"
"1113","CD8 T"
"1114","CD8 T"
"1115","CD8 T"
"1116","CD8 T"
"1117","CD8 T"
"1118","CD8 T"
"1119","CD8 T"
"1120","CD8 T"
"1121","CD8 T"
"1122","NK"
"1123","CD8 T"
"1124","other T"
"1125","other T"
"1126","B"
"1127","other T"
"1128","other T"
"1129","other T"
"1130","NK"
"1131","CD8 T"
"1132","other T"
"1133","other T"
"1134","CD8 T"
"1135","CD8 T"
"1136","CD8 T"
"1137","CD8 T"
"1138","other T"
"1139","CD8 T"
"1140","CD8 T"
"1141","other T"
"1142","B"
"1143","B"
"1144","B"
"1145","B"
"1146","other"
"1147","CD8 T"
"1148","other T"
"1149","Mono"
"1150","B"
"1151","NK"
"1152","CD8 T"
"1153","CD8 T"
"1154","other T"
"1155","B"
"1156","other T"
"1157","NK"
"1158","CD8 T"
"1159","CD8 T"
"1160","CD8 T"
"1161","CD8 T"
"1162","CD8 T"
"1163","CD8 T"
"1164","CD8 T"
"1165","CD8 T"
"1166","B"
"1167","Mono"
"1168","NK"
"1169","CD8 T"
"1170","Mono"
"1171","other T"
"1172","CD8 T"
"1173","B"
"1174","CD8 T"
"1175","other T"
"1176","B"
"1177","B"
"1178","other T"
"1179","other T"
"1180","B"
"1181","CD8 T"
"1182","CD8 T"
"1183","CD8 T"
"1184","other T"
"1185","B"
"1186","CD8 T"
"1187","B"
"1188","CD8 T"
"1189","other T"
"1190","CD8 T"
"1191","Mono"
"1192","CD8 T"
"1193","CD8 T"
"1194","B"
"1195","CD8 T"
"1196","CD8 T"
"1197","CD8 T"
"1198","B"
"1199","CD8 T"
"1200","other T"
"1201","CD8 T"
"1202","CD8 T"
"1203","B"
"1204","NK"
"1205","CD8 T"
"1206","NK"
"1207","Mono"
"1208","other T"
"1209","NK"
"1210","Mono"
"1211","NK"
"1212","B"
"1213","CD8 T"
"1214","CD8 T"
"1215","CD8 T"
"1216","CD8 T"
"1217","CD8 T"
"1218","other T"
"1219","CD8 T"
"1220","CD8 T"
"1221","CD8 T"
"1222","other T"
"1223","other T"
"1224","other T"
"1225","B"
"1226","CD8 T"
"1227","CD8 T"
"1228","other"
"1229","CD8 T"
"1230","other T"
"1231","other T"
"1232","CD8 T"
"1233","B"
"1234","CD8 T"
"1235","CD8 T"
"1236","CD8 T"
"1237","CD8 T"
"1238","CD8 T"
"1239","NK"
"1240","CD8 T"
"1241","B"
"1242","B"
"1243","other T"
"1244","NK"
"1245","CD8 T"
"1246","DC"
"1247","other T"
"1248","NK"
"1249","NK"
"1250","CD8 T"
"1251","other T"
"1252","CD8 T"
"1253","other"
"1254","NK"
"1255","CD8 T"
"1256","CD8 T"
"1257","CD8 T"
"1258","CD8 T"
"1259","B"
"1260","CD8 T"
"1261","other T"
"1262","other T"
"1263","B"
"1264","CD8 T"
"1265","CD8 T"
"1266","CD8 T"
"1267","CD8 T"
"1268","CD8 T"
"1269","DC"
"1270","CD8 T"
"1271","CD8 T"
"1272","CD8 T"
"1273","other T"
"1274","CD8 T"
"1275","CD8 T"
"1276","CD8 T"
"1277","B"
"1278","CD8 T"
"1279","other T"
"1280","CD8 T"
"1281","CD8 T"
"1282","B"
"1283","B"
"1284","Mono"
"1285","other T"
"1286","CD8 T"
"1287","CD8 T"
"1288","B"
"1289","CD8 T"
"1290","CD8 T"
"1291","Mono"
"1292","CD8 T"
"1293","other T"
"1294","B"
"1295","CD8 T"
"1296","B"
"1297","CD8 T"
"1298","B"
"1299","B"
"1300","CD8 T"
"1301","B"
"1302","CD8 T"
"1303","other T"
"1304","B"
"1305","other T"
"1306","B"
"1307","CD8 T"
"1308","other T"
"1309","other"
"1310","CD8 T"
"1311","CD8 T"
"1312","CD8 T"
"1313","CD8 T"
"1314","CD8 T"
"1315","CD8 T"
"1316","B"
"1317","B"
"1318","CD8 T"
"1319","other T"
"1320","CD8 T"
"1321","B"
"1322","other T"
"1323","CD8 T"
"1324","B"
"1325","CD8 T"
"1326","B"
"1327","other T"
"1328","CD8 T"
"1329","CD8 T"
"1330","B"
"1331","NK"
"1332","other T"
"1333","B"
"1334","other T"
"1335","CD8 T"
"1336","DC"
"1337","CD8 T"
"1338","CD8 T"
"1339","CD8 T"
"1340","CD8 T"
"1341","B"
"1342","Mono"
"1343","CD8 T"
"1344","CD8 T"
"1345","CD8 T"
"1346","other T"
"1347","other T"
"1348","Mono"
"1349","B"
"1350","B"
"1351","CD8 T"
"1352","CD8 T"
"1353","B"
"1354","NK"
"1355","CD8 T"
"1356","other T"
"1357","CD8 T"
"1358","other T"
"1359","Mono"
"1360","other T"
"1361","other T"
"1362","CD8 T"
"1363","other T"
"1364","Mono"
"1365","Mono"
"1366","Mono"
"1367","other T"
"1368","Mono"
"1369","other T"
"1370","CD8 T"
"1371","Mono"
"1372","Mono"
"1373","Mono"
"1374","CD8 T"
"1375","other T"
"1376","CD8 T"
"1377","B"
"1378","other T"
"1379","B"
"1380","B"
"1381","CD8 T"
"1382","other T"
"1383","other T"
"1384","CD8 T"
"1385","CD8 T"
"1386","Mono"
"1387","CD8 T"
"1388","CD8 T"
"1389","B"
"1390","CD8 T"
"1391","CD8 T"
"1392","CD8 T"
"1393","NK"
"1394","B"
"1395","CD8 T"
"1396","CD8 T"
"1397","CD8 T"
"1398","CD8 T"
"1399","CD8 T"
"1400","B"
"1401","other T"
"1402","B"
"1403","CD8 T"
"1404","CD8 T"
"1405","CD8 T"
"1406","NK"
"1407","DC"
"1408","CD8 T"
"1409","Mono"
"1410","CD8 T"
"1411","other T"
"1412","CD8 T"
"1413","CD8 T"
"1414","B"
"1415","CD8 T"
"1416","NK"
"1417","CD8 T"
"1418","other T"
"1419","NK"
"1420","B"
"1421","CD8 T"
"1422","CD8 T"
"1423","CD8 T"
"1424","NK"
"1425","CD8 T"
"1426","CD8 T"
"1427","other T"
"1428","CD8 T"
"1429","CD8 T"
"1430","other T"
"1431","CD8 T"
"1432","CD8 T"
"1433","B"
"1434","other T"
"1435","other T"
"1436","CD8 T"
"1437","NK"
"1438","NK"
"1439","other T"
"1440","CD8 T"
"1441","other T"
"1442","B"
"1443","B"
"1444","NK"
"1445","CD8 T"
"1446","B"
"1447","B"
"1448","other T"
"1449","CD8 T"
"1450","CD8 T"
"1451","other T"
"1452","NK"
"1453","B"
"1454","CD8 T"
"1455","CD8 T"
"1456","Mono"
"1457","other T"
"1458","other T"
"1459","Mono"
"1460","CD8 T"
"1461","CD8 T"
"1462","other T"
"1463","Mono"
"1464","other T"
"1465","NK"
"1466","CD8 T"
"1467","NK"
"1468","CD8 T"
"1469","B"
"1470","B"
"1471","CD8 T"
"1472","B"
"1473","other T"
"1474","CD8 T"
"1475","other T"
"1476","Mono"
"1477","other T"
"1478","CD8 T"
"1479","other T"
"1480","other T"
"1481","other T"
"1482","B"
"1483","CD8 T"
"1484","CD8 T"
"1485","CD8 T"
"1486","NK"
"1487","B"
"1488","CD8 T"
"1489","other T"
"1490","other T"
"1491","other T"
"1492","B"
"1493","other T"
"1494","CD8 T"
"1495","CD8 T"
"1496","CD8 T"
"1497","CD8 T"
"1498","DC"
"1499","B"
"1500","DC"
"1501","DC"
"1502","CD8 T"
"1503","CD8 T"
"1504","NK"
"1505","CD8 T"
"1506","NK"
"1507","NK"
"1508","CD8 T"
"1509","CD8 T"
"1510","CD8 T"
"1511","B"
"1512","CD8 T"
"1513","CD8 T"
"1514","B"
"1515","CD8 T"
"1516","NK"
"1517","B"
"1518","CD8 T"
"1519","CD8 T"
"1520","CD8 T"
"1521","CD8 T"
"1522","CD8 T"
"1523","B"
"1524","other T"
"1525","NK"
"1526","other T"
"1527","other T"
"1528","CD8 T"
"1529","Mono"
"1530","Mono"
"1531","other T"
"1532","NK"
"1533","CD8 T"
"1534","CD8 T"
"1535","CD8 T"
"1536","CD8 T"
"1537","CD8 T"
"1538","CD8 T"
"1539","other T"
"1540","CD8 T"
"1541","CD8 T"
"1542","CD8 T"
"1543","CD8 T"
"1544","B"
"1545","CD8 T"
"1546","CD8 T"
"1547","other T"
"1548","CD8 T"
"1549","CD8 T"
"1550","NK"
"1551","NK"
"1552","CD8 T"
"1553","Mono"
"1554","NK"
"1555","CD8 T"
"1556","other T"
"1557","CD8 T"
"1558","B"
"1559","B"
"1560","CD8 T"
"1561","NK"
"1562","NK"
"1563","CD8 T"
"1564","B"
"1565","NK"
"1566","B"
"1567","CD8 T"
"1568","NK"
"1569","NK"
"1570","CD8 T"
"1571","NK"
"1572","CD8 T"
"1573","NK"
"1574","CD8 T"
"1575","other T"
"1576","other T"
"1577","other T"
"1578","CD8 T"
"1579","CD8 T"
"1580","CD8 T"
"1581","CD8 T"
"1582","CD8 T"
"1583","Mono"
"1584","CD8 T"
"1585","CD8 T"
"1586","other T"
"1587","B"
"1588","CD8 T"
"1589","CD8 T"
"1590","NK"
"1591","CD8 T"
"1592","CD8 T"
"1593","CD8 T"
"1594","CD8 T"
"1595","other T"
"1596","other T"
"1597","NK"
"1598","other T"
"1599","CD8 T"
"1600","CD8 T"
"1601","NK"
