"","x"
"215","CD4 TCM"
"216","gdT"
"217","dnT"
"218","MAIT"
"219","CD8 TEM"
"220","B naive"
"221","CD4 Naive"
"222","CD4 TCM"
"223","CD8 TEM"
"224","CD4 Naive"
"225","MAIT"
"226","MAIT"
"227","CD4 Naive"
"228","CD4 TCM"
"229","CD8 TEM"
"230","CD4 TCM"
"231","dnT"
"232","gdT"
"233","CD8 Naive"
"234","CD4 TEM"
"235","CD4 TCM"
"236","gdT"
"237","CD4 Naive"
"238","NK"
"239","CD8 Naive"
"240","CD4 Naive"
"241","CD4 Naive"
"242","CD16 Mono"
"243","CD8 Naive"
"244","CD8 Naive"
"245","CD4 TCM"
"246","CD8 Naive"
"247","CD14 Mono"
"248","B memory"
"249","CD4 TCM"
"250","CD8 Naive"
"251","CD8 Naive"
"252","NK"
"253","CD4 Naive"
"254","CD8 Naive"
"255","CD4 Naive"
"256","CD4 TCM"
"257","Treg"
"258","dnT"
"259","CD8 TEM"
"260","CD4 Naive"
"261","CD4 Naive"
"262","B memory"
"263","B naive"
"264","CD8 TEM"
"265","B naive"
"266","CD8 TEM"
"267","CD4 TCM"
"268","CD4 TCM"
"269","CD4 Naive"
"270","CD4 TCM"
"271","CD8 TEM"
"272","MAIT"
"273","Treg"
"274","CD4 TCM"
"275","CD4 Naive"
"276","CD4 Naive"
"277","CD4 TCM"
"278","CD8 TEM"
"279","CD4 TCM"
"280","gdT"
"281","B intermediate"
"282","CD4 TCM"
"283","MAIT"
"284","CD4 TCM"
"285","CD4 Naive"
"286","NK"
"287","CD4 TCM"
"288","CD8 TEM"
"289","CD4 TCM"
"290","CD4 Naive"
"291","CD4 Naive"
"292","CD4 TCM"
"293","CD8 Naive"
"294","CD4 TCM"
"295","CD4 Naive"
"296","CD8 Naive"
"297","CD4 TCM"
"298","NK"
"299","CD4 Naive"
"300","CD8 Naive"
"301","B naive"
"302","CD4 TCM"
"303","CD4 TCM"
"304","B naive"
"305","CD8 TEM"
"306","CD4 Naive"
"307","CD4 Naive"
"308","CD4 Naive"
"309","CD14 Mono"
"310","CD4 Naive"
"311","CD4 Naive"
"312","CD4 Naive"
"313","CD4 Naive"
"314","CD4 TCM"
"315","CD4 Naive"
"316","CD4 TCM"
"317","CD4 Naive"
"318","pDC"
"319","CD4 Naive"
"320","CD4 Naive"
"321","CD4 Naive"
"322","CD4 TCM"
"323","CD4 TCM"
"324","B naive"
"325","gdT"
"326","CD4 Naive"
"327","MAIT"
"328","CD4 TCM"
"329","CD4 Naive"
"330","CD8 TEM"
"331","CD4 TCM"
"332","CD4 Naive"
"333","CD4 Naive"
"334","CD4 Naive"
"335","CD4 Naive"
"336","CD8 Naive"
"337","CD4 Naive"
"338","CD4 Naive"
"339","B naive"
"340","MAIT"
"341","CD4 Naive"
"342","CD4 Naive"
"343","NK"
"344","CD4 Naive"
"345","CD4 TCM"
"346","CD4 Naive"
"347","Treg"
"348","CD4 Naive"
"349","CD8 TEM"
"350","CD4 TCM"
"351","CD4 TCM"
"352","CD8 Naive"
"353","MAIT"
"354","CD4 Naive"
"355","B intermediate"
"356","CD4 Naive"
"357","CD4 Naive"
"358","gdT"
"359","CD8 TEM"
"360","CD8 Naive"
"361","CD4 Naive"
"362","CD4 Naive"
"363","CD4 Naive"
"364","Treg"
"365","B naive"
"366","CD4 Proliferating"
"367","CD8 TEM"
"368","B naive"
"369","NK"
"370","NK"
"371","CD4 TCM"
"372","MAIT"
"373","CD4 Naive"
"374","CD4 TCM"
"375","CD4 TCM"
"376","CD8 Naive"
"377","CD4 TCM"
"378","gdT"
"379","CD4 Naive"
"380","CD16 Mono"
"381","CD4 Naive"
"382","CD4 Naive"
"383","CD4 TCM"
"384","CD4 TCM"
"385","CD4 Naive"
"386","CD4 Naive"
"387","CD4 Naive"
"388","CD4 Naive"
"389","CD4 Naive"
"390","CD4 Naive"
"391","dnT"
"392","NK"
"393","CD4 TCM"
"394","CD4 Naive"
"395","CD8 Naive"
"396","CD16 Mono"
"397","HSPC"
"398","CD4 Naive"
"399","CD4 Naive"
"400","CD16 Mono"
"401","CD4 TCM"
"402","CD4 Naive"
"403","gdT"
"404","CD4 Naive"
"405","gdT"
"406","CD8 Naive"
"407","CD8 Naive"
"408","B naive"
"409","CD8 Naive"
"410","CD4 Naive"
"411","CD4 TCM"
"412","CD4 Naive"
"413","CD4 Naive"
"414","CD4 Naive"
"415","CD4 TCM"
"416","MAIT"
"417","CD4 TEM"
"418","CD8 TEM"
"419","B naive"
"420","CD4 Naive"
"421","MAIT"
"422","cDC2"
"423","B memory"
"424","CD8 TEM"
"425","CD4 TCM"
"426","CD4 Naive"
"427","CD4 Naive"
"428","CD4 Naive"
"429","MAIT"
"430","NK_CD56bright"
"431","CD8 TEM"
"432","MAIT"
"433","CD8 TEM"
"434","dnT"
"435","gdT"
"436","CD4 Naive"
"437","CD4 Naive"
"438","B naive"
"439","HSPC"
"440","B intermediate"
"441","CD8 TEM"
"442","Treg"
"443","CD4 Naive"
"444","CD4 TCM"
"445","MAIT"
"446","MAIT"
"447","MAIT"
"448","CD4 Naive"
"449","CD4 TCM"
"450","CD4 Naive"
"451","CD4 Naive"
"452","NK Proliferating"
"453","B memory"
"454","CD4 Naive"
"455","CD4 TCM"
"456","CD8 TEM"
"457","CD4 TCM"
"458","CD4 Naive"
"459","NK_CD56bright"
"460","CD4 Naive"
"461","CD4 TCM"
"462","MAIT"
"463","CD4 Naive"
"464","CD4 Naive"
"465","CD16 Mono"
"466","dnT"
"467","CD4 TCM"
"468","CD8 Naive"
"469","CD4 Naive"
"470","CD4 TCM"
"471","CD8 TEM"
"472","CD8 TEM"
"473","CD8 Naive"
"474","B intermediate"
"475","CD4 Naive"
"476","CD8 TEM"
"477","B naive"
"478","CD4 Naive"
"479","CD4 TCM"
"480","CD4 Naive"
"481","CD4 Naive"
"482","B naive"
"483","MAIT"
"484","NK"
"485","CD4 Naive"
"486","CD4 Naive"
"487","CD4 Naive"
"488","CD4 Naive"
"489","CD4 Naive"
"490","CD4 Naive"
"491","CD4 TCM"
"492","pDC"
"493","CD4 TCM"
"494","CD8 Naive"
"495","CD4 Naive"
"496","CD4 Naive"
"497","CD4 Naive"
"498","CD4 TCM"
"499","CD4 Naive"
"500","CD4 Naive"
"501","CD4 TCM"
"502","CD4 TCM"
"503","CD14 Mono"
"504","Treg"
"505","CD8 TEM"
"506","CD4 TCM"
"507","gdT"
"508","CD4 Naive"
"509","CD4 TCM"
"510","B naive"
"511","B intermediate"
"512","CD4 TCM"
"513","CD4 Naive"
"514","CD4 Naive"
"515","CD4 Naive"
"516","B naive"
"517","CD4 TCM"
"518","CD8 Naive"
"519","CD4 TCM"
"520","CD4 TCM"
"521","CD4 Naive"
"522","CD4 Naive"
"523","NK"
"524","NK"
"525","CD4 TCM"
"526","CD4 Naive"
"527","gdT"
"528","CD4 TCM"
"529","CD4 TCM"
"530","MAIT"
"531","CD4 Naive"
"532","CD4 Naive"
"533","CD4 Naive"
"534","gdT"
"535","CD4 TCM"
"536","CD4 Naive"
"537","CD4 Naive"
"538","CD4 TCM"
"539","dnT"
"540","CD4 Naive"
"541","MAIT"
"542","CD4 Naive"
"543","MAIT"
"544","CD4 Naive"
"545","CD4 Naive"
"546","CD4 TCM"
"547","CD8 TEM"
"548","CD4 Naive"
"549","CD8 TEM"
"550","NK"
"551","gdT"
"552","CD4 TCM"
"553","CD4 TEM"
"554","CD4 Naive"
"555","Platelet"
"556","CD4 Naive"
"557","CD8 TEM"
"558","CD4 Naive"
"559","CD4 TCM"
"560","CD4 Naive"
"561","CD4 Naive"
"562","CD4 TCM"
"563","CD4 Naive"
"564","CD4 TCM"
"565","CD8 TEM"
"566","CD14 Mono"
"567","CD4 Naive"
"568","Treg"
"569","CD8 Naive"
"570","CD4 Naive"
"571","CD4 Naive"
"572","CD4 TCM"
"573","CD4 TCM"
"574","CD4 Naive"
"575","CD4 Naive"
"576","CD4 Naive"
"577","CD4 TCM"
"578","CD4 Naive"
"579","CD4 TCM"
"580","MAIT"
"581","CD8 Naive"
"582","CD4 Naive"
"583","CD14 Mono"
"584","cDC2"
"585","CD4 Naive"
"586","CD4 Naive"
"587","MAIT"
"588","CD4 TCM"
"589","CD4 TCM"
"590","Treg"
"591","CD4 Naive"
"592","CD8 Naive"
"593","CD4 Naive"
"594","CD4 TCM"
"595","CD4 Naive"
"596","CD4 Naive"
"597","Treg"
"598","dnT"
"599","dnT"
"600","CD8 TEM"
"601","CD4 Naive"
"602","CD4 Naive"
"603","CD4 Naive"
"604","CD4 Naive"
"605","CD4 Naive"
"606","CD8 Naive"
"607","CD4 Naive"
"608","CD4 Naive"
"609","CD8 TEM"
"610","CD8 TEM"
"611","CD4 TCM"
"612","B intermediate"
"613","CD4 TEM"
"614","CD8 Naive"
"615","CD8 Naive"
"616","CD8 TEM"
"617","CD8 Naive"
"618","CD8 Naive"
"619","CD4 Naive"
"620","CD14 Mono"
"621","CD4 TCM"
"622","CD8 TEM"
"623","Treg"
"624","CD8 Naive"
"625","CD4 Naive"
"626","CD8 Naive"
"627","CD4 TCM"
"628","CD4 Naive"
"629","CD4 Naive"
"630","NK"
"631","CD4 Naive"
"632","CD4 Naive"
"633","CD16 Mono"
"634","CD4 Naive"
"635","CD4 TCM"
"636","CD4 Naive"
"637","CD8 TEM"
"638","CD4 Naive"
"639","CD4 Naive"
"640","Treg"
"641","CD4 Naive"
"642","CD8 TEM"
"643","CD4 Naive"
"644","CD4 Naive"
"645","CD4 Naive"
"646","CD4 TCM"
"647","CD4 Naive"
"648","CD4 Naive"
"649","CD4 Naive"
"650","CD8 Naive"
"651","CD4 TCM"
"652","CD4 Naive"
"653","B naive"
"654","CD4 Naive"
"655","dnT"
"656","CD4 Naive"
"657","CD8 Naive"
"658","CD4 TCM"
"659","CD8 TEM"
"660","CD8 Naive"
"661","CD8 Naive"
"662","CD8 TEM"
"663","CD4 TCM"
"664","NK"
"665","CD4 Naive"
"666","CD4 Naive"
"667","CD4 Naive"
"668","CD4 TCM"
"669","CD4 Naive"
"670","CD4 Naive"
"671","Treg"
"672","CD4 TCM"
"673","CD8 Naive"
"674","CD4 TCM"
"675","CD4 Naive"
"676","CD4 Naive"
"677","CD8 Naive"
"678","CD4 TCM"
"679","Treg"
"680","CD4 TCM"
"681","cDC2"
"682","CD8 Naive"
"683","CD4 TCM"
"684","B naive"
"685","CD4 TCM"
"686","CD4 Naive"
"687","CD16 Mono"
"688","B naive"
"689","CD4 Naive"
"690","B naive"
"691","CD4 TCM"
"692","CD4 Naive"
"693","CD4 TCM"
"694","CD4 TCM"
"695","CD8 Naive"
"696","CD4 Naive"
"697","dnT"
"698","CD4 TCM"
"699","CD4 Naive"
"700","CD4 Naive"
"701","CD4 Naive"
"702","CD8 Naive"
"703","CD8 TCM"
"704","Treg"
"705","CD4 TCM"
"706","CD4 TCM"
"707","CD4 Naive"
"708","CD4 Naive"
"709","CD4 TCM"
"710","CD4 TCM"
"711","B naive"
"712","CD4 Naive"
"713","CD4 TCM"
"714","CD8 TEM"
"715","CD4 TCM"
"716","CD4 Naive"
"717","CD8 TEM"
"718","CD4 Naive"
"719","CD4 Naive"
"720","CD4 Naive"
"721","CD4 Naive"
"722","CD4 Naive"
"723","CD4 Naive"
"724","NK"
"725","CD8 Naive"
"726","CD4 Naive"
"727","NK_CD56bright"
"728","CD8 Naive"
"729","CD4 Naive"
"730","CD8 Naive"
"731","CD8 TEM"
"732","CD8 Naive"
"733","CD8 TEM"
"734","MAIT"
"735","CD4 Naive"
"736","MAIT"
"737","CD4 Naive"
"738","CD4 Naive"
"739","CD4 Naive"
"740","pDC"
"741","CD4 TCM"
"742","CD8 Naive"
"743","dnT"
"744","CD4 TCM"
"745","CD4 Naive"
"746","NK"
"747","MAIT"
"748","CD8 TEM"
"749","CD8 Naive"
"750","Treg"
"751","CD4 Naive"
"752","CD4 Naive"
"753","CD8 TEM"
"754","Treg"
"755","CD4 Naive"
"756","CD8 Naive"
"757","CD8 Naive"
"758","CD4 Naive"
"759","CD8 TEM"
"760","Treg"
"761","B naive"
"762","CD8 TEM"
"763","CD4 Naive"
"764","CD4 Naive"
"765","CD4 Naive"
"766","CD4 Naive"
"767","Treg"
"768","MAIT"
"769","CD8 Naive"
"770","MAIT"
"771","CD8 TEM"
"772","MAIT"
"773","CD4 Naive"
"774","CD8 TEM"
"775","CD8 TEM"
"776","CD4 Naive"
"777","B naive"
"778","NK"
"779","CD4 Naive"
"780","CD8 Naive"
"781","CD8 Naive"
"782","CD8 Naive"
"783","CD4 TCM"
"784","CD4 Naive"
"785","NK"
"786","CD4 Naive"
"787","MAIT"
"788","B naive"
"789","CD4 TEM"
"790","CD4 TCM"
"791","CD8 Naive"
"792","CD8 Naive"
"793","CD4 Naive"
"794","CD4 Naive"
"795","CD4 TCM"
"796","CD8 Naive"
"797","B intermediate"
"798","CD8 TEM"
"799","CD4 Naive"
"800","CD4 Naive"
"801","CD8 TEM"
"802","CD4 Naive"
"803","CD4 TCM"
"804","CD4 Naive"
"805","CD4 Naive"
"806","CD4 Naive"
"807","CD8 TEM"
"808","CD4 Naive"
"809","CD4 Naive"
"810","CD4 Naive"
"811","CD4 Naive"
"812","CD4 Naive"
"813","CD4 TEM"
"814","CD8 Naive"
"815","CD4 Naive"
"816","CD4 TCM"
"817","CD4 TCM"
"818","CD4 Naive"
"819","MAIT"
"820","CD8 TEM"
"821","CD8 Naive"
"822","gdT"
"823","CD8 TEM"
"824","CD4 Naive"
"825","CD4 Naive"
"826","CD8 Naive"
"827","CD8 TEM"
"828","MAIT"
"829","CD8 Naive"
"830","CD8 TEM"
"831","CD4 Naive"
"832","Treg"
"833","CD4 Naive"
"834","MAIT"
"835","B memory"
"836","CD8 Naive"
"837","CD8 Naive"
"838","CD4 Naive"
"839","CD4 Naive"
"840","CD4 TCM"
"841","CD8 Naive"
"842","CD4 TCM"
"843","CD4 Naive"
"844","CD8 TEM"
"845","CD4 Naive"
"846","CD4 Naive"
"847","CD4 Naive"
"848","NK Proliferating"
"849","CD4 Naive"
"850","CD8 Naive"
"851","CD4 TCM"
"852","CD8 Naive"
"853","CD4 TCM"
"854","CD8 Naive"
"855","B naive"
"856","CD4 Naive"
"857","CD4 TEM"
"858","CD4 Naive"
"859","CD4 Naive"
"860","CD4 Naive"
"861","CD8 Naive"
"862","CD4 Naive"
"863","CD4 Naive"
"864","CD4 TCM"
"865","CD8 Naive"
"866","CD4 Naive"
"867","CD4 Naive"
"868","Treg"
"869","CD4 Naive"
"870","CD4 Naive"
"871","CD4 TCM"
"872","CD4 TCM"
"873","CD4 Naive"
"874","CD8 Naive"
"875","NK"
"876","CD4 TCM"
"877","CD4 TCM"
"878","CD8 Naive"
"879","CD8 Naive"
"880","CD4 TCM"
"881","CD8 Naive"
"882","B memory"
"883","CD4 TCM"
"884","gdT"
"885","CD4 Naive"
"886","NK"
"887","CD8 Naive"
"888","CD4 Naive"
"889","CD4 Naive"
"890","CD4 TCM"
"891","CD4 TCM"
"892","CD8 Naive"
"893","CD4 TCM"
"894","CD4 TCM"
"895","CD4 Naive"
"896","CD8 Naive"
"897","MAIT"
"898","B naive"
"899","CD4 Naive"
"900","MAIT"
"901","CD4 Naive"
"902","CD4 Naive"
"903","CD4 Naive"
"904","CD4 TCM"
"905","CD4 Naive"
"906","CD4 Naive"
"907","CD4 TCM"
"908","CD8 Naive"
"909","CD4 Naive"
"910","CD4 TEM"
"911","CD4 Naive"
"912","CD4 Naive"
"913","CD8 Naive"
"914","CD8 Naive"
"915","CD4 Naive"
"916","CD4 TCM"
"917","CD4 Naive"
"918","CD4 Naive"
"919","CD4 Naive"
"920","CD4 Naive"
"921","CD8 Naive"
"922","CD4 Naive"
"923","CD4 TCM"
"924","CD4 Naive"
"925","CD4 TCM"
"926","CD4 TCM"
"927","CD4 Naive"
"928","CD4 Naive"
"929","NK"
"930","CD4 Naive"
"931","CD4 Naive"
"932","NK_CD56bright"
"933","CD8 Naive"
"934","B naive"
"935","CD4 Naive"
"936","CD8 TEM"
"937","CD4 Naive"
"938","B intermediate"
"939","CD8 Naive"
"940","CD8 TEM"
"941","CD8 TEM"
"942","CD4 Naive"
"943","CD8 TEM"
"944","CD4 TCM"
"945","CD4 TEM"
"946","CD4 Naive"
"947","CD4 TCM"
"948","CD4 TCM"
"949","NK"
"950","CD8 Naive"
"951","CD8 TEM"
"952","CD4 Naive"
"953","CD4 Naive"
"954","MAIT"
"955","CD4 Naive"
"956","CD8 Naive"
"957","CD8 TEM"
"958","CD4 Naive"
"959","CD4 TCM"
"960","CD4 Naive"
"961","CD4 TCM"
"962","CD4 Naive"
"963","CD4 Naive"
"964","CD4 TCM"
"965","CD4 Naive"
"966","CD4 Naive"
"967","NK"
"968","CD4 Naive"
"969","B naive"
"970","CD4 Naive"
"971","B intermediate"
"972","B naive"
"973","CD8 TEM"
"974","CD4 Naive"
"975","CD4 Naive"
"976","CD4 Naive"
"977","B naive"
"978","CD4 Naive"
"979","CD4 TCM"
"980","CD4 TCM"
"981","CD4 TCM"
"982","gdT"
"983","CD4 TCM"
"984","CD16 Mono"
"985","CD8 TEM"
"986","CD8 Naive"
"987","CD8 TEM"
"988","MAIT"
"989","CD4 Naive"
"990","CD4 TCM"
"991","CD4 Naive"
"992","CD4 TCM"
"993","CD4 TCM"
"994","CD4 Naive"
"995","CD8 Naive"
"996","MAIT"
"997","CD14 Mono"
"998","CD4 Naive"
"999","B naive"
"1000","CD8 Naive"
"1001","CD4 Naive"
"1002","CD4 TCM"
"1003","CD4 Naive"
"1004","CD8 TEM"
"1005","CD4 TCM"
"1006","dnT"
"1007","CD4 Naive"
"1008","CD4 Naive"
"1009","NK"
"1010","CD4 Naive"
"1011","CD8 Naive"
"1012","CD4 TCM"
"1013","CD4 Naive"
"1014","CD4 TCM"
"1015","dnT"
"1016","CD4 TCM"
"1017","CD4 TCM"
"1018","B naive"
"1019","CD4 Naive"
"1020","CD4 TCM"
"1021","MAIT"
"1022","CD8 Naive"
"1023","CD4 Naive"
"1024","CD4 Naive"
"1025","CD8 TEM"
"1026","MAIT"
"1027","CD8 Naive"
"1028","CD8 Naive"
"1029","CD4 Naive"
"1030","CD4 Naive"
"1031","CD4 TCM"
"1032","NK"
"1033","MAIT"
"1034","Treg"
"1035","Treg"
"1036","dnT"
"1037","CD4 Naive"
"1038","CD4 Naive"
"1039","CD4 Naive"
"1040","CD4 Naive"
"1041","CD4 TCM"
"1042","CD4 Naive"
"1043","CD4 TCM"
"1044","MAIT"
"1045","CD4 TCM"
"1046","CD4 Naive"
"1047","CD4 Naive"
"1048","Treg"
"1049","CD4 Naive"
"1050","CD8 TEM"
"1051","CD8 Naive"
"1052","CD4 Naive"
"1053","dnT"
"1054","CD8 TEM"
"1055","NK_CD56bright"
"1056","CD4 Naive"
"1057","CD8 Naive"
"1058","CD8 Naive"
"1059","B naive"
"1060","CD4 Naive"
"1061","CD4 Naive"
"1062","B intermediate"
"1063","CD4 Naive"
"1064","B naive"
"1065","CD4 TCM"
"1066","CD4 Naive"
"1067","CD8 TEM"
"1068","CD4 Naive"
"1069","CD4 TCM"
"1070","CD4 TCM"
"1071","CD8 Naive"
"1072","CD8 Naive"
"1073","MAIT"
"1074","Treg"
"1075","CD4 Naive"
"1076","CD4 Naive"
"1077","CD16 Mono"
"1078","CD4 Naive"
"1079","CD4 Naive"
"1080","CD4 Naive"
"1081","CD4 Naive"
"1082","CD8 Naive"
"1083","CD4 TCM"
"1084","CD8 Naive"
"1085","CD8 Naive"
"1086","CD4 TCM"
"1087","CD4 Naive"
"1088","MAIT"
"1089","Treg"
"1090","B naive"
"1091","CD4 TCM"
"1092","CD4 TCM"
"1093","CD4 Naive"
"1094","B naive"
"1095","NK Proliferating"
"1096","CD8 Naive"
"1097","B intermediate"
"1098","CD4 Naive"
"1099","CD4 Naive"
"1100","CD4 Naive"
"1101","CD8 Naive"
"1102","B intermediate"
"1103","CD4 TCM"
"1104","CD4 TCM"
"1105","CD4 Naive"
"1106","dnT"
"1107","CD4 Naive"
"1108","dnT"
"1109","CD4 TCM"
"1110","CD4 Naive"
"1111","CD4 Naive"
"1112","CD8 TEM"
"1113","CD4 Naive"
"1114","CD4 TCM"
"1115","CD8 Naive"
"1116","CD4 TCM"
"1117","CD4 Naive"
"1118","CD4 Naive"
"1119","Treg"
"1120","B naive"
"1121","MAIT"
"1122","CD4 TCM"
"1123","B naive"
"1124","CD4 TCM"
"1125","CD8 TEM"
"1126","CD4 Naive"
"1127","CD4 Naive"
"1128","CD4 Naive"
"1129","MAIT"
"1130","CD4 TCM"
"1131","CD8 TEM"
"1132","CD8 TEM"
"1133","gdT"
"1134","CD4 Naive"
"1135","NK"
"1136","CD4 TEM"
"1137","B intermediate"
"1138","CD4 Naive"
"1139","CD4 TCM"
"1140","CD4 TCM"
"1141","CD4 Naive"
"1142","CD4 Naive"
"1143","CD4 Naive"
"1144","CD4 Naive"
"1145","B naive"
"1146","CD4 Naive"
"1147","CD4 Naive"
"1148","CD8 TEM"
"1149","CD8 TEM"
"1150","CD8 TEM"
"1151","MAIT"
"1152","CD8 Naive"
"1153","CD4 Naive"
"1154","CD4 Naive"
"1155","CD8 Naive"
"1156","CD4 TCM"
"1157","gdT"
"1158","B naive"
"1159","B naive"
"1160","CD4 TCM"
"1161","CD4 TCM"
"1162","CD4 Naive"
"1163","NK"
"1164","Treg"
"1165","CD4 Naive"
"1166","CD4 Naive"
"1167","CD4 TCM"
"1168","CD4 TCM"
"1169","CD4 Naive"
"1170","CD4 TCM"
"1171","CD4 Naive"
"1172","CD4 Naive"
"1173","NK"
"1174","cDC2"
"1175","dnT"
"1176","CD8 TEM"
"1177","CD4 Naive"
"1178","MAIT"
"1179","CD4 TCM"
"1180","CD8 TEM"
"1181","CD4 TCM"
"1182","CD4 Naive"
"1183","CD4 Naive"
"1184","CD4 Naive"
"1185","NK"
"1186","CD4 Naive"
"1187","B intermediate"
"1188","CD4 Naive"
"1189","CD8 Naive"
"1190","CD4 Naive"
"1191","CD4 Naive"
"1192","CD8 Naive"
"1193","CD4 TCM"
"1194","CD8 TCM"
"1195","B naive"
"1196","B naive"
"1197","B intermediate"
"1198","CD4 TCM"
"1199","CD4 Naive"
"1200","CD4 TCM"
"1201","CD4 Naive"
"1202","CD4 TCM"
"1203","CD14 Mono"
"1204","CD4 TEM"
"1205","CD8 TEM"
"1206","CD4 TCM"
"1207","CD4 Naive"
"1208","CD8 TCM"
"1209","HSPC"
"1210","CD4 TCM"
"1211","CD4 TCM"
"1212","CD4 Naive"
"1213","B naive"
"1214","NK"
"1215","B naive"
"1216","CD4 TCM"
"1217","CD4 Naive"
"1218","CD4 Naive"
"1219","B naive"
"1220","CD4 Naive"
"1221","CD8 Naive"
"1222","NK"
"1223","CD4 Naive"
"1224","CD4 Naive"
"1225","CD4 Naive"
"1226","CD4 Naive"
"1227","CD4 Naive"
"1228","CD4 TCM"
"1229","CD4 TCM"
"1230","Treg"
"1231","CD4 Naive"
"1232","CD4 Naive"
