"","x"
"151","NK"
"152","CD4 T"
"153","CD4 T"
"154","CD4 T"
"155","CD4 T"
"156","other T"
"157","B"
"158","CD4 T"
"159","CD4 T"
"160","CD4 T"
"161","DC"
"162","CD4 T"
"163","B"
"164","CD4 T"
"165","B"
"166","CD4 T"
"167","other T"
"168","CD4 T"
"169","CD4 T"
"170","CD4 T"
"171","NK"
"172","B"
"173","CD4 T"
"174","CD4 T"
"175","other T"
"176","other T"
"177","other T"
"178","B"
"179","CD4 T"
"180","CD4 T"
"181","CD4 T"
"182","other T"
"183","other T"
"184","CD4 T"
"185","CD4 T"
"186","CD4 T"
"187","other T"
"188","other T"
"189","CD4 T"
"190","CD4 T"
"191","other T"
"192","CD4 T"
"193","NK"
"194","CD4 T"
"195","CD4 T"
"196","Mono"
"197","CD4 T"
"198","Mono"
"199","B"
"200","CD4 T"
"201","NK"
"202","CD4 T"
"203","CD4 T"
"204","CD4 T"
"205","CD4 T"
"206","other T"
"207","CD4 T"
"208","CD4 T"
"209","B"
"210","B"
"211","B"
"212","CD4 T"
"213","CD4 T"
"214","CD4 T"
"215","CD4 T"
"216","other T"
"217","CD4 T"
"218","CD4 T"
"219","CD4 T"
"220","CD4 T"
"221","CD4 T"
"222","CD4 T"
"223","other T"
"224","B"
"225","CD4 T"
"226","other T"
"227","CD4 T"
"228","CD4 T"
"229","NK"
"230","CD4 T"
"231","CD4 T"
"232","CD4 T"
"233","CD4 T"
"234","CD4 T"
"235","CD4 T"
"236","CD4 T"
"237","CD4 T"
"238","NK"
"239","CD4 T"
"240","B"
"241","CD4 T"
"242","CD4 T"
"243","B"
"244","CD4 T"
"245","CD4 T"
"246","CD4 T"
"247","Mono"
"248","CD4 T"
"249","CD4 T"
"250","CD4 T"
"251","CD4 T"
"252","CD4 T"
"253","CD4 T"
"254","CD4 T"
"255","CD4 T"
"256","DC"
"257","CD4 T"
"258","CD4 T"
"259","CD4 T"
"260","CD4 T"
"261","CD4 T"
"262","B"
"263","other T"
"264","CD4 T"
"265","other T"
"266","CD4 T"
"267","CD4 T"
"268","CD4 T"
"269","CD4 T"
"270","CD4 T"
"271","CD4 T"
"272","CD4 T"
"273","CD4 T"
"274","CD4 T"
"275","B"
"276","other T"
"277","CD4 T"
"278","CD4 T"
"279","NK"
"280","CD4 T"
"281","CD4 T"
"282","CD4 T"
"283","CD4 T"
"284","CD4 T"
"285","CD4 T"
"286","CD4 T"
"287","other T"
"288","CD4 T"
"289","B"
"290","CD4 T"
"291","CD4 T"
"292","other T"
"293","CD4 T"
"294","CD4 T"
"295","CD4 T"
"296","CD4 T"
"297","B"
"298","CD4 T"
"299","B"
"300","NK"
"301","NK"
"302","CD4 T"
"303","other T"
"304","CD4 T"
"305","CD4 T"
"306","CD4 T"
"307","CD4 T"
"308","other T"
"309","CD4 T"
"310","Mono"
"311","CD4 T"
"312","CD4 T"
"313","CD4 T"
"314","CD4 T"
"315","CD4 T"
"316","CD4 T"
"317","CD4 T"
"318","CD4 T"
"319","CD4 T"
"320","CD4 T"
"321","CD4 T"
"322","NK"
"323","CD4 T"
"324","CD4 T"
"325","Mono"
"326","other"
"327","CD4 T"
"328","CD4 T"
"329","Mono"
"330","CD4 T"
"331","CD4 T"
"332","other T"
"333","CD4 T"
"334","other T"
"335","B"
"336","CD4 T"
"337","CD4 T"
"338","CD4 T"
"339","CD4 T"
"340","CD4 T"
"341","CD4 T"
"342","other T"
"343","CD4 T"
"344","B"
"345","CD4 T"
"346","other T"
"347","DC"
"348","B"
"349","CD4 T"
"350","CD4 T"
"351","CD4 T"
"352","CD4 T"
"353","other T"
"354","NK"
"355","other T"
"356","other T"
"357","other T"
"358","other T"
"359","CD4 T"
"360","CD4 T"
"361","B"
"362","other"
"363","B"
"364","CD4 T"
"365","CD4 T"
"366","CD4 T"
"367","other T"
"368","other T"
"369","other T"
"370","CD4 T"
"371","CD4 T"
"372","CD4 T"
"373","CD4 T"
"374","NK"
"375","B"
"376","CD4 T"
"377","CD4 T"
"378","CD4 T"
"379","CD4 T"
"380","NK"
"381","CD4 T"
"382","CD4 T"
"383","other T"
"384","CD4 T"
"385","CD4 T"
"386","Mono"
"387","CD4 T"
"388","CD4 T"
"389","CD4 T"
"390","B"
"391","CD4 T"
"392","B"
"393","CD4 T"
"394","CD4 T"
"395","CD4 T"
"396","CD4 T"
"397","B"
"398","other T"
"399","NK"
"400","CD4 T"
"401","CD4 T"
"402","CD4 T"
"403","CD4 T"
"404","CD4 T"
"405","CD4 T"
"406","CD4 T"
"407","DC"
"408","CD4 T"
"409","CD4 T"
"410","CD4 T"
"411","CD4 T"
"412","CD4 T"
"413","CD4 T"
"414","CD4 T"
"415","CD4 T"
"416","CD4 T"
"417","Mono"
"418","CD4 T"
"419","CD4 T"
"420","other T"
"421","CD4 T"
"422","CD4 T"
"423","B"
"424","B"
"425","CD4 T"
"426","CD4 T"
"427","CD4 T"
"428","CD4 T"
"429","B"
"430","CD4 T"
"431","CD4 T"
"432","CD4 T"
"433","CD4 T"
"434","CD4 T"
"435","NK"
"436","NK"
"437","CD4 T"
"438","CD4 T"
"439","other T"
"440","CD4 T"
"441","CD4 T"
"442","other T"
"443","CD4 T"
"444","CD4 T"
"445","CD4 T"
"446","other T"
"447","CD4 T"
"448","CD4 T"
"449","CD4 T"
"450","CD4 T"
"451","other T"
"452","CD4 T"
"453","other T"
"454","CD4 T"
"455","other T"
"456","CD4 T"
"457","CD4 T"
"458","CD4 T"
"459","CD4 T"
"460","NK"
"461","other T"
"462","CD4 T"
"463","CD4 T"
"464","CD4 T"
"465","other"
"466","CD4 T"
"467","CD4 T"
"468","CD4 T"
"469","CD4 T"
"470","CD4 T"
"471","CD4 T"
"472","CD4 T"
"473","CD4 T"
"474","Mono"
"475","CD4 T"
"476","CD4 T"
"477","CD4 T"
"478","CD4 T"
"479","CD4 T"
"480","CD4 T"
"481","CD4 T"
"482","CD4 T"
"483","CD4 T"
"484","CD4 T"
"485","CD4 T"
"486","CD4 T"
"487","other T"
"488","CD4 T"
"489","Mono"
"490","DC"
"491","CD4 T"
"492","CD4 T"
"493","other T"
"494","CD4 T"
"495","CD4 T"
"496","CD4 T"
"497","CD4 T"
"498","CD4 T"
"499","CD4 T"
"500","CD4 T"
"501","CD4 T"
"502","CD4 T"
"503","other T"
"504","other T"
"505","CD4 T"
"506","CD4 T"
"507","CD4 T"
"508","CD4 T"
"509","CD4 T"
"510","CD4 T"
"511","CD4 T"
"512","CD4 T"
"513","B"
"514","CD4 T"
"515","CD4 T"
"516","Mono"
"517","CD4 T"
"518","CD4 T"
"519","CD4 T"
"520","CD4 T"
"521","CD4 T"
"522","CD4 T"
"523","NK"
"524","CD4 T"
"525","CD4 T"
"526","Mono"
"527","CD4 T"
"528","CD4 T"
"529","CD4 T"
"530","CD4 T"
"531","CD4 T"
"532","CD4 T"
"533","CD4 T"
"534","CD4 T"
"535","CD4 T"
"536","CD4 T"
"537","CD4 T"
"538","CD4 T"
"539","CD4 T"
"540","CD4 T"
"541","CD4 T"
"542","CD4 T"
"543","B"
"544","CD4 T"
"545","other T"
"546","CD4 T"
"547","CD4 T"
"548","CD4 T"
"549","NK"
"550","CD4 T"
"551","CD4 T"
"552","CD4 T"
"553","CD4 T"
"554","CD4 T"
"555","CD4 T"
"556","CD4 T"
"557","CD4 T"
"558","CD4 T"
"559","CD4 T"
"560","CD4 T"
"561","CD4 T"
"562","CD4 T"
"563","CD4 T"
"564","DC"
"565","CD4 T"
"566","B"
"567","CD4 T"
"568","CD4 T"
"569","Mono"
"570","B"
"571","CD4 T"
"572","B"
"573","CD4 T"
"574","CD4 T"
"575","CD4 T"
"576","CD4 T"
"577","CD4 T"
"578","other T"
"579","CD4 T"
"580","CD4 T"
"581","CD4 T"
"582","CD4 T"
"583","CD4 T"
"584","CD4 T"
"585","CD4 T"
"586","CD4 T"
"587","CD4 T"
"588","CD4 T"
"589","CD4 T"
"590","CD4 T"
"591","B"
"592","CD4 T"
"593","CD4 T"
"594","CD4 T"
"595","CD4 T"
"596","CD4 T"
"597","CD4 T"
"598","CD4 T"
"599","CD4 T"
"600","CD4 T"
"601","CD4 T"
"602","NK"
"603","CD4 T"
"604","NK"
"605","CD4 T"
"606","other T"
"607","CD4 T"
"608","other T"
"609","CD4 T"
"610","CD4 T"
"611","CD4 T"
"612","DC"
"613","CD4 T"
"614","other T"
"615","CD4 T"
"616","CD4 T"
"617","NK"
"618","other T"
"619","CD4 T"
"620","CD4 T"
"621","CD4 T"
"622","CD4 T"
"623","CD4 T"
"624","CD4 T"
"625","CD4 T"
"626","B"
"627","CD4 T"
"628","CD4 T"
"629","CD4 T"
"630","CD4 T"
"631","CD4 T"
"632","other T"
"633","CD4 T"
"634","other T"
"635","CD4 T"
"636","CD4 T"
"637","B"
"638","NK"
"639","CD4 T"
"640","CD4 T"
"641","CD4 T"
"642","NK"
"643","CD4 T"
"644","other T"
"645","B"
"646","CD4 T"
"647","CD4 T"
"648","CD4 T"
"649","CD4 T"
"650","CD4 T"
"651","B"
"652","CD4 T"
"653","CD4 T"
"654","CD4 T"
"655","CD4 T"
"656","CD4 T"
"657","CD4 T"
"658","CD4 T"
"659","CD4 T"
"660","CD4 T"
"661","CD4 T"
"662","CD4 T"
"663","CD4 T"
"664","CD4 T"
"665","CD4 T"
"666","CD4 T"
"667","CD4 T"
"668","CD4 T"
"669","other T"
"670","other T"
"671","CD4 T"
"672","CD4 T"
"673","other T"
"674","CD4 T"
"675","CD4 T"
"676","CD4 T"
"677","other T"
"678","B"
"679","CD4 T"
"680","CD4 T"
"681","CD4 T"
"682","CD4 T"
"683","CD4 T"
"684","CD4 T"
"685","CD4 T"
"686","CD4 T"
"687","NK"
"688","CD4 T"
"689","CD4 T"
"690","CD4 T"
"691","B"
"692","CD4 T"
"693","CD4 T"
"694","CD4 T"
"695","CD4 T"
"696","CD4 T"
"697","CD4 T"
"698","CD4 T"
"699","CD4 T"
"700","CD4 T"
"701","CD4 T"
"702","CD4 T"
"703","CD4 T"
"704","CD4 T"
"705","CD4 T"
"706","CD4 T"
"707","CD4 T"
"708","CD4 T"
"709","NK"
"710","CD4 T"
"711","CD4 T"
"712","CD4 T"
"713","B"
"714","CD4 T"
"715","other T"
"716","CD4 T"
"717","NK"
"718","CD4 T"
"719","CD4 T"
"720","CD4 T"
"721","CD4 T"
"722","CD4 T"
"723","CD4 T"
"724","CD4 T"
"725","other T"
"726","B"
"727","CD4 T"
"728","other T"
"729","CD4 T"
"730","CD4 T"
"731","CD4 T"
"732","CD4 T"
"733","CD4 T"
"734","CD4 T"
"735","CD4 T"
"736","CD4 T"
"737","CD4 T"
"738","CD4 T"
"739","CD4 T"
"740","CD4 T"
"741","CD4 T"
"742","CD4 T"
"743","CD4 T"
"744","CD4 T"
"745","CD4 T"
"746","CD4 T"
"747","CD4 T"
"748","CD4 T"
"749","CD4 T"
"750","CD4 T"
"751","CD4 T"
"752","CD4 T"
"753","NK"
"754","CD4 T"
"755","CD4 T"
"756","NK"
"757","B"
"758","CD4 T"
"759","CD4 T"
"760","B"
"761","CD4 T"
"762","CD4 T"
"763","CD4 T"
"764","CD4 T"
"765","CD4 T"
"766","CD4 T"
"767","CD4 T"
"768","NK"
"769","CD4 T"
"770","CD4 T"
"771","CD4 T"
"772","other T"
"773","CD4 T"
"774","CD4 T"
"775","CD4 T"
"776","CD4 T"
"777","CD4 T"
"778","CD4 T"
"779","CD4 T"
"780","CD4 T"
"781","CD4 T"
"782","CD4 T"
"783","NK"
"784","CD4 T"
"785","B"
"786","CD4 T"
"787","B"
"788","B"
"789","CD4 T"
"790","CD4 T"
"791","CD4 T"
"792","B"
"793","CD4 T"
"794","CD4 T"
"795","CD4 T"
"796","CD4 T"
"797","other T"
"798","CD4 T"
"799","Mono"
"800","other T"
"801","CD4 T"
"802","CD4 T"
"803","CD4 T"
"804","CD4 T"
"805","CD4 T"
"806","CD4 T"
"807","other T"
"808","Mono"
"809","CD4 T"
"810","B"
"811","CD4 T"
"812","CD4 T"
"813","CD4 T"
"814","CD4 T"
"815","other T"
"816","CD4 T"
"817","CD4 T"
"818","NK"
"819","CD4 T"
"820","CD4 T"
"821","CD4 T"
"822","CD4 T"
"823","other T"
"824","CD4 T"
"825","CD4 T"
"826","B"
"827","CD4 T"
"828","CD4 T"
"829","other T"
"830","CD4 T"
"831","CD4 T"
"832","other T"
"833","CD4 T"
"834","CD4 T"
"835","CD4 T"
"836","NK"
"837","other T"
"838","CD4 T"
"839","CD4 T"
"840","other T"
"841","CD4 T"
"842","CD4 T"
"843","CD4 T"
"844","CD4 T"
"845","CD4 T"
"846","CD4 T"
"847","CD4 T"
"848","other T"
"849","CD4 T"
"850","CD4 T"
"851","CD4 T"
"852","CD4 T"
"853","CD4 T"
"854","CD4 T"
"855","other T"
"856","NK"
"857","CD4 T"
"858","B"
"859","CD4 T"
"860","CD4 T"
"861","B"
"862","CD4 T"
"863","B"
"864","CD4 T"
"865","CD4 T"
"866","CD4 T"
"867","CD4 T"
"868","CD4 T"
"869","other T"
"870","CD4 T"
"871","CD4 T"
"872","CD4 T"
"873","Mono"
"874","CD4 T"
"875","CD4 T"
"876","CD4 T"
"877","CD4 T"
"878","CD4 T"
"879","CD4 T"
"880","CD4 T"
"881","other T"
"882","CD4 T"
"883","B"
"884","CD4 T"
"885","CD4 T"
"886","CD4 T"
"887","B"
"888","NK"
"889","B"
"890","CD4 T"
"891","CD4 T"
"892","CD4 T"
"893","B"
"894","CD4 T"
"895","CD4 T"
"896","CD4 T"
"897","other T"
"898","CD4 T"
"899","other T"
"900","CD4 T"
"901","CD4 T"
"902","CD4 T"
"903","CD4 T"
"904","CD4 T"
"905","CD4 T"
"906","CD4 T"
"907","CD4 T"
"908","CD4 T"
"909","B"
"910","other T"
"911","CD4 T"
"912","B"
"913","CD4 T"
"914","CD4 T"
"915","CD4 T"
"916","CD4 T"
"917","other T"
"918","CD4 T"
"919","other T"
"920","CD4 T"
"921","NK"
"922","CD4 T"
"923","B"
"924","CD4 T"
"925","CD4 T"
"926","CD4 T"
"927","CD4 T"
"928","CD4 T"
"929","CD4 T"
"930","B"
"931","CD4 T"
"932","CD4 T"
"933","other T"
"934","CD4 T"
"935","CD4 T"
"936","CD4 T"
"937","other T"
"938","B"
"939","B"
"940","CD4 T"
"941","CD4 T"
"942","CD4 T"
"943","NK"
"944","CD4 T"
"945","CD4 T"
"946","CD4 T"
"947","CD4 T"
"948","CD4 T"
"949","CD4 T"
"950","CD4 T"
"951","CD4 T"
"952","CD4 T"
"953","NK"
"954","DC"
"955","other T"
"956","CD4 T"
"957","other T"
"958","CD4 T"
"959","CD4 T"
"960","CD4 T"
"961","CD4 T"
"962","CD4 T"
"963","NK"
"964","CD4 T"
"965","B"
"966","CD4 T"
"967","CD4 T"
"968","CD4 T"
"969","CD4 T"
"970","CD4 T"
"971","B"
"972","B"
"973","B"
"974","CD4 T"
"975","CD4 T"
"976","CD4 T"
"977","CD4 T"
"978","CD4 T"
"979","Mono"
"980","CD4 T"
"981","CD4 T"
"982","CD4 T"
"983","other"
"984","CD4 T"
"985","CD4 T"
"986","CD4 T"
"987","B"
"988","NK"
"989","B"
"990","CD4 T"
"991","CD4 T"
"992","CD4 T"
"993","B"
"994","CD4 T"
"995","NK"
"996","CD4 T"
"997","CD4 T"
"998","CD4 T"
"999","CD4 T"
"1000","CD4 T"
"1001","CD4 T"
"1002","CD4 T"
"1003","CD4 T"
"1004","CD4 T"
"1005","CD4 T"
"1006","CD4 T"
"1007","CD4 T"
"1008","CD4 T"
"1009","CD4 T"
"1010","CD4 T"
"1011","CD4 T"
"1012","CD4 T"
"1013","CD4 T"
"1014","other T"
"1015","B"
"1016","CD4 T"
"1017","Mono"
"1018","CD4 T"
"1019","CD4 T"
"1020","B"
"1021","CD4 T"
"1022","CD4 T"
"1023","CD4 T"
"1024","other T"
"1025","CD4 T"
"1026","CD4 T"
"1027","CD4 T"
"1028","CD4 T"
"1029","CD4 T"
"1030","Mono"
"1031","CD4 T"
"1032","CD4 T"
"1033","CD4 T"
"1034","CD4 T"
"1035","CD4 T"
"1036","CD4 T"
"1037","CD4 T"
"1038","CD4 T"
"1039","CD4 T"
"1040","CD4 T"
"1041","CD4 T"
"1042","CD4 T"
"1043","CD4 T"
"1044","CD4 T"
"1045","CD4 T"
"1046","CD4 T"
"1047","CD4 T"
"1048","CD4 T"
"1049","CD4 T"
"1050","CD4 T"
"1051","CD4 T"
"1052","B"
"1053","other T"
"1054","CD4 T"
"1055","Mono"
"1056","other T"
"1057","CD4 T"
"1058","CD4 T"
"1059","CD4 T"
"1060","CD4 T"
"1061","CD4 T"
"1062","CD4 T"
"1063","CD4 T"
"1064","CD4 T"
"1065","CD4 T"
"1066","CD4 T"
"1067","CD4 T"
"1068","other T"
"1069","other T"
"1070","other T"
"1071","CD4 T"
"1072","CD4 T"
"1073","CD4 T"
"1074","CD4 T"
"1075","CD4 T"
"1076","CD4 T"
"1077","CD4 T"
"1078","CD4 T"
"1079","other T"
"1080","other T"
"1081","CD4 T"
"1082","CD4 T"
"1083","NK"
"1084","CD4 T"
"1085","CD4 T"
"1086","CD4 T"
"1087","CD4 T"
"1088","CD4 T"
"1089","B"
"1090","CD4 T"
"1091","other T"
"1092","CD4 T"
"1093","other T"
"1094","CD4 T"
"1095","CD4 T"
"1096","CD4 T"
"1097","CD4 T"
"1098","CD4 T"
"1099","CD4 T"
"1100","CD4 T"
"1101","CD4 T"
"1102","other T"
"1103","NK"
"1104","CD4 T"
"1105","B"
"1106","CD4 T"
"1107","CD4 T"
"1108","CD4 T"
"1109","CD4 T"
"1110","other T"
"1111","CD4 T"
"1112","CD4 T"
"1113","CD4 T"
"1114","NK"
"1115","CD4 T"
"1116","CD4 T"
"1117","B"
"1118","CD4 T"
"1119","CD4 T"
"1120","CD4 T"
"1121","CD4 T"
"1122","CD4 T"
"1123","CD4 T"
"1124","CD4 T"
"1125","CD4 T"
"1126","CD4 T"
"1127","CD4 T"
"1128","other T"
"1129","CD4 T"
"1130","other T"
"1131","CD4 T"
"1132","CD4 T"
"1133","CD4 T"
"1134","CD4 T"
"1135","B"
"1136","DC"
"1137","CD4 T"
"1138","CD4 T"
"1139","CD4 T"
"1140","B"
"1141","CD4 T"
"1142","B"
"1143","CD4 T"
"1144","CD4 T"
"1145","B"
"1146","CD4 T"
"1147","CD4 T"
"1148","CD4 T"
"1149","CD4 T"
"1150","CD4 T"
"1151","CD4 T"
"1152","other T"
"1153","other T"
"1154","CD4 T"
"1155","CD4 T"
"1156","CD4 T"
"1157","CD4 T"
"1158","CD4 T"
"1159","CD4 T"
"1160","CD4 T"
"1161","CD4 T"
"1162","CD4 T"
"1163","CD4 T"
"1164","CD4 T"
"1165","NK"
"1166","CD4 T"
"1167","CD4 T"
"1168","other T"
"1169","CD4 T"
"1170","CD4 T"
"1171","CD4 T"
"1172","CD4 T"
"1173","CD4 T"
"1174","CD4 T"
"1175","NK"
"1176","CD4 T"
"1177","other T"
"1178","CD4 T"
"1179","other T"
"1180","CD4 T"
"1181","CD4 T"
"1182","B"
"1183","CD4 T"
"1184","NK"
"1185","CD4 T"
"1186","B"
"1187","CD4 T"
"1188","CD4 T"
"1189","CD4 T"
"1190","CD4 T"
"1191","CD4 T"
"1192","CD4 T"
"1193","CD4 T"
"1194","CD4 T"
"1195","CD4 T"
"1196","CD4 T"
"1197","CD4 T"
"1198","CD4 T"
"1199","B"
"1200","CD4 T"
"1201","CD4 T"
"1202","CD4 T"
"1203","CD4 T"
"1204","CD4 T"
"1205","CD4 T"
"1206","CD4 T"
"1207","CD4 T"
"1208","CD4 T"
"1209","CD4 T"
"1210","B"
"1211","CD4 T"
"1212","CD4 T"
"1213","CD4 T"
"1214","CD4 T"
"1215","CD4 T"
"1216","NK"
"1217","other T"
"1218","other T"
"1219","CD4 T"
"1220","CD4 T"
"1221","B"
"1222","CD4 T"
"1223","CD4 T"
"1224","NK"
"1225","CD4 T"
"1226","CD4 T"
"1227","CD4 T"
"1228","CD4 T"
"1229","CD4 T"
"1230","CD4 T"
"1231","CD4 T"
"1232","CD4 T"
"1233","CD4 T"
"1234","other T"
"1235","CD4 T"
"1236","CD4 T"
"1237","CD4 T"
"1238","CD4 T"
"1239","CD4 T"
"1240","CD4 T"
"1241","CD4 T"
"1242","other T"
"1243","CD4 T"
"1244","CD4 T"
"1245","CD4 T"
"1246","B"
"1247","CD4 T"
"1248","CD4 T"
"1249","CD4 T"
"1250","other T"
"1251","CD4 T"
"1252","CD4 T"
"1253","CD4 T"
"1254","CD4 T"
"1255","CD4 T"
"1256","CD4 T"
"1257","CD4 T"
"1258","CD4 T"
"1259","CD4 T"
"1260","CD4 T"
"1261","CD4 T"
"1262","B"
"1263","CD4 T"
"1264","CD4 T"
"1265","CD4 T"
"1266","CD4 T"
"1267","CD4 T"
"1268","CD4 T"
"1269","CD4 T"
"1270","CD4 T"
"1271","CD4 T"
"1272","CD4 T"
"1273","CD4 T"
"1274","CD4 T"
"1275","CD4 T"
"1276","CD4 T"
"1277","CD4 T"
"1278","CD4 T"
"1279","CD4 T"
"1280","NK"
"1281","NK"
"1282","CD4 T"
"1283","CD4 T"
"1284","CD4 T"
"1285","CD4 T"
"1286","CD4 T"
"1287","other T"
"1288","CD4 T"
"1289","CD4 T"
"1290","CD4 T"
"1291","CD4 T"
"1292","CD4 T"
"1293","CD4 T"
"1294","CD4 T"
"1295","CD4 T"
"1296","B"
"1297","NK"
"1298","CD4 T"
"1299","NK"
"1300","CD4 T"
"1301","B"
"1302","CD4 T"
"1303","CD4 T"
"1304","CD4 T"
"1305","CD4 T"
"1306","B"
"1307","CD4 T"
"1308","CD4 T"
"1309","CD4 T"
"1310","CD4 T"
"1311","CD4 T"
"1312","CD4 T"
"1313","CD4 T"
"1314","CD4 T"
"1315","CD4 T"
"1316","CD4 T"
"1317","CD4 T"
"1318","CD4 T"
"1319","CD4 T"
"1320","CD4 T"
"1321","other T"
"1322","CD4 T"
"1323","CD4 T"
"1324","CD4 T"
"1325","other T"
"1326","CD4 T"
"1327","CD4 T"
"1328","CD4 T"
"1329","NK"
"1330","CD4 T"
"1331","CD4 T"
"1332","CD4 T"
"1333","CD4 T"
"1334","CD4 T"
"1335","NK"
"1336","CD4 T"
"1337","CD4 T"
"1338","CD4 T"
"1339","CD4 T"
"1340","B"
"1341","CD4 T"
"1342","NK"
"1343","CD4 T"
"1344","CD4 T"
"1345","CD4 T"
"1346","CD4 T"
"1347","CD4 T"
"1348","CD4 T"
"1349","CD4 T"
"1350","CD4 T"
"1351","CD4 T"
"1352","CD4 T"
"1353","CD4 T"
"1354","CD4 T"
"1355","other T"
"1356","CD4 T"
"1357","CD4 T"
"1358","CD4 T"
"1359","CD4 T"
"1360","B"
"1361","CD4 T"
"1362","CD4 T"
"1363","CD4 T"
"1364","CD4 T"
"1365","CD4 T"
"1366","NK"
"1367","B"
"1368","CD4 T"
"1369","CD4 T"
"1370","CD4 T"
"1371","CD4 T"
"1372","CD4 T"
"1373","other"
"1374","CD4 T"
"1375","CD4 T"
"1376","CD4 T"
"1377","CD4 T"
"1378","CD4 T"
"1379","CD4 T"
"1380","CD4 T"
"1381","CD4 T"
"1382","CD4 T"
"1383","B"
"1384","NK"
"1385","CD4 T"
"1386","CD4 T"
"1387","CD4 T"
"1388","CD4 T"
"1389","CD4 T"
"1390","CD4 T"
"1391","CD4 T"
"1392","NK"
"1393","B"
"1394","CD4 T"
"1395","CD4 T"
"1396","CD4 T"
"1397","B"
"1398","CD4 T"
"1399","CD4 T"
"1400","CD4 T"
"1401","other T"
"1402","CD4 T"
"1403","other"
"1404","CD4 T"
"1405","CD4 T"
"1406","B"
"1407","CD4 T"
"1408","CD4 T"
"1409","NK"
"1410","other T"
"1411","CD4 T"
"1412","NK"
"1413","CD4 T"
"1414","CD4 T"
"1415","CD4 T"
"1416","CD4 T"
"1417","CD4 T"
"1418","CD4 T"
"1419","CD4 T"
"1420","CD4 T"
"1421","CD4 T"
"1422","CD4 T"
"1423","CD4 T"
"1424","B"
"1425","CD4 T"
"1426","NK"
"1427","CD4 T"
"1428","CD4 T"
"1429","CD4 T"
"1430","other T"
"1431","CD4 T"
"1432","B"
"1433","other T"
"1434","B"
"1435","CD4 T"
"1436","CD4 T"
"1437","CD4 T"
"1438","CD4 T"
"1439","B"
"1440","B"
"1441","CD4 T"
"1442","other T"
"1443","CD4 T"
"1444","CD4 T"
"1445","Mono"
"1446","CD4 T"
"1447","CD4 T"
"1448","CD4 T"
"1449","CD4 T"
"1450","NK"
"1451","CD4 T"
"1452","CD4 T"
"1453","CD4 T"
"1454","CD4 T"
"1455","NK"
"1456","CD4 T"
"1457","CD4 T"
"1458","CD4 T"
"1459","NK"
"1460","CD4 T"
"1461","NK"
"1462","CD4 T"
"1463","other T"
"1464","CD4 T"
"1465","CD4 T"
"1466","CD4 T"
"1467","CD4 T"
"1468","Mono"
"1469","CD4 T"
"1470","CD4 T"
