"","x"
"367","CD4 T"
"368","CD4 T"
"369","CD4 T"
"370","CD4 T"
"371","CD4 T"
"372","CD4 T"
"373","CD4 T"
"374","CD4 T"
"375","CD4 T"
"376","CD4 T"
"377","CD4 T"
"378","CD4 T"
"379","CD4 T"
"380","CD8 T"
"381","Mono"
"382","other"
"383","CD4 T"
"384","CD4 T"
"385","Mono"
"386","CD4 T"
"387","CD4 T"
"388","other T"
"389","CD4 T"
"390","other T"
"391","CD8 T"
"392","CD8 T"
"393","B"
"394","CD8 T"
"395","CD4 T"
"396","CD4 T"
"397","CD4 T"
"398","CD4 T"
"399","CD4 T"
"400","CD4 T"
"401","other T"
"402","CD4 T"
"403","CD8 T"
"404","B"
"405","CD4 T"
"406","other T"
"407","DC"
"408","B"
"409","CD8 T"
"410","CD4 T"
"411","CD4 T"
"412","CD4 T"
"413","CD4 T"
"414","other T"
"415","CD8 T"
"416","other T"
"417","other T"
"418","other T"
"419","other T"
"420","CD4 T"
"421","CD4 T"
"422","B"
"423","other"
"424","B"
"425","CD8 T"
"426","CD4 T"
"427","CD4 T"
"428","CD4 T"
"429","other T"
"430","other T"
"431","other T"
"432","CD4 T"
"433","CD4 T"
"434","CD4 T"
"435","CD4 T"
"436","B"
"437","CD4 T"
"438","CD4 T"
"439","CD8 T"
"440","CD4 T"
"441","CD4 T"
"442","CD4 T"
"443","CD4 T"
"444","other T"
"445","CD4 T"
"446","CD4 T"
"447","Mono"
"448","CD8 T"
"449","CD4 T"
"450","CD8 T"
"451","CD4 T"
"452","CD4 T"
"453","CD8 T"
"454","CD8 T"
"455","CD8 T"
"456","B"
"457","CD4 T"
"458","CD8 T"
"459","B"
"460","CD4 T"
"461","CD4 T"
"462","CD4 T"
"463","CD4 T"
"464","B"
"465","other T"
"466","CD4 T"
"467","CD4 T"
"468","CD4 T"
"469","CD4 T"
"470","CD4 T"
"471","CD4 T"
"472","CD4 T"
"473","DC"
"474","CD4 T"
"475","CD8 T"
"476","CD4 T"
"477","CD4 T"
"478","CD4 T"
"479","CD4 T"
"480","CD4 T"
"481","CD4 T"
"482","CD4 T"
"483","CD4 T"
"484","Mono"
"485","CD4 T"
"486","CD8 T"
"487","CD4 T"
"488","other T"
"489","CD4 T"
"490","CD4 T"
"491","B"
"492","B"
"493","CD4 T"
"494","CD4 T"
"495","CD4 T"
"496","CD4 T"
"497","B"
"498","CD4 T"
"499","CD8 T"
"500","CD4 T"
"501","CD4 T"
"502","CD4 T"
"503","CD4 T"
"504","CD4 T"
"505","CD4 T"
"506","other T"
"507","CD4 T"
"508","CD4 T"
"509","other T"
"510","CD4 T"
"511","CD4 T"
"512","CD4 T"
"513","other T"
"514","CD4 T"
"515","CD4 T"
"516","CD4 T"
"517","CD4 T"
"518","other T"
"519","CD4 T"
"520","other T"
"521","CD4 T"
"522","other T"
"523","CD4 T"
"524","CD4 T"
"525","CD4 T"
"526","CD8 T"
"527","CD4 T"
"528","CD8 T"
"529","other T"
"530","CD4 T"
"531","CD4 T"
"532","CD4 T"
"533","other"
"534","CD4 T"
"535","CD8 T"
"536","CD4 T"
"537","CD4 T"
"538","CD4 T"
"539","CD4 T"
"540","CD4 T"
"541","CD4 T"
"542","CD4 T"
"543","CD8 T"
"544","Mono"
"545","CD4 T"
"546","CD4 T"
"547","CD8 T"
"548","CD4 T"
"549","CD4 T"
"550","CD4 T"
"551","CD4 T"
"552","CD4 T"
"553","CD4 T"
"554","CD4 T"
"555","CD4 T"
"556","CD4 T"
"557","CD4 T"
"558","other T"
"559","CD8 T"
"560","CD4 T"
"561","Mono"
"562","DC"
"563","CD4 T"
"564","CD4 T"
"565","other T"
"566","CD4 T"
"567","CD4 T"
"568","CD4 T"
"569","CD4 T"
"570","CD8 T"
"571","CD4 T"
"572","CD4 T"
"573","CD4 T"
"574","CD4 T"
"575","CD4 T"
"576","other T"
"577","other T"
"578","CD8 T"
"579","CD4 T"
"580","CD4 T"
"581","CD4 T"
"582","CD4 T"
"583","CD4 T"
"584","CD8 T"
"585","CD4 T"
"586","CD4 T"
"587","CD8 T"
"588","CD8 T"
"589","CD4 T"
"590","B"
"591","CD4 T"
"592","CD8 T"
"593","CD8 T"
"594","CD8 T"
"595","CD8 T"
"596","CD8 T"
"597","CD4 T"
"598","Mono"
"599","CD4 T"
"600","CD8 T"
"601","CD4 T"
"602","CD8 T"
"603","CD4 T"
"604","CD8 T"
"605","CD4 T"
"606","CD4 T"
"607","CD4 T"
"608","CD4 T"
"609","CD4 T"
"610","Mono"
"611","CD4 T"
"612","CD4 T"
"613","CD4 T"
"614","CD8 T"
"615","CD4 T"
"616","CD4 T"
"617","CD4 T"
"618","CD4 T"
"619","CD8 T"
"620","CD4 T"
"621","CD4 T"
"622","CD4 T"
"623","CD4 T"
"624","CD4 T"
"625","CD4 T"
"626","CD4 T"
"627","CD8 T"
"628","CD4 T"
"629","CD4 T"
"630","B"
"631","CD4 T"
"632","other T"
"633","CD4 T"
"634","CD8 T"
"635","CD4 T"
"636","CD8 T"
"637","CD8 T"
"638","CD8 T"
"639","CD8 T"
"640","CD4 T"
"641","CD4 T"
"642","CD4 T"
"643","CD4 T"
"644","CD4 T"
"645","CD4 T"
"646","CD4 T"
"647","CD4 T"
"648","CD4 T"
"649","CD8 T"
"650","CD4 T"
"651","CD4 T"
"652","CD4 T"
"653","CD8 T"
"654","CD4 T"
"655","CD4 T"
"656","CD4 T"
"657","DC"
"658","CD8 T"
"659","CD4 T"
"660","B"
"661","CD4 T"
"662","CD4 T"
"663","Mono"
"664","B"
"665","CD4 T"
"666","B"
"667","CD4 T"
"668","CD4 T"
"669","CD4 T"
"670","CD4 T"
"671","CD8 T"
"672","CD4 T"
"673","other T"
"674","CD4 T"
"675","CD4 T"
"676","CD4 T"
"677","CD4 T"
"678","CD8 T"
"679","CD4 T"
"680","CD4 T"
"681","CD4 T"
"682","CD4 T"
"683","CD4 T"
"684","CD4 T"
"685","CD4 T"
"686","CD4 T"
"687","B"
"688","CD4 T"
"689","CD4 T"
"690","CD8 T"
"691","CD4 T"
"692","CD4 T"
"693","CD8 T"
"694","CD4 T"
"695","CD4 T"
"696","CD4 T"
"697","CD4 T"
"698","CD4 T"
"699","CD4 T"
"700","CD8 T"
"701","CD4 T"
"702","CD8 T"
"703","CD4 T"
"704","CD8 T"
"705","CD8 T"
"706","CD8 T"
"707","CD8 T"
"708","other T"
"709","CD4 T"
"710","other T"
"711","CD4 T"
"712","CD4 T"
"713","CD4 T"
"714","DC"
"715","CD4 T"
"716","CD8 T"
"717","other T"
"718","CD4 T"
"719","CD4 T"
"720","other T"
"721","CD8 T"
"722","CD8 T"
"723","CD4 T"
"724","CD4 T"
"725","CD4 T"
"726","CD8 T"
"727","CD4 T"
"728","CD4 T"
"729","CD8 T"
"730","CD8 T"
"731","CD4 T"
"732","CD8 T"
"733","CD4 T"
"734","B"
"735","CD8 T"
"736","CD4 T"
"737","CD4 T"
"738","CD4 T"
"739","CD4 T"
"740","CD4 T"
"741","other T"
"742","CD8 T"
"743","CD4 T"
"744","CD8 T"
"745","other T"
"746","CD4 T"
"747","CD8 T"
"748","CD8 T"
"749","CD4 T"
"750","B"
"751","CD4 T"
"752","CD8 T"
"753","CD8 T"
"754","CD8 T"
"755","CD4 T"
"756","CD4 T"
"757","CD4 T"
"758","other T"
"759","B"
"760","CD4 T"
"761","CD4 T"
"762","CD8 T"
"763","CD8 T"
"764","CD4 T"
"765","CD4 T"
"766","CD4 T"
"767","CD8 T"
"768","B"
"769","CD8 T"
"770","CD4 T"
"771","CD4 T"
"772","CD8 T"
"773","CD4 T"
"774","CD4 T"
"775","CD4 T"
"776","CD4 T"
"777","CD4 T"
"778","CD8 T"
"779","CD4 T"
"780","CD4 T"
"781","CD4 T"
"782","CD4 T"
"783","CD4 T"
"784","CD4 T"
"785","CD8 T"
"786","CD4 T"
"787","CD4 T"
"788","CD4 T"
"789","CD4 T"
"790","other T"
"791","CD8 T"
"792","CD8 T"
"793","other T"
"794","CD8 T"
"795","CD4 T"
"796","CD4 T"
"797","CD8 T"
"798","CD8 T"
"799","other T"
"800","CD8 T"
"801","CD8 T"
"802","CD4 T"
"803","CD4 T"
"804","CD4 T"
"805","other T"
"806","B"
"807","CD8 T"
"808","CD8 T"
"809","CD4 T"
"810","CD4 T"
"811","CD4 T"
"812","CD8 T"
"813","CD4 T"
"814","CD4 T"
"815","CD8 T"
"816","CD4 T"
"817","CD4 T"
"818","CD4 T"
"819","CD4 T"
"820","CD8 T"
"821","CD4 T"
"822","CD8 T"
"823","CD4 T"
"824","CD8 T"
"825","B"
"826","CD4 T"
"827","CD4 T"
"828","CD4 T"
"829","CD4 T"
"830","CD4 T"
"831","CD8 T"
"832","CD4 T"
"833","CD4 T"
"834","CD4 T"
"835","CD4 T"
"836","CD4 T"
"837","CD4 T"
"838","CD4 T"
"839","CD4 T"
"840","CD4 T"
"841","CD4 T"
"842","CD4 T"
"843","CD4 T"
"844","CD8 T"
"845","CD4 T"
"846","CD4 T"
"847","CD8 T"
"848","CD8 T"
"849","CD4 T"
"850","CD8 T"
"851","B"
"852","CD4 T"
"853","other T"
"854","CD4 T"
"855","CD8 T"
"856","CD4 T"
"857","CD4 T"
"858","CD4 T"
"859","CD4 T"
"860","CD8 T"
"861","CD4 T"
"862","CD4 T"
"863","CD4 T"
"864","CD8 T"
"865","other T"
"866","B"
"867","CD4 T"
"868","other T"
"869","CD4 T"
"870","CD4 T"
"871","CD4 T"
"872","CD4 T"
"873","CD4 T"
"874","CD4 T"
"875","CD4 T"
"876","CD8 T"
"877","CD4 T"
"878","CD4 T"
"879","CD4 T"
"880","CD4 T"
"881","CD8 T"
"882","CD8 T"
"883","CD4 T"
"884","CD4 T"
"885","CD4 T"
"886","CD4 T"
"887","CD4 T"
"888","CD4 T"
"889","CD8 T"
"890","CD4 T"
"891","CD4 T"
"892","CD4 T"
"893","CD4 T"
"894","CD4 T"
"895","CD4 T"
"896","CD4 T"
"897","CD4 T"
"898","CD4 T"
"899","CD8 T"
"900","B"
"901","CD4 T"
"902","CD8 T"
"903","CD4 T"
"904","B"
"905","CD8 T"
"906","CD8 T"
"907","CD4 T"
"908","CD4 T"
"909","CD8 T"
"910","CD4 T"
"911","CD4 T"
"912","CD4 T"
"913","CD4 T"
"914","CD4 T"
"915","CD8 T"
"916","CD4 T"
"917","CD4 T"
"918","CD4 T"
"919","other T"
"920","CD4 T"
"921","CD8 T"
"922","CD8 T"
"923","CD4 T"
"924","CD4 T"
"925","CD4 T"
"926","CD4 T"
"927","CD4 T"
"928","CD4 T"
"929","CD4 T"
"930","CD4 T"
"931","CD4 T"
"932","CD4 T"
"933","B"
"934","CD4 T"
"935","B"
"936","B"
"937","CD8 T"
"938","CD4 T"
"939","CD4 T"
"940","CD4 T"
"941","B"
"942","CD4 T"
"943","CD4 T"
"944","CD4 T"
"945","CD4 T"
"946","other T"
"947","CD4 T"
"948","Mono"
"949","CD8 T"
"950","CD8 T"
"951","CD8 T"
"952","other T"
"953","CD4 T"
"954","CD4 T"
"955","CD4 T"
"956","CD4 T"
"957","CD4 T"
"958","CD4 T"
"959","CD8 T"
"960","other T"
"961","Mono"
"962","CD4 T"
"963","B"
"964","CD8 T"
"965","CD4 T"
"966","CD4 T"
"967","CD4 T"
"968","CD8 T"
"969","CD4 T"
"970","other T"
"971","CD4 T"
"972","CD4 T"
"973","CD4 T"
"974","CD8 T"
"975","CD4 T"
"976","CD4 T"
"977","CD4 T"
"978","other T"
"979","CD4 T"
"980","CD4 T"
"981","B"
"982","CD4 T"
"983","CD4 T"
"984","other T"
"985","CD8 T"
"986","CD4 T"
"987","CD4 T"
"988","CD8 T"
"989","other T"
"990","CD8 T"
"991","CD8 T"
"992","CD4 T"
"993","CD4 T"
"994","CD4 T"
"995","other T"
"996","CD4 T"
"997","CD4 T"
"998","other T"
"999","CD4 T"
"1000","CD4 T"
"1001","CD4 T"
"1002","CD4 T"
"1003","CD4 T"
"1004","CD4 T"
"1005","CD4 T"
"1006","other T"
"1007","CD4 T"
"1008","CD4 T"
"1009","CD4 T"
"1010","CD4 T"
"1011","CD4 T"
"1012","CD8 T"
"1013","CD8 T"
"1014","CD4 T"
"1015","other T"
"1016","CD8 T"
"1017","CD4 T"
"1018","CD8 T"
"1019","CD8 T"
"1020","B"
"1021","CD4 T"
"1022","CD4 T"
"1023","B"
"1024","CD4 T"
"1025","B"
"1026","CD4 T"
"1027","CD4 T"
"1028","CD8 T"
"1029","CD4 T"
"1030","CD4 T"
"1031","CD4 T"
"1032","CD8 T"
"1033","CD8 T"
"1034","other T"
"1035","CD4 T"
"1036","CD4 T"
"1037","CD4 T"
"1038","Mono"
"1039","CD4 T"
"1040","CD4 T"
"1041","CD4 T"
"1042","CD4 T"
"1043","CD8 T"
"1044","CD4 T"
"1045","CD8 T"
"1046","CD8 T"
"1047","CD4 T"
"1048","CD4 T"
"1049","other T"
"1050","CD4 T"
"1051","B"
"1052","CD4 T"
"1053","CD4 T"
"1054","CD4 T"
"1055","B"
"1056","CD8 T"
"1057","B"
"1058","CD4 T"
"1059","CD4 T"
"1060","CD4 T"
"1061","CD8 T"
"1062","B"
"1063","CD4 T"
"1064","CD4 T"
"1065","CD4 T"
"1066","other T"
"1067","CD4 T"
"1068","other T"
"1069","CD4 T"
"1070","CD4 T"
"1071","CD4 T"
"1072","CD8 T"
"1073","CD4 T"
"1074","CD4 T"
"1075","CD8 T"
"1076","CD4 T"
"1077","CD4 T"
"1078","CD4 T"
"1079","CD4 T"
"1080","B"
"1081","other T"
"1082","CD4 T"
"1083","B"
"1084","CD4 T"
"1085","CD8 T"
"1086","CD4 T"
"1087","CD4 T"
"1088","CD4 T"
"1089","other T"
"1090","CD4 T"
"1091","CD8 T"
"1092","CD8 T"
"1093","other T"
"1094","CD4 T"
"1095","CD4 T"
"1096","B"
"1097","CD4 T"
"1098","CD8 T"
"1099","CD4 T"
"1100","CD4 T"
"1101","CD4 T"
"1102","CD4 T"
"1103","CD4 T"
"1104","B"
"1105","CD4 T"
"1106","CD4 T"
"1107","CD8 T"
"1108","CD8 T"
"1109","CD8 T"
"1110","other T"
"1111","CD8 T"
"1112","CD4 T"
"1113","CD4 T"
"1114","CD8 T"
"1115","CD4 T"
"1116","other T"
"1117","B"
"1118","B"
"1119","CD4 T"
"1120","CD4 T"
"1121","CD4 T"
"1122","CD4 T"
"1123","CD4 T"
"1124","CD4 T"
"1125","CD4 T"
"1126","CD4 T"
"1127","CD4 T"
"1128","CD4 T"
"1129","CD4 T"
"1130","CD4 T"
"1131","DC"
"1132","other T"
"1133","CD8 T"
"1134","CD4 T"
"1135","other T"
"1136","CD4 T"
"1137","CD8 T"
"1138","CD4 T"
"1139","CD4 T"
"1140","CD4 T"
"1141","CD4 T"
"1142","CD4 T"
"1143","B"
"1144","CD4 T"
"1145","CD4 T"
"1146","CD4 T"
"1147","CD4 T"
"1148","CD8 T"
"1149","CD4 T"
"1150","CD8 T"
"1151","B"
"1152","B"
"1153","B"
"1154","CD4 T"
"1155","CD4 T"
"1156","CD4 T"
"1157","CD4 T"
"1158","CD4 T"
"1159","Mono"
"1160","CD4 T"
"1161","CD8 T"
"1162","CD4 T"
"1163","CD4 T"
"1164","CD8 T"
"1165","other"
"1166","CD4 T"
"1167","CD4 T"
"1168","CD4 T"
"1169","B"
"1170","B"
"1171","CD4 T"
"1172","CD4 T"
"1173","CD4 T"
"1174","B"
"1175","CD4 T"
"1176","CD8 T"
"1177","CD4 T"
"1178","CD4 T"
"1179","CD4 T"
"1180","CD4 T"
"1181","CD4 T"
"1182","CD4 T"
"1183","CD4 T"
"1184","CD4 T"
"1185","CD4 T"
"1186","CD4 T"
"1187","CD8 T"
"1188","CD4 T"
"1189","CD4 T"
"1190","CD4 T"
"1191","CD4 T"
"1192","CD4 T"
"1193","CD8 T"
"1194","CD4 T"
"1195","CD4 T"
"1196","CD4 T"
"1197","other T"
"1198","B"
"1199","CD4 T"
"1200","Mono"
"1201","CD4 T"
"1202","CD4 T"
"1203","B"
"1204","CD8 T"
"1205","CD4 T"
"1206","CD4 T"
"1207","CD4 T"
"1208","other T"
"1209","CD4 T"
"1210","CD4 T"
"1211","CD4 T"
"1212","CD4 T"
"1213","CD8 T"
"1214","CD4 T"
"1215","CD8 T"
"1216","Mono"
"1217","CD4 T"
"1218","CD4 T"
"1219","CD4 T"
"1220","CD8 T"
"1221","CD4 T"
"1222","CD4 T"
"1223","CD4 T"
"1224","CD8 T"
"1225","CD4 T"
"1226","CD4 T"
"1227","CD4 T"
"1228","CD4 T"
"1229","CD8 T"
"1230","CD4 T"
"1231","CD4 T"
"1232","CD4 T"
"1233","CD4 T"
"1234","CD4 T"
"1235","CD8 T"
"1236","CD8 T"
"1237","CD4 T"
"1238","CD8 T"
"1239","CD4 T"
"1240","CD4 T"
"1241","CD4 T"
"1242","CD4 T"
"1243","CD4 T"
"1244","B"
"1245","other T"
"1246","CD4 T"
"1247","Mono"
"1248","other T"
"1249","CD4 T"
"1250","CD4 T"
"1251","CD4 T"
"1252","CD4 T"
"1253","CD4 T"
"1254","CD8 T"
"1255","CD8 T"
"1256","CD4 T"
"1257","CD4 T"
"1258","CD4 T"
"1259","CD4 T"
"1260","CD4 T"
"1261","CD4 T"
"1262","other T"
"1263","other T"
"1264","other T"
"1265","CD4 T"
"1266","CD4 T"
"1267","CD4 T"
"1268","CD4 T"
"1269","CD4 T"
"1270","CD8 T"
"1271","CD4 T"
"1272","CD4 T"
"1273","CD4 T"
"1274","CD8 T"
"1275","other T"
"1276","other T"
"1277","CD4 T"
"1278","CD4 T"
"1279","CD8 T"
"1280","CD4 T"
"1281","CD4 T"
"1282","CD4 T"
"1283","CD4 T"
"1284","CD4 T"
"1285","B"
"1286","CD4 T"
"1287","other T"
"1288","CD4 T"
"1289","CD8 T"
"1290","other T"
"1291","CD8 T"
"1292","CD8 T"
"1293","CD8 T"
"1294","CD4 T"
"1295","CD4 T"
"1296","CD8 T"
"1297","CD4 T"
"1298","CD4 T"
"1299","CD4 T"
"1300","CD8 T"
"1301","CD4 T"
"1302","CD4 T"
"1303","CD4 T"
"1304","other T"
"1305","CD4 T"
"1306","B"
"1307","CD4 T"
"1308","CD4 T"
"1309","CD4 T"
"1310","CD4 T"
"1311","CD8 T"
"1312","other T"
"1313","CD4 T"
"1314","CD4 T"
"1315","CD4 T"
"1316","CD4 T"
"1317","CD4 T"
"1318","B"
"1319","CD4 T"
"1320","CD4 T"
"1321","CD8 T"
"1322","CD4 T"
"1323","CD4 T"
"1324","CD4 T"
"1325","CD4 T"
"1326","CD4 T"
"1327","CD4 T"
"1328","CD4 T"
"1329","CD4 T"
"1330","other T"
"1331","CD4 T"
"1332","other T"
"1333","CD4 T"
"1334","CD4 T"
"1335","CD4 T"
"1336","CD4 T"
"1337","B"
"1338","DC"
"1339","CD4 T"
"1340","CD4 T"
"1341","CD4 T"
"1342","B"
"1343","CD4 T"
"1344","B"
"1345","CD4 T"
"1346","CD4 T"
"1347","CD8 T"
"1348","CD8 T"
"1349","B"
"1350","CD4 T"
"1351","CD8 T"
"1352","CD4 T"
"1353","CD4 T"
"1354","CD4 T"
"1355","CD4 T"
"1356","CD4 T"
"1357","CD8 T"
"1358","other T"
"1359","CD8 T"
"1360","other T"
"1361","CD4 T"
"1362","CD4 T"
"1363","CD4 T"
"1364","CD8 T"
"1365","CD4 T"
"1366","CD4 T"
"1367","CD4 T"
"1368","CD8 T"
"1369","CD4 T"
"1370","CD4 T"
"1371","CD4 T"
"1372","CD8 T"
"1373","CD4 T"
"1374","CD4 T"
"1375","CD4 T"
"1376","CD4 T"
"1377","other T"
"1378","CD4 T"
"1379","CD4 T"
"1380","CD4 T"
"1381","CD4 T"
"1382","CD4 T"
"1383","CD4 T"
"1384","CD4 T"
"1385","other T"
"1386","CD4 T"
"1387","CD8 T"
"1388","other T"
"1389","CD4 T"
"1390","CD4 T"
"1391","B"
"1392","CD4 T"
"1393","CD8 T"
"1394","CD8 T"
"1395","CD4 T"
"1396","B"
"1397","CD4 T"
"1398","CD4 T"
"1399","CD8 T"
"1400","CD4 T"
"1401","CD4 T"
"1402","CD4 T"
"1403","CD8 T"
"1404","CD4 T"
"1405","CD8 T"
"1406","CD4 T"
"1407","CD4 T"
"1408","CD4 T"
"1409","CD4 T"
"1410","CD4 T"
"1411","CD4 T"
"1412","B"
"1413","CD4 T"
"1414","CD4 T"
"1415","CD4 T"
"1416","CD4 T"
"1417","CD4 T"
"1418","CD4 T"
"1419","CD4 T"
"1420","CD8 T"
"1421","CD4 T"
"1422","CD4 T"
"1423","CD4 T"
"1424","CD8 T"
"1425","B"
"1426","CD4 T"
"1427","CD4 T"
"1428","CD4 T"
"1429","CD4 T"
"1430","CD4 T"
"1431","other T"
"1432","other T"
"1433","CD4 T"
"1434","CD4 T"
"1435","B"
"1436","CD4 T"
"1437","CD4 T"
"1438","CD8 T"
"1439","CD4 T"
"1440","CD4 T"
