"","x"
"359","CD4 T"
"360","CD4 T"
"361","CD4 T"
"362","CD8 T"
"363","CD4 T"
"364","CD4 T"
"365","CD8 T"
"366","other T"
"367","CD4 T"
"368","CD4 T"
"369","CD4 T"
"370","CD4 T"
"371","CD8 T"
"372","CD4 T"
"373","CD4 T"
"374","CD4 T"
"375","CD4 T"
"376","CD4 T"
"377","CD8 T"
"378","CD4 T"
"379","CD4 T"
"380","CD4 T"
"381","other T"
"382","CD4 T"
"383","CD4 T"
"384","CD4 T"
"385","NK"
"386","CD4 T"
"387","CD4 T"
"388","CD4 T"
"389","CD4 T"
"390","CD4 T"
"391","CD4 T"
"392","CD4 T"
"393","CD4 T"
"394","other T"
"395","CD4 T"
"396","CD4 T"
"397","CD8 T"
"398","CD4 T"
"399","other T"
"400","CD4 T"
"401","CD4 T"
"402","other T"
"403","CD4 T"
"404","CD4 T"
"405","CD4 T"
"406","NK"
"407","CD8 T"
"408","CD4 T"
"409","other T"
"410","CD4 T"
"411","CD8 T"
"412","CD4 T"
"413","NK"
"414","CD8 T"
"415","CD4 T"
"416","CD4 T"
"417","CD4 T"
"418","CD4 T"
"419","CD4 T"
"420","CD4 T"
"421","CD4 T"
"422","other T"
"423","CD4 T"
"424","CD4 T"
"425","CD4 T"
"426","CD4 T"
"427","CD4 T"
"428","CD8 T"
"429","CD4 T"
"430","CD4 T"
"431","CD4 T"
"432","CD4 T"
"433","NK"
"434","CD4 T"
"435","CD4 T"
"436","NK"
"437","CD4 T"
"438","CD4 T"
"439","NK"
"440","CD4 T"
"441","CD4 T"
"442","CD4 T"
"443","CD4 T"
"444","CD4 T"
"445","CD8 T"
"446","CD4 T"
"447","CD4 T"
"448","other T"
"449","CD4 T"
"450","CD4 T"
"451","NK"
"452","other T"
"453","CD4 T"
"454","CD4 T"
"455","CD4 T"
"456","CD4 T"
"457","CD4 T"
"458","CD4 T"
"459","CD4 T"
"460","CD4 T"
"461","CD4 T"
"462","CD4 T"
"463","other T"
"464","CD4 T"
"465","CD4 T"
"466","CD4 T"
"467","CD4 T"
"468","CD8 T"
"469","CD4 T"
"470","CD4 T"
"471","CD4 T"
"472","CD4 T"
"473","CD4 T"
"474","NK"
"475","Mono"
"476","CD4 T"
"477","CD8 T"
"478","CD4 T"
"479","CD4 T"
"480","other T"
"481","CD4 T"
"482","CD4 T"
"483","CD4 T"
"484","CD4 T"
"485","CD4 T"
"486","CD4 T"
"487","NK"
"488","CD8 T"
"489","CD4 T"
"490","other T"
"491","CD4 T"
"492","other"
"493","CD4 T"
"494","CD4 T"
"495","CD4 T"
"496","CD4 T"
"497","other T"
"498","NK"
"499","CD8 T"
"500","CD4 T"
"501","CD4 T"
"502","CD4 T"
"503","CD4 T"
"504","CD4 T"
"505","CD8 T"
"506","CD4 T"
"507","CD4 T"
"508","CD4 T"
"509","CD4 T"
"510","CD4 T"
"511","CD4 T"
"512","CD4 T"
"513","NK"
"514","CD4 T"
"515","CD8 T"
"516","CD8 T"
"517","other"
"518","CD4 T"
"519","CD8 T"
"520","CD4 T"
"521","CD4 T"
"522","CD4 T"
"523","NK"
"524","CD4 T"
"525","CD4 T"
"526","CD4 T"
"527","CD4 T"
"528","CD4 T"
"529","CD4 T"
"530","CD4 T"
"531","CD4 T"
"532","CD4 T"
"533","CD8 T"
"534","CD4 T"
"535","CD4 T"
"536","CD4 T"
"537","other T"
"538","CD4 T"
"539","CD4 T"
"540","other"
"541","CD4 T"
"542","CD4 T"
"543","CD4 T"
"544","CD4 T"
"545","CD4 T"
"546","NK"
"547","CD4 T"
"548","other"
"549","CD4 T"
"550","CD8 T"
"551","CD8 T"
"552","CD4 T"
"553","CD4 T"
"554","CD8 T"
"555","CD4 T"
"556","CD4 T"
"557","CD8 T"
"558","other T"
"559","CD4 T"
"560","CD4 T"
"561","CD4 T"
"562","CD4 T"
"563","NK"
"564","CD4 T"
"565","other T"
"566","CD4 T"
"567","CD8 T"
"568","CD4 T"
"569","CD8 T"
"570","DC"
"571","CD4 T"
"572","CD4 T"
"573","CD4 T"
"574","CD4 T"
"575","CD4 T"
"576","CD4 T"
"577","CD4 T"
"578","CD4 T"
"579","CD4 T"
"580","CD4 T"
"581","CD4 T"
"582","CD8 T"
"583","CD8 T"
"584","CD4 T"
"585","CD4 T"
"586","CD4 T"
"587","CD4 T"
"588","CD4 T"
"589","CD4 T"
"590","CD4 T"
"591","CD8 T"
"592","CD4 T"
"593","CD4 T"
"594","CD4 T"
"595","DC"
"596","CD4 T"
"597","other"
"598","CD4 T"
"599","CD4 T"
"600","CD4 T"
"601","CD4 T"
"602","other T"
"603","CD4 T"
"604","CD8 T"
"605","CD8 T"
"606","CD8 T"
"607","CD8 T"
"608","CD8 T"
"609","CD4 T"
"610","CD4 T"
"611","CD4 T"
"612","CD8 T"
"613","CD4 T"
"614","Mono"
"615","CD4 T"
"616","CD4 T"
"617","CD8 T"
"618","CD4 T"
"619","CD4 T"
"620","CD4 T"
"621","CD4 T"
"622","CD4 T"
"623","CD4 T"
"624","CD4 T"
"625","CD4 T"
"626","CD4 T"
"627","CD4 T"
"628","other T"
"629","CD4 T"
"630","CD4 T"
"631","CD4 T"
"632","CD8 T"
"633","NK"
"634","CD4 T"
"635","CD8 T"
"636","CD4 T"
"637","CD8 T"
"638","other T"
"639","CD4 T"
"640","CD4 T"
"641","CD4 T"
"642","CD4 T"
"643","CD4 T"
"644","CD8 T"
"645","CD4 T"
"646","other"
"647","CD4 T"
"648","CD4 T"
"649","CD4 T"
"650","CD8 T"
"651","other T"
"652","CD8 T"
"653","CD4 T"
"654","CD4 T"
"655","CD4 T"
"656","CD4 T"
"657","CD8 T"
"658","CD4 T"
"659","CD8 T"
"660","CD4 T"
"661","CD4 T"
"662","other T"
"663","CD4 T"
"664","other T"
"665","other T"
"666","CD4 T"
"667","CD4 T"
"668","CD4 T"
"669","CD8 T"
"670","CD4 T"
"671","CD4 T"
"672","CD4 T"
"673","NK"
"674","CD8 T"
"675","CD4 T"
"676","other T"
"677","CD4 T"
"678","CD4 T"
"679","CD4 T"
"680","CD4 T"
"681","CD4 T"
"682","CD4 T"
"683","other T"
"684","CD4 T"
"685","NK"
"686","CD8 T"
"687","CD4 T"
"688","CD4 T"
"689","CD4 T"
"690","CD4 T"
"691","NK"
"692","CD4 T"
"693","CD4 T"
"694","CD8 T"
"695","CD4 T"
"696","CD4 T"
"697","CD4 T"
"698","CD8 T"
"699","CD4 T"
"700","CD4 T"
"701","other T"
"702","CD4 T"
"703","CD4 T"
"704","CD4 T"
"705","CD4 T"
"706","CD8 T"
"707","CD4 T"
"708","other T"
"709","CD4 T"
"710","other"
"711","CD4 T"
"712","CD8 T"
"713","CD4 T"
"714","CD4 T"
"715","CD8 T"
"716","CD4 T"
"717","CD4 T"
"718","CD4 T"
"719","other T"
"720","CD4 T"
"721","CD4 T"
"722","CD4 T"
"723","CD4 T"
"724","other T"
"725","CD4 T"
"726","CD4 T"
"727","CD4 T"
"728","CD4 T"
"729","CD4 T"
"730","CD4 T"
"731","CD4 T"
"732","CD4 T"
"733","Mono"
"734","CD4 T"
"735","CD4 T"
"736","CD4 T"
"737","CD4 T"
"738","CD4 T"
"739","CD4 T"
"740","other T"
"741","CD4 T"
"742","CD4 T"
"743","CD4 T"
"744","other T"
"745","CD4 T"
"746","CD4 T"
"747","CD4 T"
"748","CD8 T"
"749","CD4 T"
"750","CD8 T"
"751","CD4 T"
"752","CD8 T"
"753","CD4 T"
"754","CD4 T"
"755","CD8 T"
"756","CD4 T"
"757","CD4 T"
"758","CD4 T"
"759","CD4 T"
"760","CD8 T"
"761","CD4 T"
"762","NK"
"763","CD4 T"
"764","CD4 T"
"765","CD4 T"
"766","NK"
"767","CD4 T"
"768","CD4 T"
"769","CD4 T"
"770","CD4 T"
"771","CD4 T"
"772","CD8 T"
"773","CD4 T"
"774","NK"
"775","other T"
"776","CD4 T"
"777","CD4 T"
"778","CD4 T"
"779","CD4 T"
"780","CD4 T"
"781","CD8 T"
"782","CD4 T"
"783","CD4 T"
"784","CD4 T"
"785","CD4 T"
"786","CD8 T"
"787","CD4 T"
"788","NK"
"789","CD4 T"
"790","CD4 T"
"791","CD4 T"
"792","CD4 T"
"793","CD4 T"
"794","CD4 T"
"795","CD4 T"
"796","CD8 T"
"797","CD8 T"
"798","CD4 T"
"799","CD4 T"
"800","CD4 T"
"801","CD4 T"
"802","CD4 T"
"803","CD4 T"
"804","CD4 T"
"805","CD4 T"
"806","CD8 T"
"807","CD4 T"
"808","CD4 T"
"809","CD4 T"
"810","CD4 T"
"811","CD4 T"
"812","CD8 T"
"813","CD4 T"
"814","other T"
"815","CD8 T"
"816","CD4 T"
"817","CD4 T"
"818","CD4 T"
"819","CD4 T"
"820","CD4 T"
"821","CD4 T"
"822","CD4 T"
"823","CD4 T"
"824","CD4 T"
"825","CD8 T"
"826","CD4 T"
"827","CD4 T"
"828","CD4 T"
"829","CD4 T"
"830","CD8 T"
"831","CD8 T"
"832","CD4 T"
"833","CD4 T"
"834","CD4 T"
"835","CD4 T"
"836","CD4 T"
"837","CD4 T"
"838","CD4 T"
"839","CD4 T"
"840","CD4 T"
"841","CD4 T"
"842","CD4 T"
"843","CD8 T"
"844","CD4 T"
"845","CD4 T"
"846","other T"
"847","CD4 T"
"848","NK"
"849","CD4 T"
"850","CD4 T"
"851","CD4 T"
"852","other T"
"853","CD4 T"
"854","CD4 T"
"855","CD4 T"
"856","CD8 T"
"857","other"
"858","CD4 T"
"859","CD4 T"
"860","CD4 T"
"861","CD4 T"
"862","CD8 T"
"863","CD4 T"
"864","CD8 T"
"865","CD4 T"
"866","CD4 T"
"867","CD4 T"
"868","CD4 T"
"869","CD4 T"
"870","CD8 T"
"871","CD4 T"
"872","CD4 T"
"873","CD4 T"
"874","other T"
"875","CD4 T"
"876","CD4 T"
"877","CD4 T"
"878","CD8 T"
"879","CD4 T"
"880","CD4 T"
"881","CD4 T"
"882","other T"
"883","CD8 T"
"884","CD4 T"
"885","NK"
"886","CD8 T"
"887","CD4 T"
"888","CD4 T"
"889","NK"
"890","CD4 T"
"891","NK"
"892","CD4 T"
"893","CD4 T"
"894","CD4 T"
"895","CD4 T"
"896","CD4 T"
"897","CD4 T"
"898","CD4 T"
"899","CD8 T"
"900","CD4 T"
"901","NK"
"902","CD4 T"
"903","CD8 T"
"904","other T"
"905","CD4 T"
"906","CD4 T"
"907","CD4 T"
"908","CD4 T"
"909","other T"
"910","CD4 T"
"911","other T"
"912","CD4 T"
"913","CD4 T"
"914","NK"
"915","other T"
"916","other"
"917","CD8 T"
"918","CD4 T"
"919","CD4 T"
"920","CD8 T"
"921","CD4 T"
"922","CD4 T"
"923","NK"
"924","CD4 T"
"925","CD4 T"
"926","other T"
"927","CD4 T"
"928","CD4 T"
"929","CD8 T"
"930","CD4 T"
"931","other T"
"932","CD4 T"
"933","CD4 T"
"934","CD4 T"
"935","CD4 T"
"936","CD4 T"
"937","CD4 T"
"938","CD4 T"
"939","CD4 T"
"940","CD4 T"
"941","CD4 T"
"942","other T"
"943","CD8 T"
"944","CD4 T"
"945","other T"
"946","CD4 T"
"947","CD8 T"
"948","CD8 T"
"949","CD4 T"
"950","CD4 T"
"951","CD8 T"
"952","CD8 T"
"953","CD8 T"
"954","CD8 T"
"955","CD4 T"
"956","CD4 T"
"957","CD4 T"
"958","CD8 T"
"959","CD4 T"
"960","other T"
"961","CD4 T"
"962","CD8 T"
"963","CD4 T"
"964","CD4 T"
"965","CD4 T"
"966","CD4 T"
"967","CD4 T"
"968","CD4 T"
"969","CD4 T"
"970","CD4 T"
"971","CD4 T"
"972","CD4 T"
"973","CD4 T"
"974","CD4 T"
"975","CD8 T"
"976","other T"
"977","CD4 T"
"978","CD4 T"
"979","NK"
"980","CD4 T"
"981","NK"
"982","CD8 T"
"983","CD4 T"
"984","CD8 T"
"985","CD4 T"
"986","CD4 T"
"987","CD4 T"
"988","CD4 T"
"989","CD4 T"
"990","NK"
"991","CD4 T"
"992","CD4 T"
"993","CD4 T"
"994","CD4 T"
"995","other T"
"996","CD4 T"
"997","CD4 T"
"998","other T"
"999","CD8 T"
"1000","other T"
"1001","NK"
"1002","CD4 T"
"1003","CD4 T"
"1004","CD4 T"
"1005","CD8 T"
"1006","CD4 T"
"1007","CD4 T"
"1008","CD8 T"
"1009","CD4 T"
"1010","CD8 T"
"1011","CD4 T"
"1012","CD4 T"
"1013","CD4 T"
"1014","CD4 T"
"1015","CD4 T"
"1016","CD4 T"
"1017","CD4 T"
"1018","CD4 T"
"1019","CD4 T"
"1020","CD4 T"
"1021","CD4 T"
"1022","CD8 T"
"1023","CD4 T"
"1024","CD4 T"
"1025","CD4 T"
"1026","CD4 T"
"1027","other T"
"1028","CD4 T"
"1029","CD4 T"
"1030","CD8 T"
"1031","CD8 T"
"1032","CD4 T"
"1033","CD4 T"
"1034","CD8 T"
"1035","CD4 T"
"1036","CD4 T"
"1037","CD8 T"
"1038","CD4 T"
"1039","CD8 T"
"1040","CD4 T"
"1041","other T"
"1042","CD8 T"
"1043","other T"
"1044","CD4 T"
"1045","CD8 T"
"1046","CD4 T"
"1047","CD4 T"
"1048","CD8 T"
"1049","CD4 T"
"1050","CD4 T"
"1051","CD4 T"
"1052","CD4 T"
"1053","CD8 T"
"1054","CD8 T"
"1055","CD8 T"
"1056","CD8 T"
"1057","CD4 T"
"1058","CD8 T"
"1059","CD4 T"
"1060","CD4 T"
"1061","CD4 T"
"1062","CD4 T"
"1063","CD4 T"
"1064","CD4 T"
"1065","CD4 T"
"1066","CD4 T"
"1067","CD8 T"
"1068","CD4 T"
"1069","CD4 T"
"1070","CD4 T"
"1071","CD4 T"
"1072","CD4 T"
"1073","CD8 T"
"1074","CD4 T"
"1075","CD4 T"
"1076","CD4 T"
"1077","CD8 T"
"1078","CD4 T"
"1079","CD4 T"
"1080","other T"
"1081","NK"
"1082","CD4 T"
"1083","CD4 T"
"1084","CD4 T"
"1085","CD4 T"
"1086","CD8 T"
"1087","CD4 T"
"1088","NK"
"1089","CD4 T"
"1090","CD4 T"
"1091","CD4 T"
"1092","CD4 T"
"1093","CD4 T"
"1094","CD8 T"
"1095","CD4 T"
"1096","CD4 T"
"1097","CD4 T"
"1098","CD4 T"
"1099","CD8 T"
"1100","CD8 T"
"1101","CD4 T"
"1102","CD4 T"
"1103","CD4 T"
"1104","CD4 T"
"1105","CD4 T"
"1106","CD4 T"
"1107","CD8 T"
"1108","CD4 T"
"1109","CD8 T"
"1110","CD4 T"
"1111","CD8 T"
"1112","CD8 T"
"1113","CD8 T"
"1114","other T"
"1115","NK"
"1116","CD4 T"
"1117","CD4 T"
"1118","CD4 T"
"1119","CD4 T"
"1120","CD4 T"
"1121","other T"
"1122","CD4 T"
"1123","CD4 T"
"1124","CD4 T"
"1125","CD4 T"
"1126","CD4 T"
"1127","CD4 T"
"1128","CD4 T"
"1129","CD4 T"
"1130","CD4 T"
"1131","CD4 T"
"1132","CD4 T"
"1133","CD4 T"
"1134","CD4 T"
"1135","CD8 T"
"1136","CD4 T"
"1137","CD4 T"
"1138","CD4 T"
"1139","CD4 T"
"1140","CD4 T"
"1141","CD8 T"
"1142","CD4 T"
"1143","CD4 T"
"1144","CD4 T"
"1145","CD8 T"
"1146","CD4 T"
"1147","CD4 T"
"1148","CD8 T"
"1149","CD4 T"
"1150","CD4 T"
"1151","CD4 T"
"1152","NK"
"1153","CD4 T"
"1154","CD8 T"
"1155","CD4 T"
"1156","CD4 T"
"1157","other T"
"1158","CD4 T"
"1159","CD4 T"
"1160","CD4 T"
"1161","CD4 T"
"1162","CD4 T"
"1163","NK"
"1164","CD4 T"
"1165","CD4 T"
"1166","CD8 T"
"1167","CD4 T"
"1168","CD4 T"
"1169","CD4 T"
"1170","CD4 T"
"1171","CD8 T"
"1172","CD8 T"
"1173","CD4 T"
"1174","CD8 T"
"1175","CD4 T"
"1176","CD4 T"
"1177","CD4 T"
"1178","CD4 T"
"1179","CD4 T"
"1180","NK"
"1181","CD4 T"
"1182","other T"
"1183","other T"
"1184","CD4 T"
"1185","CD4 T"
"1186","CD4 T"
"1187","other T"
"1188","CD4 T"
"1189","other T"
"1190","other T"
"1191","CD8 T"
"1192","other T"
"1193","CD4 T"
"1194","CD4 T"
"1195","CD8 T"
"1196","CD4 T"
"1197","DC"
"1198","CD4 T"
"1199","CD4 T"
"1200","CD8 T"
"1201","CD4 T"
"1202","CD4 T"
"1203","CD4 T"
"1204","CD4 T"
"1205","CD4 T"
"1206","CD8 T"
"1207","CD4 T"
"1208","CD4 T"
"1209","CD4 T"
"1210","CD4 T"
"1211","CD8 T"
"1212","CD8 T"
"1213","other T"
"1214","CD8 T"
"1215","CD4 T"
"1216","CD4 T"
"1217","CD4 T"
"1218","NK"
"1219","CD8 T"
"1220","CD8 T"
"1221","CD4 T"
"1222","CD4 T"
"1223","CD4 T"
"1224","CD4 T"
"1225","CD8 T"
"1226","CD4 T"
"1227","CD4 T"
"1228","CD8 T"
"1229","CD8 T"
"1230","CD4 T"
"1231","CD4 T"
"1232","CD8 T"
"1233","CD4 T"
"1234","other T"
"1235","CD4 T"
"1236","CD4 T"
"1237","CD8 T"
"1238","CD8 T"
"1239","CD4 T"
"1240","CD8 T"
"1241","CD4 T"
"1242","CD4 T"
"1243","CD4 T"
"1244","CD4 T"
"1245","CD8 T"
"1246","CD8 T"
"1247","NK"
"1248","CD8 T"
"1249","CD8 T"
"1250","CD4 T"
"1251","NK"
"1252","CD4 T"
"1253","CD4 T"
"1254","CD8 T"
"1255","DC"
"1256","NK"
"1257","CD4 T"
"1258","CD4 T"
"1259","CD4 T"
"1260","CD4 T"
"1261","CD4 T"
"1262","CD4 T"
"1263","CD4 T"
"1264","CD4 T"
"1265","CD4 T"
"1266","CD4 T"
"1267","CD4 T"
"1268","CD4 T"
"1269","other T"
"1270","CD8 T"
"1271","CD4 T"
"1272","CD8 T"
"1273","CD4 T"
"1274","DC"
"1275","CD4 T"
"1276","CD4 T"
"1277","CD4 T"
"1278","CD4 T"
"1279","CD4 T"
"1280","CD4 T"
"1281","CD4 T"
"1282","NK"
"1283","CD4 T"
"1284","CD4 T"
"1285","CD4 T"
"1286","CD4 T"
"1287","CD4 T"
"1288","CD4 T"
"1289","CD4 T"
"1290","CD4 T"
"1291","CD4 T"
"1292","CD4 T"
"1293","CD4 T"
"1294","CD4 T"
"1295","CD4 T"
"1296","CD4 T"
"1297","CD4 T"
"1298","CD8 T"
"1299","CD4 T"
"1300","CD8 T"
"1301","NK"
"1302","CD4 T"
"1303","CD4 T"
"1304","CD4 T"
"1305","CD4 T"
"1306","CD4 T"
"1307","CD8 T"
"1308","CD4 T"
"1309","CD8 T"
"1310","CD4 T"
"1311","CD8 T"
"1312","CD4 T"
"1313","CD4 T"
"1314","CD8 T"
"1315","CD8 T"
"1316","CD8 T"
"1317","CD8 T"
"1318","NK"
"1319","NK"
"1320","NK"
"1321","CD8 T"
"1322","CD4 T"
"1323","CD4 T"
"1324","CD4 T"
"1325","CD4 T"
"1326","CD8 T"
"1327","other T"
"1328","CD4 T"
"1329","NK"
"1330","CD4 T"
"1331","CD4 T"
"1332","CD4 T"
"1333","other T"
"1334","CD4 T"
"1335","other T"
"1336","CD8 T"
"1337","CD8 T"
"1338","other T"
"1339","CD4 T"
"1340","CD4 T"
"1341","CD4 T"
"1342","CD4 T"
"1343","CD4 T"
"1344","CD4 T"
"1345","CD4 T"
"1346","CD4 T"
"1347","CD4 T"
"1348","CD4 T"
"1349","CD4 T"
"1350","CD8 T"
"1351","CD8 T"
"1352","CD4 T"
"1353","CD8 T"
"1354","CD4 T"
"1355","CD4 T"
"1356","CD4 T"
"1357","CD4 T"
"1358","CD4 T"
"1359","CD4 T"
"1360","CD4 T"
"1361","CD4 T"
"1362","CD4 T"
"1363","CD4 T"
"1364","CD4 T"
"1365","CD4 T"
"1366","CD4 T"
"1367","CD4 T"
"1368","CD4 T"
"1369","other T"
"1370","CD4 T"
"1371","NK"
"1372","CD4 T"
"1373","CD4 T"
"1374","CD4 T"
"1375","CD4 T"
"1376","CD4 T"
"1377","CD4 T"
"1378","CD4 T"
"1379","other T"
"1380","CD4 T"
"1381","CD4 T"
"1382","CD4 T"
"1383","CD4 T"
"1384","CD4 T"
"1385","CD4 T"
"1386","CD8 T"
"1387","CD4 T"
"1388","CD4 T"
"1389","CD4 T"
"1390","CD4 T"
"1391","CD8 T"
"1392","CD8 T"
"1393","other"
"1394","CD8 T"
"1395","CD4 T"
"1396","CD4 T"
"1397","CD4 T"
"1398","CD4 T"
"1399","CD4 T"
"1400","CD4 T"
"1401","CD8 T"
"1402","CD4 T"
"1403","CD4 T"
"1404","CD4 T"
"1405","CD4 T"
"1406","CD4 T"
"1407","CD8 T"
"1408","CD4 T"
"1409","CD4 T"
"1410","DC"
"1411","CD8 T"
"1412","CD4 T"
"1413","CD4 T"
"1414","CD8 T"
"1415","CD4 T"
"1416","CD8 T"
