"","x"
"232","other"
"233","B"
"234","B"
"235","CD8 T"
"236","other T"
"237","CD8 T"
"238","CD8 T"
"239","CD8 T"
"240","other T"
"241","other T"
"242","other T"
"243","CD8 T"
"244","NK"
"245","CD8 T"
"246","other T"
"247","other T"
"248","NK"
"249","B"
"250","CD8 T"
"251","NK"
"252","CD8 T"
"253","B"
"254","CD8 T"
"255","B"
"256","B"
"257","other T"
"258","CD8 T"
"259","other T"
"260","other"
"261","B"
"262","CD8 T"
"263","CD8 T"
"264","B"
"265","other T"
"266","B"
"267","other T"
"268","Mono"
"269","other T"
"270","other T"
"271","CD8 T"
"272","CD8 T"
"273","CD8 T"
"274","CD8 T"
"275","CD8 T"
"276","NK"
"277","NK"
"278","CD8 T"
"279","NK"
"280","other T"
"281","CD8 T"
"282","B"
"283","CD8 T"
"284","NK"
"285","B"
"286","CD8 T"
"287","CD8 T"
"288","B"
"289","B"
"290","CD8 T"
"291","CD8 T"
"292","other T"
"293","CD8 T"
"294","B"
"295","CD8 T"
"296","CD8 T"
"297","CD8 T"
"298","B"
"299","CD8 T"
"300","B"
"301","other T"
"302","NK"
"303","B"
"304","other T"
"305","CD8 T"
"306","other"
"307","CD8 T"
"308","B"
"309","CD8 T"
"310","CD8 T"
"311","other T"
"312","CD8 T"
"313","other T"
"314","CD8 T"
"315","B"
"316","NK"
"317","CD8 T"
"318","NK"
"319","B"
"320","NK"
"321","CD8 T"
"322","NK"
"323","CD8 T"
"324","other T"
"325","other T"
"326","other T"
"327","B"
"328","NK"
"329","other T"
"330","other"
"331","B"
"332","CD8 T"
"333","CD8 T"
"334","NK"
"335","other T"
"336","CD8 T"
"337","other T"
"338","B"
"339","B"
"340","other T"
"341","CD8 T"
"342","other T"
"343","CD8 T"
"344","CD8 T"
"345","CD8 T"
"346","CD8 T"
"347","CD8 T"
"348","CD8 T"
"349","B"
"350","CD8 T"
"351","other T"
"352","B"
"353","CD8 T"
"354","B"
"355","B"
"356","CD8 T"
"357","other T"
"358","NK"
"359","B"
"360","NK"
"361","CD8 T"
"362","CD8 T"
"363","NK"
"364","other T"
"365","other T"
"366","CD8 T"
"367","other T"
"368","NK"
"369","CD8 T"
"370","B"
"371","CD8 T"
"372","CD8 T"
"373","CD8 T"
"374","other T"
"375","CD8 T"
"376","CD8 T"
"377","CD8 T"
"378","CD8 T"
"379","CD8 T"
"380","B"
"381","other T"
"382","CD8 T"
"383","other T"
"384","CD8 T"
"385","CD8 T"
"386","CD8 T"
"387","CD8 T"
"388","CD8 T"
"389","B"
"390","CD8 T"
"391","B"
"392","CD8 T"
"393","B"
"394","CD8 T"
"395","CD8 T"
"396","B"
"397","B"
"398","CD8 T"
"399","other T"
"400","NK"
"401","CD8 T"
"402","B"
"403","NK"
"404","CD8 T"
"405","CD8 T"
"406","CD8 T"
"407","CD8 T"
"408","CD8 T"
"409","CD8 T"
"410","CD8 T"
"411","B"
"412","CD8 T"
"413","other T"
"414","NK"
"415","other T"
"416","CD8 T"
"417","CD8 T"
"418","CD8 T"
"419","CD8 T"
"420","B"
"421","NK"
"422","CD8 T"
"423","other T"
"424","NK"
"425","CD8 T"
"426","CD8 T"
"427","CD8 T"
"428","CD8 T"
"429","NK"
"430","other T"
"431","B"
"432","other T"
"433","other T"
"434","other T"
"435","other T"
"436","CD8 T"
"437","other T"
"438","B"
"439","CD8 T"
"440","DC"
"441","CD8 T"
"442","CD8 T"
"443","CD8 T"
"444","CD8 T"
"445","B"
"446","other T"
"447","CD8 T"
"448","NK"
"449","CD8 T"
"450","CD8 T"
"451","B"
"452","CD8 T"
"453","CD8 T"
"454","CD8 T"
"455","CD8 T"
"456","other T"
"457","CD8 T"
"458","CD8 T"
"459","CD8 T"
"460","CD8 T"
"461","CD8 T"
"462","NK"
"463","CD8 T"
"464","CD8 T"
"465","NK"
"466","CD8 T"
"467","DC"
"468","NK"
"469","B"
"470","B"
"471","other T"
"472","CD8 T"
"473","CD8 T"
"474","DC"
"475","NK"
"476","CD8 T"
"477","CD8 T"
"478","NK"
"479","CD8 T"
"480","CD8 T"
"481","CD8 T"
"482","CD8 T"
"483","CD8 T"
"484","B"
"485","CD8 T"
"486","CD8 T"
"487","NK"
"488","NK"
"489","NK"
"490","CD8 T"
"491","B"
"492","B"
"493","B"
"494","CD8 T"
"495","other T"
"496","NK"
"497","other T"
"498","other T"
"499","CD8 T"
"500","CD8 T"
"501","other T"
"502","CD8 T"
"503","CD8 T"
"504","CD8 T"
"505","other T"
"506","NK"
"507","other T"
"508","CD8 T"
"509","CD8 T"
"510","B"
"511","CD8 T"
"512","other"
"513","CD8 T"
"514","B"
"515","CD8 T"
"516","CD8 T"
"517","DC"
"518","CD8 T"
"519","CD8 T"
"520","CD8 T"
"521","CD8 T"
"522","CD8 T"
"523","CD8 T"
"524","B"
"525","NK"
"526","CD8 T"
"527","CD8 T"
"528","CD8 T"
"529","B"
"530","B"
"531","B"
"532","CD8 T"
"533","NK"
"534","other T"
"535","CD8 T"
"536","B"
"537","CD8 T"
"538","NK"
"539","NK"
"540","other T"
"541","CD8 T"
"542","NK"
"543","CD8 T"
"544","CD8 T"
"545","NK"
"546","NK"
"547","CD8 T"
"548","NK"
"549","CD8 T"
"550","B"
"551","CD8 T"
"552","other T"
"553","NK"
"554","NK"
"555","CD8 T"
"556","CD8 T"
"557","CD8 T"
"558","CD8 T"
"559","other T"
"560","CD8 T"
"561","Mono"
"562","other T"
"563","B"
"564","DC"
"565","CD8 T"
"566","Mono"
"567","other T"
"568","NK"
"569","CD8 T"
"570","other T"
"571","CD8 T"
"572","CD8 T"
"573","CD8 T"
"574","NK"
"575","NK"
"576","CD8 T"
"577","CD8 T"
"578","B"
"579","CD8 T"
"580","CD8 T"
"581","CD8 T"
"582","other T"
"583","CD8 T"
"584","other T"
"585","other T"
"586","CD8 T"
"587","CD8 T"
"588","CD8 T"
"589","NK"
"590","CD8 T"
"591","NK"
"592","NK"
"593","CD8 T"
"594","other T"
"595","NK"
"596","B"
"597","CD8 T"
"598","CD8 T"
"599","DC"
"600","CD8 T"
"601","CD8 T"
"602","other T"
"603","CD8 T"
"604","CD8 T"
"605","B"
"606","CD8 T"
"607","CD8 T"
"608","CD8 T"
"609","CD8 T"
"610","CD8 T"
"611","CD8 T"
"612","B"
"613","other T"
"614","CD8 T"
"615","NK"
"616","B"
"617","CD8 T"
"618","NK"
"619","DC"
"620","other T"
"621","CD8 T"
"622","B"
"623","B"
"624","CD8 T"
"625","other T"
"626","other T"
"627","CD8 T"
"628","CD8 T"
"629","B"
"630","CD8 T"
"631","other T"
"632","B"
"633","other T"
"634","CD8 T"
"635","CD8 T"
"636","Mono"
"637","CD8 T"
"638","CD8 T"
"639","CD8 T"
"640","CD8 T"
"641","B"
"642","CD8 T"
"643","CD8 T"
"644","CD8 T"
"645","other T"
"646","CD8 T"
"647","CD8 T"
"648","CD8 T"
"649","NK"
"650","NK"
"651","CD8 T"
"652","CD8 T"
"653","other T"
"654","CD8 T"
"655","B"
"656","B"
"657","CD8 T"
"658","NK"
"659","B"
"660","NK"
"661","other T"
"662","NK"
"663","other T"
"664","CD8 T"
"665","CD8 T"
"666","CD8 T"
"667","CD8 T"
"668","CD8 T"
"669","CD8 T"
"670","other T"
"671","CD8 T"
"672","B"
"673","other T"
"674","CD8 T"
"675","CD8 T"
"676","B"
"677","B"
"678","other T"
"679","CD8 T"
"680","other T"
"681","CD8 T"
"682","B"
"683","B"
"684","CD8 T"
"685","other T"
"686","CD8 T"
"687","B"
"688","CD8 T"
"689","NK"
"690","other T"
"691","CD8 T"
"692","CD8 T"
"693","CD8 T"
"694","CD8 T"
"695","B"
"696","NK"
"697","other T"
"698","B"
"699","CD8 T"
"700","CD8 T"
"701","CD8 T"
"702","B"
"703","CD8 T"
"704","Mono"
"705","CD8 T"
"706","CD8 T"
"707","CD8 T"
"708","other T"
"709","CD8 T"
"710","other T"
"711","B"
"712","CD8 T"
"713","CD8 T"
"714","other T"
"715","CD8 T"
"716","other T"
"717","CD8 T"
"718","CD8 T"
"719","other T"
"720","CD8 T"
"721","CD8 T"
"722","CD8 T"
"723","B"
"724","CD8 T"
"725","CD8 T"
"726","CD8 T"
"727","CD8 T"
"728","CD8 T"
"729","CD8 T"
"730","NK"
"731","other T"
"732","CD8 T"
"733","NK"
"734","B"
"735","CD8 T"
"736","CD8 T"
"737","CD8 T"
"738","B"
"739","CD8 T"
"740","other T"
"741","other T"
"742","other T"
"743","other T"
"744","CD8 T"
"745","CD8 T"
"746","CD8 T"
"747","CD8 T"
"748","CD8 T"
"749","NK"
"750","CD8 T"
"751","CD8 T"
"752","CD8 T"
"753","other T"
"754","B"
"755","CD8 T"
"756","NK"
"757","other T"
"758","other T"
"759","CD8 T"
"760","Mono"
"761","B"
"762","CD8 T"
"763","CD8 T"
"764","CD8 T"
"765","B"
"766","other T"
"767","NK"
"768","CD8 T"
"769","CD8 T"
"770","NK"
"771","CD8 T"
"772","CD8 T"
"773","CD8 T"
"774","Mono"
"775","Mono"
"776","CD8 T"
"777","other T"
"778","B"
"779","CD8 T"
"780","CD8 T"
"781","CD8 T"
"782","NK"
"783","other T"
"784","other T"
"785","other T"
"786","NK"
"787","NK"
"788","other"
"789","CD8 T"
"790","CD8 T"
"791","other T"
"792","CD8 T"
"793","CD8 T"
"794","CD8 T"
"795","CD8 T"
"796","CD8 T"
"797","CD8 T"
"798","other T"
"799","CD8 T"
"800","B"
"801","CD8 T"
"802","other"
"803","CD8 T"
"804","B"
"805","NK"
"806","CD8 T"
"807","other T"
"808","B"
"809","CD8 T"
"810","CD8 T"
"811","CD8 T"
"812","other T"
"813","CD8 T"
"814","CD8 T"
"815","other T"
"816","CD8 T"
"817","NK"
"818","NK"
"819","CD8 T"
"820","CD8 T"
"821","NK"
"822","NK"
"823","other T"
"824","DC"
"825","other T"
"826","CD8 T"
"827","NK"
"828","CD8 T"
"829","CD8 T"
"830","CD8 T"
"831","NK"
"832","other T"
"833","CD8 T"
"834","CD8 T"
"835","other"
"836","B"
"837","B"
"838","B"
"839","CD8 T"
"840","Mono"
"841","other T"
"842","CD8 T"
"843","CD8 T"
"844","CD8 T"
"845","NK"
"846","CD8 T"
"847","CD8 T"
"848","other T"
"849","NK"
"850","CD8 T"
"851","other"
"852","NK"
"853","other T"
"854","CD8 T"
"855","other"
"856","B"
"857","other T"
"858","NK"
"859","CD8 T"
"860","NK"
"861","CD8 T"
"862","CD8 T"
"863","CD8 T"
"864","CD8 T"
"865","CD8 T"
"866","other T"
"867","CD8 T"
"868","NK"
"869","B"
"870","other T"
"871","CD8 T"
"872","CD8 T"
"873","CD8 T"
"874","other T"
"875","B"
"876","NK"
"877","other T"
"878","CD8 T"
"879","other T"
"880","NK"
"881","CD8 T"
"882","CD8 T"
"883","other T"
"884","CD8 T"
"885","CD8 T"
"886","other T"
"887","NK"
"888","CD8 T"
"889","CD8 T"
"890","NK"
"891","other T"
"892","CD8 T"
"893","other T"
"894","CD8 T"
"895","NK"
"896","NK"
"897","CD8 T"
"898","CD8 T"
"899","CD8 T"
"900","NK"
"901","CD8 T"
"902","NK"
"903","NK"
"904","other T"
"905","CD8 T"
"906","other T"
"907","CD8 T"
"908","CD8 T"
"909","B"
"910","CD8 T"
"911","other T"
"912","CD8 T"
"913","CD8 T"
"914","CD8 T"
"915","CD8 T"
"916","CD8 T"
"917","other T"
"918","other T"
"919","CD8 T"
"920","other T"
"921","CD8 T"
"922","DC"
"923","CD8 T"
"924","other T"
"925","CD8 T"
"926","other T"
"927","B"
"928","other T"
"929","other T"
"930","other T"
"931","CD8 T"
"932","CD8 T"
"933","NK"
"934","NK"
"935","B"
"936","CD8 T"
"937","B"
"938","CD8 T"
"939","B"
"940","NK"
"941","DC"
"942","other T"
"943","CD8 T"
"944","NK"
"945","other T"
"946","other T"
"947","CD8 T"
"948","CD8 T"
"949","other T"
"950","other T"
"951","other T"
"952","CD8 T"
"953","DC"
"954","NK"
"955","CD8 T"
"956","CD8 T"
"957","NK"
"958","CD8 T"
"959","CD8 T"
"960","B"
"961","CD8 T"
"962","CD8 T"
"963","CD8 T"
"964","CD8 T"
"965","CD8 T"
"966","CD8 T"
"967","NK"
"968","other T"
"969","CD8 T"
"970","CD8 T"
"971","NK"
"972","other T"
"973","CD8 T"
"974","CD8 T"
"975","CD8 T"
"976","CD8 T"
"977","CD8 T"
"978","CD8 T"
"979","other T"
"980","CD8 T"
"981","B"
"982","other T"
"983","Mono"
"984","CD8 T"
"985","other T"
"986","other T"
"987","CD8 T"
"988","CD8 T"
"989","CD8 T"
"990","DC"
"991","other T"
"992","other T"
"993","CD8 T"
"994","CD8 T"
"995","CD8 T"
"996","CD8 T"
"997","NK"
"998","other T"
"999","CD8 T"
"1000","other T"
"1001","CD8 T"
"1002","CD8 T"
"1003","other T"
"1004","CD8 T"
"1005","CD8 T"
"1006","other T"
"1007","NK"
"1008","NK"
"1009","CD8 T"
"1010","CD8 T"
"1011","CD8 T"
"1012","B"
"1013","CD8 T"
"1014","B"
"1015","CD8 T"
"1016","NK"
"1017","CD8 T"
"1018","NK"
"1019","CD8 T"
"1020","CD8 T"
"1021","other T"
"1022","B"
"1023","other"
"1024","CD8 T"
"1025","other T"
"1026","CD8 T"
"1027","CD8 T"
"1028","NK"
"1029","CD8 T"
"1030","CD8 T"
"1031","NK"
"1032","CD8 T"
"1033","CD8 T"
"1034","CD8 T"
"1035","B"
"1036","NK"
"1037","CD8 T"
"1038","CD8 T"
"1039","NK"
"1040","CD8 T"
"1041","CD8 T"
"1042","NK"
"1043","CD8 T"
"1044","B"
"1045","CD8 T"
"1046","DC"
"1047","other T"
"1048","CD8 T"
"1049","other T"
"1050","other T"
"1051","other T"
"1052","CD8 T"
"1053","B"
"1054","CD8 T"
"1055","DC"
"1056","NK"
"1057","other T"
"1058","CD8 T"
"1059","CD8 T"
"1060","NK"
"1061","other T"
"1062","NK"
"1063","CD8 T"
"1064","other T"
"1065","CD8 T"
"1066","Mono"
"1067","CD8 T"
"1068","NK"
"1069","CD8 T"
"1070","Mono"
"1071","CD8 T"
"1072","B"
"1073","NK"
"1074","other T"
"1075","CD8 T"
"1076","other T"
"1077","CD8 T"
"1078","CD8 T"
"1079","NK"
"1080","other T"
"1081","CD8 T"
"1082","other T"
"1083","CD8 T"
"1084","CD8 T"
"1085","NK"
"1086","B"
"1087","Mono"
"1088","other T"
"1089","CD8 T"
"1090","CD8 T"
"1091","NK"
"1092","CD8 T"
"1093","CD8 T"
"1094","B"
"1095","other T"
"1096","NK"
"1097","CD8 T"
"1098","CD8 T"
"1099","other T"
"1100","other T"
"1101","CD8 T"
"1102","other"
"1103","CD8 T"
"1104","B"
"1105","CD8 T"
"1106","other T"
"1107","CD8 T"
"1108","CD8 T"
"1109","Mono"
"1110","B"
"1111","B"
"1112","Mono"
"1113","CD8 T"
"1114","CD8 T"
"1115","CD8 T"
"1116","B"
"1117","CD8 T"
"1118","CD8 T"
"1119","other T"
"1120","CD8 T"
"1121","other T"
"1122","other T"
"1123","CD8 T"
"1124","other T"
"1125","NK"
"1126","CD8 T"
"1127","CD8 T"
"1128","B"
"1129","CD8 T"
"1130","B"
"1131","other T"
"1132","NK"
"1133","CD8 T"
"1134","other T"
"1135","CD8 T"
"1136","CD8 T"
"1137","CD8 T"
"1138","other T"
"1139","CD8 T"
"1140","DC"
"1141","NK"
"1142","other T"
"1143","other T"
"1144","CD8 T"
"1145","B"
"1146","CD8 T"
"1147","B"
"1148","CD8 T"
"1149","CD8 T"
"1150","B"
"1151","CD8 T"
"1152","other T"
"1153","B"
"1154","DC"
"1155","CD8 T"
"1156","CD8 T"
"1157","other T"
"1158","CD8 T"
"1159","other T"
"1160","other T"
"1161","NK"
"1162","other"
"1163","Mono"
"1164","CD8 T"
"1165","CD8 T"
"1166","CD8 T"
"1167","CD8 T"
"1168","CD8 T"
"1169","B"
"1170","CD8 T"
"1171","CD8 T"
"1172","B"
"1173","CD8 T"
"1174","NK"
"1175","CD8 T"
"1176","CD8 T"
"1177","NK"
"1178","CD8 T"
"1179","other T"
"1180","other T"
"1181","CD8 T"
"1182","other T"
"1183","NK"
"1184","other T"
"1185","B"
"1186","CD8 T"
"1187","other T"
"1188","NK"
"1189","CD8 T"
"1190","CD8 T"
"1191","CD8 T"
"1192","CD8 T"
"1193","B"
"1194","CD8 T"
"1195","B"
"1196","other T"
"1197","NK"
"1198","DC"
"1199","other T"
"1200","DC"
"1201","NK"
"1202","DC"
"1203","NK"
"1204","Mono"
"1205","other T"
"1206","CD8 T"
"1207","Mono"
"1208","CD8 T"
"1209","CD8 T"
"1210","CD8 T"
"1211","CD8 T"
"1212","Mono"
"1213","CD8 T"
"1214","CD8 T"
"1215","CD8 T"
"1216","other T"
"1217","NK"
"1218","CD8 T"
"1219","B"
"1220","CD8 T"
"1221","NK"
"1222","NK"
"1223","B"
"1224","DC"
"1225","CD8 T"
"1226","B"
"1227","CD8 T"
"1228","other T"
"1229","CD8 T"
"1230","NK"
"1231","other T"
"1232","CD8 T"
"1233","CD8 T"
"1234","CD8 T"
"1235","other T"
"1236","CD8 T"
"1237","NK"
"1238","CD8 T"
"1239","CD8 T"
"1240","CD8 T"
"1241","CD8 T"
"1242","CD8 T"
"1243","other"
"1244","CD8 T"
"1245","DC"
"1246","NK"
"1247","NK"
"1248","CD8 T"
"1249","CD8 T"
"1250","other T"
"1251","other T"
"1252","B"
"1253","B"
"1254","CD8 T"
"1255","B"
"1256","CD8 T"
"1257","NK"
"1258","CD8 T"
"1259","CD8 T"
"1260","CD8 T"
"1261","CD8 T"
"1262","DC"
"1263","B"
"1264","CD8 T"
"1265","CD8 T"
"1266","B"
"1267","CD8 T"
"1268","CD8 T"
"1269","CD8 T"
"1270","CD8 T"
"1271","NK"
"1272","CD8 T"
"1273","CD8 T"
"1274","NK"
"1275","CD8 T"
"1276","CD8 T"
"1277","other T"
"1278","CD8 T"
"1279","other T"
"1280","NK"
"1281","B"
"1282","CD8 T"
"1283","other T"
"1284","NK"
"1285","CD8 T"
"1286","other T"
"1287","CD8 T"
"1288","other T"
"1289","NK"
"1290","CD8 T"
"1291","B"
"1292","NK"
"1293","other T"
"1294","other T"
"1295","B"
"1296","B"
"1297","CD8 T"
"1298","other T"
"1299","other T"
"1300","CD8 T"
"1301","CD8 T"
"1302","CD8 T"
"1303","other T"
"1304","NK"
"1305","NK"
"1306","CD8 T"
"1307","other T"
"1308","NK"
"1309","B"
"1310","CD8 T"
"1311","CD8 T"
"1312","other T"
"1313","CD8 T"
"1314","CD8 T"
"1315","DC"
"1316","B"
"1317","other T"
"1318","NK"
"1319","CD8 T"
"1320","CD8 T"
"1321","NK"
"1322","CD8 T"
"1323","other T"
"1324","CD8 T"
"1325","CD8 T"
"1326","other T"
"1327","other T"
"1328","NK"
"1329","B"
"1330","CD8 T"
"1331","other T"
"1332","B"
"1333","CD8 T"
"1334","CD8 T"
"1335","CD8 T"
"1336","other T"
"1337","other T"
"1338","B"
"1339","B"
"1340","CD8 T"
"1341","CD8 T"
"1342","CD8 T"
"1343","other T"
"1344","B"
"1345","NK"
"1346","CD8 T"
"1347","CD8 T"
"1348","other T"
"1349","other T"
"1350","CD8 T"
"1351","CD8 T"
"1352","CD8 T"
"1353","B"
"1354","other T"
"1355","NK"
"1356","CD8 T"
"1357","CD8 T"
"1358","other T"
"1359","CD8 T"
"1360","CD8 T"
"1361","CD8 T"
"1362","CD8 T"
"1363","CD8 T"
"1364","NK"
"1365","CD8 T"
"1366","other T"
"1367","CD8 T"
"1368","CD8 T"
"1369","CD8 T"
"1370","CD8 T"
"1371","CD8 T"
"1372","NK"
"1373","NK"
"1374","NK"
"1375","CD8 T"
"1376","CD8 T"
"1377","B"
"1378","CD8 T"
"1379","CD8 T"
"1380","NK"
"1381","NK"
"1382","CD8 T"
"1383","other T"
"1384","CD8 T"
"1385","B"
"1386","NK"
"1387","DC"
"1388","CD8 T"
"1389","CD8 T"
"1390","CD8 T"
"1391","CD8 T"
"1392","CD8 T"
"1393","NK"
"1394","B"
"1395","B"
"1396","NK"
"1397","CD8 T"
"1398","other T"
"1399","B"
"1400","other T"
"1401","NK"
"1402","CD8 T"
"1403","CD8 T"
"1404","other T"
"1405","CD8 T"
"1406","CD8 T"
"1407","CD8 T"
"1408","CD8 T"
"1409","NK"
"1410","other T"
"1411","CD8 T"
"1412","NK"
"1413","NK"
"1414","B"
"1415","B"
"1416","CD8 T"
"1417","CD8 T"
"1418","CD8 T"
"1419","B"
"1420","other T"
"1421","NK"
"1422","CD8 T"
"1423","other T"
"1424","CD8 T"
"1425","CD8 T"
"1426","CD8 T"
"1427","other T"
"1428","CD8 T"
"1429","NK"
"1430","CD8 T"
"1431","CD8 T"
"1432","other T"
"1433","CD8 T"
"1434","NK"
"1435","CD8 T"
"1436","NK"
"1437","other T"
"1438","other T"
"1439","NK"
"1440","other T"
"1441","CD8 T"
"1442","other T"
"1443","CD8 T"
"1444","B"
"1445","CD8 T"
"1446","B"
"1447","other T"
"1448","CD8 T"
"1449","CD8 T"
"1450","CD8 T"
"1451","NK"
"1452","CD8 T"
"1453","NK"
"1454","CD8 T"
"1455","CD8 T"
"1456","CD8 T"
"1457","CD8 T"
"1458","CD8 T"
"1459","NK"
"1460","NK"
"1461","other T"
"1462","CD8 T"
"1463","CD8 T"
"1464","other T"
"1465","CD8 T"
"1466","other T"
"1467","B"
"1468","CD8 T"
"1469","other T"
"1470","NK"
"1471","CD8 T"
"1472","NK"
"1473","CD8 T"
"1474","CD8 T"
"1475","NK"
"1476","other T"
"1477","B"
"1478","CD8 T"
"1479","NK"
"1480","CD8 T"
"1481","B"
"1482","other T"
"1483","CD8 T"
"1484","CD8 T"
"1485","CD8 T"
"1486","CD8 T"
"1487","CD8 T"
"1488","CD8 T"
"1489","CD8 T"
"1490","CD8 T"
"1491","DC"
"1492","NK"
"1493","CD8 T"
"1494","CD8 T"
"1495","CD8 T"
"1496","CD8 T"
"1497","NK"
"1498","other T"
"1499","other T"
"1500","CD8 T"
"1501","CD8 T"
"1502","NK"
"1503","other T"
"1504","NK"
"1505","CD8 T"
"1506","CD8 T"
"1507","CD8 T"
"1508","NK"
"1509","other T"
"1510","NK"
"1511","other T"
"1512","CD8 T"
"1513","B"
"1514","CD8 T"
"1515","NK"
"1516","CD8 T"
"1517","CD8 T"
"1518","other T"
"1519","CD8 T"
"1520","B"
"1521","CD8 T"
"1522","DC"
"1523","CD8 T"
"1524","other T"
"1525","CD8 T"
"1526","CD8 T"
"1527","CD8 T"
"1528","other T"
"1529","CD8 T"
"1530","CD8 T"
"1531","CD8 T"
"1532","CD8 T"
"1533","B"
"1534","CD8 T"
"1535","NK"
"1536","other T"
"1537","other T"
"1538","other T"
"1539","CD8 T"
"1540","CD8 T"
"1541","other T"
"1542","CD8 T"
"1543","CD8 T"
"1544","CD8 T"
"1545","CD8 T"
"1546","other T"
"1547","CD8 T"
"1548","other T"
"1549","other T"
"1550","CD8 T"
"1551","NK"
"1552","CD8 T"
"1553","CD8 T"
"1554","CD8 T"
"1555","CD8 T"
"1556","CD8 T"
"1557","B"
"1558","CD8 T"
"1559","other T"
"1560","CD8 T"
"1561","CD8 T"
"1562","CD8 T"
"1563","other T"
"1564","other T"
"1565","other T"
"1566","CD8 T"
"1567","CD8 T"
"1568","other T"
"1569","CD8 T"
"1570","CD8 T"
"1571","CD8 T"
"1572","other T"
"1573","CD8 T"
"1574","CD8 T"
"1575","CD8 T"
"1576","other T"
"1577","CD8 T"
"1578","other T"
"1579","CD8 T"
"1580","other T"
"1581","CD8 T"
"1582","CD8 T"
"1583","other T"
"1584","CD8 T"
"1585","CD8 T"
"1586","CD8 T"
"1587","B"
"1588","CD8 T"
"1589","DC"
"1590","CD8 T"
"1591","NK"
"1592","NK"
"1593","CD8 T"
"1594","other T"
"1595","B"
"1596","other T"
"1597","CD8 T"
"1598","other T"
"1599","CD8 T"
"1600","CD8 T"
"1601","other T"
"1602","B"
