,x
1108,MAIT
1109,CD14 Mono
1110,CD4 Memory
1111,CD4 Memory
1112,Prog_B 2
1113,CD4 Memory
1114,CD4 Naive
1115,CD4 Naive
1116,CD8 Memory_2
1117,CD4 Naive
1118,CD14 Mono
1119,CD8 Effector_2
1120,CD8 Naive
1121,CD4 Memory
1122,CD4 Naive
1123,CD4 Naive
1124,CD4 Memory
1125,Memory B
1126,CD14 Mono
1127,Naive B
1128,Memory B
1129,CD14 Mono
1130,CD4 Naive
1131,CD8 Naive
1132,Prog_RBC
1133,CD4 Naive
1134,CD4 Naive
1135,CD4 Naive
1136,CD8 Naive
1137,CD4 Memory
1138,CD4 Naive
1139,CD4 Naive
1140,CD4 Naive
1141,CD4 Memory
1142,CD4 Naive
1143,CD4 Naive
1144,CD4 Memory
1145,Prog_Mk
1146,Naive B
1147,CD8 Naive
1148,CD4 Naive
1149,CD4 Naive
1150,Naive B
1151,CD8 Memory_2
1152,CD4 Memory
1153,Naive B
1154,CD4 Naive
1155,CD8 Naive
1156,HSC
1157,pDC
1158,CD8 Effector_1
1159,CD14 Mono
1160,Prog_B 1
1161,CD4 Memory
1162,Prog_RBC
1163,pDC
1164,Naive B
1165,Naive B
1166,Naive B
1167,Prog_B 1
1168,Plasmablast
1169,CD4 Memory
1170,CD4 Naive
1171,Naive B
1172,Prog_B 1
1173,CD4 Memory
1174,CD4 Naive
1175,GMP
1176,Plasmablast
1177,CD8 Memory_2
1178,CD8 Memory_2
1179,Memory B
1180,CD4 Naive
1181,Memory B
1182,Naive B
1183,Prog_RBC
1184,MAIT
1185,Memory B
1186,CD4 Memory
1187,CD4 Memory
1188,GMP
1189,CD14 Mono
1190,CD4 Naive
1191,NK
1192,CD8 Naive
1193,CD14 Mono
1194,CD4 Naive
1195,Prog_B 1
1196,HSC
1197,GMP
1198,CD4 Naive
1199,CD4 Memory
1200,CD4 Naive
1201,CD4 Memory
1202,CD8 Naive
1203,CD8 Effector_2
1204,CD14 Mono
1205,CD8 Naive
1206,CD14 Mono
1207,CD4 Naive
1208,CD4 Naive
1209,CD8 Naive
1210,CD8 Naive
1211,CD8 Naive
1212,CD14 Mono
1213,CD56 bright NK
1214,CD8 Naive
1215,CD14 Mono
1216,Prog_DC
1217,CD4 Naive
1218,CD14 Mono
1219,CD8 Naive
1220,CD4 Naive
1221,CD8 Naive
1222,CD4 Memory
1223,CD4 Memory
1224,CD8 Effector_2
1225,CD4 Naive
1226,CD4 Memory
1227,CD4 Naive
1228,CD4 Memory
1229,CD4 Memory
1230,Naive B
1231,Naive B
1232,CD4 Memory
1233,CD4 Naive
1234,GMP
1235,Prog_RBC
1236,CD14 Mono
1237,CD4 Naive
1238,Prog_Mk
1239,CD8 Effector_1
1240,Memory B
1241,Prog_RBC
1242,Prog_RBC
1243,CD4 Memory
1244,CD4 Memory
1245,CD4 Naive
1246,CD14 Mono
1247,CD4 Naive
1248,CD4 Naive
1249,CD8 Naive
1250,CD4 Naive
1251,CD4 Memory
1252,Prog_B 2
1253,CD14 Mono
1254,Memory B
1255,CD14 Mono
1256,CD8 Naive
1257,Prog_B 2
1258,Prog_B 2
1259,CD4 Memory
1260,CD8 Effector_1
1261,HSC
1262,Naive B
1263,cDC2
1264,CD8 Memory_2
1265,CD4 Naive
1266,Prog_RBC
1267,CD4 Naive
1268,CD14 Mono
1269,Naive B
1270,Prog_RBC
1271,CD8 Naive
1272,Prog_B 1
1273,Naive B
1274,CD4 Naive
1275,Memory B
1276,CD14 Mono
1277,CD14 Mono
1278,Prog_RBC
1279,CD4 Memory
1280,CD8 Naive
1281,CD14 Mono
1282,CD8 Naive
1283,GMP
1284,CD4 Naive
1285,Naive B
1286,CD8 Effector_1
1287,GMP
1288,CD8 Memory_1
1289,CD8 Effector_1
1290,CD8 Effector_2
1291,GMP
1292,Prog_RBC
1293,NK
1294,CD8 Naive
1295,CD14 Mono
1296,CD8 Effector_2
1297,CD4 Naive
1298,CD4 Memory
1299,CD4 Memory
1300,NK
1301,CD4 Naive
1302,CD4 Naive
1303,CD14 Mono
1304,Naive B
1305,CD4 Naive
1306,CD4 Naive
1307,CD4 Memory
1308,CD14 Mono
1309,GMP
1310,CD8 Memory_1
1311,Naive B
1312,CD4 Memory
1313,CD4 Naive
1314,NK
1315,Naive B
1316,Prog_B 2
1317,CD4 Memory
1318,CD4 Naive
1319,CD4 Memory
1320,Prog_B 1
1321,Prog_B 1
1322,CD14 Mono
1323,Naive B
1324,NK
1325,CD4 Naive
1326,CD4 Memory
1327,Naive B
1328,CD4 Naive
1329,CD4 Memory
1330,CD8 Naive
1331,CD4 Naive
1332,Prog_B 1
1333,CD4 Naive
1334,CD8 Naive
1335,CD4 Memory
1336,CD8 Effector_2
1337,Prog_RBC
1338,CD4 Naive
1339,CD4 Memory
1340,CD8 Effector_1
1341,Naive B
1342,CD8 Effector_1
1343,CD4 Memory
1344,CD8 Memory_1
1345,CD14 Mono
1346,CD8 Naive
1347,CD4 Naive
1348,Memory B
1349,CD8 Naive
1350,CD8 Naive
1351,CD8 Effector_1
1352,CD4 Memory
1353,CD4 Memory
1354,CD4 Memory
1355,CD4 Naive
1356,CD8 Memory_1
1357,Prog_RBC
1358,CD14 Mono
1359,CD14 Mono
1360,CD4 Naive
1361,CD8 Naive
1362,GMP
1363,CD8 Naive
1364,CD4 Naive
1365,pDC
1366,Naive B
1367,CD14 Mono
1368,CD4 Memory
1369,CD8 Memory_2
1370,Naive B
1371,Memory B
1372,CD8 Naive
1373,Prog_RBC
1374,GMP
1375,CD14 Mono
1376,Plasmablast
1377,Prog_RBC
1378,CD14 Mono
1379,CD8 Naive
1380,Memory B
1381,CD4 Memory
1382,Naive B
1383,CD4 Naive
1384,CD8 Naive
1385,Naive B
1386,Memory B
1387,CD4 Memory
1388,CD14 Mono
1389,CD4 Memory
1390,HSC
1391,CD14 Mono
1392,CD14 Mono
1393,Naive B
1394,CD8 Naive
1395,Memory B
1396,CD14 Mono
1397,Prog_B 1
1398,CD8 Effector_1
1399,CD4 Naive
1400,Naive B
1401,CD14 Mono
1402,CD8 Memory_2
1403,CD4 Memory
1404,HSC
1405,CD4 Naive
1406,CD8 Memory_2
1407,CD8 Naive
1408,Memory B
1409,CD4 Naive
1410,Naive B
1411,CD4 Naive
1412,Prog_B 1
1413,CD8 Memory_1
1414,CD8 Naive
1415,CD8 Naive
1416,Memory B
1417,CD4 Memory
1418,Naive B
1419,CD4 Memory
1420,CD8 Naive
1421,CD8 Effector_2
1422,GMP
1423,HSC
1424,CD4 Memory
1425,Prog_RBC
1426,Memory B
1427,CD4 Naive
1428,CD8 Memory_1
1429,CD4 Naive
1430,Naive B
1431,CD4 Naive
1432,Naive B
1433,Memory B
1434,MAIT
1435,CD4 Naive
1436,MAIT
1437,CD8 Effector_1
1438,Naive B
1439,GMP
1440,Naive B
1441,CD4 Naive
1442,CD4 Naive
1443,Naive B
1444,CD4 Naive
1445,CD4 Naive
1446,CD4 Naive
1447,CD4 Naive
1448,CD4 Memory
1449,CD8 Naive
1450,CD8 Naive
1451,CD14 Mono
1452,CD4 Memory
1453,CD14 Mono
1454,Naive B
1455,CD8 Effector_2
1456,CD8 Effector_1
