,x
177,B
178,CD8 T
179,B
180,NK
181,Mono
182,CD4 T
183,CD4 T
184,CD4 T
185,CD8 T
186,CD4 T
187,CD8 T
188,Mono
189,other T
190,B
191,B
192,CD8 T
193,Progenitor
194,CD4 T
195,CD4 T
196,CD4 T
197,CD4 T
198,CD8 T
199,CD4 T
200,CD4 T
201,Progenitor
202,CD4 T
203,Progenitor
204,CD4 T
205,CD8 T
206,Mono
207,CD4 T
208,Progenitor
209,CD4 T
210,CD8 T
211,B
212,CD8 T
213,CD4 T
214,CD4 T
215,CD4 T
216,Mono
217,DC
218,B
219,CD4 T
220,Mono
221,CD4 T
222,CD4 T
223,Progenitor
224,Progenitor
225,CD4 T
226,CD4 T
227,NK
228,B
229,B
230,CD8 T
231,other T
232,B
233,CD4 T
234,CD8 T
235,B
236,CD4 T
237,CD8 T
238,other T
239,Mono
240,CD4 T
241,B
242,CD8 T
243,Progenitor
244,Progenitor
245,CD8 T
246,CD8 T
247,CD8 T
248,CD8 T
249,CD4 T
250,CD4 T
251,CD8 T
252,Progenitor
253,NK
254,CD4 T
255,CD8 T
256,Mono
257,Mono
258,CD4 T
259,Mono
260,CD4 T
261,CD8 T
262,B
263,Mono
264,CD8 T
265,B
266,Mono
267,Progenitor
268,CD4 T
269,Mono
270,CD4 T
271,Mono
272,DC
273,B
274,Progenitor
275,CD8 T
276,B
277,Mono
278,CD4 T
279,CD8 T
280,CD8 T
281,CD4 T
282,Progenitor
283,CD4 T
284,CD4 T
285,Progenitor
286,Progenitor
287,B
288,B
289,B
290,CD4 T
291,B
292,CD8 T
293,CD4 T
294,B
295,CD4 T
296,Progenitor
297,CD4 T
298,CD4 T
299,Progenitor
300,CD4 T
301,CD8 T
302,CD8 T
303,CD4 T
304,CD8 T
305,B
306,NK
307,B
308,CD8 T
309,CD4 T
310,B
311,CD8 T
312,CD4 T
313,DC
314,CD4 T
315,CD8 T
316,B
317,NK
318,Progenitor
319,Progenitor
320,CD4 T
321,CD4 T
322,B
323,CD4 T
324,Progenitor
325,CD8 T
326,B
327,CD4 T
328,CD8 T
329,Mono
330,Mono
331,CD4 T
332,CD4 T
333,CD4 T
334,CD4 T
335,B
336,CD8 T
337,CD4 T
338,Mono
339,CD4 T
340,CD4 T
341,CD8 T
342,CD4 T
343,CD4 T
344,CD4 T
345,CD4 T
346,CD4 T
347,B
348,CD4 T
349,B
350,Progenitor
351,Progenitor
352,CD4 T
353,CD8 T
354,CD8 T
355,B
356,CD4 T
357,Mono
358,CD4 T
359,CD8 T
360,CD4 T
361,CD4 T
362,B
363,B
364,Progenitor
365,Mono
366,Mono
367,B
368,CD4 T
369,CD4 T
370,B
371,B
372,B
373,B
374,Progenitor
375,CD8 T
376,B
377,Mono
378,CD4 T
379,B
380,CD4 T
381,B
382,B
383,Mono
384,B
385,CD8 T
386,CD4 T
387,CD4 T
388,CD8 T
389,CD8 T
390,CD4 T
391,CD4 T
392,Mono
393,CD8 T
394,CD4 T
395,CD8 T
396,CD4 T
397,CD8 T
398,B
399,CD4 T
400,CD8 T
401,CD4 T
402,other T
403,CD4 T
404,CD8 T
405,CD8 T
406,B
407,B
408,CD8 T
409,Progenitor
410,CD4 T
411,CD4 T
412,Mono
413,Mono
414,CD4 T
415,CD8 T
416,Progenitor
417,Mono
418,CD8 T
419,CD4 T
420,B
421,CD8 T
422,NK
423,CD4 T
424,CD4 T
425,CD4 T
426,CD4 T
427,CD4 T
428,B
429,CD8 T
430,CD4 T
431,Progenitor
432,CD4 T
433,B
434,B
435,CD8 T
436,CD4 T
437,CD4 T
438,CD4 T
439,CD4 T
440,Mono
441,CD4 T
442,Mono
443,B
444,CD8 T
445,Mono
446,CD8 T
447,CD4 T
448,Mono
449,B
450,B
451,CD4 T
452,CD4 T
453,B
454,other T
455,B
456,CD8 T
457,Mono
458,CD8 T
459,Mono
460,CD4 T
461,CD4 T
462,DC
463,CD8 T
464,CD8 T
465,CD8 T
466,B
467,CD8 T
468,CD4 T
469,Progenitor
470,CD4 T
471,CD4 T
472,CD4 T
473,NK
474,CD4 T
475,CD4 T
476,B
477,CD4 T
478,CD4 T
479,B
480,CD4 T
481,Progenitor
482,CD8 T
483,CD8 T
484,Mono
485,Progenitor
486,B
487,B
488,Mono
489,CD4 T
490,B
491,CD8 T
492,CD4 T
493,B
494,DC
495,Progenitor
496,CD4 T
497,CD4 T
498,Progenitor
499,Progenitor
500,CD4 T
501,CD8 T
502,CD8 T
503,CD8 T
504,Progenitor
505,CD8 T
506,CD4 T
507,Mono
508,B
509,CD8 T
510,NK
511,Progenitor
512,CD4 T
513,Mono
514,CD8 T
515,B
516,CD4 T
517,B
518,B
519,Mono
520,CD4 T
521,NK
522,Mono
523,CD4 T
524,Mono
525,Progenitor
526,CD4 T
527,CD4 T
528,CD8 T
529,Progenitor
530,CD4 T
531,Progenitor
532,CD4 T
533,Progenitor
534,Progenitor
535,Mono
536,CD8 T
537,Progenitor
538,CD8 T
539,CD4 T
540,CD8 T
541,B
542,B
543,Mono
544,CD8 T
545,Progenitor
546,CD8 T
547,Progenitor
548,CD4 T
549,B
550,B
551,CD4 T
552,B
553,B
554,Progenitor
555,CD4 T
556,B
557,CD4 T
558,CD4 T
559,Progenitor
560,CD8 T
561,other T
562,CD4 T
563,B
564,CD8 T
565,CD4 T
566,CD4 T
567,CD4 T
568,B
569,CD4 T
570,CD8 T
571,B
572,CD4 T
573,Mono
574,CD8 T
575,CD8 T
576,CD4 T
577,Progenitor
578,CD4 T
579,CD4 T
580,B
581,CD8 T
582,CD4 T
583,CD8 T
584,CD4 T
585,B
586,B
587,CD8 T
588,CD4 T
589,B
590,B
591,B
592,CD8 T
593,B
594,CD8 T
595,CD8 T
596,B
597,CD4 T
598,CD4 T
599,CD8 T
600,CD4 T
601,Mono
602,Mono
603,Mono
604,CD4 T
605,CD8 T
606,B
607,CD4 T
608,CD4 T
609,Mono
610,B
611,CD8 T
612,Progenitor
613,B
614,CD8 T
615,NK
616,Progenitor
617,CD8 T
618,Mono
619,B
620,CD4 T
621,Mono
622,Progenitor
623,Progenitor
624,CD8 T
625,CD4 T
626,Mono
627,CD8 T
628,CD4 T
629,Mono
630,CD4 T
631,B
632,CD8 T
633,CD4 T
634,Mono
635,CD8 T
636,CD4 T
637,CD4 T
638,CD8 T
639,DC
640,Progenitor
641,Mono
642,Progenitor
643,NK
644,CD8 T
645,B
646,CD4 T
647,CD4 T
648,CD8 T
649,B
650,Mono
651,B
652,B
653,CD8 T
654,CD4 T
655,B
656,CD4 T
657,CD4 T
658,CD8 T
659,CD8 T
660,NK
661,NK
662,CD4 T
663,Progenitor
664,CD8 T
665,CD4 T
666,Mono
667,B
668,CD4 T
669,CD4 T
670,Mono
671,CD4 T
672,NK
673,CD8 T
674,B
675,Progenitor
676,B
677,Mono
678,Progenitor
679,CD4 T
680,B
681,CD8 T
682,Mono
683,B
684,B
685,NK
686,B
687,Mono
688,CD4 T
689,B
690,CD8 T
691,B
692,CD4 T
693,Mono
694,CD8 T
695,B
696,B
697,CD8 T
698,B
699,Progenitor
700,CD4 T
701,Progenitor
702,CD8 T
703,B
704,Mono
705,CD4 T
706,CD4 T
707,CD4 T
708,Progenitor
709,Progenitor
710,DC
711,CD4 T
712,CD4 T
713,Mono
714,CD8 T
715,B
716,other T
717,CD8 T
718,Progenitor
719,CD4 T
720,CD8 T
721,Progenitor
722,CD4 T
723,CD8 T
724,Mono
725,Mono
726,CD4 T
727,CD4 T
728,Mono
729,Progenitor
730,Progenitor
731,CD4 T
732,CD4 T
733,CD8 T
734,Progenitor
735,CD8 T
736,CD8 T
737,NK
738,Mono
739,CD4 T
740,CD4 T
741,CD8 T
742,CD8 T
743,B
744,Mono
745,CD8 T
746,B
747,CD8 T
748,Progenitor
749,CD8 T
750,B
751,B
752,B
753,Mono
754,CD4 T
755,Mono
756,Progenitor
757,NK
758,CD8 T
759,CD4 T
760,Mono
761,CD4 T
762,other T
763,CD4 T
764,CD4 T
765,Progenitor
766,CD4 T
767,CD4 T
768,Progenitor
769,Progenitor
770,CD4 T
771,Mono
772,CD8 T
773,CD4 T
774,CD4 T
775,CD4 T
776,CD4 T
777,CD4 T
778,CD4 T
779,CD8 T
780,CD8 T
781,B
782,B
783,CD8 T
784,Progenitor
785,other T
786,CD4 T
787,CD8 T
788,CD4 T
789,CD4 T
790,CD8 T
791,CD4 T
792,B
793,Progenitor
794,CD8 T
795,B
796,Progenitor
797,Progenitor
798,CD4 T
799,CD4 T
800,CD4 T
801,CD8 T
802,CD4 T
803,Progenitor
804,CD4 T
805,B
806,CD4 T
807,Progenitor
808,CD8 T
809,Mono
810,CD4 T
811,Mono
812,CD4 T
813,CD4 T
814,NK
815,B
816,CD4 T
817,CD4 T
818,CD4 T
819,Mono
820,CD4 T
821,CD4 T
822,Progenitor
823,Progenitor
824,CD4 T
825,CD4 T
826,B
827,B
828,CD4 T
829,CD4 T
830,CD4 T
831,B
832,CD8 T
833,CD4 T
834,CD8 T
835,CD8 T
836,CD4 T
837,CD8 T
838,B
839,Mono
840,CD4 T
841,Progenitor
842,CD4 T
843,CD4 T
844,Mono
845,Progenitor
846,CD8 T
847,CD4 T
848,Progenitor
849,Progenitor
850,CD4 T
851,Progenitor
852,CD4 T
853,other T
854,CD4 T
855,Mono
856,B
857,CD4 T
858,CD8 T
859,B
860,CD4 T
861,CD8 T
862,NK
863,CD4 T
864,CD8 T
865,CD4 T
866,B
867,B
868,CD4 T
869,Mono
870,CD4 T
871,B
872,CD4 T
873,Progenitor
874,Mono
875,CD4 T
876,CD4 T
877,CD4 T
878,Progenitor
879,CD4 T
880,Progenitor
881,CD8 T
882,CD4 T
883,Mono
884,Progenitor
885,CD4 T
886,Progenitor
887,B
888,CD8 T
889,Progenitor
890,CD4 T
891,Progenitor
892,Progenitor
893,B
894,Mono
895,CD4 T
896,B
897,CD4 T
898,CD8 T
899,CD8 T
900,CD8 T
901,CD4 T
902,B
903,Progenitor
904,CD4 T
905,B
906,Progenitor
907,B
908,CD4 T
909,CD4 T
910,B
911,B
912,B
913,Mono
914,NK
915,B
916,DC
917,B
918,CD8 T
919,CD8 T
920,Progenitor
921,Mono
922,CD4 T
923,CD4 T
924,Progenitor
925,Progenitor
926,Mono
927,CD4 T
928,CD4 T
929,CD4 T
930,CD4 T
931,CD4 T
932,CD4 T
933,Progenitor
934,CD4 T
935,CD8 T
936,CD4 T
937,CD4 T
938,B
939,CD4 T
940,Progenitor
941,B
942,B
943,CD8 T
944,Progenitor
945,Progenitor
946,Mono
947,CD4 T
948,B
949,CD8 T
950,CD8 T
951,CD4 T
952,Mono
953,NK
954,Progenitor
955,CD8 T
956,B
957,B
958,B
959,CD4 T
960,CD8 T
961,CD4 T
962,CD4 T
963,Mono
964,Progenitor
965,B
966,CD4 T
967,CD4 T
968,B
969,CD4 T
970,CD4 T
971,CD8 T
972,Progenitor
973,CD4 T
974,CD8 T
975,DC
976,CD4 T
977,CD8 T
978,B
979,Progenitor
980,CD4 T
981,B
982,CD4 T
983,Mono
984,CD8 T
985,CD4 T
986,CD4 T
987,Mono
988,Mono
989,CD8 T
990,CD4 T
991,CD4 T
992,CD4 T
993,Progenitor
994,CD8 T
995,Progenitor
996,NK
997,CD4 T
998,CD4 T
999,CD8 T
1000,NK
1001,CD4 T
1002,Progenitor
1003,Progenitor
1004,CD8 T
1005,CD8 T
1006,B
1007,Mono
1008,Mono
1009,CD4 T
1010,CD4 T
1011,CD4 T
1012,Progenitor
1013,Mono
1014,Progenitor
1015,Mono
1016,CD4 T
1017,CD8 T
1018,Progenitor
1019,NK
1020,NK
1021,CD4 T
1022,CD4 T
1023,Mono
1024,CD4 T
1025,Progenitor
1026,CD4 T
1027,B
1028,CD4 T
1029,DC
1030,CD4 T
1031,B
1032,Mono
1033,NK
1034,CD4 T
1035,B
1036,CD4 T
1037,CD4 T
1038,CD8 T
1039,CD4 T
1040,CD8 T
1041,Progenitor
1042,Progenitor
1043,Progenitor
1044,Mono
1045,CD8 T
1046,B
1047,CD4 T
1048,B
1049,CD4 T
1050,NK
1051,Mono
1052,B
1053,CD4 T
1054,Progenitor
1055,Progenitor
1056,CD4 T
1057,CD4 T
1058,Progenitor
1059,Mono
1060,B
1061,CD4 T
1062,Mono
1063,B
1064,Mono
1065,CD4 T
1066,B
1067,CD8 T
1068,CD8 T
1069,CD4 T
1070,CD4 T
1071,Progenitor
1072,other T
1073,CD4 T
1074,Progenitor
1075,other T
1076,CD8 T
1077,B
1078,DC
1079,B
1080,Progenitor
1081,B
1082,CD4 T
1083,CD8 T
1084,Progenitor
1085,B
1086,CD8 T
1087,CD4 T
1088,CD8 T
1089,CD4 T
1090,Progenitor
1091,CD4 T
1092,Progenitor
1093,B
1094,B
1095,CD8 T
1096,B
1097,NK
1098,Progenitor
1099,Mono
1100,B
1101,Progenitor
1102,B
1103,B
1104,CD4 T
1105,B
1106,CD4 T
1107,B
1108,other T
1109,Mono
1110,CD4 T
1111,CD4 T
1112,Progenitor
1113,CD4 T
1114,CD4 T
1115,CD4 T
1116,CD8 T
1117,CD4 T
1118,Mono
1119,CD8 T
1120,CD8 T
1121,CD4 T
1122,CD4 T
1123,CD4 T
1124,CD4 T
1125,B
1126,Mono
1127,B
1128,B
1129,Mono
1130,CD4 T
1131,CD8 T
1132,Progenitor
1133,CD4 T
1134,CD4 T
1135,CD4 T
1136,CD8 T
1137,CD4 T
1138,CD4 T
1139,CD4 T
1140,CD4 T
1141,CD4 T
1142,CD4 T
1143,CD4 T
1144,CD4 T
1145,Progenitor
1146,B
1147,CD8 T
1148,CD4 T
1149,CD4 T
1150,B
1151,CD8 T
1152,CD4 T
1153,B
1154,CD4 T
1155,CD8 T
1156,Progenitor
1157,DC
1158,CD8 T
1159,Mono
1160,Progenitor
1161,CD4 T
1162,Progenitor
1163,DC
1164,B
1165,B
1166,B
1167,Progenitor
1168,B
1169,CD4 T
1170,CD4 T
1171,B
1172,Progenitor
1173,CD4 T
1174,CD4 T
1175,Progenitor
1176,B
1177,CD8 T
1178,CD8 T
1179,B
1180,CD4 T
1181,B
1182,B
1183,Progenitor
1184,other T
1185,B
1186,CD4 T
1187,CD4 T
1188,Progenitor
1189,Mono
1190,CD4 T
1191,NK
1192,CD8 T
1193,Mono
1194,CD4 T
1195,Progenitor
1196,Progenitor
1197,Progenitor
1198,CD4 T
1199,CD4 T
1200,CD4 T
1201,CD4 T
1202,CD8 T
1203,CD8 T
1204,Mono
1205,CD8 T
1206,Mono
1207,CD4 T
1208,CD4 T
1209,CD8 T
1210,CD8 T
1211,CD8 T
1212,Mono
1213,NK
1214,CD8 T
1215,Mono
1216,Progenitor
1217,CD4 T
1218,Mono
1219,CD8 T
1220,CD4 T
1221,CD8 T
1222,CD4 T
1223,CD4 T
1224,CD8 T
1225,CD4 T
1226,CD4 T
1227,CD4 T
1228,CD4 T
1229,CD4 T
1230,B
1231,B
1232,CD4 T
1233,CD4 T
1234,Progenitor
1235,Progenitor
1236,Mono
1237,CD4 T
1238,Progenitor
1239,CD8 T
1240,B
1241,Progenitor
1242,Progenitor
1243,CD4 T
1244,CD4 T
1245,CD4 T
1246,Mono
1247,CD4 T
1248,CD4 T
1249,CD8 T
1250,CD4 T
1251,CD4 T
1252,Progenitor
1253,Mono
1254,B
1255,Mono
1256,CD8 T
1257,Progenitor
1258,Progenitor
1259,CD4 T
1260,CD8 T
1261,Progenitor
1262,B
1263,DC
1264,CD8 T
1265,CD4 T
1266,Progenitor
1267,CD4 T
1268,Mono
1269,B
1270,Progenitor
1271,CD8 T
1272,Progenitor
1273,B
1274,CD4 T
1275,B
1276,Mono
1277,Mono
1278,Progenitor
1279,CD4 T
1280,CD8 T
1281,Mono
1282,CD8 T
1283,Progenitor
1284,CD4 T
1285,B
1286,CD8 T
1287,Progenitor
1288,CD8 T
1289,CD8 T
1290,CD8 T
1291,Progenitor
1292,Progenitor
1293,NK
1294,CD8 T
1295,Mono
1296,CD8 T
1297,CD4 T
1298,CD4 T
1299,CD4 T
1300,NK
1301,CD4 T
1302,CD4 T
1303,Mono
1304,B
1305,CD4 T
1306,CD4 T
1307,CD4 T
1308,Mono
1309,Progenitor
1310,CD8 T
1311,B
1312,CD4 T
1313,CD4 T
1314,NK
1315,B
1316,Progenitor
1317,CD4 T
1318,CD4 T
1319,CD4 T
1320,Progenitor
1321,Progenitor
1322,Mono
1323,B
1324,NK
1325,CD4 T
1326,CD4 T
1327,B
1328,CD4 T
1329,CD4 T
1330,CD8 T
1331,CD4 T
1332,Progenitor
1333,CD4 T
1334,CD8 T
1335,CD4 T
1336,CD8 T
1337,Progenitor
1338,CD4 T
1339,CD4 T
1340,CD8 T
1341,B
1342,CD8 T
1343,CD4 T
1344,CD8 T
1345,Mono
1346,CD8 T
1347,CD4 T
1348,B
1349,CD8 T
1350,CD8 T
1351,CD8 T
1352,CD4 T
1353,CD4 T
1354,CD4 T
1355,CD4 T
1356,CD8 T
1357,Progenitor
1358,Mono
1359,Mono
1360,CD4 T
1361,CD8 T
1362,Progenitor
1363,CD8 T
1364,CD4 T
1365,DC
1366,B
1367,Mono
1368,CD4 T
1369,CD8 T
1370,B
1371,B
1372,CD8 T
1373,Progenitor
1374,Progenitor
1375,Mono
1376,B
1377,Progenitor
1378,Mono
1379,CD8 T
1380,B
1381,CD4 T
1382,B
1383,CD4 T
1384,CD8 T
1385,B
1386,B
1387,CD4 T
1388,Mono
1389,CD4 T
1390,Progenitor
1391,Mono
1392,Mono
1393,B
1394,CD8 T
1395,B
1396,Mono
1397,Progenitor
1398,CD8 T
1399,CD4 T
1400,B
1401,Mono
1402,CD8 T
1403,CD4 T
1404,Progenitor
1405,CD4 T
1406,CD8 T
1407,CD8 T
1408,B
1409,CD4 T
1410,B
1411,CD4 T
1412,Progenitor
1413,CD8 T
1414,CD8 T
1415,CD8 T
1416,B
1417,CD4 T
1418,B
1419,CD4 T
1420,CD8 T
1421,CD8 T
1422,Progenitor
1423,Progenitor
1424,CD4 T
1425,Progenitor
1426,B
1427,CD4 T
1428,CD8 T
1429,CD4 T
1430,B
1431,CD4 T
1432,B
1433,B
1434,other T
1435,CD4 T
1436,other T
1437,CD8 T
1438,B
1439,Progenitor
1440,B
1441,CD4 T
1442,CD4 T
1443,B
1444,CD4 T
1445,CD4 T
1446,CD4 T
1447,CD4 T
1448,CD4 T
1449,CD8 T
1450,CD8 T
1451,Mono
1452,CD4 T
1453,Mono
1454,B
1455,CD8 T
1456,CD8 T
1457,CD8 T
1458,Progenitor
1459,CD8 T
1460,CD4 T
1461,CD4 T
1462,CD4 T
1463,Progenitor
1464,CD8 T
1465,B
1466,CD8 T
1467,CD4 T
1468,CD4 T
1469,B
1470,CD8 T
1471,B
1472,CD4 T
1473,B
1474,CD8 T
1475,Mono
1476,B
1477,B
1478,CD4 T
1479,CD4 T
1480,B
1481,CD4 T
1482,CD4 T
1483,Progenitor
1484,Progenitor
1485,CD4 T
1486,CD8 T
1487,CD4 T
1488,Progenitor
1489,CD4 T
1490,CD8 T
1491,CD4 T
1492,B
1493,Progenitor
1494,CD8 T
1495,CD8 T
1496,CD4 T
1497,CD4 T
1498,B
1499,B
1500,CD8 T
1501,B
1502,Progenitor
1503,CD8 T
1504,Progenitor
1505,Mono
1506,CD8 T
1507,Progenitor
1508,CD8 T
1509,B
1510,CD8 T
1511,CD8 T
1512,Mono
1513,Mono
1514,Progenitor
1515,Progenitor
1516,CD8 T
1517,CD8 T
1518,CD8 T
1519,CD8 T
1520,B
1521,CD4 T
1522,CD4 T
1523,CD8 T
1524,CD4 T
1525,CD4 T
1526,CD4 T
1527,CD8 T
1528,B
1529,Progenitor
1530,CD4 T
1531,Progenitor
1532,B
1533,Mono
1534,Mono
1535,DC
1536,other T
1537,CD4 T
1538,CD4 T
1539,CD8 T
1540,CD4 T
1541,CD4 T
1542,B
1543,CD4 T
1544,NK
1545,Progenitor
1546,Progenitor
1547,CD8 T
1548,other T
1549,B
1550,CD8 T
1551,B
1552,Progenitor
1553,Mono
1554,DC
1555,B
1556,B
1557,CD4 T
1558,CD8 T
1559,Progenitor
1560,Progenitor
1561,CD4 T
1562,Progenitor
1563,B
1564,CD8 T
1565,CD8 T
1566,CD4 T
1567,Mono
1568,B
1569,CD8 T
1570,CD8 T
1571,CD8 T
1572,CD8 T
1573,B
1574,CD8 T
1575,CD8 T
1576,Mono
1577,CD8 T
1578,NK
1579,CD4 T
1580,CD4 T
1581,CD4 T
1582,Mono
1583,Progenitor
1584,CD4 T
1585,CD4 T
1586,DC
1587,Mono
1588,CD4 T
1589,CD4 T
1590,CD4 T
1591,CD8 T
1592,Progenitor
1593,CD4 T
1594,Mono
1595,B
1596,CD8 T
1597,Mono
1598,Progenitor
1599,Progenitor
1600,CD4 T
1601,B
1602,CD8 T
1603,CD4 T
1604,Mono
1605,Mono
1606,Progenitor
1607,CD8 T
1608,Progenitor
1609,CD4 T
1610,CD4 T
1611,Progenitor
1612,CD4 T
1613,other T
1614,Progenitor
1615,Mono
1616,Progenitor
1617,NK
1618,CD4 T
1619,CD4 T
1620,Mono
1621,CD4 T
1622,CD4 T
1623,Progenitor
1624,CD4 T
1625,CD4 T
1626,Progenitor
1627,CD4 T
1628,Progenitor
1629,CD4 T
1630,B
1631,CD4 T
1632,CD8 T
1633,B
1634,CD4 T
1635,Mono
1636,CD4 T
1637,CD8 T
1638,CD4 T
1639,Mono
1640,CD4 T
1641,CD4 T
1642,CD8 T
1643,Mono
1644,B
1645,CD4 T
1646,CD8 T
1647,Mono
1648,CD8 T
1649,Progenitor
1650,B
1651,Progenitor
1652,Progenitor
1653,Progenitor
1654,Mono
1655,CD4 T
1656,Progenitor
1657,Mono
1658,CD4 T
1659,Mono
1660,Progenitor
1661,CD4 T
1662,CD4 T
1663,CD8 T
1664,B
1665,CD8 T
1666,Mono
1667,B
1668,Progenitor
1669,CD8 T
1670,Mono
1671,NK
1672,B
1673,Progenitor
1674,B
1675,CD4 T
1676,CD4 T
1677,Progenitor
1678,Mono
1679,B
1680,B
1681,CD8 T
1682,Mono
1683,CD8 T
1684,CD4 T
1685,CD4 T
1686,NK
1687,Progenitor
1688,CD4 T
1689,Progenitor
1690,B
1691,CD4 T
1692,CD8 T
1693,CD4 T
1694,CD4 T
1695,CD4 T
1696,B
1697,CD4 T
1698,CD8 T
1699,CD4 T
1700,CD4 T
1701,Progenitor
1702,Mono
1703,CD4 T
1704,B
1705,CD4 T
1706,CD8 T
1707,CD4 T
1708,CD8 T
1709,CD8 T
1710,B
1711,B
1712,Progenitor
1713,B
1714,Progenitor
1715,Mono
1716,CD4 T
1717,CD4 T
1718,CD8 T
1719,CD8 T
1720,Mono
1721,Mono
1722,Progenitor
1723,CD4 T
1724,Mono
1725,B
1726,CD4 T
1727,CD4 T
1728,Mono
1729,other T
1730,Progenitor
1731,Progenitor
1732,CD8 T
1733,CD4 T
1734,Progenitor
1735,CD8 T
1736,Mono
1737,B
1738,Mono
1739,CD8 T
1740,B
1741,CD8 T
1742,CD4 T
1743,Mono
1744,Progenitor
1745,CD8 T
1746,CD4 T
1747,CD4 T
1748,CD8 T
1749,CD8 T
1750,Mono
1751,Mono
1752,CD4 T
1753,NK
1754,CD8 T
1755,CD4 T
1756,Mono
1757,B
1758,CD4 T
1759,CD4 T
1760,B
1761,B
1762,B
1763,CD4 T
1764,B
1765,Progenitor
1766,B
1767,Mono
1768,Mono
1769,Progenitor
1770,NK
1771,CD4 T
1772,CD4 T
1773,B
1774,Progenitor
1775,CD8 T
1776,Progenitor
1777,B
1778,Progenitor
1779,B
1780,CD4 T
1781,Progenitor
1782,B
1783,CD4 T
1784,CD8 T
1785,Mono
1786,Mono
1787,CD4 T
1788,Mono
1789,B
1790,CD8 T
1791,B
1792,CD8 T
1793,B
1794,CD8 T
1795,CD8 T
1796,CD4 T
1797,Progenitor
1798,CD4 T
1799,CD4 T
1800,Progenitor
1801,B
1802,B
1803,CD4 T
1804,CD4 T
1805,CD4 T
1806,CD8 T
1807,Progenitor
1808,B
1809,CD4 T
1810,Progenitor
1811,B
1812,CD8 T
1813,B
1814,Progenitor
1815,CD8 T
1816,Progenitor
1817,CD8 T
1818,CD8 T
1819,B
1820,B
1821,NK
1822,B
1823,CD8 T
1824,Progenitor
1825,B
1826,CD4 T
1827,CD4 T
1828,CD4 T
1829,CD4 T
1830,CD4 T
1831,Mono
1832,CD4 T
1833,B
1834,CD4 T
1835,Mono
1836,CD4 T
1837,CD4 T
1838,CD4 T
1839,CD4 T
1840,CD8 T
1841,Mono
1842,Mono
1843,NK
1844,CD4 T
1845,CD8 T
1846,CD4 T
1847,B
1848,CD8 T
1849,B
1850,CD4 T
1851,Progenitor
1852,Mono
1853,Mono
1854,Mono
1855,CD8 T
1856,CD4 T
1857,CD8 T
1858,CD8 T
1859,Progenitor
1860,B
1861,CD4 T
1862,CD4 T
1863,CD4 T
1864,CD8 T
1865,CD8 T
1866,CD8 T
1867,B
1868,CD4 T
1869,B
1870,CD4 T
1871,CD8 T
1872,B
1873,B
1874,Mono
1875,CD4 T
1876,B
1877,NK
1878,Progenitor
1879,B
1880,Mono
1881,Mono
1882,CD4 T
1883,CD4 T
1884,CD4 T
1885,CD4 T
1886,Progenitor
1887,B
1888,Mono
1889,CD4 T
1890,B
1891,Progenitor
1892,NK
1893,CD4 T
