"","x"
"287","CD4 T"
"288","other T"
"289","CD4 T"
"290","CD4 T"
"291","CD4 T"
"292","CD4 T"
"293","CD4 T"
"294","CD4 T"
"295","CD8 T"
"296","CD4 T"
"297","CD4 T"
"298","CD4 T"
"299","CD4 T"
"300","CD4 T"
"301","CD4 T"
"302","CD4 T"
"303","CD4 T"
"304","CD4 T"
"305","CD4 T"
"306","CD4 T"
"307","CD4 T"
"308","CD4 T"
"309","CD4 T"
"310","CD4 T"
"311","CD4 T"
"312","CD4 T"
"313","other T"
"314","CD4 T"
"315","CD4 T"
"316","CD4 T"
"317","CD4 T"
"318","DC"
"319","CD4 T"
"320","CD4 T"
"321","CD4 T"
"322","CD4 T"
"323","CD4 T"
"324","CD4 T"
"325","CD4 T"
"326","CD4 T"
"327","CD4 T"
"328","CD4 T"
"329","CD4 T"
"330","CD4 T"
"331","CD8 T"
"332","other"
"333","CD4 T"
"334","CD4 T"
"335","CD4 T"
"336","other T"
"337","CD4 T"
"338","NK"
"339","other T"
"340","CD4 T"
"341","CD4 T"
"342","CD4 T"
"343","Mono"
"344","NK"
"345","CD4 T"
"346","CD4 T"
"347","CD8 T"
"348","other"
"349","CD4 T"
"350","CD4 T"
"351","CD4 T"
"352","CD4 T"
"353","CD4 T"
"354","NK"
"355","CD4 T"
"356","CD8 T"
"357","CD4 T"
"358","CD4 T"
"359","CD4 T"
"360","CD4 T"
"361","CD4 T"
"362","CD8 T"
"363","CD4 T"
"364","CD4 T"
"365","CD4 T"
"366","CD4 T"
"367","CD4 T"
"368","CD4 T"
"369","CD4 T"
"370","CD4 T"
"371","CD4 T"
"372","other T"
"373","other T"
"374","CD4 T"
"375","CD4 T"
"376","CD4 T"
"377","CD4 T"
"378","CD4 T"
"379","CD4 T"
"380","CD4 T"
"381","CD8 T"
"382","CD4 T"
"383","CD4 T"
"384","CD8 T"
"385","CD8 T"
"386","CD4 T"
"387","other T"
"388","CD4 T"
"389","other"
"390","CD8 T"
"391","CD4 T"
"392","CD4 T"
"393","CD4 T"
"394","CD4 T"
"395","CD4 T"
"396","other T"
"397","CD4 T"
"398","CD4 T"
"399","other T"
"400","CD4 T"
"401","CD4 T"
"402","CD4 T"
"403","CD8 T"
"404","CD4 T"
"405","CD4 T"
"406","CD4 T"
"407","CD4 T"
"408","CD4 T"
"409","DC"
"410","NK"
"411","CD8 T"
"412","DC"
"413","CD4 T"
"414","CD4 T"
"415","CD8 T"
"416","CD8 T"
"417","DC"
"418","CD4 T"
"419","CD4 T"
"420","CD4 T"
"421","CD4 T"
"422","CD8 T"
"423","CD8 T"
"424","CD4 T"
"425","CD8 T"
"426","CD4 T"
"427","CD4 T"
"428","CD8 T"
"429","CD4 T"
"430","CD4 T"
"431","other T"
"432","CD4 T"
"433","CD4 T"
"434","CD4 T"
"435","CD4 T"
"436","NK"
"437","CD4 T"
"438","CD4 T"
"439","CD4 T"
"440","CD4 T"
"441","CD4 T"
"442","CD4 T"
"443","other"
"444","other T"
"445","CD4 T"
"446","CD4 T"
"447","CD8 T"
"448","CD4 T"
"449","CD4 T"
"450","CD4 T"
"451","CD8 T"
"452","CD4 T"
"453","CD8 T"
"454","CD4 T"
"455","other T"
"456","CD8 T"
"457","CD8 T"
"458","CD4 T"
"459","CD4 T"
"460","CD4 T"
"461","CD4 T"
"462","CD4 T"
"463","CD4 T"
"464","CD4 T"
"465","CD4 T"
"466","CD4 T"
"467","CD4 T"
"468","CD4 T"
"469","CD4 T"
"470","CD4 T"
"471","CD4 T"
"472","CD4 T"
"473","CD4 T"
"474","CD4 T"
"475","CD4 T"
"476","CD8 T"
"477","CD4 T"
"478","CD4 T"
"479","CD8 T"
"480","CD4 T"
"481","CD4 T"
"482","CD4 T"
"483","CD4 T"
"484","CD4 T"
"485","CD8 T"
"486","CD4 T"
"487","CD4 T"
"488","CD4 T"
"489","CD4 T"
"490","CD4 T"
"491","other T"
"492","CD4 T"
"493","CD4 T"
"494","CD8 T"
"495","CD4 T"
"496","CD8 T"
"497","CD4 T"
"498","CD4 T"
"499","CD4 T"
"500","CD4 T"
"501","CD4 T"
"502","CD4 T"
"503","CD4 T"
"504","CD4 T"
"505","CD4 T"
"506","CD4 T"
"507","CD4 T"
"508","NK"
"509","CD8 T"
"510","CD8 T"
"511","CD4 T"
"512","other T"
"513","CD4 T"
"514","CD4 T"
"515","other T"
"516","CD4 T"
"517","CD4 T"
"518","CD4 T"
"519","CD4 T"
"520","CD8 T"
"521","CD4 T"
"522","CD4 T"
"523","CD4 T"
"524","CD4 T"
"525","CD4 T"
"526","CD4 T"
"527","CD4 T"
"528","CD8 T"
"529","CD8 T"
"530","CD4 T"
"531","CD8 T"
"532","CD8 T"
"533","CD4 T"
"534","CD4 T"
"535","CD8 T"
"536","CD4 T"
"537","CD4 T"
"538","CD4 T"
"539","CD4 T"
"540","CD4 T"
"541","other T"
"542","NK"
"543","CD8 T"
"544","CD8 T"
"545","CD4 T"
"546","CD4 T"
"547","CD4 T"
"548","CD8 T"
"549","CD4 T"
"550","other T"
"551","CD8 T"
"552","CD8 T"
"553","CD4 T"
"554","CD8 T"
"555","CD4 T"
"556","CD4 T"
"557","CD8 T"
"558","CD4 T"
"559","CD4 T"
"560","CD4 T"
"561","CD8 T"
"562","CD8 T"
"563","CD4 T"
"564","CD4 T"
"565","CD4 T"
"566","CD4 T"
"567","CD4 T"
"568","CD8 T"
"569","CD4 T"
"570","other T"
"571","CD4 T"
"572","CD4 T"
"573","CD4 T"
"574","CD4 T"
"575","CD8 T"
"576","CD4 T"
"577","other T"
"578","NK"
"579","CD4 T"
"580","CD4 T"
"581","CD4 T"
"582","CD4 T"
"583","CD4 T"
"584","CD4 T"
"585","CD8 T"
"586","CD4 T"
"587","CD4 T"
"588","CD4 T"
"589","CD4 T"
"590","CD4 T"
"591","CD4 T"
"592","CD4 T"
"593","CD4 T"
"594","CD4 T"
"595","other T"
"596","CD4 T"
"597","CD4 T"
"598","CD4 T"
"599","CD4 T"
"600","CD4 T"
"601","CD4 T"
"602","other"
"603","CD4 T"
"604","CD4 T"
"605","CD4 T"
"606","CD4 T"
"607","CD4 T"
"608","CD4 T"
"609","CD4 T"
"610","CD4 T"
"611","CD4 T"
"612","CD4 T"
"613","CD4 T"
"614","CD4 T"
"615","CD4 T"
"616","CD4 T"
"617","CD4 T"
"618","NK"
"619","CD4 T"
"620","CD4 T"
"621","CD4 T"
"622","CD8 T"
"623","CD8 T"
"624","CD4 T"
"625","CD8 T"
"626","CD8 T"
"627","CD4 T"
"628","CD4 T"
"629","CD8 T"
"630","CD8 T"
"631","CD8 T"
"632","CD4 T"
"633","CD8 T"
"634","DC"
"635","CD4 T"
"636","other T"
"637","CD4 T"
"638","CD8 T"
"639","CD4 T"
"640","CD4 T"
"641","CD4 T"
"642","CD8 T"
"643","CD4 T"
"644","CD4 T"
"645","CD4 T"
"646","CD4 T"
"647","CD4 T"
"648","CD4 T"
"649","CD4 T"
"650","CD4 T"
"651","CD4 T"
"652","CD4 T"
"653","CD4 T"
"654","CD8 T"
"655","CD4 T"
"656","other T"
"657","other T"
"658","CD4 T"
"659","CD8 T"
"660","CD4 T"
"661","CD4 T"
"662","CD4 T"
"663","CD4 T"
"664","CD4 T"
"665","CD4 T"
"666","CD4 T"
"667","CD4 T"
"668","CD4 T"
"669","CD8 T"
"670","CD4 T"
"671","CD4 T"
"672","CD4 T"
"673","CD4 T"
"674","CD4 T"
"675","CD4 T"
"676","CD4 T"
"677","CD8 T"
"678","CD4 T"
"679","CD4 T"
"680","NK"
"681","CD4 T"
"682","CD4 T"
"683","CD8 T"
"684","CD4 T"
"685","CD4 T"
"686","CD4 T"
"687","CD4 T"
"688","CD4 T"
"689","CD4 T"
"690","CD4 T"
"691","CD4 T"
"692","CD4 T"
"693","CD4 T"
"694","other T"
"695","CD4 T"
"696","CD4 T"
"697","CD8 T"
"698","CD4 T"
"699","CD8 T"
"700","other"
"701","CD4 T"
"702","CD8 T"
"703","CD4 T"
"704","CD8 T"
"705","CD4 T"
"706","CD8 T"
"707","CD8 T"
"708","CD4 T"
"709","other T"
"710","CD4 T"
"711","CD4 T"
"712","NK"
"713","CD4 T"
"714","CD4 T"
"715","CD4 T"
"716","CD4 T"
"717","CD4 T"
"718","CD4 T"
"719","NK"
"720","CD8 T"
"721","CD8 T"
"722","CD4 T"
"723","CD4 T"
"724","CD4 T"
"725","CD8 T"
"726","CD4 T"
"727","other T"
"728","CD4 T"
"729","CD4 T"
"730","CD4 T"
"731","CD4 T"
"732","CD4 T"
"733","CD8 T"
"734","CD8 T"
"735","CD4 T"
"736","CD4 T"
"737","Mono"
"738","CD8 T"
"739","NK"
"740","CD4 T"
"741","CD4 T"
"742","CD4 T"
"743","CD4 T"
"744","CD8 T"
"745","CD4 T"
"746","CD4 T"
"747","CD4 T"
"748","CD4 T"
"749","CD4 T"
"750","CD8 T"
"751","CD4 T"
"752","CD4 T"
"753","other T"
"754","CD4 T"
"755","CD4 T"
"756","CD4 T"
"757","CD4 T"
"758","CD4 T"
"759","CD4 T"
"760","CD4 T"
"761","CD4 T"
"762","NK"
"763","CD4 T"
"764","CD4 T"
"765","DC"
"766","CD4 T"
"767","DC"
"768","CD4 T"
"769","CD4 T"
"770","CD4 T"
"771","CD4 T"
"772","CD4 T"
"773","NK"
"774","CD4 T"
"775","CD4 T"
"776","CD4 T"
"777","CD4 T"
"778","CD4 T"
"779","CD4 T"
"780","CD4 T"
"781","CD4 T"
"782","other T"
"783","CD4 T"
"784","CD4 T"
"785","CD4 T"
"786","CD4 T"
"787","CD8 T"
"788","CD8 T"
"789","CD4 T"
"790","CD8 T"
"791","CD4 T"
"792","CD8 T"
"793","CD4 T"
"794","CD4 T"
"795","CD8 T"
"796","other T"
"797","CD8 T"
"798","CD4 T"
"799","CD4 T"
"800","CD4 T"
"801","CD4 T"
"802","other T"
"803","CD4 T"
"804","CD8 T"
"805","CD8 T"
"806","CD4 T"
"807","CD4 T"
"808","NK"
"809","CD4 T"
"810","CD4 T"
"811","CD4 T"
"812","CD4 T"
"813","other T"
"814","CD4 T"
"815","CD4 T"
"816","CD4 T"
"817","NK"
"818","CD8 T"
"819","CD4 T"
"820","CD4 T"
"821","CD4 T"
"822","CD4 T"
"823","CD4 T"
"824","CD4 T"
"825","CD4 T"
"826","CD8 T"
"827","CD4 T"
"828","other T"
"829","CD8 T"
"830","CD4 T"
"831","CD4 T"
"832","CD4 T"
"833","CD8 T"
"834","CD4 T"
"835","other T"
"836","NK"
"837","NK"
"838","CD4 T"
"839","CD4 T"
"840","CD4 T"
"841","CD4 T"
"842","other T"
"843","CD4 T"
"844","CD8 T"
"845","CD4 T"
"846","CD4 T"
"847","CD4 T"
"848","other T"
"849","CD8 T"
"850","CD4 T"
"851","CD8 T"
"852","CD4 T"
"853","CD4 T"
"854","CD4 T"
"855","CD4 T"
"856","CD4 T"
"857","CD4 T"
"858","CD4 T"
"859","CD4 T"
"860","CD8 T"
"861","CD4 T"
"862","other T"
"863","CD4 T"
"864","CD4 T"
"865","CD4 T"
"866","CD4 T"
"867","CD4 T"
"868","other T"
"869","CD8 T"
"870","CD4 T"
"871","CD4 T"
"872","CD8 T"
"873","other T"
"874","CD4 T"
"875","CD4 T"
"876","CD8 T"
"877","CD4 T"
"878","CD4 T"
"879","CD4 T"
"880","CD4 T"
"881","other T"
"882","CD4 T"
"883","other T"
"884","CD4 T"
"885","CD4 T"
"886","other T"
"887","CD4 T"
"888","CD4 T"
"889","CD4 T"
"890","CD4 T"
"891","CD4 T"
"892","CD4 T"
"893","CD4 T"
"894","CD8 T"
"895","other T"
"896","other T"
"897","CD4 T"
"898","CD4 T"
"899","CD8 T"
"900","CD8 T"
"901","CD4 T"
"902","CD4 T"
"903","CD4 T"
"904","CD4 T"
"905","CD4 T"
"906","CD4 T"
"907","CD8 T"
"908","CD4 T"
"909","CD4 T"
"910","CD4 T"
"911","CD4 T"
"912","CD4 T"
"913","CD4 T"
"914","other T"
"915","CD4 T"
"916","CD4 T"
"917","CD4 T"
"918","CD8 T"
"919","CD4 T"
"920","DC"
"921","CD4 T"
"922","CD4 T"
"923","other T"
"924","CD4 T"
"925","CD4 T"
"926","CD4 T"
"927","CD8 T"
"928","CD4 T"
"929","CD4 T"
"930","CD4 T"
"931","CD8 T"
"932","CD4 T"
"933","CD4 T"
"934","CD4 T"
"935","CD4 T"
"936","CD4 T"
"937","CD8 T"
"938","CD4 T"
"939","CD4 T"
"940","CD4 T"
"941","CD4 T"
"942","NK"
"943","CD4 T"
"944","CD4 T"
"945","CD4 T"
"946","CD4 T"
"947","CD4 T"
"948","CD4 T"
"949","CD4 T"
"950","CD4 T"
"951","CD4 T"
"952","CD4 T"
"953","CD4 T"
"954","CD4 T"
"955","CD4 T"
"956","CD4 T"
"957","CD8 T"
"958","CD4 T"
"959","other T"
"960","CD8 T"
"961","CD8 T"
"962","CD4 T"
"963","CD8 T"
"964","CD4 T"
"965","CD4 T"
"966","other T"
"967","CD4 T"
"968","CD8 T"
"969","other T"
"970","CD4 T"
"971","CD4 T"
"972","CD8 T"
"973","CD8 T"
"974","CD4 T"
"975","CD4 T"
"976","CD4 T"
"977","other T"
"978","CD4 T"
"979","CD4 T"
"980","CD4 T"
"981","other T"
"982","CD4 T"
"983","CD4 T"
"984","CD4 T"
"985","CD4 T"
"986","CD4 T"
"987","CD4 T"
"988","CD8 T"
"989","CD4 T"
"990","CD4 T"
"991","CD4 T"
"992","CD4 T"
"993","CD4 T"
"994","CD4 T"
"995","CD4 T"
"996","CD4 T"
"997","CD4 T"
"998","CD8 T"
"999","CD4 T"
"1000","CD4 T"
"1001","CD8 T"
"1002","CD4 T"
"1003","CD4 T"
"1004","CD4 T"
"1005","CD8 T"
"1006","CD4 T"
"1007","CD8 T"
"1008","CD4 T"
"1009","CD4 T"
"1010","CD4 T"
"1011","CD4 T"
"1012","CD4 T"
"1013","CD4 T"
"1014","CD4 T"
"1015","CD8 T"
"1016","CD4 T"
"1017","CD4 T"
"1018","CD8 T"
"1019","CD8 T"
"1020","CD4 T"
"1021","CD4 T"
"1022","CD4 T"
"1023","CD4 T"
"1024","CD8 T"
"1025","NK"
"1026","CD4 T"
"1027","CD4 T"
"1028","other"
"1029","CD4 T"
"1030","CD4 T"
"1031","other"
"1032","CD4 T"
"1033","CD4 T"
"1034","CD4 T"
"1035","CD4 T"
"1036","CD4 T"
"1037","CD4 T"
"1038","CD4 T"
"1039","CD4 T"
"1040","CD4 T"
"1041","CD8 T"
"1042","CD4 T"
"1043","CD4 T"
"1044","CD4 T"
"1045","CD8 T"
"1046","CD4 T"
"1047","CD8 T"
"1048","CD8 T"
"1049","CD8 T"
"1050","CD4 T"
"1051","CD4 T"
"1052","CD4 T"
"1053","CD4 T"
"1054","DC"
"1055","CD4 T"
"1056","CD4 T"
"1057","CD4 T"
"1058","NK"
"1059","other T"
"1060","other T"
"1061","CD8 T"
"1062","CD4 T"
"1063","CD4 T"
"1064","CD8 T"
"1065","CD8 T"
"1066","CD4 T"
"1067","CD8 T"
"1068","CD8 T"
"1069","CD4 T"
"1070","CD8 T"
"1071","CD8 T"
"1072","CD8 T"
"1073","NK"
"1074","CD4 T"
"1075","CD4 T"
"1076","CD4 T"
"1077","CD8 T"
"1078","CD4 T"
"1079","CD4 T"
"1080","CD4 T"
"1081","CD4 T"
"1082","CD4 T"
"1083","CD4 T"
"1084","CD4 T"
"1085","CD8 T"
"1086","CD4 T"
"1087","CD8 T"
"1088","CD4 T"
"1089","CD4 T"
"1090","CD4 T"
"1091","CD4 T"
"1092","CD8 T"
"1093","CD4 T"
"1094","CD4 T"
"1095","CD4 T"
"1096","CD4 T"
"1097","CD4 T"
"1098","CD4 T"
"1099","other T"
"1100","CD4 T"
"1101","CD4 T"
"1102","CD4 T"
"1103","CD4 T"
"1104","CD4 T"
"1105","CD4 T"
"1106","CD8 T"
"1107","CD4 T"
"1108","CD4 T"
"1109","NK"
"1110","CD4 T"
"1111","CD4 T"
"1112","CD4 T"
"1113","CD4 T"
"1114","CD8 T"
"1115","NK"
"1116","NK"
"1117","other T"
"1118","CD4 T"
"1119","CD4 T"
"1120","CD4 T"
"1121","CD4 T"
"1122","CD4 T"
"1123","CD8 T"
"1124","CD4 T"
"1125","CD8 T"
"1126","CD4 T"
"1127","CD4 T"
"1128","CD4 T"
"1129","CD4 T"
"1130","CD4 T"
"1131","CD4 T"
"1132","CD4 T"
"1133","CD4 T"
"1134","CD4 T"
"1135","CD4 T"
"1136","CD4 T"
"1137","NK"
"1138","CD4 T"
"1139","CD4 T"
"1140","CD4 T"
"1141","CD4 T"
"1142","CD8 T"
"1143","CD4 T"
"1144","CD4 T"
"1145","CD4 T"
"1146","CD4 T"
"1147","CD4 T"
"1148","CD8 T"
"1149","CD4 T"
"1150","CD4 T"
"1151","CD4 T"
"1152","CD4 T"
"1153","CD4 T"
"1154","CD4 T"
"1155","CD4 T"
"1156","CD4 T"
"1157","CD4 T"
"1158","CD8 T"
"1159","CD4 T"
"1160","CD4 T"
"1161","CD8 T"
"1162","CD4 T"
"1163","CD4 T"
"1164","CD8 T"
"1165","CD8 T"
"1166","CD4 T"
"1167","CD4 T"
"1168","CD4 T"
"1169","CD4 T"
"1170","CD4 T"
"1171","NK"
"1172","CD4 T"
"1173","CD4 T"
"1174","CD8 T"
"1175","CD4 T"
"1176","CD8 T"
"1177","CD4 T"
"1178","CD8 T"
"1179","CD4 T"
"1180","CD4 T"
"1181","other T"
"1182","CD4 T"
"1183","other T"
"1184","other T"
"1185","CD4 T"
"1186","CD4 T"
"1187","CD8 T"
"1188","CD4 T"
"1189","CD8 T"
"1190","CD4 T"
"1191","CD4 T"
"1192","CD8 T"
"1193","CD4 T"
"1194","CD8 T"
"1195","CD4 T"
"1196","CD4 T"
"1197","other T"
"1198","CD4 T"
"1199","other T"
"1200","CD4 T"
"1201","other T"
"1202","CD4 T"
"1203","CD4 T"
"1204","NK"
"1205","CD4 T"
"1206","NK"
"1207","CD8 T"
"1208","CD8 T"
"1209","CD4 T"
"1210","CD4 T"
"1211","NK"
"1212","CD4 T"
"1213","CD4 T"
"1214","other T"
"1215","CD4 T"
"1216","CD4 T"
"1217","other T"
"1218","CD8 T"
"1219","CD4 T"
"1220","CD8 T"
"1221","CD4 T"
"1222","CD4 T"
"1223","CD8 T"
"1224","CD4 T"
"1225","CD4 T"
"1226","CD4 T"
"1227","other T"
"1228","CD4 T"
"1229","CD4 T"
"1230","CD4 T"
"1231","CD4 T"
"1232","CD4 T"
"1233","CD8 T"
"1234","CD4 T"
"1235","CD4 T"
"1236","CD4 T"
"1237","CD8 T"
"1238","CD4 T"
"1239","CD4 T"
"1240","CD4 T"
"1241","CD4 T"
"1242","CD4 T"
"1243","CD8 T"
"1244","CD4 T"
"1245","CD4 T"
"1246","CD4 T"
"1247","CD8 T"
"1248","CD8 T"
"1249","CD4 T"
"1250","CD4 T"
"1251","CD4 T"
"1252","NK"
"1253","CD4 T"
"1254","NK"
"1255","CD4 T"
"1256","other T"
"1257","CD4 T"
"1258","CD4 T"
"1259","CD4 T"
"1260","CD4 T"
"1261","CD4 T"
"1262","CD4 T"
"1263","NK"
"1264","CD4 T"
"1265","CD8 T"
"1266","CD4 T"
"1267","CD4 T"
"1268","CD4 T"
"1269","CD4 T"
"1270","other T"
"1271","CD4 T"
"1272","CD4 T"
"1273","CD4 T"
"1274","CD4 T"
"1275","NK"
"1276","CD4 T"
"1277","CD8 T"
"1278","CD4 T"
"1279","CD4 T"
"1280","CD4 T"
"1281","CD4 T"
"1282","CD4 T"
"1283","CD4 T"
"1284","CD4 T"
"1285","CD4 T"
"1286","CD4 T"
"1287","CD4 T"
"1288","CD4 T"
"1289","CD4 T"
"1290","NK"
"1291","CD8 T"
"1292","CD4 T"
"1293","CD8 T"
"1294","CD4 T"
"1295","CD4 T"
"1296","CD4 T"
"1297","NK"
"1298","CD4 T"
"1299","NK"
"1300","CD4 T"
"1301","CD4 T"
"1302","NK"
"1303","NK"
"1304","CD4 T"
"1305","other T"
"1306","CD4 T"
"1307","CD4 T"
"1308","CD8 T"
"1309","CD4 T"
"1310","CD4 T"
"1311","CD8 T"
"1312","CD4 T"
"1313","CD4 T"
"1314","CD4 T"
"1315","CD4 T"
"1316","CD4 T"
"1317","CD8 T"
"1318","CD4 T"
"1319","CD4 T"
"1320","CD4 T"
"1321","CD4 T"
"1322","CD8 T"
"1323","CD4 T"
"1324","CD4 T"
"1325","CD4 T"
"1326","CD8 T"
"1327","CD8 T"
"1328","CD8 T"
"1329","other T"
"1330","CD4 T"
"1331","CD4 T"
"1332","CD4 T"
"1333","CD8 T"
"1334","CD4 T"
"1335","CD8 T"
"1336","CD4 T"
"1337","CD4 T"
"1338","CD4 T"
"1339","CD4 T"
"1340","CD4 T"
"1341","CD4 T"
"1342","CD4 T"
"1343","CD4 T"
"1344","CD4 T"
"1345","CD4 T"
"1346","CD4 T"
"1347","other T"
"1348","CD8 T"
"1349","NK"
"1350","CD4 T"
"1351","CD4 T"
"1352","CD4 T"
"1353","other T"
"1354","CD4 T"
"1355","CD8 T"
"1356","CD4 T"
"1357","CD4 T"
"1358","CD8 T"
"1359","other T"
"1360","CD4 T"
"1361","CD4 T"
"1362","CD4 T"
"1363","CD8 T"
"1364","CD4 T"
"1365","CD8 T"
"1366","CD4 T"
"1367","other T"
"1368","CD4 T"
"1369","CD4 T"
"1370","CD4 T"
"1371","CD8 T"
"1372","CD4 T"
"1373","CD4 T"
"1374","CD4 T"
"1375","CD4 T"
"1376","CD4 T"
"1377","CD8 T"
"1378","CD4 T"
"1379","other T"
"1380","CD8 T"
"1381","CD4 T"
"1382","CD4 T"
"1383","CD4 T"
"1384","CD4 T"
"1385","CD4 T"
"1386","CD4 T"
"1387","CD4 T"
"1388","CD4 T"
"1389","CD4 T"
"1390","CD4 T"
"1391","CD4 T"
"1392","CD8 T"
"1393","CD4 T"
"1394","CD4 T"
"1395","CD8 T"
"1396","CD4 T"
"1397","CD4 T"
"1398","CD4 T"
"1399","CD4 T"
"1400","CD4 T"
"1401","CD8 T"
"1402","NK"
"1403","CD4 T"
"1404","CD8 T"
"1405","CD8 T"
"1406","CD8 T"
"1407","CD4 T"
"1408","CD4 T"
"1409","other T"
"1410","CD4 T"
"1411","CD4 T"
"1412","other T"
"1413","CD4 T"
"1414","CD4 T"
