"","x"
"292","other T"
"293","CD4 T"
"294","CD4 T"
"295","other T"
"296","NK"
"297","CD4 T"
"298","CD8 T"
"299","CD4 T"
"300","CD4 T"
"301","other T"
"302","CD4 T"
"303","CD4 T"
"304","CD4 T"
"305","CD4 T"
"306","CD4 T"
"307","CD4 T"
"308","CD8 T"
"309","B"
"310","CD4 T"
"311","CD4 T"
"312","CD4 T"
"313","CD4 T"
"314","CD4 T"
"315","CD4 T"
"316","B"
"317","CD4 T"
"318","CD4 T"
"319","CD4 T"
"320","CD4 T"
"321","CD4 T"
"322","CD4 T"
"323","CD4 T"
"324","CD4 T"
"325","CD4 T"
"326","CD4 T"
"327","CD4 T"
"328","other T"
"329","CD4 T"
"330","CD4 T"
"331","CD4 T"
"332","CD4 T"
"333","DC"
"334","CD4 T"
"335","CD4 T"
"336","CD4 T"
"337","CD4 T"
"338","CD4 T"
"339","CD4 T"
"340","CD4 T"
"341","CD4 T"
"342","CD4 T"
"343","CD4 T"
"344","CD4 T"
"345","CD4 T"
"346","B"
"347","CD8 T"
"348","other"
"349","CD4 T"
"350","CD4 T"
"351","CD4 T"
"352","other T"
"353","CD4 T"
"354","NK"
"355","other T"
"356","CD4 T"
"357","CD4 T"
"358","CD4 T"
"359","Mono"
"360","NK"
"361","CD4 T"
"362","CD4 T"
"363","CD8 T"
"364","other"
"365","CD4 T"
"366","CD4 T"
"367","CD4 T"
"368","CD4 T"
"369","CD4 T"
"370","NK"
"371","CD4 T"
"372","CD8 T"
"373","CD4 T"
"374","CD4 T"
"375","CD4 T"
"376","CD4 T"
"377","CD4 T"
"378","CD8 T"
"379","CD4 T"
"380","CD4 T"
"381","CD4 T"
"382","CD4 T"
"383","CD4 T"
"384","CD4 T"
"385","CD4 T"
"386","CD4 T"
"387","CD4 T"
"388","other T"
"389","other T"
"390","CD4 T"
"391","CD4 T"
"392","CD4 T"
"393","CD4 T"
"394","CD4 T"
"395","CD4 T"
"396","CD4 T"
"397","CD8 T"
"398","CD4 T"
"399","CD4 T"
"400","CD8 T"
"401","CD8 T"
"402","CD4 T"
"403","other T"
"404","CD4 T"
"405","other"
"406","CD8 T"
"407","CD4 T"
"408","CD4 T"
"409","CD4 T"
"410","CD4 T"
"411","CD4 T"
"412","other T"
"413","CD4 T"
"414","CD4 T"
"415","other T"
"416","CD4 T"
"417","CD4 T"
"418","CD4 T"
"419","CD8 T"
"420","CD4 T"
"421","CD4 T"
"422","CD4 T"
"423","CD4 T"
"424","CD4 T"
"425","DC"
"426","NK"
"427","CD8 T"
"428","DC"
"429","CD4 T"
"430","CD4 T"
"431","CD8 T"
"432","CD8 T"
"433","DC"
"434","CD4 T"
"435","CD4 T"
"436","CD4 T"
"437","CD4 T"
"438","CD8 T"
"439","CD8 T"
"440","CD4 T"
"441","CD8 T"
"442","CD4 T"
"443","CD4 T"
"444","CD8 T"
"445","CD4 T"
"446","CD4 T"
"447","other T"
"448","CD4 T"
"449","CD4 T"
"450","CD4 T"
"451","CD4 T"
"452","B"
"453","NK"
"454","CD4 T"
"455","CD4 T"
"456","CD4 T"
"457","CD4 T"
"458","CD4 T"
"459","CD4 T"
"460","other"
"461","other T"
"462","CD4 T"
"463","CD4 T"
"464","CD8 T"
"465","B"
"466","CD4 T"
"467","CD4 T"
"468","CD4 T"
"469","CD8 T"
"470","CD4 T"
"471","CD8 T"
"472","CD4 T"
"473","other T"
"474","CD8 T"
"475","CD8 T"
"476","CD4 T"
"477","CD4 T"
"478","CD4 T"
"479","CD4 T"
"480","CD4 T"
"481","B"
"482","CD4 T"
"483","CD4 T"
"484","CD4 T"
"485","CD4 T"
"486","CD4 T"
"487","CD4 T"
"488","CD4 T"
"489","CD4 T"
"490","CD4 T"
"491","CD4 T"
"492","CD4 T"
"493","CD4 T"
"494","CD4 T"
"495","CD8 T"
"496","CD4 T"
"497","CD4 T"
"498","CD8 T"
"499","CD4 T"
"500","CD4 T"
"501","CD4 T"
"502","CD4 T"
"503","CD4 T"
"504","CD8 T"
"505","CD4 T"
"506","CD4 T"
"507","CD4 T"
"508","CD4 T"
"509","CD4 T"
"510","other T"
"511","CD4 T"
"512","CD4 T"
"513","CD8 T"
"514","CD4 T"
"515","CD8 T"
"516","CD4 T"
"517","CD4 T"
"518","CD4 T"
"519","CD4 T"
"520","CD4 T"
"521","CD4 T"
"522","CD4 T"
"523","CD4 T"
"524","CD4 T"
"525","CD4 T"
"526","CD4 T"
"527","NK"
"528","CD8 T"
"529","CD8 T"
"530","CD4 T"
"531","other T"
"532","CD4 T"
"533","CD4 T"
"534","B"
"535","other T"
"536","CD4 T"
"537","CD4 T"
"538","CD4 T"
"539","CD4 T"
"540","CD8 T"
"541","CD4 T"
"542","CD4 T"
"543","CD4 T"
"544","CD4 T"
"545","CD4 T"
"546","CD4 T"
"547","CD4 T"
"548","CD8 T"
"549","B"
"550","CD8 T"
"551","CD4 T"
"552","CD8 T"
"553","CD8 T"
"554","CD4 T"
"555","CD4 T"
"556","CD8 T"
"557","CD4 T"
"558","CD4 T"
"559","CD4 T"
"560","CD4 T"
"561","CD4 T"
"562","other T"
"563","NK"
"564","CD8 T"
"565","CD8 T"
"566","CD4 T"
"567","CD4 T"
"568","CD4 T"
"569","CD8 T"
"570","CD4 T"
"571","other T"
"572","CD8 T"
"573","CD8 T"
"574","CD4 T"
"575","CD8 T"
"576","CD4 T"
"577","CD4 T"
"578","CD8 T"
"579","B"
"580","CD4 T"
"581","CD4 T"
"582","CD4 T"
"583","CD8 T"
"584","CD8 T"
"585","CD4 T"
"586","CD4 T"
"587","CD4 T"
"588","CD4 T"
"589","CD4 T"
"590","CD8 T"
"591","CD4 T"
"592","other T"
"593","CD4 T"
"594","CD4 T"
"595","CD4 T"
"596","CD4 T"
"597","CD8 T"
"598","CD4 T"
"599","other T"
"600","NK"
"601","CD4 T"
"602","CD4 T"
"603","B"
"604","CD4 T"
"605","CD4 T"
"606","CD4 T"
"607","CD4 T"
"608","CD8 T"
"609","CD4 T"
"610","CD4 T"
"611","CD4 T"
"612","CD4 T"
"613","CD4 T"
"614","CD4 T"
"615","CD4 T"
"616","CD4 T"
"617","CD4 T"
"618","other T"
"619","CD4 T"
"620","CD4 T"
"621","CD4 T"
"622","CD4 T"
"623","CD4 T"
"624","CD4 T"
"625","other"
"626","CD4 T"
"627","CD4 T"
"628","CD4 T"
"629","CD4 T"
"630","CD4 T"
"631","CD4 T"
"632","CD4 T"
"633","CD4 T"
"634","CD4 T"
"635","CD4 T"
"636","CD4 T"
"637","CD4 T"
"638","CD4 T"
"639","CD4 T"
"640","CD4 T"
"641","NK"
"642","CD4 T"
"643","CD4 T"
"644","CD4 T"
"645","CD8 T"
"646","CD8 T"
"647","CD4 T"
"648","CD8 T"
"649","CD8 T"
"650","CD4 T"
"651","CD4 T"
"652","CD8 T"
"653","CD8 T"
"654","CD8 T"
"655","CD4 T"
"656","CD8 T"
"657","DC"
"658","CD4 T"
"659","other T"
"660","CD4 T"
"661","CD8 T"
"662","CD4 T"
"663","CD4 T"
"664","CD4 T"
"665","CD8 T"
"666","CD4 T"
"667","CD4 T"
"668","CD4 T"
"669","CD4 T"
"670","CD4 T"
"671","CD4 T"
"672","CD4 T"
"673","CD4 T"
"674","CD4 T"
"675","CD4 T"
"676","B"
"677","CD4 T"
"678","CD8 T"
"679","CD4 T"
"680","other T"
"681","other T"
"682","CD4 T"
"683","CD8 T"
"684","CD4 T"
"685","CD4 T"
"686","CD4 T"
"687","CD4 T"
"688","CD4 T"
"689","CD4 T"
"690","CD4 T"
"691","CD4 T"
"692","CD4 T"
"693","CD8 T"
"694","CD4 T"
"695","CD4 T"
"696","CD4 T"
"697","CD4 T"
"698","CD4 T"
"699","CD4 T"
"700","CD4 T"
"701","CD8 T"
"702","CD4 T"
"703","CD4 T"
"704","NK"
"705","CD4 T"
"706","CD4 T"
"707","CD8 T"
"708","CD4 T"
"709","CD4 T"
"710","CD4 T"
"711","B"
"712","CD4 T"
"713","B"
"714","B"
"715","CD4 T"
"716","CD4 T"
"717","CD4 T"
"718","CD4 T"
"719","CD4 T"
"720","CD4 T"
"721","other T"
"722","CD4 T"
"723","B"
"724","CD4 T"
"725","CD8 T"
"726","CD4 T"
"727","CD8 T"
"728","other"
"729","CD4 T"
"730","CD8 T"
"731","CD4 T"
"732","CD8 T"
"733","CD4 T"
"734","CD8 T"
"735","CD8 T"
"736","B"
"737","CD4 T"
"738","other T"
"739","CD4 T"
"740","CD4 T"
"741","NK"
"742","CD4 T"
"743","CD4 T"
"744","CD4 T"
"745","CD4 T"
"746","CD4 T"
"747","CD4 T"
"748","NK"
"749","CD8 T"
"750","CD8 T"
"751","CD4 T"
"752","CD4 T"
"753","CD4 T"
"754","CD8 T"
"755","CD4 T"
"756","other T"
"757","CD4 T"
"758","CD4 T"
"759","CD4 T"
"760","CD4 T"
"761","B"
"762","CD4 T"
"763","CD8 T"
"764","CD8 T"
"765","CD4 T"
"766","CD4 T"
"767","Mono"
"768","CD8 T"
"769","NK"
"770","CD4 T"
"771","CD4 T"
"772","CD4 T"
"773","CD4 T"
"774","CD8 T"
"775","CD4 T"
"776","CD4 T"
"777","CD4 T"
"778","CD4 T"
"779","CD4 T"
"780","CD8 T"
"781","CD4 T"
"782","CD4 T"
"783","other T"
"784","CD4 T"
"785","CD4 T"
"786","CD4 T"
"787","CD4 T"
"788","CD4 T"
"789","CD4 T"
"790","CD4 T"
"791","CD4 T"
"792","NK"
"793","CD4 T"
"794","CD4 T"
"795","DC"
"796","CD4 T"
"797","DC"
"798","CD4 T"
"799","CD4 T"
"800","CD4 T"
"801","CD4 T"
"802","CD4 T"
"803","NK"
"804","CD4 T"
"805","CD4 T"
"806","CD4 T"
"807","CD4 T"
"808","CD4 T"
"809","CD4 T"
"810","CD4 T"
"811","CD4 T"
"812","other T"
"813","CD4 T"
"814","CD4 T"
"815","CD4 T"
"816","CD4 T"
"817","CD8 T"
"818","CD8 T"
"819","CD4 T"
"820","CD8 T"
"821","CD4 T"
"822","CD8 T"
"823","CD4 T"
"824","CD4 T"
"825","CD8 T"
"826","B"
"827","other T"
"828","CD8 T"
"829","CD4 T"
"830","CD4 T"
"831","CD4 T"
"832","CD4 T"
"833","other T"
"834","CD4 T"
"835","CD8 T"
"836","CD8 T"
"837","CD4 T"
"838","CD4 T"
"839","NK"
"840","CD4 T"
"841","CD4 T"
"842","CD4 T"
"843","CD4 T"
"844","other T"
"845","CD4 T"
"846","CD4 T"
"847","CD4 T"
"848","NK"
"849","CD8 T"
"850","CD4 T"
"851","CD4 T"
"852","CD4 T"
"853","CD4 T"
"854","CD4 T"
"855","CD4 T"
"856","CD4 T"
"857","CD8 T"
"858","CD4 T"
"859","other T"
"860","CD8 T"
"861","CD4 T"
"862","CD4 T"
"863","CD4 T"
"864","CD8 T"
"865","B"
"866","CD4 T"
"867","other T"
"868","NK"
"869","NK"
"870","CD4 T"
"871","CD4 T"
"872","CD4 T"
"873","CD4 T"
"874","other T"
"875","CD4 T"
"876","CD8 T"
"877","CD4 T"
"878","CD4 T"
"879","CD4 T"
"880","other T"
"881","CD8 T"
"882","CD4 T"
"883","CD8 T"
"884","CD4 T"
"885","CD4 T"
"886","CD4 T"
"887","CD4 T"
"888","CD4 T"
"889","CD4 T"
"890","CD4 T"
"891","B"
"892","CD4 T"
"893","CD8 T"
"894","B"
"895","CD4 T"
"896","other T"
"897","CD4 T"
"898","CD4 T"
"899","CD4 T"
"900","CD4 T"
"901","CD4 T"
"902","other T"
"903","CD8 T"
"904","CD4 T"
"905","CD4 T"
"906","CD8 T"
"907","other T"
"908","CD4 T"
"909","CD4 T"
"910","CD8 T"
"911","CD4 T"
"912","CD4 T"
"913","CD4 T"
"914","CD4 T"
"915","B"
"916","other T"
"917","CD4 T"
"918","other T"
"919","CD4 T"
"920","CD4 T"
"921","other T"
"922","CD4 T"
"923","CD4 T"
"924","CD4 T"
"925","CD4 T"
"926","CD4 T"
"927","CD4 T"
"928","CD4 T"
"929","CD8 T"
"930","other T"
"931","other T"
"932","CD4 T"
"933","CD4 T"
"934","CD8 T"
"935","CD8 T"
"936","CD4 T"
"937","CD4 T"
"938","CD4 T"
"939","CD4 T"
"940","CD4 T"
"941","CD4 T"
"942","CD8 T"
"943","CD4 T"
"944","CD4 T"
"945","CD4 T"
"946","CD4 T"
"947","CD4 T"
"948","B"
"949","CD4 T"
"950","other T"
"951","CD4 T"
"952","B"
"953","CD4 T"
"954","CD4 T"
"955","CD8 T"
"956","CD4 T"
"957","DC"
"958","CD4 T"
"959","CD4 T"
"960","other T"
"961","B"
"962","CD4 T"
"963","CD4 T"
"964","CD4 T"
"965","CD8 T"
"966","CD4 T"
"967","CD4 T"
"968","CD4 T"
"969","B"
"970","CD8 T"
"971","CD4 T"
"972","CD4 T"
"973","CD4 T"
"974","B"
"975","CD4 T"
"976","CD4 T"
"977","CD8 T"
"978","CD4 T"
"979","CD4 T"
"980","CD4 T"
"981","CD4 T"
"982","NK"
"983","CD4 T"
"984","CD4 T"
"985","CD4 T"
"986","CD4 T"
"987","CD4 T"
"988","B"
"989","CD4 T"
"990","CD4 T"
"991","CD4 T"
"992","CD4 T"
"993","CD4 T"
"994","CD4 T"
"995","CD4 T"
"996","CD4 T"
"997","CD4 T"
"998","CD8 T"
"999","B"
"1000","CD4 T"
"1001","other T"
"1002","CD8 T"
"1003","CD8 T"
"1004","CD4 T"
"1005","CD8 T"
"1006","CD4 T"
"1007","CD4 T"
"1008","other T"
"1009","CD4 T"
"1010","CD8 T"
"1011","other T"
"1012","CD4 T"
"1013","CD4 T"
"1014","CD8 T"
"1015","CD8 T"
"1016","CD4 T"
"1017","CD4 T"
"1018","CD4 T"
"1019","other T"
"1020","CD4 T"
"1021","CD4 T"
"1022","CD4 T"
"1023","other T"
"1024","CD4 T"
"1025","CD4 T"
"1026","CD4 T"
"1027","CD4 T"
"1028","CD4 T"
"1029","CD4 T"
"1030","CD8 T"
"1031","CD4 T"
"1032","CD4 T"
"1033","CD4 T"
"1034","CD4 T"
"1035","CD4 T"
"1036","CD4 T"
"1037","CD4 T"
"1038","CD4 T"
"1039","CD4 T"
"1040","CD8 T"
"1041","CD4 T"
"1042","CD4 T"
"1043","CD8 T"
"1044","CD4 T"
"1045","CD4 T"
"1046","CD4 T"
"1047","CD8 T"
"1048","CD4 T"
"1049","CD8 T"
"1050","CD4 T"
"1051","CD4 T"
"1052","CD4 T"
"1053","CD4 T"
"1054","CD4 T"
"1055","CD4 T"
"1056","CD4 T"
"1057","CD8 T"
"1058","CD4 T"
"1059","CD4 T"
"1060","CD8 T"
"1061","CD8 T"
"1062","CD4 T"
"1063","CD4 T"
"1064","CD4 T"
"1065","CD4 T"
"1066","CD8 T"
"1067","NK"
"1068","CD4 T"
"1069","CD4 T"
"1070","other"
"1071","CD4 T"
"1072","CD4 T"
"1073","other"
"1074","CD4 T"
"1075","CD4 T"
"1076","CD4 T"
"1077","B"
"1078","CD4 T"
"1079","CD4 T"
"1080","CD4 T"
"1081","CD4 T"
"1082","CD4 T"
"1083","CD4 T"
"1084","CD8 T"
"1085","CD4 T"
"1086","CD4 T"
"1087","CD4 T"
"1088","B"
"1089","CD8 T"
"1090","CD4 T"
"1091","CD8 T"
"1092","CD8 T"
"1093","CD8 T"
"1094","CD4 T"
"1095","CD4 T"
"1096","CD4 T"
"1097","CD4 T"
"1098","DC"
"1099","CD4 T"
"1100","CD4 T"
"1101","CD4 T"
"1102","NK"
"1103","other T"
"1104","other T"
"1105","CD8 T"
"1106","CD4 T"
"1107","CD4 T"
"1108","CD8 T"
"1109","CD8 T"
"1110","CD4 T"
"1111","B"
"1112","CD8 T"
"1113","CD8 T"
"1114","CD4 T"
"1115","CD8 T"
"1116","CD8 T"
"1117","CD8 T"
"1118","NK"
"1119","CD4 T"
"1120","CD4 T"
"1121","CD4 T"
"1122","CD8 T"
"1123","CD4 T"
"1124","B"
"1125","CD4 T"
"1126","CD4 T"
"1127","CD4 T"
"1128","CD4 T"
"1129","CD4 T"
"1130","CD4 T"
"1131","CD8 T"
"1132","CD4 T"
"1133","CD8 T"
"1134","CD4 T"
"1135","CD4 T"
"1136","CD4 T"
"1137","B"
"1138","CD4 T"
"1139","CD8 T"
"1140","CD4 T"
"1141","CD4 T"
"1142","CD4 T"
"1143","CD4 T"
"1144","CD4 T"
"1145","CD4 T"
"1146","other T"
"1147","CD4 T"
"1148","CD4 T"
"1149","CD4 T"
"1150","CD4 T"
"1151","CD4 T"
"1152","CD4 T"
"1153","CD8 T"
"1154","CD4 T"
"1155","CD4 T"
"1156","NK"
"1157","CD4 T"
"1158","CD4 T"
"1159","CD4 T"
"1160","B"
"1161","CD4 T"
"1162","CD8 T"
"1163","NK"
"1164","NK"
"1165","other T"
"1166","CD4 T"
"1167","CD4 T"
"1168","CD4 T"
"1169","CD4 T"
"1170","CD4 T"
"1171","CD8 T"
"1172","CD4 T"
"1173","CD8 T"
"1174","CD4 T"
"1175","CD4 T"
"1176","B"
"1177","CD4 T"
"1178","CD4 T"
"1179","CD4 T"
"1180","CD4 T"
"1181","CD4 T"
"1182","CD4 T"
"1183","CD4 T"
"1184","CD4 T"
"1185","CD4 T"
"1186","NK"
"1187","CD4 T"
"1188","CD4 T"
"1189","CD4 T"
"1190","CD4 T"
"1191","CD8 T"
"1192","CD4 T"
"1193","CD4 T"
"1194","CD4 T"
"1195","CD4 T"
"1196","CD4 T"
"1197","CD8 T"
"1198","B"
"1199","CD4 T"
"1200","CD4 T"
"1201","CD4 T"
"1202","CD4 T"
"1203","CD4 T"
"1204","CD4 T"
"1205","CD4 T"
"1206","CD4 T"
"1207","CD4 T"
"1208","CD8 T"
"1209","CD4 T"
"1210","CD4 T"
"1211","CD8 T"
"1212","CD4 T"
"1213","B"
"1214","CD4 T"
"1215","CD8 T"
"1216","CD8 T"
"1217","CD4 T"
"1218","CD4 T"
"1219","CD4 T"
"1220","CD4 T"
"1221","CD4 T"
"1222","NK"
"1223","CD4 T"
"1224","CD4 T"
"1225","CD8 T"
"1226","CD4 T"
"1227","CD8 T"
"1228","CD4 T"
"1229","CD8 T"
"1230","CD4 T"
"1231","CD4 T"
"1232","other T"
"1233","CD4 T"
"1234","other T"
"1235","other T"
"1236","CD4 T"
"1237","CD4 T"
"1238","CD8 T"
"1239","CD4 T"
"1240","CD8 T"
"1241","CD4 T"
"1242","CD4 T"
"1243","CD8 T"
"1244","CD4 T"
"1245","CD8 T"
"1246","CD4 T"
"1247","CD4 T"
"1248","other T"
"1249","CD4 T"
"1250","other T"
"1251","CD4 T"
"1252","other T"
"1253","CD4 T"
"1254","CD4 T"
"1255","NK"
"1256","CD4 T"
"1257","NK"
"1258","CD8 T"
"1259","CD8 T"
"1260","CD4 T"
"1261","CD4 T"
"1262","NK"
"1263","CD4 T"
"1264","CD4 T"
"1265","other T"
"1266","CD4 T"
"1267","CD4 T"
"1268","other T"
"1269","CD8 T"
"1270","CD4 T"
"1271","CD8 T"
"1272","CD4 T"
"1273","CD4 T"
"1274","CD8 T"
"1275","CD4 T"
"1276","B"
"1277","CD4 T"
"1278","CD4 T"
"1279","other T"
"1280","CD4 T"
"1281","CD4 T"
"1282","CD4 T"
"1283","CD4 T"
"1284","CD4 T"
"1285","CD8 T"
"1286","CD4 T"
"1287","CD4 T"
"1288","CD4 T"
"1289","CD8 T"
"1290","CD4 T"
"1291","CD4 T"
"1292","B"
"1293","CD4 T"
"1294","CD4 T"
"1295","CD4 T"
"1296","CD8 T"
"1297","CD4 T"
"1298","CD4 T"
"1299","CD4 T"
"1300","CD8 T"
"1301","CD8 T"
"1302","CD4 T"
"1303","CD4 T"
"1304","CD4 T"
"1305","NK"
"1306","CD4 T"
"1307","NK"
"1308","CD4 T"
"1309","other T"
"1310","CD4 T"
"1311","CD4 T"
"1312","CD4 T"
"1313","CD4 T"
"1314","CD4 T"
"1315","CD4 T"
"1316","NK"
"1317","CD4 T"
"1318","CD8 T"
"1319","CD4 T"
"1320","CD4 T"
"1321","CD4 T"
"1322","CD4 T"
"1323","other T"
"1324","CD4 T"
"1325","CD4 T"
"1326","CD4 T"
"1327","CD4 T"
"1328","NK"
"1329","CD4 T"
"1330","CD8 T"
"1331","CD4 T"
"1332","CD4 T"
"1333","CD4 T"
"1334","CD4 T"
"1335","CD4 T"
"1336","CD4 T"
"1337","CD4 T"
"1338","CD4 T"
"1339","CD4 T"
"1340","CD4 T"
"1341","CD4 T"
"1342","CD4 T"
"1343","NK"
"1344","CD8 T"
"1345","CD4 T"
"1346","CD8 T"
"1347","CD4 T"
"1348","CD4 T"
"1349","CD4 T"
"1350","NK"
"1351","CD4 T"
"1352","NK"
"1353","B"
"1354","CD4 T"
"1355","CD4 T"
"1356","NK"
"1357","NK"
"1358","CD4 T"
"1359","other T"
"1360","CD4 T"
"1361","CD4 T"
"1362","CD8 T"
"1363","CD4 T"
"1364","CD4 T"
"1365","CD8 T"
"1366","CD4 T"
"1367","CD4 T"
"1368","CD4 T"
"1369","CD4 T"
"1370","CD4 T"
"1371","CD8 T"
"1372","CD4 T"
"1373","CD4 T"
"1374","CD4 T"
"1375","CD4 T"
"1376","CD8 T"
"1377","CD4 T"
"1378","CD4 T"
"1379","CD4 T"
"1380","CD8 T"
"1381","CD8 T"
"1382","CD8 T"
"1383","other T"
"1384","CD4 T"
"1385","CD4 T"
"1386","CD4 T"
"1387","CD8 T"
"1388","CD4 T"
"1389","CD8 T"
"1390","CD4 T"
"1391","CD4 T"
"1392","CD4 T"
"1393","CD4 T"
"1394","CD4 T"
"1395","CD4 T"
"1396","CD4 T"
"1397","CD4 T"
"1398","CD4 T"
"1399","CD4 T"
"1400","CD4 T"
"1401","other T"
"1402","CD8 T"
"1403","NK"
"1404","CD4 T"
"1405","B"
"1406","CD4 T"
"1407","CD4 T"
"1408","other T"
"1409","CD4 T"
"1410","CD8 T"
"1411","CD4 T"
"1412","CD4 T"
"1413","CD8 T"
"1414","other T"
"1415","CD4 T"
"1416","CD4 T"
"1417","CD4 T"
"1418","B"
"1419","CD8 T"
"1420","CD4 T"
"1421","CD8 T"
"1422","CD4 T"
"1423","other T"
"1424","CD4 T"
"1425","CD4 T"
"1426","CD4 T"
"1427","CD8 T"
"1428","CD4 T"
"1429","CD4 T"
"1430","CD4 T"
"1431","CD4 T"
"1432","CD4 T"
"1433","CD8 T"
"1434","CD4 T"
