"","x"
"163","NK"
"164","B"
"165","CD8 T"
"166","NK"
"167","B"
"168","B"
"169","other T"
"170","CD4 T"
"171","CD4 T"
"172","other"
"173","B"
"174","B"
"175","CD4 T"
"176","CD4 T"
"177","CD4 T"
"178","CD4 T"
"179","CD4 T"
"180","CD4 T"
"181","NK"
"182","CD4 T"
"183","other T"
"184","CD4 T"
"185","CD4 T"
"186","B"
"187","CD4 T"
"188","CD4 T"
"189","CD4 T"
"190","CD4 T"
"191","B"
"192","CD4 T"
"193","B"
"194","CD8 T"
"195","CD4 T"
"196","other"
"197","CD8 T"
"198","NK"
"199","Mono"
"200","CD8 T"
"201","CD4 T"
"202","CD4 T"
"203","other"
"204","CD4 T"
"205","NK"
"206","CD4 T"
"207","CD4 T"
"208","CD8 T"
"209","CD4 T"
"210","CD4 T"
"211","CD4 T"
"212","CD4 T"
"213","B"
"214","CD4 T"
"215","CD4 T"
"216","Mono"
"217","other T"
"218","CD8 T"
"219","CD4 T"
"220","CD4 T"
"221","CD4 T"
"222","CD4 T"
"223","other"
"224","NK"
"225","CD4 T"
"226","CD4 T"
"227","CD4 T"
"228","other"
"229","other"
"230","CD4 T"
"231","CD4 T"
"232","CD8 T"
"233","other T"
"234","CD4 T"
"235","CD8 T"
"236","B"
"237","B"
"238","CD4 T"
"239","CD4 T"
"240","CD4 T"
"241","CD4 T"
"242","CD4 T"
"243","CD4 T"
"244","CD4 T"
"245","CD4 T"
"246","other"
"247","CD4 T"
"248","CD4 T"
"249","DC"
"250","CD8 T"
"251","CD8 T"
"252","CD4 T"
"253","CD8 T"
"254","CD8 T"
"255","CD4 T"
"256","CD8 T"
"257","other"
"258","CD4 T"
"259","CD8 T"
"260","CD4 T"
"261","other"
"262","other"
"263","B"
"264","CD4 T"
"265","B"
"266","B"
"267","other"
"268","B"
"269","other"
"270","CD8 T"
"271","CD4 T"
"272","CD4 T"
"273","other"
"274","Mono"
"275","CD8 T"
"276","other"
"277","DC"
"278","B"
"279","CD8 T"
"280","CD4 T"
"281","B"
"282","CD8 T"
"283","other"
"284","CD4 T"
"285","NK"
"286","B"
"287","CD4 T"
"288","B"
"289","CD4 T"
"290","CD4 T"
"291","CD8 T"
"292","CD8 T"
"293","CD4 T"
"294","CD4 T"
"295","other"
"296","B"
"297","CD4 T"
"298","B"
"299","B"
"300","B"
"301","CD8 T"
"302","NK"
"303","CD4 T"
"304","CD8 T"
"305","other T"
"306","CD4 T"
"307","CD4 T"
"308","B"
"309","CD4 T"
"310","B"
"311","other"
"312","CD4 T"
"313","CD4 T"
"314","B"
"315","CD4 T"
"316","CD8 T"
"317","NK"
"318","CD4 T"
"319","NK"
"320","other"
"321","CD4 T"
"322","B"
"323","B"
"324","CD4 T"
"325","B"
"326","CD4 T"
"327","CD4 T"
"328","CD8 T"
"329","B"
"330","B"
"331","CD8 T"
"332","CD4 T"
"333","CD4 T"
"334","NK"
"335","other T"
"336","CD4 T"
"337","other T"
"338","CD4 T"
"339","CD8 T"
"340","CD4 T"
"341","other"
"342","CD4 T"
"343","other"
"344","CD8 T"
"345","Mono"
"346","CD4 T"
"347","CD4 T"
"348","NK"
"349","B"
"350","CD4 T"
"351","B"
"352","CD4 T"
"353","B"
"354","CD4 T"
"355","CD4 T"
"356","CD4 T"
"357","CD4 T"
"358","B"
"359","CD4 T"
"360","CD4 T"
"361","CD4 T"
"362","other"
"363","CD4 T"
"364","other"
"365","CD8 T"
"366","B"
"367","DC"
"368","CD4 T"
"369","CD4 T"
"370","CD8 T"
"371","other"
"372","B"
"373","other"
"374","CD8 T"
"375","B"
"376","B"
"377","CD4 T"
"378","CD4 T"
"379","B"
"380","CD4 T"
"381","CD4 T"
"382","CD4 T"
"383","B"
"384","CD8 T"
"385","other"
"386","B"
"387","CD8 T"
"388","other"
"389","CD4 T"
"390","CD4 T"
"391","CD4 T"
"392","CD8 T"
"393","CD4 T"
"394","CD4 T"
"395","CD4 T"
"396","CD8 T"
"397","CD4 T"
"398","B"
"399","CD8 T"
"400","other"
"401","B"
"402","CD4 T"
"403","other"
"404","CD4 T"
"405","other"
"406","B"
"407","B"
"408","CD4 T"
"409","B"
"410","CD4 T"
"411","Mono"
"412","CD8 T"
"413","CD8 T"
"414","B"
"415","B"
"416","CD4 T"
"417","CD4 T"
"418","CD4 T"
"419","CD4 T"
"420","CD4 T"
"421","CD4 T"
"422","CD4 T"
"423","CD4 T"
"424","CD8 T"
"425","B"
"426","CD8 T"
"427","CD4 T"
"428","CD4 T"
"429","CD4 T"
"430","other"
"431","CD4 T"
"432","B"
"433","CD8 T"
"434","CD8 T"
"435","B"
"436","other"
"437","B"
"438","CD4 T"
"439","B"
"440","other"
"441","B"
"442","other"
"443","B"
"444","CD4 T"
"445","CD8 T"
"446","Mono"
"447","B"
"448","NK"
"449","DC"
"450","other T"
"451","CD4 T"
"452","B"
"453","CD4 T"
"454","NK"
"455","other"
"456","B"
"457","CD8 T"
"458","NK"
"459","CD8 T"
"460","other T"
"461","CD4 T"
"462","other T"
"463","CD8 T"
"464","CD4 T"
"465","CD4 T"
"466","B"
"467","CD4 T"
"468","B"
"469","CD8 T"
"470","CD8 T"
"471","CD4 T"
"472","CD4 T"
"473","CD4 T"
"474","B"
"475","B"
"476","CD8 T"
"477","NK"
"478","CD4 T"
"479","CD8 T"
"480","B"
"481","CD8 T"
"482","CD8 T"
"483","CD4 T"
"484","other"
"485","NK"
"486","CD4 T"
"487","CD4 T"
"488","CD8 T"
"489","CD4 T"
"490","CD4 T"
"491","CD4 T"
"492","B"
"493","Mono"
"494","CD8 T"
"495","CD8 T"
"496","B"
"497","B"
"498","CD4 T"
"499","B"
"500","CD4 T"
"501","CD8 T"
"502","other"
"503","CD4 T"
"504","CD4 T"
"505","CD4 T"
"506","CD4 T"
"507","other"
"508","NK"
"509","CD4 T"
"510","B"
"511","Mono"
"512","CD4 T"
"513","CD4 T"
"514","B"
"515","CD4 T"
"516","B"
"517","CD4 T"
"518","CD4 T"
"519","CD4 T"
"520","NK"
"521","other T"
"522","CD4 T"
"523","other T"
"524","CD4 T"
"525","CD8 T"
"526","other"
"527","B"
"528","other"
"529","CD8 T"
"530","CD4 T"
"531","B"
"532","other"
"533","CD8 T"
"534","CD4 T"
"535","B"
"536","Mono"
"537","other"
"538","B"
"539","CD8 T"
"540","B"
"541","CD4 T"
"542","CD4 T"
"543","CD4 T"
"544","B"
"545","CD8 T"
"546","B"
"547","CD4 T"
"548","other"
"549","CD8 T"
"550","B"
"551","B"
"552","NK"
"553","B"
"554","CD4 T"
"555","CD4 T"
"556","CD4 T"
"557","CD8 T"
"558","B"
"559","other"
"560","CD4 T"
"561","B"
"562","CD4 T"
"563","CD4 T"
"564","CD4 T"
"565","B"
"566","CD8 T"
"567","CD4 T"
"568","CD8 T"
"569","Mono"
"570","Mono"
"571","CD4 T"
"572","B"
"573","B"
"574","CD4 T"
"575","CD4 T"
"576","CD4 T"
"577","NK"
"578","CD4 T"
"579","CD4 T"
"580","B"
"581","B"
"582","CD4 T"
"583","other"
"584","NK"
"585","CD8 T"
"586","CD4 T"
"587","other"
"588","Mono"
"589","B"
"590","other T"
"591","CD8 T"
"592","NK"
"593","CD8 T"
"594","CD4 T"
"595","B"
"596","B"
"597","B"
"598","CD8 T"
"599","CD8 T"
"600","B"
"601","CD4 T"
"602","Mono"
"603","CD8 T"
"604","B"
"605","B"
"606","B"
"607","CD4 T"
"608","other"
"609","B"
"610","B"
"611","other"
"612","other"
"613","CD4 T"
"614","other T"
"615","B"
"616","B"
"617","CD4 T"
"618","CD4 T"
"619","CD4 T"
"620","CD8 T"
"621","CD8 T"
"622","B"
"623","B"
"624","CD8 T"
"625","CD4 T"
"626","other"
"627","CD4 T"
"628","CD8 T"
"629","CD4 T"
"630","CD4 T"
"631","B"
"632","B"
"633","B"
"634","B"
"635","B"
"636","CD8 T"
"637","CD8 T"
"638","CD4 T"
"639","CD4 T"
"640","other"
"641","B"
"642","CD8 T"
"643","CD4 T"
"644","NK"
"645","CD4 T"
"646","CD8 T"
"647","CD4 T"
"648","B"
"649","CD4 T"
"650","CD4 T"
"651","CD4 T"
"652","CD4 T"
"653","CD8 T"
"654","CD4 T"
"655","B"
"656","CD4 T"
"657","B"
"658","other"
"659","CD8 T"
"660","CD4 T"
"661","other T"
"662","CD4 T"
"663","NK"
"664","CD4 T"
"665","CD4 T"
"666","Mono"
"667","B"
"668","CD4 T"
"669","other"
"670","CD4 T"
"671","CD4 T"
"672","CD4 T"
"673","CD8 T"
"674","B"
"675","B"
"676","CD4 T"
"677","CD4 T"
"678","B"
"679","other"
"680","CD4 T"
"681","B"
"682","B"
"683","CD4 T"
"684","CD4 T"
"685","CD4 T"
"686","B"
"687","B"
"688","NK"
"689","CD8 T"
"690","CD8 T"
"691","CD4 T"
"692","CD4 T"
"693","CD4 T"
"694","B"
"695","CD4 T"
"696","B"
"697","B"
"698","B"
"699","B"
"700","other"
"701","CD8 T"
"702","other"
"703","other"
"704","CD4 T"
"705","NK"
"706","CD4 T"
"707","other"
"708","B"
"709","CD8 T"
"710","CD4 T"
"711","CD4 T"
"712","other"
"713","CD8 T"
"714","CD8 T"
"715","CD8 T"
"716","CD8 T"
"717","other T"
"718","CD4 T"
"719","B"
"720","NK"
"721","CD4 T"
"722","CD4 T"
"723","CD4 T"
"724","CD4 T"
"725","CD4 T"
"726","B"
"727","CD4 T"
"728","other"
"729","CD8 T"
"730","CD8 T"
"731","B"
"732","Mono"
"733","B"
"734","B"
"735","CD4 T"
"736","other"
"737","other"
"738","CD4 T"
"739","CD8 T"
"740","CD4 T"
"741","CD4 T"
"742","CD8 T"
"743","other"
"744","B"
"745","other T"
"746","B"
"747","Mono"
"748","NK"
"749","other"
"750","CD4 T"
"751","CD4 T"
"752","CD4 T"
"753","NK"
"754","CD4 T"
"755","B"
"756","B"
"757","NK"
"758","CD8 T"
"759","Mono"
"760","B"
"761","CD4 T"
"762","Mono"
"763","NK"
"764","B"
"765","CD8 T"
"766","CD4 T"
"767","CD8 T"
"768","NK"
"769","CD4 T"
"770","CD8 T"
"771","CD8 T"
"772","CD8 T"
"773","CD4 T"
"774","B"
"775","CD4 T"
"776","CD8 T"
"777","other"
"778","CD4 T"
"779","CD8 T"
"780","B"
"781","CD8 T"
"782","other"
"783","CD4 T"
"784","CD4 T"
"785","CD4 T"
"786","CD8 T"
"787","CD4 T"
"788","CD4 T"
"789","CD4 T"
"790","B"
"791","CD4 T"
"792","B"
"793","CD4 T"
"794","CD8 T"
"795","CD8 T"
"796","CD4 T"
"797","other"
"798","other"
"799","CD4 T"
"800","CD8 T"
"801","B"
"802","CD4 T"
"803","CD4 T"
"804","other"
"805","B"
"806","NK"
"807","B"
"808","other"
"809","B"
"810","B"
"811","CD8 T"
"812","B"
"813","CD4 T"
"814","Mono"
"815","CD4 T"
"816","CD4 T"
"817","B"
"818","B"
"819","NK"
"820","CD4 T"
"821","CD4 T"
"822","B"
"823","B"
"824","CD8 T"
"825","CD4 T"
"826","CD8 T"
"827","CD4 T"
"828","CD4 T"
"829","B"
"830","CD4 T"
"831","other"
"832","CD4 T"
"833","CD4 T"
"834","CD4 T"
"835","CD4 T"
"836","CD4 T"
"837","CD4 T"
"838","other"
"839","CD4 T"
"840","CD4 T"
"841","other"
"842","B"
"843","CD4 T"
"844","NK"
"845","CD4 T"
"846","CD4 T"
"847","CD4 T"
"848","B"
"849","NK"
"850","CD4 T"
"851","NK"
"852","CD4 T"
"853","B"
"854","Mono"
"855","CD4 T"
"856","CD4 T"
"857","CD4 T"
"858","CD8 T"
"859","CD4 T"
"860","other"
"861","CD4 T"
"862","other"
"863","CD8 T"
"864","other"
"865","CD4 T"
"866","B"
"867","NK"
"868","B"
"869","CD4 T"
"870","CD8 T"
"871","NK"
"872","NK"
"873","NK"
"874","B"
"875","B"
"876","CD4 T"
"877","CD4 T"
"878","CD8 T"
"879","CD4 T"
"880","CD4 T"
"881","CD4 T"
"882","CD4 T"
"883","CD4 T"
"884","CD8 T"
"885","B"
"886","CD8 T"
"887","CD8 T"
"888","CD8 T"
"889","CD4 T"
"890","CD4 T"
"891","B"
"892","CD4 T"
"893","CD8 T"
"894","CD4 T"
"895","other"
"896","other"
"897","CD8 T"
"898","B"
"899","CD4 T"
"900","B"
"901","CD8 T"
"902","Mono"
"903","CD8 T"
"904","other"
"905","CD4 T"
"906","B"
"907","CD8 T"
"908","CD4 T"
"909","B"
"910","CD4 T"
"911","CD4 T"
"912","other"
"913","B"
"914","B"
"915","other"
"916","CD8 T"
"917","B"
"918","CD4 T"
"919","CD4 T"
"920","CD4 T"
"921","CD8 T"
"922","CD4 T"
"923","CD8 T"
"924","CD4 T"
"925","Mono"
"926","CD4 T"
"927","CD4 T"
"928","B"
"929","CD4 T"
"930","CD4 T"
"931","B"
"932","other T"
"933","CD4 T"
"934","CD8 T"
"935","other"
"936","CD4 T"
"937","CD4 T"
"938","CD4 T"
"939","CD8 T"
"940","CD4 T"
"941","CD4 T"
"942","B"
"943","CD4 T"
"944","B"
"945","B"
"946","CD4 T"
"947","CD4 T"
"948","CD4 T"
"949","CD4 T"
"950","CD8 T"
"951","B"
"952","CD4 T"
"953","CD4 T"
"954","CD4 T"
"955","B"
"956","other"
"957","B"
"958","B"
"959","B"
"960","CD4 T"
"961","CD8 T"
"962","CD4 T"
"963","CD4 T"
"964","CD4 T"
"965","B"
"966","CD4 T"
"967","CD4 T"
"968","CD8 T"
"969","B"
"970","CD8 T"
"971","CD8 T"
"972","Mono"
"973","CD4 T"
"974","B"
"975","B"
"976","CD4 T"
"977","B"
"978","CD4 T"
"979","CD8 T"
"980","B"
"981","B"
"982","CD8 T"
"983","Mono"
"984","CD4 T"
"985","CD4 T"
"986","CD8 T"
"987","CD4 T"
"988","B"
"989","B"
"990","B"
"991","other"
"992","other"
"993","B"
"994","Mono"
"995","other T"
"996","CD4 T"
"997","other"
"998","CD4 T"
"999","CD4 T"
"1000","B"
"1001","B"
"1002","NK"
"1003","CD8 T"
"1004","B"
"1005","B"
"1006","CD4 T"
"1007","B"
"1008","B"
"1009","CD8 T"
"1010","other"
"1011","B"
"1012","CD4 T"
"1013","B"
"1014","CD4 T"
"1015","CD8 T"
"1016","NK"
"1017","CD4 T"
"1018","CD8 T"
"1019","CD4 T"
"1020","other T"
"1021","CD4 T"
"1022","CD8 T"
"1023","other T"
"1024","CD4 T"
"1025","CD4 T"
"1026","other T"
"1027","other"
"1028","B"
"1029","NK"
"1030","B"
"1031","B"
"1032","CD4 T"
"1033","CD4 T"
"1034","CD4 T"
"1035","CD8 T"
"1036","CD8 T"
"1037","Mono"
"1038","CD4 T"
"1039","other"
"1040","CD4 T"
"1041","CD8 T"
"1042","CD4 T"
"1043","Mono"
"1044","other"
"1045","B"
"1046","CD4 T"
"1047","CD4 T"
"1048","CD4 T"
"1049","CD4 T"
"1050","B"
"1051","CD4 T"
"1052","CD8 T"
"1053","CD4 T"
"1054","DC"
"1055","CD8 T"
"1056","other"
"1057","NK"
"1058","other"
"1059","B"
"1060","CD4 T"
"1061","B"
"1062","CD4 T"
"1063","B"
"1064","other"
"1065","B"
"1066","NK"
"1067","CD4 T"
"1068","CD8 T"
"1069","B"
"1070","DC"
"1071","other"
"1072","B"
"1073","CD4 T"
"1074","CD4 T"
"1075","other"
"1076","CD8 T"
"1077","CD8 T"
"1078","B"
"1079","CD4 T"
"1080","NK"
"1081","CD4 T"
"1082","CD8 T"
"1083","CD4 T"
"1084","B"
"1085","CD4 T"
"1086","CD4 T"
"1087","CD4 T"
"1088","CD4 T"
"1089","CD8 T"
"1090","CD4 T"
"1091","CD8 T"
"1092","B"
"1093","CD4 T"
"1094","CD4 T"
"1095","CD8 T"
"1096","NK"
"1097","CD4 T"
"1098","CD4 T"
"1099","other T"
"1100","CD4 T"
"1101","CD4 T"
"1102","CD4 T"
"1103","CD4 T"
"1104","B"
"1105","other"
"1106","B"
"1107","NK"
"1108","Mono"
"1109","other"
"1110","other"
"1111","CD4 T"
"1112","CD4 T"
"1113","B"
"1114","CD4 T"
"1115","CD4 T"
"1116","other"
"1117","B"
"1118","CD4 T"
"1119","CD4 T"
"1120","CD4 T"
"1121","CD8 T"
"1122","CD4 T"
"1123","B"
"1124","CD4 T"
"1125","CD4 T"
"1126","B"
"1127","CD8 T"
"1128","CD8 T"
"1129","CD4 T"
"1130","CD8 T"
"1131","CD4 T"
"1132","other"
"1133","CD8 T"
"1134","CD4 T"
"1135","NK"
"1136","B"
"1137","CD4 T"
"1138","CD4 T"
"1139","CD4 T"
"1140","CD4 T"
"1141","CD4 T"
"1142","other T"
"1143","B"
"1144","CD4 T"
"1145","CD4 T"
"1146","CD4 T"
"1147","CD4 T"
"1148","CD4 T"
"1149","CD4 T"
"1150","CD4 T"
"1151","B"
"1152","B"
"1153","CD4 T"
"1154","B"
"1155","NK"
"1156","NK"
"1157","other"
"1158","CD4 T"
"1159","B"
"1160","B"
"1161","B"
"1162","other"
"1163","CD4 T"
"1164","CD4 T"
"1165","CD8 T"
"1166","CD8 T"
"1167","other"
"1168","CD4 T"
"1169","B"
"1170","B"
"1171","other"
"1172","CD4 T"
"1173","CD4 T"
"1174","B"
"1175","other"
"1176","NK"
"1177","other"
"1178","CD4 T"
"1179","CD4 T"
"1180","CD4 T"
"1181","CD4 T"
"1182","other"
"1183","NK"
"1184","CD4 T"
"1185","CD8 T"
"1186","B"
"1187","B"
"1188","B"
"1189","B"
"1190","CD4 T"
"1191","Mono"
"1192","B"
"1193","CD4 T"
"1194","CD8 T"
"1195","CD8 T"
"1196","CD4 T"
"1197","Mono"
"1198","CD4 T"
"1199","B"
"1200","CD8 T"
"1201","NK"
"1202","B"
"1203","other"
"1204","CD4 T"
"1205","CD8 T"
"1206","CD4 T"
"1207","CD4 T"
"1208","CD4 T"
"1209","CD4 T"
"1210","NK"
"1211","CD8 T"
"1212","CD4 T"
"1213","CD4 T"
"1214","CD8 T"
"1215","CD8 T"
"1216","B"
"1217","B"
"1218","CD4 T"
"1219","CD4 T"
"1220","CD4 T"
"1221","B"
"1222","B"
"1223","CD4 T"
"1224","CD4 T"
"1225","CD4 T"
"1226","CD4 T"
"1227","CD8 T"
"1228","B"
"1229","CD4 T"
"1230","other T"
"1231","Mono"
"1232","CD4 T"
"1233","CD8 T"
"1234","Mono"
"1235","other"
"1236","CD8 T"
"1237","B"
"1238","B"
"1239","B"
"1240","CD8 T"
"1241","B"
"1242","CD4 T"
"1243","B"
"1244","B"
"1245","NK"
"1246","B"
"1247","CD4 T"
"1248","CD4 T"
"1249","DC"
"1250","B"
"1251","B"
"1252","CD4 T"
"1253","CD4 T"
"1254","CD4 T"
"1255","CD4 T"
"1256","B"
"1257","CD4 T"
"1258","CD4 T"
"1259","B"
"1260","CD4 T"
"1261","CD4 T"
"1262","CD4 T"
"1263","CD4 T"
"1264","CD4 T"
"1265","CD4 T"
"1266","other"
"1267","other"
"1268","CD4 T"
"1269","B"
"1270","B"
"1271","B"
"1272","CD4 T"
"1273","NK"
"1274","CD4 T"
"1275","CD4 T"
"1276","CD4 T"
"1277","CD4 T"
"1278","CD4 T"
"1279","CD4 T"
"1280","other"
"1281","CD4 T"
"1282","Mono"
"1283","CD4 T"
"1284","CD4 T"
"1285","B"
"1286","other"
"1287","B"
"1288","CD4 T"
"1289","B"
"1290","other"
"1291","B"
"1292","B"
"1293","CD4 T"
"1294","B"
"1295","CD8 T"
"1296","CD4 T"
"1297","CD4 T"
"1298","B"
"1299","NK"
"1300","B"
"1301","other"
"1302","other T"
"1303","CD8 T"
"1304","B"
"1305","NK"
"1306","CD4 T"
"1307","CD4 T"
"1308","CD4 T"
"1309","other"
"1310","CD4 T"
"1311","CD8 T"
"1312","other"
"1313","CD4 T"
"1314","CD8 T"
"1315","CD8 T"
"1316","CD8 T"
"1317","B"
"1318","CD4 T"
"1319","CD8 T"
"1320","CD8 T"
"1321","B"
"1322","NK"
"1323","other"
"1324","CD4 T"
"1325","CD4 T"
"1326","CD4 T"
"1327","CD8 T"
"1328","CD8 T"
"1329","CD4 T"
"1330","CD8 T"
"1331","CD4 T"
"1332","B"
"1333","CD4 T"
"1334","CD4 T"
"1335","other"
"1336","CD8 T"
"1337","CD8 T"
"1338","CD4 T"
"1339","CD4 T"
"1340","CD4 T"
"1341","CD4 T"
"1342","other"
"1343","B"
"1344","CD4 T"
"1345","B"
"1346","other T"
"1347","CD4 T"
"1348","CD4 T"
"1349","CD8 T"
"1350","CD4 T"
"1351","other"
"1352","CD8 T"
"1353","CD4 T"
"1354","other"
"1355","CD4 T"
"1356","CD4 T"
"1357","B"
"1358","B"
"1359","other"
"1360","CD8 T"
"1361","CD4 T"
"1362","CD4 T"
"1363","CD4 T"
"1364","B"
"1365","CD4 T"
"1366","B"
"1367","CD8 T"
"1368","CD4 T"
"1369","CD8 T"
"1370","CD8 T"
"1371","CD4 T"
"1372","CD4 T"
"1373","CD4 T"
"1374","CD4 T"
"1375","Mono"
"1376","CD4 T"
"1377","CD4 T"
"1378","CD4 T"
"1379","B"
"1380","CD4 T"
"1381","CD4 T"
"1382","CD4 T"
"1383","CD4 T"
"1384","B"
"1385","other"
"1386","CD4 T"
"1387","CD4 T"
"1388","CD4 T"
"1389","other"
"1390","CD4 T"
"1391","CD4 T"
"1392","CD4 T"
"1393","B"
"1394","CD8 T"
"1395","B"
"1396","CD4 T"
"1397","CD4 T"
"1398","B"
"1399","CD8 T"
"1400","CD4 T"
"1401","CD8 T"
"1402","B"
"1403","B"
"1404","CD4 T"
"1405","CD4 T"
"1406","NK"
"1407","CD4 T"
"1408","CD4 T"
"1409","CD8 T"
"1410","CD4 T"
"1411","CD4 T"
"1412","other"
"1413","CD4 T"
"1414","CD4 T"
"1415","CD4 T"
"1416","CD4 T"
"1417","CD8 T"
"1418","B"
"1419","CD4 T"
"1420","other"
"1421","CD4 T"
"1422","CD4 T"
"1423","CD4 T"
"1424","CD4 T"
"1425","CD8 T"
"1426","B"
"1427","CD4 T"
"1428","other"
"1429","CD8 T"
"1430","CD8 T"
"1431","NK"
"1432","CD4 T"
"1433","B"
"1434","other T"
"1435","CD8 T"
"1436","CD4 T"
"1437","B"
"1438","CD8 T"
"1439","B"
"1440","B"
"1441","CD4 T"
"1442","CD4 T"
"1443","NK"
"1444","CD8 T"
"1445","B"
"1446","B"
"1447","CD8 T"
"1448","other"
"1449","NK"
"1450","CD4 T"
"1451","CD4 T"
"1452","CD4 T"
"1453","CD4 T"
"1454","B"
"1455","CD4 T"
"1456","other"
"1457","CD4 T"
"1458","CD4 T"
"1459","CD8 T"
"1460","CD4 T"
"1461","CD4 T"
"1462","NK"
"1463","CD8 T"
"1464","other"
"1465","CD8 T"
"1466","CD4 T"
"1467","CD4 T"
"1468","CD4 T"
"1469","CD4 T"
"1470","B"
"1471","CD4 T"
"1472","CD4 T"
"1473","CD8 T"
"1474","B"
"1475","CD8 T"
"1476","CD4 T"
"1477","CD4 T"
"1478","other"
"1479","B"
"1480","CD4 T"
"1481","CD4 T"
"1482","other"
"1483","NK"
"1484","CD4 T"
"1485","CD4 T"
"1486","CD8 T"
"1487","other"
"1488","CD4 T"
"1489","CD4 T"
"1490","other"
"1491","CD8 T"
"1492","CD4 T"
"1493","CD4 T"
"1494","Mono"
"1495","CD4 T"
"1496","CD4 T"
"1497","B"
"1498","CD4 T"
"1499","B"
"1500","B"
"1501","CD4 T"
"1502","B"
"1503","CD4 T"
"1504","B"
"1505","CD4 T"
"1506","NK"
"1507","B"
"1508","other"
"1509","B"
"1510","other T"
"1511","DC"
"1512","other"
"1513","other"
"1514","other T"
"1515","B"
"1516","CD4 T"
"1517","B"
"1518","CD4 T"
"1519","CD4 T"
"1520","CD4 T"
"1521","CD4 T"
"1522","other T"
"1523","other"
"1524","CD4 T"
"1525","CD4 T"
"1526","B"
"1527","B"
"1528","CD4 T"
"1529","CD8 T"
"1530","CD4 T"
"1531","CD4 T"
"1532","CD4 T"
"1533","CD4 T"
"1534","other"
"1535","CD4 T"
"1536","CD4 T"
"1537","CD8 T"
"1538","CD8 T"
"1539","CD4 T"
"1540","CD8 T"
"1541","other"
"1542","other"
"1543","B"
"1544","CD4 T"
"1545","CD4 T"
"1546","CD4 T"
"1547","CD4 T"
"1548","CD4 T"
"1549","CD4 T"
"1550","CD4 T"
"1551","CD8 T"
"1552","CD4 T"
"1553","CD4 T"
"1554","CD4 T"
"1555","Mono"
"1556","CD8 T"
"1557","other"
"1558","CD4 T"
"1559","CD4 T"
"1560","Mono"
"1561","CD4 T"
"1562","CD8 T"
"1563","CD4 T"
"1564","NK"
"1565","Mono"
"1566","CD4 T"
"1567","CD4 T"
"1568","CD8 T"
"1569","other"
"1570","CD8 T"
"1571","CD4 T"
"1572","CD4 T"
"1573","NK"
"1574","CD8 T"
"1575","CD8 T"
"1576","B"
"1577","B"
"1578","B"
"1579","CD4 T"
"1580","CD8 T"
"1581","NK"
"1582","NK"
"1583","other"
"1584","CD4 T"
"1585","CD4 T"
