"","x"
"252","CD4 Naive"
"253","CD8 TEM"
"254","CD8 TEM"
"255","CD4 Naive"
"256","CD8 Naive"
"257","Eryth"
"258","CD4 TCM"
"259","CD8 TEM"
"260","CD4 Naive"
"261","Eryth"
"262","CD16 Mono"
"263","B naive"
"264","CD4 Naive"
"265","B intermediate"
"266","B naive"
"267","Eryth"
"268","B naive"
"269","Eryth"
"270","CD8 Naive"
"271","CD4 TCM"
"272","CD4 TEM"
"273","Eryth"
"274","CD14 Mono"
"275","CD8 Naive"
"276","Eryth"
"277","cDC2"
"278","B naive"
"279","CD8 Naive"
"280","CD4 Naive"
"281","B naive"
"282","CD8 TEM"
"283","Eryth"
"284","CD4 Naive"
"285","NK"
"286","B naive"
"287","CD4 Naive"
"288","B naive"
"289","CD4 Naive"
"290","CD4 TCM"
"291","CD8 Naive"
"292","CD8 TEM"
"293","CD4 Naive"
"294","CD4 Naive"
"295","CD14 Mono"
"296","B naive"
"297","CD4 Naive"
"298","B naive"
"299","B naive"
"300","B naive"
"301","CD8 TEM"
"302","NK"
"303","CD4 Naive"
"304","CD8 Naive"
"305","MAIT"
"306","CD4 Naive"
"307","CD4 Naive"
"308","B naive"
"309","CD4 Naive"
"310","B naive"
"311","Eryth"
"312","CD4 Naive"
"313","CD4 TCM"
"314","B naive"
"315","CD4 Naive"
"316","CD8 TEM"
"317","NK_CD56bright"
"318","CD4 Naive"
"319","NK"
"320","Eryth"
"321","CD4 TCM"
"322","B naive"
"323","B naive"
"324","CD4 TCM"
"325","B naive"
"326","CD4 Naive"
"327","CD4 TCM"
"328","CD8 Naive"
"329","B intermediate"
"330","B naive"
"331","CD8 Naive"
"332","CD4 TCM"
"333","CD4 Naive"
"334","NK"
"335","MAIT"
"336","CD4 Naive"
"337","MAIT"
"338","CD4 TCM"
"339","CD8 Naive"
"340","CD4 TCM"
"341","CD14 Mono"
"342","CD4 Naive"
"343","Eryth"
"344","CD8 Naive"
"345","CD14 Mono"
"346","CD4 TCM"
"347","CD4 TCM"
"348","NK"
"349","B naive"
"350","CD4 Naive"
"351","B naive"
"352","CD4 TCM"
"353","B naive"
"354","CD4 Naive"
"355","CD4 TCM"
"356","CD4 Naive"
"357","CD4 Naive"
"358","B intermediate"
"359","CD4 TCM"
"360","CD4 Naive"
"361","CD4 Naive"
"362","Eryth"
"363","CD4 Naive"
"364","Platelet"
"365","CD8 TEM"
"366","B naive"
"367","CD16 Mono"
"368","CD4 Naive"
"369","CD4 Naive"
"370","CD8 TEM"
"371","CD14 Mono"
"372","B naive"
"373","ILC"
"374","CD8 Naive"
"375","B naive"
"376","B naive"
"377","CD4 TCM"
"378","CD4 Naive"
"379","B naive"
"380","CD4 Naive"
"381","CD4 TCM"
"382","CD4 Naive"
"383","B naive"
"384","CD8 Naive"
"385","Eryth"
"386","B naive"
"387","CD8 Naive"
"388","Eryth"
"389","CD4 Naive"
"390","CD4 TCM"
"391","CD4 TCM"
"392","CD8 TEM"
"393","CD4 Naive"
"394","CD4 TCM"
"395","CD4 TCM"
"396","CD8 TEM"
"397","CD4 Naive"
"398","B naive"
"399","CD8 TEM"
"400","Eryth"
"401","B naive"
"402","CD8 TEM"
"403","Eryth"
"404","CD4 Naive"
"405","Eryth"
"406","B naive"
"407","B naive"
"408","CD4 Naive"
"409","B intermediate"
"410","CD4 Naive"
"411","CD14 Mono"
"412","CD8 TEM"
"413","CD8 Naive"
"414","B naive"
"415","B intermediate"
"416","CD4 TCM"
"417","CD4 Naive"
"418","CD4 Naive"
"419","CD4 Naive"
"420","CD4 TCM"
"421","CD4 Naive"
"422","CD4 TCM"
"423","CD4 Naive"
"424","CD8 Naive"
"425","B naive"
"426","CD8 Naive"
"427","CD4 Naive"
"428","CD4 TCM"
"429","CD4 TCM"
"430","Eryth"
"431","CD4 TCM"
"432","B intermediate"
"433","CD8 Naive"
"434","CD8 Naive"
"435","B memory"
"436","Eryth"
"437","B naive"
"438","CD4 Naive"
"439","B naive"
"440","Eryth"
"441","B naive"
"442","CD4 TCM"
"443","B intermediate"
"444","CD4 TCM"
"445","CD8 TEM"
"446","CD14 Mono"
"447","B naive"
"448","NK"
"449","pDC"
"450","MAIT"
"451","CD4 Naive"
"452","B memory"
"453","CD4 Naive"
"454","NK_CD56bright"
"455","HSPC"
"456","B naive"
"457","CD8 Naive"
"458","CD8 TEM"
"459","CD8 Naive"
"460","MAIT"
"461","CD4 TCM"
"462","MAIT"
"463","CD8 TEM"
"464","CD4 Naive"
"465","CD4 TCM"
"466","B naive"
"467","CD4 Naive"
"468","B naive"
"469","CD8 TEM"
"470","CD8 TEM"
"471","CD4 Naive"
"472","CD4 TCM"
"473","CD4 TCM"
"474","B naive"
"475","B naive"
"476","CD8 TEM"
"477","NK"
"478","CD4 Naive"
"479","CD8 TEM"
"480","B naive"
"481","CD8 TEM"
"482","CD8 TEM"
"483","CD4 TCM"
"484","Platelet"
"485","CD8 TEM"
"486","CD4 Naive"
"487","CD4 Naive"
"488","CD8 Naive"
"489","CD4 TCM"
"490","CD4 Naive"
"491","CD4 TCM"
"492","B naive"
"493","CD14 Mono"
"494","CD8 Naive"
"495","CD8 TEM"
"496","B naive"
"497","B naive"
"498","CD4 Naive"
"499","B naive"
"500","CD4 Naive"
"501","CD8 TEM"
"502","Eryth"
"503","CD4 Naive"
"504","CD4 TCM"
"505","CD4 Naive"
"506","CD4 Naive"
"507","Eryth"
"508","NK"
"509","CD4 Naive"
"510","B intermediate"
"511","CD16 Mono"
"512","CD4 Naive"
"513","CD8 TEM"
"514","B naive"
"515","CD4 Naive"
"516","B memory"
"517","CD4 TCM"
"518","CD4 Naive"
"519","CD4 Naive"
"520","NK Proliferating"
"521","MAIT"
"522","CD4 Naive"
"523","MAIT"
"524","CD4 Naive"
"525","CD8 TEM"
"526","HSPC"
"527","B intermediate"
"528","Platelet"
"529","CD8 TEM"
"530","CD4 Naive"
"531","B naive"
"532","Eryth"
"533","CD8 TEM"
"534","CD4 Naive"
"535","B naive"
"536","CD14 Mono"
"537","Eryth"
"538","B naive"
"539","CD8 TEM"
"540","B naive"
"541","CD4 TCM"
"542","CD4 Naive"
"543","CD4 Naive"
"544","B naive"
"545","CD8 Naive"
"546","B naive"
"547","CD4 TCM"
"548","HSPC"
"549","CD8 Naive"
"550","B naive"
"551","B naive"
"552","NK"
"553","B naive"
"554","CD4 TCM"
"555","CD4 Naive"
"556","CD4 Naive"
"557","CD8 TEM"
"558","B naive"
"559","Platelet"
"560","CD4 Naive"
"561","B naive"
"562","CD4 Naive"
"563","CD4 Naive"
"564","CD4 Naive"
"565","B naive"
"566","CD8 TEM"
"567","CD4 Naive"
"568","CD8 TEM"
"569","CD14 Mono"
"570","CD14 Mono"
"571","CD4 Naive"
"572","B naive"
"573","B naive"
"574","CD4 TCM"
"575","CD4 TCM"
"576","CD4 TCM"
"577","NK"
"578","CD4 Naive"
"579","CD4 TCM"
"580","B naive"
"581","B naive"
"582","CD4 Naive"
"583","CD16 Mono"
"584","NK"
"585","CD8 TEM"
"586","CD4 Naive"
"587","Eryth"
"588","CD16 Mono"
"589","B naive"
"590","MAIT"
"591","CD8 Naive"
"592","NK"
"593","CD8 Naive"
"594","CD4 Naive"
"595","B naive"
"596","B naive"
"597","B naive"
"598","CD8 Naive"
"599","CD8 Naive"
"600","B intermediate"
"601","CD4 TCM"
"602","CD16 Mono"
"603","CD8 Naive"
"604","B naive"
"605","B intermediate"
"606","B naive"
"607","CD4 Naive"
"608","CD14 Mono"
"609","B naive"
"610","B naive"
"611","Eryth"
"612","pDC"
"613","CD4 Naive"
"614","MAIT"
"615","B naive"
"616","B naive"
"617","CD4 Naive"
"618","CD4 TCM"
"619","CD4 TCM"
"620","CD8 Naive"
"621","CD8 Naive"
"622","B naive"
"623","B naive"
"624","CD8 Naive"
"625","CD4 TCM"
"626","Platelet"
"627","CD4 Naive"
"628","CD8 TEM"
"629","CD4 TCM"
"630","CD4 Naive"
"631","B naive"
"632","B naive"
"633","B naive"
"634","B naive"
"635","B memory"
"636","CD8 TEM"
"637","CD8 TEM"
"638","CD4 TCM"
"639","CD4 TCM"
"640","Eryth"
"641","B intermediate"
"642","CD8 TEM"
"643","CD4 Naive"
"644","NK"
"645","CD4 TCM"
"646","CD8 TEM"
"647","CD4 Naive"
"648","B naive"
"649","CD4 TCM"
"650","CD4 TCM"
"651","CD4 TCM"
"652","CD8 TEM"
"653","CD8 TEM"
"654","CD4 Naive"
"655","B naive"
"656","CD4 TCM"
"657","B intermediate"
"658","Eryth"
"659","CD8 TEM"
"660","CD4 Naive"
"661","MAIT"
"662","CD4 Naive"
"663","NK"
"664","CD4 TCM"
"665","CD4 TCM"
"666","CD14 Mono"
"667","B naive"
"668","CD4 Naive"
"669","Platelet"
"670","CD4 Naive"
"671","CD4 TCM"
"672","CD4 TCM"
"673","CD8 TEM"
"674","B naive"
"675","B naive"
"676","CD4 Naive"
"677","CD4 TCM"
"678","B naive"
"679","CD14 Mono"
"680","CD4 TCM"
"681","B naive"
"682","B naive"
"683","CD4 Naive"
"684","CD4 Naive"
"685","CD4 Naive"
"686","B naive"
"687","B naive"
"688","NK"
"689","CD8 Naive"
"690","CD8 Naive"
"691","CD4 TCM"
"692","CD4 Naive"
"693","CD4 TEM"
"694","B naive"
"695","CD4 Naive"
"696","B intermediate"
"697","B naive"
"698","B naive"
"699","B naive"
"700","Platelet"
"701","CD8 Naive"
"702","Eryth"
"703","Platelet"
"704","CD4 Naive"
"705","NK"
"706","CD4 Naive"
"707","Eryth"
"708","B memory"
"709","CD8 TEM"
"710","CD4 Naive"
"711","CD4 Naive"
"712","Platelet"
"713","CD8 Naive"
"714","CD8 TEM"
"715","CD8 TEM"
"716","CD8 TEM"
"717","MAIT"
"718","CD4 Naive"
"719","B naive"
"720","NK"
"721","CD4 TCM"
"722","CD4 Naive"
"723","CD4 Naive"
"724","CD4 TEM"
"725","CD4 Naive"
"726","B naive"
"727","CD4 Naive"
"728","Eryth"
"729","CD8 TEM"
"730","CD8 TEM"
"731","B naive"
"732","Platelet"
"733","B intermediate"
"734","B naive"
"735","CD4 Naive"
"736","Eryth"
"737","Eryth"
"738","CD8 TEM"
"739","CD8 TEM"
"740","CD4 Naive"
"741","CD4 Naive"
"742","CD8 Naive"
"743","Eryth"
"744","B naive"
"745","MAIT"
"746","B naive"
"747","CD14 Mono"
"748","NK"
"749","Eryth"
"750","CD4 TCM"
"751","CD4 Naive"
"752","CD4 Naive"
"753","NK"
"754","CD4 Naive"
"755","B memory"
"756","B naive"
"757","NK"
"758","CD8 Naive"
"759","CD14 Mono"
"760","B naive"
"761","CD8 Naive"
"762","CD16 Mono"
"763","NK"
"764","B naive"
"765","CD8 Naive"
"766","CD4 TCM"
"767","CD8 Naive"
"768","NK"
"769","CD4 Naive"
"770","CD8 Naive"
"771","CD4 Naive"
"772","CD8 TEM"
"773","CD4 Naive"
"774","B intermediate"
"775","CD4 TCM"
"776","CD8 TEM"
"777","Eryth"
"778","CD4 Naive"
"779","CD8 Naive"
"780","B naive"
"781","CD8 Naive"
"782","Eryth"
"783","CD4 Naive"
"784","CD4 Naive"
"785","CD4 TCM"
"786","CD8 TEM"
"787","CD4 Naive"
"788","CD4 Naive"
"789","CD4 Naive"
"790","B naive"
"791","CD4 Naive"
"792","B naive"
"793","CD4 Naive"
"794","CD8 Naive"
"795","CD8 Naive"
"796","CD4 Naive"
"797","Eryth"
"798","Eryth"
"799","CD4 Naive"
"800","CD8 Naive"
"801","B memory"
"802","CD4 Naive"
"803","CD4 Naive"
"804","Eryth"
"805","B naive"
"806","NK"
"807","B naive"
"808","Eryth"
"809","B naive"
"810","B naive"
"811","CD8 Naive"
"812","B naive"
"813","CD4 Naive"
"814","CD16 Mono"
"815","CD4 TCM"
"816","CD4 Naive"
"817","B naive"
"818","B naive"
"819","NK"
"820","CD4 Naive"
"821","CD4 Naive"
"822","B naive"
"823","B naive"
"824","CD8 Naive"
"825","CD4 TCM"
"826","CD8 TEM"
"827","CD4 Naive"
"828","CD4 Naive"
"829","B naive"
"830","CD4 TCM"
"831","Eryth"
"832","CD4 Naive"
"833","CD4 Naive"
"834","CD8 TEM"
"835","CD4 Naive"
"836","CD4 Naive"
"837","CD4 Naive"
"838","Eryth"
"839","CD4 TCM"
"840","CD4 TCM"
"841","Eryth"
"842","B naive"
"843","CD4 Naive"
"844","NK"
"845","CD4 TCM"
"846","CD4 TCM"
"847","CD4 Naive"
"848","B naive"
"849","NK"
"850","CD4 Naive"
"851","NK"
"852","CD4 Naive"
"853","B naive"
"854","CD14 Mono"
"855","CD4 Naive"
"856","CD4 TCM"
"857","CD4 TCM"
"858","CD8 TEM"
"859","CD4 TCM"
"860","Eryth"
"861","CD4 Naive"
"862","Eryth"
"863","CD8 TEM"
"864","Eryth"
"865","CD4 Naive"
"866","B intermediate"
"867","NK"
"868","B naive"
"869","CD4 Naive"
"870","CD8 TEM"
"871","NK"
"872","NK"
"873","NK"
"874","B naive"
"875","B naive"
"876","CD4 TCM"
"877","CD4 Naive"
"878","CD8 TEM"
"879","CD4 Naive"
"880","CD4 Naive"
"881","CD4 Naive"
"882","CD4 Naive"
"883","CD4 Naive"
"884","CD8 Naive"
"885","B naive"
"886","CD8 TEM"
"887","CD8 TEM"
"888","CD8 TEM"
"889","CD4 Naive"
"890","CD4 Naive"
"891","B naive"
"892","CD4 Naive"
"893","CD8 TEM"
"894","CD4 Naive"
"895","Eryth"
"896","Eryth"
"897","CD8 Naive"
"898","B naive"
"899","CD4 Naive"
"900","B naive"
"901","CD8 TEM"
"902","CD16 Mono"
"903","CD8 Naive"
"904","ILC"
"905","CD4 TCM"
"906","B naive"
"907","CD8 Naive"
"908","CD4 TCM"
"909","B naive"
"910","CD4 Naive"
"911","CD4 Naive"
"912","CD14 Mono"
"913","B naive"
"914","B naive"
"915","Eryth"
"916","CD8 TEM"
"917","B naive"
"918","CD4 Naive"
"919","CD4 Naive"
"920","CD4 TCM"
"921","CD8 TEM"
"922","CD4 Naive"
"923","CD8 TEM"
"924","CD4 Naive"
"925","CD16 Mono"
"926","CD4 Naive"
"927","CD4 Naive"
"928","B naive"
"929","CD4 Naive"
"930","CD4 Naive"
"931","B intermediate"
"932","MAIT"
"933","CD4 Naive"
"934","CD8 Naive"
"935","Eryth"
"936","CD4 TCM"
"937","CD4 Naive"
"938","CD4 TCM"
"939","CD8 Naive"
"940","CD4 Naive"
"941","CD4 Naive"
"942","B naive"
"943","CD4 Naive"
"944","B naive"
"945","B naive"
"946","CD4 Naive"
"947","CD4 Naive"
"948","CD4 Naive"
"949","CD4 Naive"
"950","CD8 Naive"
"951","B naive"
"952","CD4 Naive"
"953","CD4 Naive"
"954","CD4 Naive"
"955","B naive"
"956","pDC"
"957","B naive"
"958","B naive"
"959","B intermediate"
"960","CD4 Naive"
"961","CD8 TEM"
"962","CD4 TCM"
"963","CD4 Naive"
"964","CD4 Naive"
"965","B naive"
"966","CD4 Naive"
"967","CD4 Naive"
"968","CD8 Naive"
"969","B naive"
"970","CD8 TEM"
"971","CD8 TEM"
"972","CD14 Mono"
"973","CD4 Naive"
"974","B naive"
"975","B naive"
"976","CD4 Naive"
"977","B naive"
"978","CD4 TCM"
"979","CD8 TEM"
"980","B naive"
"981","B naive"
"982","CD8 TEM"
"983","CD14 Mono"
"984","CD4 Naive"
"985","CD4 Naive"
"986","CD8 Naive"
"987","CD4 Naive"
"988","B naive"
"989","B naive"
"990","B intermediate"
"991","Eryth"
"992","Eryth"
"993","B naive"
"994","CD14 Mono"
"995","MAIT"
"996","CD4 TCM"
"997","Platelet"
"998","CD4 Naive"
"999","CD4 TCM"
"1000","B naive"
"1001","B naive"
"1002","NK"
"1003","CD8 TEM"
"1004","B naive"
"1005","B naive"
"1006","CD4 Naive"
"1007","B naive"
"1008","B naive"
"1009","CD8 Naive"
"1010","Eryth"
"1011","B naive"
"1012","CD4 Naive"
"1013","B naive"
"1014","CD4 Naive"
"1015","CD8 Naive"
"1016","NK"
"1017","CD4 TCM"
"1018","CD8 Naive"
"1019","CD8 TEM"
"1020","MAIT"
"1021","CD4 Naive"
"1022","CD8 TEM"
"1023","MAIT"
"1024","CD4 Naive"
"1025","CD4 Naive"
"1026","MAIT"
"1027","Platelet"
"1028","B intermediate"
"1029","NK"
"1030","B naive"
"1031","B naive"
"1032","CD4 Naive"
"1033","CD4 Naive"
"1034","CD4 Naive"
"1035","CD8 TEM"
"1036","CD8 TEM"
"1037","CD14 Mono"
"1038","CD4 TCM"
"1039","Eryth"
"1040","CD4 TCM"
"1041","CD8 TEM"
"1042","CD4 Naive"
"1043","CD14 Mono"
"1044","pDC"
"1045","B memory"
"1046","CD4 Naive"
"1047","CD4 Naive"
"1048","CD4 Naive"
"1049","CD4 Naive"
"1050","B naive"
"1051","CD4 TCM"
"1052","CD8 Naive"
"1053","CD4 TCM"
"1054","pDC"
"1055","CD8 TEM"
"1056","CD14 Mono"
"1057","NK"
"1058","Eryth"
"1059","B naive"
"1060","CD4 Naive"
"1061","B naive"
"1062","CD4 Naive"
"1063","B intermediate"
"1064","Eryth"
"1065","B naive"
"1066","NK"
"1067","CD4 Naive"
"1068","CD8 Naive"
"1069","B naive"
"1070","cDC2"
"1071","Eryth"
"1072","B naive"
"1073","CD4 TCM"
"1074","CD4 Naive"
"1075","Platelet"
"1076","CD8 TEM"
"1077","CD8 Naive"
"1078","B intermediate"
"1079","CD4 Naive"
"1080","NK"
"1081","CD4 Naive"
"1082","CD8 Naive"
"1083","CD4 Naive"
"1084","B naive"
"1085","CD4 Naive"
"1086","CD4 Naive"
"1087","dnT"
"1088","CD4 Naive"
"1089","CD8 TEM"
"1090","CD4 Naive"
"1091","CD8 TEM"
"1092","B naive"
"1093","CD4 Naive"
"1094","CD4 Naive"
"1095","CD8 Naive"
"1096","NK"
"1097","CD4 Naive"
"1098","CD4 Naive"
"1099","MAIT"
"1100","CD4 Naive"
"1101","CD4 Naive"
"1102","CD4 TEM"
"1103","CD4 Naive"
"1104","B naive"
"1105","Eryth"
"1106","B naive"
"1107","NK"
"1108","CD16 Mono"
"1109","Eryth"
"1110","Eryth"
"1111","CD4 TCM"
"1112","CD4 TCM"
"1113","B naive"
"1114","CD4 Naive"
"1115","CD4 TCM"
"1116","Eryth"
"1117","B naive"
"1118","CD4 Naive"
"1119","CD4 Naive"
"1120","CD4 Naive"
"1121","CD8 TEM"
"1122","CD4 TCM"
"1123","B naive"
"1124","CD8 Naive"
"1125","CD4 Naive"
"1126","B naive"
"1127","CD8 Naive"
"1128","CD8 TEM"
"1129","CD4 TCM"
"1130","CD8 TEM"
"1131","CD4 Naive"
"1132","Eryth"
"1133","CD8 Naive"
"1134","CD4 Naive"
"1135","NK"
"1136","B naive"
"1137","CD4 Naive"
"1138","CD4 Naive"
"1139","CD4 Naive"
"1140","CD4 Naive"
"1141","CD4 Naive"
"1142","MAIT"
"1143","B naive"
"1144","CD4 TCM"
"1145","CD4 Naive"
"1146","CD4 TCM"
"1147","CD4 Naive"
"1148","CD4 TCM"
"1149","CD4 TCM"
"1150","CD4 Naive"
"1151","B naive"
"1152","B intermediate"
"1153","CD4 Naive"
"1154","B naive"
"1155","NK"
"1156","NK"
"1157","Platelet"
"1158","CD4 Naive"
"1159","B naive"
"1160","B naive"
"1161","B naive"
"1162","Eryth"
"1163","CD4 Naive"
"1164","CD4 TCM"
"1165","CD8 Naive"
"1166","CD8 TEM"
"1167","Eryth"
"1168","CD4 TCM"
"1169","B naive"
"1170","B naive"
"1171","Eryth"
"1172","CD4 Naive"
"1173","CD4 TCM"
"1174","B naive"
"1175","Eryth"
"1176","NK"
"1177","Eryth"
"1178","CD4 Naive"
"1179","CD4 Naive"
"1180","CD4 Naive"
"1181","CD4 TCM"
"1182","Eryth"
"1183","NK"
"1184","CD4 TCM"
"1185","CD8 TEM"
"1186","B naive"
"1187","B naive"
"1188","B naive"
"1189","B naive"
"1190","CD4 Naive"
"1191","CD14 Mono"
"1192","B naive"
"1193","CD4 Naive"
"1194","CD8 TEM"
"1195","CD8 TEM"
"1196","CD4 Naive"
"1197","CD16 Mono"
"1198","CD4 Naive"
"1199","B naive"
"1200","CD8 TEM"
"1201","NK"
"1202","B naive"
"1203","CD14 Mono"
"1204","CD4 Naive"
"1205","CD8 TEM"
"1206","Treg"
"1207","CD4 Naive"
"1208","CD4 Naive"
"1209","CD4 TCM"
"1210","NK"
"1211","CD8 TEM"
"1212","CD4 Naive"
"1213","CD4 Naive"
"1214","CD8 Naive"
"1215","CD8 TEM"
"1216","B naive"
"1217","B naive"
"1218","CD4 Naive"
"1219","CD4 Naive"
"1220","CD4 Naive"
"1221","B naive"
"1222","B naive"
"1223","CD4 Naive"
"1224","CD4 Naive"
"1225","CD4 Naive"
"1226","CD4 Naive"
"1227","CD8 TEM"
"1228","B naive"
"1229","CD4 TCM"
"1230","MAIT"
"1231","CD14 Mono"
"1232","CD4 TCM"
"1233","CD8 TEM"
"1234","CD14 Mono"
"1235","Eryth"
"1236","CD8 TEM"
"1237","B naive"
"1238","B naive"
"1239","B naive"
"1240","CD8 TEM"
"1241","B naive"
"1242","CD4 Naive"
"1243","B naive"
"1244","B naive"
"1245","NK"
"1246","B naive"
"1247","CD4 TCM"
"1248","CD4 Naive"
"1249","cDC2"
"1250","B naive"
"1251","B naive"
"1252","CD4 Naive"
"1253","CD4 Naive"
"1254","CD4 TCM"
"1255","CD4 TCM"
"1256","B naive"
"1257","CD4 TCM"
"1258","CD4 Naive"
"1259","B naive"
"1260","CD4 TCM"
"1261","CD4 Naive"
"1262","CD4 Naive"
"1263","CD4 Naive"
"1264","CD4 Naive"
"1265","CD4 Naive"
"1266","ILC"
"1267","Eryth"
"1268","CD4 TCM"
"1269","B naive"
"1270","B naive"
"1271","B naive"
"1272","CD4 Naive"
"1273","NK_CD56bright"
"1274","CD4 Naive"
"1275","CD4 TCM"
"1276","CD4 TCM"
"1277","CD4 TCM"
"1278","CD4 Naive"
"1279","CD4 Naive"
"1280","Eryth"
"1281","CD4 TCM"
"1282","CD14 Mono"
"1283","CD4 Naive"
"1284","CD4 Naive"
"1285","B naive"
"1286","Eryth"
"1287","B naive"
"1288","CD4 Naive"
"1289","B naive"
"1290","pDC"
"1291","B naive"
"1292","B naive"
"1293","CD4 Naive"
"1294","B naive"
"1295","CD8 TEM"
"1296","CD4 Naive"
"1297","CD4 Naive"
"1298","B naive"
"1299","NK"
