,x
168,CD4 Memory
169,NK
170,CD8 Naive
171,CD14 Mono
172,CD4 Naive
173,CD4 Memory
174,CD8 Effector_1
175,HSC
176,Naive B
177,CD8 Naive
178,GMP
179,CD4 Naive
180,CD8 Effector_1
181,CD8 Naive
182,Naive B
183,Naive B
184,CD8 Naive
185,LMPP
186,CD8 Memory_2
187,CD8 Naive
188,CD4 Memory
189,CD4 Memory
190,CD16 Mono
191,CD8 Naive
192,Naive B
193,CD14 Mono
194,CD4 Memory
195,pDC
196,CD8 Naive
197,CD4 Memory
198,CD8 Naive
199,Prog_DC
200,CD8 Naive
201,CD14 Mono
202,CD4 Naive
203,Naive B
204,LMPP
205,CD4 Naive
206,Prog_RBC
207,CD14 Mono
208,CD8 Naive
209,CD14 Mono
210,CD4 Naive
211,Prog_B 1
212,CD4 Naive
213,Prog_RBC
214,CD4 Memory
215,CD4 Naive
216,CD4 Naive
217,Naive B
218,CD14 Mono
219,gdT
220,CD4 Naive
221,CD4 Memory
222,Naive B
223,CD14 Mono
224,CD8 Naive
225,CD8 Naive
226,CD14 Mono
227,GMP
228,LMPP
229,CD14 Mono
230,CD8 Naive
231,MAIT
232,Memory B
233,Memory B
234,GMP
235,CD8 Naive
236,CD4 Memory
237,CD8 Effector_1
238,Memory B
239,Memory B
240,CD4 Memory
241,CD14 Mono
242,CD4 Naive
243,NK
244,CD8 Effector_1
245,CD4 Memory
246,pDC
247,CD8 Effector_1
248,CD8 Naive
249,CD8 Naive
250,Naive B
251,Naive B
252,NK
253,NK
254,Prog_B 1
255,CD14 Mono
256,Memory B
257,gdT
258,CD4 Naive
259,CD14 Mono
260,CD14 Mono
261,CD4 Naive
262,Naive B
263,CD14 Mono
264,CD14 Mono
265,CD14 Mono
266,CD4 Naive
267,CD4 Naive
268,CD14 Mono
269,CD8 Naive
270,LMPP
271,CD4 Naive
272,CD8 Naive
273,CD8 Naive
274,Prog_RBC
275,CD8 Naive
276,MAIT
277,CD4 Memory
278,CD4 Memory
279,MAIT
280,Prog_RBC
281,CD8 Effector_2
282,CD4 Naive
283,CD4 Naive
284,CD8 Naive
285,CD14 Mono
286,NK
287,CD4 Memory
288,CD4 Naive
289,CD8 Naive
290,Naive B
291,GMP
292,CD4 Memory
293,CD14 Mono
294,NK
295,CD4 Naive
296,Prog_RBC
297,GMP
298,CD14 Mono
299,NK
300,CD4 Naive
301,CD14 Mono
302,CD8 Naive
303,CD4 Naive
304,CD8 Naive
305,CD4 Naive
306,CD8 Memory_2
307,CD8 Naive
308,Memory B
309,Naive B
310,CD14 Mono
311,Memory B
312,CD14 Mono
313,CD4 Naive
314,CD8 Naive
315,Memory B
316,CD8 Effector_2
317,CD14 Mono
318,Prog_Mk
319,Memory B
320,Memory B
321,CD8 Naive
322,GMP
323,CD4 Memory
324,CD4 Memory
325,Prog_Mk
326,CD14 Mono
327,CD8 Naive
328,Memory B
329,NK
330,CD14 Mono
331,CD14 Mono
332,CD4 Naive
333,CD14 Mono
334,CD8 Naive
335,CD14 Mono
336,CD4 Memory
337,Prog_RBC
338,CD8 Naive
339,GMP
340,Naive B
341,CD8 Memory_1
342,CD14 Mono
343,CD14 Mono
344,CD4 Naive
345,Memory B
346,CD4 Memory
347,cDC2
348,CD8 Naive
349,HSC
350,CD4 Naive
351,CD4 Naive
352,Memory B
353,CD14 Mono
354,CD4 Naive
355,Naive B
356,CD14 Mono
357,CD14 Mono
358,CD8 Naive
359,Prog_B 2
360,CD4 Naive
361,Naive B
362,Prog_RBC
363,CD8 Memory_1
364,Plasmablast
365,CD14 Mono
366,CD14 Mono
367,CD8 Memory_1
368,CD4 Memory
369,Memory B
370,CD14 Mono
371,CD4 Naive
372,CD4 Naive
373,CD4 Memory
374,CD4 Memory
375,Prog_RBC
376,MAIT
377,CD8 Naive
378,LMPP
379,CD4 Memory
380,MAIT
381,CD4 Naive
382,CD14 Mono
383,CD8 Naive
384,CD8 Memory_2
385,CD14 Mono
386,CD4 Naive
387,CD14 Mono
388,gdT
389,CD14 Mono
390,GMP
391,Memory B
392,MAIT
393,Memory B
394,CD4 Naive
395,CD8 Memory_2
396,CD8 Naive
397,CD8 Naive
398,CD14 Mono
399,CD4 Memory
400,CD14 Mono
401,CD4 Memory
402,CD8 Effector_2
403,CD14 Mono
404,Prog_B 1
405,CD14 Mono
406,CD8 Naive
407,CD8 Naive
408,CD8 Naive
409,CD14 Mono
410,CD14 Mono
411,CD8 Effector_1
412,CD14 Mono
413,CD14 Mono
414,NK
415,CD14 Mono
416,CD14 Mono
417,CD14 Mono
418,CD8 Naive
419,Prog_RBC
420,CD8 Naive
421,CD4 Memory
422,CD14 Mono
423,NK
424,NK
425,CD4 Naive
426,Memory B
427,CD14 Mono
428,CD4 Naive
429,CD14 Mono
430,CD4 Memory
431,Prog_DC
432,CD8 Memory_1
433,HSC
434,CD8 Naive
435,CD14 Mono
436,CD14 Mono
437,CD4 Naive
438,CD4 Memory
439,CD4 Naive
440,CD16 Mono
441,CD4 Memory
442,CD8 Naive
443,CD4 Naive
444,CD4 Naive
445,CD4 Memory
446,Memory B
447,CD8 Naive
448,CD14 Mono
449,CD4 Naive
450,CD4 Memory
451,HSC
452,CD4 Naive
453,CD4 Memory
454,CD4 Naive
455,Memory B
456,CD56 bright NK
457,CD14 Mono
458,MAIT
459,CD8 Naive
460,Memory B
461,CD4 Memory
462,CD14 Mono
463,CD14 Mono
464,CD4 Naive
465,CD4 Naive
466,CD4 Memory
467,CD14 Mono
468,CD16 Mono
469,CD8 Naive
470,CD4 Naive
471,CD14 Mono
472,Prog_RBC
473,Memory B
474,CD14 Mono
475,Naive B
476,CD8 Naive
477,CD4 Memory
478,Prog_RBC
479,CD4 Naive
480,Plasmablast
481,CD8 Memory_1
482,CD4 Naive
483,CD4 Naive
484,CD4 Memory
485,CD4 Memory
486,CD4 Naive
487,CD14 Mono
488,CD8 Effector_1
489,CD4 Naive
490,CD8 Effector_1
491,cDC2
492,CD14 Mono
493,CD8 Memory_2
494,CD14 Mono
495,Prog_B 2
496,CD4 Naive
497,CD8 Memory_2
498,CD8 Effector_1
499,CD14 Mono
500,CD8 Naive
501,Memory B
502,Memory B
503,HSC
504,CD16 Mono
505,CD14 Mono
506,cDC2
507,CD4 Naive
508,CD14 Mono
509,CD4 Naive
510,CD4 Naive
511,CD8 Memory_1
512,CD4 Naive
513,cDC2
514,CD4 Memory
515,cDC2
516,CD8 Naive
517,Prog_B 2
518,CD4 Memory
519,Prog_Mk
520,CD8 Effector_1
521,CD4 Naive
522,CD4 Naive
523,CD14 Mono
524,CD8 Effector_2
525,cDC2
526,CD8 Naive
527,CD8 Effector_1
528,CD4 Naive
529,CD4 Naive
530,CD14 Mono
531,Prog_RBC
532,CD8 Naive
533,CD4 Naive
534,CD8 Memory_2
535,CD4 Naive
536,CD8 Naive
537,CD8 Naive
538,CD14 Mono
539,CD14 Mono
540,CD4 Memory
541,CD4 Memory
542,CD4 Memory
543,CD14 Mono
544,Naive B
545,CD4 Memory
546,CD8 Naive
547,Memory B
548,Naive B
549,CD4 Memory
550,CD14 Mono
551,CD8 Naive
552,GMP
553,Memory B
554,Prog_RBC
555,CD14 Mono
556,Prog_RBC
557,NK
558,LMPP
559,CD8 Effector_2
560,CD14 Mono
561,Naive B
562,LMPP
563,CD8 Naive
564,CD14 Mono
565,CD14 Mono
566,CD4 Naive
567,Naive B
568,CD8 Effector_2
569,CD4 Naive
570,CD4 Naive
571,CD14 Mono
572,CD14 Mono
573,Naive B
574,GMP
575,CD8 Naive
576,CD4 Naive
577,Memory B
578,CD14 Mono
579,CD14 Mono
580,Prog_RBC
581,Memory B
582,CD8 Naive
583,cDC2
584,Memory B
585,CD4 Naive
586,cDC2
587,CD14 Mono
588,MAIT
589,CD8 Naive
590,Prog_Mk
591,CD4 Naive
592,CD4 Memory
593,CD14 Mono
594,CD4 Naive
595,CD14 Mono
596,CD4 Naive
597,CD8 Naive
598,CD4 Naive
599,CD4 Naive
600,CD4 Naive
601,Naive B
602,CD4 Memory
603,Prog_B 2
604,CD14 Mono
605,CD14 Mono
606,CD14 Mono
607,CD14 Mono
608,CD14 Mono
609,CD4 Naive
610,CD8 Naive
611,CD8 Naive
612,CD4 Naive
613,CD14 Mono
614,CD8 Naive
615,pDC
616,CD4 Naive
617,CD4 Naive
618,CD4 Naive
619,CD4 Naive
620,CD14 Mono
621,CD14 Mono
622,NK
623,CD8 Effector_2
624,CD8 Naive
625,CD4 Naive
626,CD4 Memory
627,CD14 Mono
628,cDC2
629,CD14 Mono
630,CD8 Naive
631,Naive B
632,CD14 Mono
633,CD4 Naive
634,Memory B
635,CD4 Naive
636,CD8 Naive
637,CD14 Mono
638,CD8 Naive
639,CD4 Memory
640,CD14 Mono
641,CD8 Naive
642,CD16 Mono
643,CD4 Naive
644,Naive B
645,Memory B
646,CD8 Naive
647,CD4 Naive
648,CD4 Naive
649,CD4 Naive
650,GMP
651,CD4 Naive
652,MAIT
653,Naive B
654,GMP
655,CD4 Memory
656,CD14 Mono
657,Naive B
658,CD4 Naive
659,CD4 Naive
660,CD4 Memory
661,CD4 Naive
662,CD14 Mono
663,CD8 Naive
664,Naive B
665,CD14 Mono
666,Naive B
667,CD14 Mono
668,CD14 Mono
669,CD4 Naive
670,CD4 Naive
671,CD8 Naive
672,CD4 Memory
673,Naive B
674,Naive B
675,CD4 Naive
676,CD14 Mono
677,CD4 Naive
678,CD8 Naive
679,CD14 Mono
680,Prog_RBC
681,MAIT
682,CD8 Naive
683,CD8 Naive
684,Treg
685,Naive B
686,CD4 Memory
687,CD14 Mono
688,CD4 Naive
689,CD8 Effector_1
690,CD8 Naive
691,CD8 Effector_1
692,CD4 Memory
693,CD4 Naive
694,CD8 Naive
695,Naive B
696,CD14 Mono
697,Memory B
698,CD14 Mono
699,Prog_Mk
700,CD4 Naive
701,HSC
702,Memory B
703,NK
704,MAIT
705,CD4 Naive
706,CD14 Mono
707,NK
708,CD4 Naive
709,CD14 Mono
710,CD8 Memory_1
711,CD14 Mono
712,Naive B
713,CD14 Mono
714,CD8 Naive
715,Naive B
716,CD14 Mono
717,CD4 Memory
718,CD4 Memory
719,Naive B
720,Memory B
721,CD8 Naive
722,Memory B
723,CD14 Mono
724,pDC
725,CD4 Memory
726,MAIT
727,CD14 Mono
728,CD4 Naive
729,CD4 Naive
730,CD4 Naive
731,CD4 Memory
732,Naive B
733,Naive B
734,CD8 Naive
735,CD4 Naive
736,Naive B
737,CD4 Naive
738,Memory B
739,Prog_DC
740,Naive B
741,CD14 Mono
742,CD8 Naive
743,MAIT
744,CD8 Naive
745,CD8 Naive
746,HSC
747,CD4 Naive
748,CD8 Naive
749,CD4 Memory
750,CD4 Memory
751,CD14 Mono
752,Plasmablast
753,CD8 Naive
754,GMP
755,CD14 Mono
756,CD8 Naive
757,CD8 Naive
758,CD8 Naive
759,Memory B
760,CD8 Memory_2
761,CD14 Mono
762,CD14 Mono
763,Naive B
764,Prog_DC
765,Naive B
766,CD8 Effector_1
767,CD14 Mono
768,CD4 Memory
769,Naive B
770,CD4 Memory
771,Naive B
772,CD4 Naive
773,CD4 Naive
774,NK
775,CD14 Mono
776,CD4 Memory
777,CD16 Mono
778,pDC
779,CD14 Mono
780,CD14 Mono
781,CD14 Mono
782,Memory B
783,HSC
784,Memory B
785,Prog_RBC
786,CD14 Mono
787,NK
788,CD14 Mono
789,Naive B
790,CD4 Naive
791,Prog_B 2
792,Prog_DC
793,GMP
794,CD4 Naive
795,CD8 Naive
796,CD4 Naive
797,CD4 Memory
798,CD16 Mono
799,CD14 Mono
800,CD4 Naive
801,CD8 Memory_1
802,CD8 Naive
803,NK
804,CD14 Mono
805,CD4 Naive
806,CD8 Naive
807,CD14 Mono
808,CD4 Naive
809,CD8 Memory_2
810,CD4 Memory
811,CD4 Memory
812,Prog_RBC
813,CD8 Naive
814,GMP
815,GMP
816,Memory B
817,CD8 Naive
818,NK
819,CD8 Naive
820,CD4 Memory
821,CD14 Mono
822,CD8 Naive
823,gdT
824,CD4 Naive
825,Memory B
826,Prog_RBC
827,CD4 Naive
828,CD14 Mono
829,CD14 Mono
830,CD4 Naive
831,CD14 Mono
832,Prog_RBC
833,CD4 Memory
834,Naive B
835,Naive B
836,CD14 Mono
837,CD14 Mono
838,Prog_DC
839,CD4 Memory
840,CD4 Naive
841,CD8 Naive
842,CD4 Naive
843,Memory B
844,CD14 Mono
845,CD14 Mono
846,CD4 Naive
847,CD8 Naive
848,CD14 Mono
849,gdT
850,CD4 Memory
851,cDC2
852,CD4 Memory
853,CD14 Mono
854,CD4 Naive
855,CD14 Mono
856,Memory B
857,CD8 Naive
858,Naive B
859,CD14 Mono
860,CD14 Mono
861,CD4 Naive
862,CD14 Mono
863,CD8 Effector_1
864,HSC
865,CD14 Mono
866,CD4 Naive
867,CD4 Memory
868,CD4 Memory
869,CD4 Memory
870,Memory B
871,CD14 Mono
872,CD4 Memory
873,CD4 Naive
874,HSC
875,CD4 Naive
876,CD8 Naive
877,CD14 Mono
878,Naive B
879,Memory B
880,CD4 Naive
881,CD14 Mono
882,Prog_DC
883,CD14 Mono
884,CD14 Mono
885,CD14 Mono
886,NK
887,NK
888,CD14 Mono
889,CD14 Mono
890,CD4 Memory
891,cDC2
892,Prog_DC
893,CD4 Naive
894,Naive B
895,CD56 bright NK
896,CD16 Mono
897,CD4 Naive
898,CD4 Naive
899,cDC2
900,MAIT
901,CD8 Memory_2
902,MAIT
903,CD8 Memory_2
904,CD4 Naive
905,HSC
906,CD14 Mono
907,Naive B
908,Prog_RBC
909,Memory B
910,CD4 Naive
911,CD14 Mono
912,CD8 Naive
913,CD4 Memory
914,CD4 Naive
915,CD8 Naive
916,CD4 Naive
917,CD14 Mono
918,GMP
919,CD14 Mono
920,CD14 Mono
921,CD14 Mono
922,CD14 Mono
923,Naive B
924,CD4 Memory
925,CD14 Mono
926,CD8 Effector_2
927,CD14 Mono
928,CD4 Memory
929,CD14 Mono
930,CD4 Memory
931,Prog_RBC
932,NK
933,CD14 Mono
934,CD4 Naive
935,CD4 Naive
936,CD14 Mono
937,CD14 Mono
938,CD8 Naive
939,Naive B
940,cDC2
941,Naive B
942,Prog_DC
943,Naive B
944,Naive B
945,CD8 Naive
946,CD16 Mono
947,CD4 Naive
948,CD4 Naive
949,MAIT
950,Naive B
951,CD4 Naive
952,CD4 Naive
953,CD4 Naive
954,CD8 Naive
955,Naive B
956,cDC2
957,Naive B
958,CD8 Naive
959,CD8 Memory_1
960,CD4 Naive
961,CD14 Mono
962,CD14 Mono
963,CD14 Mono
964,Prog_Mk
965,CD4 Naive
966,CD8 Naive
967,CD14 Mono
968,CD14 Mono
969,CD4 Memory
970,CD4 Memory
971,CD4 Memory
972,Prog_B 2
973,CD14 Mono
974,MAIT
975,GMP
976,CD8 Effector_2
977,CD14 Mono
978,CD4 Naive
979,Memory B
980,CD14 Mono
981,Naive B
982,CD4 Memory
983,CD4 Naive
984,GMP
985,CD8 Naive
986,pDC
987,CD4 Naive
988,CD14 Mono
989,CD4 Naive
990,CD8 Memory_2
991,CD4 Naive
992,CD4 Naive
993,CD4 Memory
994,CD14 Mono
995,CD4 Memory
996,CD4 Memory
997,CD8 Naive
998,CD4 Naive
999,CD4 Memory
1000,Memory B
1001,CD4 Naive
1002,CD14 Mono
1003,Memory B
1004,CD4 Naive
1005,CD8 Memory_1
1006,CD8 Naive
1007,CD4 Naive
1008,CD4 Memory
1009,CD8 Naive
1010,CD4 Naive
1011,CD4 Naive
1012,CD16 Mono
1013,CD8 Effector_2
1014,CD8 Naive
1015,CD4 Naive
1016,NK
1017,CD4 Naive
1018,CD4 Naive
1019,NK
1020,CD4 Memory
1021,CD8 Effector_1
1022,CD14 Mono
1023,CD4 Naive
1024,Naive B
1025,CD4 Memory
1026,CD14 Mono
1027,Naive B
1028,MAIT
1029,CD4 Memory
1030,CD8 Naive
1031,Memory B
1032,CD4 Memory
1033,Prog_DC
1034,Naive B
1035,HSC
1036,CD4 Naive
1037,CD14 Mono
1038,CD4 Naive
1039,CD4 Memory
1040,CD4 Naive
1041,NK
1042,CD4 Memory
1043,gdT
1044,CD14 Mono
1045,CD8 Naive
1046,CD4 Naive
1047,pDC
1048,CD8 Naive
1049,CD4 Memory
1050,CD8 Effector_2
1051,CD14 Mono
1052,CD8 Naive
1053,CD14 Mono
1054,CD8 Naive
1055,CD14 Mono
1056,NK
1057,CD14 Mono
1058,CD14 Mono
1059,CD8 Naive
1060,CD4 Memory
1061,CD14 Mono
1062,CD8 Naive
1063,CD14 Mono
1064,Prog_DC
1065,CD14 Mono
1066,CD8 Effector_1
1067,CD14 Mono
1068,CD8 Naive
1069,cDC2
1070,CD8 Naive
1071,CD14 Mono
1072,CD4 Memory
1073,Naive B
1074,CD14 Mono
1075,Prog_RBC
1076,CD4 Memory
1077,Naive B
1078,CD8 Naive
1079,LMPP
1080,CD14 Mono
1081,CD4 Memory
1082,CD4 Naive
1083,NK
1084,CD8 Naive
1085,CD4 Memory
1086,CD4 Memory
1087,gdT
1088,CD14 Mono
1089,CD14 Mono
1090,CD4 Naive
1091,Memory B
1092,CD14 Mono
1093,CD14 Mono
1094,CD14 Mono
1095,CD4 Naive
1096,CD8 Memory_1
1097,CD4 Naive
1098,CD8 Memory_2
1099,CD4 Naive
1100,CD4 Naive
1101,Memory B
1102,CD8 Naive
1103,CD4 Naive
1104,Naive B
1105,CD4 Naive
1106,CD8 Naive
1107,cDC2
1108,HSC
1109,CD14 Mono
1110,CD14 Mono
1111,LMPP
1112,NK
1113,Naive B
1114,CD8 Naive
1115,CD8 Naive
1116,Naive B
1117,CD4 Memory
1118,Memory B
1119,Prog_DC
1120,CD4 Naive
1121,Treg
1122,CD4 Naive
1123,CD14 Mono
1124,CD4 Memory
1125,Prog_DC
1126,Naive B
1127,Memory B
1128,CD4 Naive
1129,CD14 Mono
1130,CD4 Memory
1131,Prog_B 1
1132,CD14 Mono
1133,CD14 Mono
1134,CD8 Naive
1135,CD4 Memory
1136,CD4 Naive
1137,CD4 Naive
1138,CD8 Naive
1139,CD14 Mono
1140,CD8 Memory_1
1141,CD14 Mono
1142,CD4 Memory
1143,CD14 Mono
1144,NK
1145,Naive B
1146,cDC2
1147,CD4 Memory
1148,HSC
1149,Naive B
1150,NK
1151,CD8 Memory_2
1152,Prog_RBC
1153,MAIT
1154,Prog_RBC
1155,CD4 Naive
1156,Prog_DC
1157,CD14 Mono
1158,CD8 Naive
1159,CD4 Memory
1160,CD4 Naive
1161,CD4 Naive
1162,CD4 Memory
1163,CD4 Memory
1164,CD4 Memory
1165,CD4 Memory
1166,CD4 Memory
1167,GMP
1168,Naive B
1169,CD4 Memory
1170,CD14 Mono
1171,CD14 Mono
1172,CD16 Mono
1173,CD4 Naive
1174,CD4 Naive
1175,CD14 Mono
1176,Naive B
1177,CD4 Naive
1178,CD4 Naive
1179,Memory B
1180,HSC
1181,CD4 Naive
1182,CD4 Memory
1183,CD4 Naive
1184,CD4 Memory
1185,CD14 Mono
1186,CD8 Naive
1187,CD4 Memory
1188,CD4 Naive
1189,Memory B
1190,CD14 Mono
1191,CD4 Naive
1192,CD8 Naive
1193,Prog_RBC
1194,CD4 Naive
1195,CD4 Memory
1196,CD14 Mono
1197,GMP
1198,CD8 Naive
1199,CD8 Naive
1200,CD4 Naive
1201,CD14 Mono
1202,CD8 Memory_2
1203,CD4 Memory
1204,CD8 Effector_1
1205,GMP
1206,CD4 Naive
1207,MAIT
1208,GMP
1209,CD4 Naive
1210,CD14 Mono
1211,CD4 Memory
1212,Memory B
1213,CD4 Memory
1214,CD8 Naive
1215,CD14 Mono
1216,CD14 Mono
1217,CD8 Naive
1218,CD14 Mono
1219,CD8 Effector_1
1220,CD4 Naive
1221,CD8 Naive
1222,CD4 Naive
1223,CD4 Naive
1224,CD8 Naive
1225,CD4 Memory
1226,CD8 Naive
1227,CD14 Mono
1228,CD4 Naive
1229,Naive B
1230,CD14 Mono
1231,CD8 Naive
1232,CD4 Naive
1233,Memory B
1234,CD14 Mono
1235,CD4 Memory
1236,CD14 Mono
1237,CD4 Memory
1238,CD8 Memory_2
1239,CD8 Naive
1240,CD8 Naive
1241,CD8 Effector_1
1242,CD4 Naive
1243,CD14 Mono
1244,CD4 Naive
1245,Naive B
1246,GMP
1247,CD16 Mono
1248,CD8 Naive
1249,CD4 Memory
1250,NK
1251,CD14 Mono
1252,Naive B
1253,CD4 Naive
1254,MAIT
1255,Memory B
1256,CD4 Naive
1257,CD8 Naive
1258,CD8 Naive
1259,CD16 Mono
1260,CD8 Naive
1261,CD4 Naive
1262,Memory B
1263,CD14 Mono
1264,GMP
1265,CD8 Naive
1266,CD14 Mono
1267,CD8 Effector_2
1268,CD14 Mono
1269,CD4 Memory
1270,CD4 Naive
1271,CD14 Mono
1272,CD14 Mono
1273,CD14 Mono
1274,CD4 Memory
1275,GMP
1276,CD4 Naive
1277,CD8 Naive
1278,CD4 Naive
1279,Memory B
1280,CD4 Naive
1281,Memory B
1282,GMP
1283,CD4 Naive
1284,CD14 Mono
1285,Prog_DC
1286,CD16 Mono
1287,CD4 Memory
1288,Memory B
1289,Memory B
1290,CD4 Memory
1291,CD4 Memory
1292,CD4 Naive
1293,CD14 Mono
1294,CD14 Mono
1295,CD4 Memory
1296,CD14 Mono
1297,CD14 Mono
1298,Prog_RBC
1299,Memory B
1300,GMP
1301,CD14 Mono
1302,CD16 Mono
1303,CD14 Mono
1304,CD4 Naive
1305,CD4 Naive
1306,CD8 Effector_1
1307,NK
1308,CD4 Memory
1309,CD4 Naive
1310,CD16 Mono
1311,CD4 Naive
1312,Memory B
1313,CD8 Naive
1314,CD14 Mono
1315,Plasmablast
1316,CD8 Memory_2
1317,CD8 Effector_2
1318,CD14 Mono
1319,NK
1320,pDC
1321,CD4 Naive
1322,CD4 Memory
1323,CD14 Mono
1324,NK
1325,CD16 Mono
1326,CD4 Naive
1327,CD4 Naive
1328,GMP
1329,Prog_B 1
1330,CD8 Naive
1331,CD4 Memory
1332,CD4 Naive
1333,cDC2
1334,CD14 Mono
1335,CD14 Mono
1336,CD8 Effector_2
1337,CD4 Naive
1338,Naive B
1339,CD14 Mono
1340,CD8 Effector_1
1341,Naive B
1342,CD14 Mono
1343,Memory B
1344,CD8 Naive
1345,CD8 Naive
1346,CD4 Memory
1347,GMP
1348,CD14 Mono
1349,CD14 Mono
1350,Prog_RBC
1351,Prog_DC
1352,CD14 Mono
1353,CD4 Naive
1354,Plasmablast
1355,CD4 Naive
1356,CD4 Naive
1357,CD4 Memory
1358,CD4 Naive
1359,Naive B
1360,CD4 Naive
1361,CD14 Mono
1362,CD4 Naive
1363,CD8 Naive
1364,CD14 Mono
1365,CD4 Naive
1366,CD14 Mono
1367,Prog_RBC
1368,CD14 Mono
1369,CD4 Naive
1370,CD8 Naive
1371,CD8 Naive
1372,CD14 Mono
1373,CD14 Mono
1374,MAIT
1375,CD4 Naive
1376,Naive B
1377,CD14 Mono
1378,CD4 Naive
1379,CD4 Naive
1380,CD4 Naive
1381,CD14 Mono
1382,CD14 Mono
1383,CD8 Naive
1384,CD4 Memory
1385,CD8 Naive
1386,CD4 Memory
1387,Naive B
1388,CD8 Memory_1
1389,CD4 Naive
1390,CD14 Mono
1391,CD14 Mono
1392,CD4 Naive
1393,NK
1394,CD8 Memory_2
1395,GMP
1396,LMPP
1397,CD4 Memory
1398,GMP
1399,pDC
1400,CD4 Naive
1401,CD14 Mono
1402,CD4 Memory
1403,CD4 Memory
1404,Memory B
1405,CD14 Mono
1406,CD8 Effector_1
1407,CD14 Mono
1408,Memory B
1409,CD14 Mono
1410,GMP
1411,Plasmablast
1412,CD4 Memory
1413,CD8 Naive
1414,cDC2
1415,Naive B
1416,CD4 Memory
1417,CD4 Memory
1418,CD4 Naive
1419,CD14 Mono
1420,CD8 Naive
1421,CD14 Mono
1422,CD14 Mono
1423,CD4 Naive
1424,CD8 Effector_1
1425,CD14 Mono
1426,CD16 Mono
1427,CD4 Naive
1428,Naive B
1429,CD14 Mono
1430,CD4 Naive
1431,CD4 Naive
1432,GMP
1433,CD8 Naive
1434,CD14 Mono
1435,CD4 Memory
1436,CD8 Naive
1437,CD4 Memory
1438,NK
1439,CD8 Memory_2
1440,CD8 Effector_2
1441,Naive B
1442,CD4 Memory
1443,CD14 Mono
1444,CD8 Memory_2
1445,Prog_DC
1446,LMPP
1447,CD4 Naive
1448,CD4 Naive
1449,CD4 Memory
1450,CD4 Naive
1451,MAIT
1452,CD4 Memory
1453,CD8 Memory_2
1454,CD4 Naive
1455,CD14 Mono
1456,Memory B
1457,Memory B
1458,CD4 Naive
1459,Naive B
1460,CD8 Effector_1
1461,CD14 Mono
