,x
844,Mono
845,Mono
846,CD4 T
847,CD8 T
848,Mono
849,other T
850,CD4 T
851,DC
852,CD4 T
853,Mono
854,CD4 T
855,Mono
856,B
857,CD8 T
858,B
859,Mono
860,Mono
861,CD4 T
862,Mono
863,CD8 T
864,Progenitor
865,Mono
866,CD4 T
867,CD4 T
868,CD4 T
869,CD4 T
870,B
871,Mono
872,CD4 T
873,CD4 T
874,Progenitor
875,CD4 T
876,CD8 T
877,Mono
878,B
879,B
880,CD4 T
881,Mono
882,Progenitor
883,Mono
884,Mono
885,Mono
886,NK
887,NK
888,Mono
889,Mono
890,CD4 T
891,DC
892,Progenitor
893,CD4 T
894,B
895,NK
896,Mono
897,CD4 T
898,CD4 T
899,DC
900,other T
901,CD8 T
902,other T
903,CD8 T
904,CD4 T
905,Progenitor
906,Mono
907,B
908,Progenitor
909,B
910,CD4 T
911,Mono
912,CD8 T
913,CD4 T
914,CD4 T
915,CD8 T
916,CD4 T
917,Mono
918,Progenitor
919,Mono
920,Mono
921,Mono
922,Mono
923,B
924,CD4 T
925,Mono
926,CD8 T
927,Mono
928,CD4 T
929,Mono
930,CD4 T
931,Progenitor
932,NK
933,Mono
934,CD4 T
935,CD4 T
936,Mono
937,Mono
938,CD8 T
939,B
940,DC
941,B
942,Progenitor
943,B
944,B
945,CD8 T
946,Mono
947,CD4 T
948,CD4 T
949,other T
950,B
951,CD4 T
952,CD4 T
953,CD4 T
954,CD8 T
955,B
956,DC
957,B
958,CD8 T
959,CD8 T
960,CD4 T
961,Mono
962,Mono
963,Mono
964,Progenitor
965,CD4 T
966,CD8 T
967,Mono
968,Mono
969,CD4 T
970,CD4 T
971,CD4 T
972,Progenitor
973,Mono
974,other T
975,Progenitor
976,CD8 T
977,Mono
978,CD4 T
979,B
980,Mono
981,B
982,CD4 T
983,CD4 T
984,Progenitor
985,CD8 T
986,DC
987,CD4 T
988,Mono
989,CD4 T
990,CD8 T
991,CD4 T
992,CD4 T
993,CD4 T
994,Mono
995,CD4 T
996,CD4 T
997,CD8 T
998,CD4 T
999,CD4 T
1000,B
1001,CD4 T
1002,Mono
1003,B
1004,CD4 T
1005,CD8 T
1006,CD8 T
1007,CD4 T
1008,CD4 T
1009,CD8 T
1010,CD4 T
1011,CD4 T
1012,Mono
1013,CD8 T
1014,CD8 T
1015,CD4 T
1016,NK
1017,CD4 T
1018,CD4 T
1019,NK
1020,CD4 T
1021,CD8 T
1022,Mono
1023,CD4 T
1024,B
1025,CD4 T
1026,Mono
1027,B
1028,other T
1029,CD4 T
1030,CD8 T
1031,B
1032,CD4 T
1033,Progenitor
1034,B
1035,Progenitor
1036,CD4 T
1037,Mono
1038,CD4 T
1039,CD4 T
1040,CD4 T
1041,NK
1042,CD4 T
1043,other T
1044,Mono
1045,CD8 T
1046,CD4 T
1047,DC
1048,CD8 T
1049,CD4 T
1050,CD8 T
1051,Mono
1052,CD8 T
1053,Mono
1054,CD8 T
1055,Mono
1056,NK
1057,Mono
1058,Mono
1059,CD8 T
1060,CD4 T
1061,Mono
1062,CD8 T
1063,Mono
1064,Progenitor
1065,Mono
1066,CD8 T
1067,Mono
1068,CD8 T
1069,DC
1070,CD8 T
1071,Mono
1072,CD4 T
1073,B
1074,Mono
1075,Progenitor
1076,CD4 T
1077,B
1078,CD8 T
1079,Progenitor
1080,Mono
1081,CD4 T
1082,CD4 T
1083,NK
1084,CD8 T
1085,CD4 T
1086,CD4 T
1087,other T
1088,Mono
1089,Mono
1090,CD4 T
1091,B
1092,Mono
1093,Mono
1094,Mono
1095,CD4 T
1096,CD8 T
1097,CD4 T
1098,CD8 T
1099,CD4 T
1100,CD4 T
1101,B
1102,CD8 T
1103,CD4 T
1104,B
1105,CD4 T
1106,CD8 T
1107,DC
1108,Progenitor
1109,Mono
1110,Mono
1111,Progenitor
1112,NK
1113,B
1114,CD8 T
1115,CD8 T
1116,B
1117,CD4 T
1118,B
1119,Progenitor
1120,CD4 T
1121,CD4 T
1122,CD4 T
1123,Mono
1124,CD4 T
1125,Progenitor
1126,B
1127,B
1128,CD4 T
1129,Mono
1130,CD4 T
1131,Progenitor
1132,Mono
1133,Mono
1134,CD8 T
1135,CD4 T
1136,CD4 T
1137,CD4 T
1138,CD8 T
1139,Mono
1140,CD8 T
1141,Mono
1142,CD4 T
1143,Mono
1144,NK
1145,B
1146,DC
1147,CD4 T
1148,Progenitor
1149,B
1150,NK
1151,CD8 T
1152,Progenitor
1153,other T
1154,Progenitor
1155,CD4 T
1156,Progenitor
1157,Mono
1158,CD8 T
1159,CD4 T
1160,CD4 T
1161,CD4 T
1162,CD4 T
1163,CD4 T
1164,CD4 T
1165,CD4 T
1166,CD4 T
1167,Progenitor
1168,B
1169,CD4 T
1170,Mono
1171,Mono
1172,Mono
1173,CD4 T
1174,CD4 T
1175,Mono
1176,B
1177,CD4 T
1178,CD4 T
1179,B
1180,Progenitor
1181,CD4 T
1182,CD4 T
1183,CD4 T
1184,CD4 T
1185,Mono
1186,CD8 T
1187,CD4 T
1188,CD4 T
1189,B
1190,Mono
1191,CD4 T
1192,CD8 T
1193,Progenitor
1194,CD4 T
1195,CD4 T
1196,Mono
1197,Progenitor
1198,CD8 T
1199,CD8 T
1200,CD4 T
1201,Mono
1202,CD8 T
1203,CD4 T
1204,CD8 T
1205,Progenitor
1206,CD4 T
1207,other T
1208,Progenitor
1209,CD4 T
1210,Mono
1211,CD4 T
1212,B
1213,CD4 T
1214,CD8 T
1215,Mono
1216,Mono
1217,CD8 T
1218,Mono
1219,CD8 T
1220,CD4 T
1221,CD8 T
1222,CD4 T
1223,CD4 T
1224,CD8 T
1225,CD4 T
1226,CD8 T
1227,Mono
1228,CD4 T
1229,B
1230,Mono
1231,CD8 T
1232,CD4 T
1233,B
1234,Mono
1235,CD4 T
1236,Mono
1237,CD4 T
1238,CD8 T
1239,CD8 T
1240,CD8 T
1241,CD8 T
1242,CD4 T
1243,Mono
1244,CD4 T
1245,B
1246,Progenitor
1247,Mono
1248,CD8 T
1249,CD4 T
1250,NK
1251,Mono
1252,B
1253,CD4 T
1254,other T
1255,B
1256,CD4 T
1257,CD8 T
1258,CD8 T
1259,Mono
1260,CD8 T
1261,CD4 T
1262,B
1263,Mono
1264,Progenitor
1265,CD8 T
1266,Mono
1267,CD8 T
1268,Mono
1269,CD4 T
1270,CD4 T
1271,Mono
1272,Mono
1273,Mono
1274,CD4 T
1275,Progenitor
1276,CD4 T
1277,CD8 T
1278,CD4 T
1279,B
1280,CD4 T
1281,B
1282,Progenitor
1283,CD4 T
1284,Mono
1285,Progenitor
1286,Mono
1287,CD4 T
1288,B
1289,B
1290,CD4 T
1291,CD4 T
1292,CD4 T
1293,Mono
1294,Mono
1295,CD4 T
1296,Mono
1297,Mono
1298,Progenitor
1299,B
1300,Progenitor
1301,Mono
1302,Mono
1303,Mono
1304,CD4 T
1305,CD4 T
1306,CD8 T
1307,NK
1308,CD4 T
1309,CD4 T
1310,Mono
1311,CD4 T
1312,B
1313,CD8 T
1314,Mono
1315,B
1316,CD8 T
1317,CD8 T
1318,Mono
1319,NK
1320,DC
1321,CD4 T
1322,CD4 T
1323,Mono
1324,NK
1325,Mono
1326,CD4 T
1327,CD4 T
1328,Progenitor
1329,Progenitor
1330,CD8 T
1331,CD4 T
1332,CD4 T
1333,DC
1334,Mono
1335,Mono
1336,CD8 T
1337,CD4 T
1338,B
1339,Mono
1340,CD8 T
1341,B
1342,Mono
1343,B
1344,CD8 T
1345,CD8 T
1346,CD4 T
1347,Progenitor
1348,Mono
1349,Mono
1350,Progenitor
1351,Progenitor
1352,Mono
1353,CD4 T
1354,B
1355,CD4 T
1356,CD4 T
1357,CD4 T
1358,CD4 T
1359,B
1360,CD4 T
1361,Mono
1362,CD4 T
1363,CD8 T
1364,Mono
1365,CD4 T
1366,Mono
1367,Progenitor
1368,Mono
1369,CD4 T
1370,CD8 T
1371,CD8 T
1372,Mono
1373,Mono
1374,other T
1375,CD4 T
1376,B
1377,Mono
1378,CD4 T
1379,CD4 T
1380,CD4 T
1381,Mono
1382,Mono
1383,CD8 T
1384,CD4 T
1385,CD8 T
1386,CD4 T
1387,B
1388,CD8 T
1389,CD4 T
1390,Mono
1391,Mono
1392,CD4 T
1393,NK
1394,CD8 T
1395,Progenitor
1396,Progenitor
1397,CD4 T
1398,Progenitor
1399,DC
1400,CD4 T
1401,Mono
1402,CD4 T
1403,CD4 T
1404,B
1405,Mono
1406,CD8 T
1407,Mono
1408,B
1409,Mono
1410,Progenitor
1411,B
1412,CD4 T
1413,CD8 T
1414,DC
1415,B
1416,CD4 T
1417,CD4 T
1418,CD4 T
1419,Mono
1420,CD8 T
1421,Mono
1422,Mono
1423,CD4 T
1424,CD8 T
1425,Mono
1426,Mono
1427,CD4 T
1428,B
1429,Mono
1430,CD4 T
1431,CD4 T
1432,Progenitor
1433,CD8 T
1434,Mono
1435,CD4 T
1436,CD8 T
1437,CD4 T
1438,NK
1439,CD8 T
1440,CD8 T
1441,B
1442,CD4 T
1443,Mono
1444,CD8 T
1445,Progenitor
1446,Progenitor
1447,CD4 T
1448,CD4 T
1449,CD4 T
1450,CD4 T
1451,other T
1452,CD4 T
1453,CD8 T
1454,CD4 T
1455,Mono
1456,B
1457,B
1458,CD4 T
1459,B
1460,CD8 T
1461,Mono
1462,CD4 T
1463,CD8 T
1464,CD4 T
1465,CD4 T
1466,CD8 T
1467,B
1468,CD4 T
1469,CD8 T
1470,CD4 T
1471,Progenitor
1472,CD8 T
1473,B
1474,CD8 T
1475,Mono
1476,CD4 T
1477,NK
1478,other T
1479,CD4 T
1480,CD4 T
1481,CD4 T
1482,CD4 T
1483,Mono
1484,DC
1485,CD8 T
1486,CD4 T
1487,CD4 T
1488,Mono
1489,Progenitor
1490,CD4 T
1491,other T
1492,other T
1493,B
1494,CD4 T
1495,CD4 T
1496,CD4 T
1497,CD8 T
1498,Mono
1499,CD8 T
1500,CD8 T
1501,CD8 T
1502,CD8 T
1503,CD8 T
1504,CD8 T
1505,Mono
1506,Mono
1507,CD4 T
1508,CD4 T
1509,Progenitor
1510,CD8 T
1511,B
1512,CD4 T
1513,Mono
1514,Progenitor
1515,Progenitor
1516,other T
1517,B
1518,CD8 T
1519,CD8 T
1520,B
1521,CD4 T
1522,CD4 T
1523,CD8 T
1524,CD8 T
1525,CD4 T
1526,NK
1527,Progenitor
1528,B
1529,CD4 T
1530,CD4 T
1531,B
1532,Mono
1533,CD8 T
1534,Mono
1535,Mono
1536,B
1537,B
1538,B
1539,CD8 T
1540,Mono
1541,Mono
1542,B
1543,B
1544,B
1545,CD8 T
1546,CD4 T
1547,B
1548,CD8 T
1549,Mono
1550,NK
1551,NK
1552,Mono
1553,CD4 T
1554,Mono
1555,Mono
1556,CD8 T
1557,Mono
1558,CD4 T
1559,Mono
1560,Mono
1561,Progenitor
1562,CD4 T
1563,CD4 T
1564,CD4 T
1565,CD4 T
1566,Mono
1567,CD8 T
1568,NK
1569,Mono
1570,Mono
1571,CD8 T
1572,CD4 T
1573,CD4 T
1574,CD4 T
1575,CD4 T
1576,CD4 T
1577,CD4 T
1578,CD8 T
1579,Mono
1580,Mono
1581,other T
1582,Progenitor
1583,CD4 T
1584,CD4 T
1585,CD4 T
1586,B
1587,CD4 T
1588,CD4 T
1589,Mono
1590,CD8 T
1591,CD4 T
1592,Mono
1593,CD4 T
1594,B
1595,NK
1596,CD8 T
1597,Mono
1598,CD4 T
1599,DC
1600,Mono
1601,Mono
1602,Mono
1603,Progenitor
1604,CD4 T
1605,Progenitor
1606,CD4 T
1607,CD8 T
1608,CD4 T
1609,CD8 T
1610,CD4 T
1611,B
1612,B
1613,NK
1614,Progenitor
1615,CD4 T
1616,Progenitor
1617,Mono
1618,CD4 T
1619,CD4 T
1620,CD4 T
1621,CD4 T
1622,CD8 T
1623,B
1624,Mono
1625,CD8 T
1626,B
1627,B
1628,CD4 T
1629,Mono
1630,CD8 T
1631,CD4 T
1632,other T
1633,B
1634,CD8 T
1635,B
1636,CD8 T
1637,CD4 T
1638,Mono
1639,CD8 T
1640,CD8 T
1641,CD8 T
1642,CD8 T
1643,CD4 T
1644,CD4 T
1645,CD4 T
1646,CD4 T
1647,other T
1648,Mono
1649,NK
1650,DC
1651,B
1652,CD4 T
1653,other T
1654,CD4 T
1655,B
1656,CD4 T
1657,B
1658,Mono
1659,B
1660,Mono
1661,Mono
1662,CD8 T
1663,Mono
1664,B
1665,NK
1666,other T
1667,CD8 T
1668,Mono
1669,Progenitor
1670,CD8 T
1671,Progenitor
1672,CD4 T
1673,Mono
1674,CD8 T
1675,CD8 T
1676,CD8 T
1677,CD4 T
1678,CD8 T
1679,Mono
1680,CD4 T
1681,NK
1682,B
1683,Mono
1684,CD8 T
1685,CD4 T
1686,Mono
1687,CD4 T
1688,CD8 T
1689,Mono
1690,CD4 T
1691,CD4 T
1692,B
1693,Mono
1694,Mono
1695,Mono
1696,Mono
1697,Mono
1698,CD8 T
1699,CD4 T
1700,CD4 T
1701,CD8 T
1702,Mono
1703,B
1704,CD4 T
1705,CD8 T
1706,other T
1707,CD8 T
1708,Mono
1709,CD4 T
1710,DC
1711,Mono
1712,CD4 T
1713,CD4 T
1714,CD8 T
1715,Progenitor
1716,B
1717,Progenitor
1718,Mono
1719,Mono
1720,CD8 T
1721,NK
1722,CD4 T
1723,DC
1724,CD4 T
1725,CD4 T
1726,CD4 T
1727,CD8 T
1728,B
1729,B
1730,Mono
1731,CD4 T
1732,CD4 T
1733,CD8 T
1734,Mono
1735,CD4 T
1736,Mono
1737,CD4 T
1738,B
1739,Mono
1740,other T
1741,other T
1742,Mono
1743,Mono
1744,CD8 T
1745,Mono
1746,Mono
1747,DC
1748,Progenitor
1749,Mono
1750,CD8 T
1751,Progenitor
1752,B
1753,other T
1754,B
1755,CD4 T
1756,CD4 T
1757,NK
1758,NK
1759,CD8 T
1760,CD4 T
1761,CD8 T
1762,CD8 T
1763,B
1764,B
1765,B
1766,Progenitor
1767,CD4 T
1768,B
1769,Mono
1770,CD8 T
1771,Progenitor
1772,CD8 T
1773,Mono
1774,CD4 T
1775,Progenitor
1776,Mono
1777,Mono
1778,B
1779,CD4 T
1780,CD8 T
1781,B
1782,Progenitor
1783,Mono
1784,Mono
1785,Mono
1786,B
1787,Mono
1788,CD4 T
1789,CD4 T
1790,CD4 T
1791,Mono
1792,CD8 T
1793,Progenitor
1794,CD4 T
1795,CD4 T
1796,Mono
1797,CD8 T
1798,Mono
1799,B
1800,CD4 T
1801,Mono
1802,NK
1803,Mono
1804,CD8 T
1805,CD4 T
1806,Mono
1807,B
1808,B
1809,Mono
1810,CD4 T
1811,CD4 T
1812,CD8 T
1813,B
1814,CD4 T
1815,CD8 T
1816,CD4 T
1817,CD8 T
1818,CD8 T
1819,CD4 T
1820,B
1821,Mono
1822,Mono
1823,CD8 T
1824,Mono
1825,DC
1826,CD4 T
1827,CD4 T
1828,Progenitor
1829,CD8 T
1830,B
1831,Mono
1832,B
1833,Progenitor
1834,CD4 T
1835,CD8 T
1836,CD8 T
1837,B
1838,Mono
1839,CD8 T
1840,Mono
1841,NK
1842,NK
1843,Mono
1844,Mono
1845,CD4 T
1846,CD8 T
1847,Progenitor
1848,CD4 T
1849,B
1850,CD8 T
1851,Mono
1852,CD8 T
1853,B
1854,Progenitor
1855,NK
1856,Mono
1857,Mono
1858,Mono
1859,CD8 T
1860,CD4 T
1861,Progenitor
1862,CD8 T
1863,B
1864,CD4 T
1865,CD4 T
1866,CD4 T
1867,NK
1868,CD4 T
1869,CD4 T
1870,NK
1871,Mono
1872,CD4 T
1873,B
1874,CD8 T
1875,Mono
1876,Progenitor
1877,CD8 T
1878,CD8 T
1879,CD4 T
1880,other T
1881,B
1882,CD8 T
1883,CD4 T
1884,CD4 T
1885,Mono
1886,Mono
1887,CD4 T
1888,B
1889,Mono
1890,B
1891,CD8 T
1892,Mono
1893,Mono
1894,CD4 T
1895,Mono
1896,Progenitor
1897,CD8 T
1898,Mono
1899,Mono
1900,Mono
1901,Mono
1902,CD4 T
1903,Mono
1904,Mono
1905,Mono
1906,Progenitor
1907,Mono
1908,CD8 T
1909,CD8 T
1910,CD8 T
1911,B
1912,B
1913,CD4 T
1914,CD8 T
1915,B
1916,Progenitor
1917,CD4 T
1918,Mono
1919,DC
1920,DC
1921,CD8 T
1922,CD8 T
