,x
612,CD14 Mono
613,NK
614,CD14 Mono
615,CD14 Mono
616,Naive B
617,cDC2
618,cDC2
619,CD14 Mono
620,CD14 Mono
621,CD14 Mono
622,NK
623,CD4 Memory
624,CD14 Mono
625,CD14 Mono
626,MAIT
627,CD14 Mono
628,Prog_RBC
629,pDC
630,Prog_RBC
631,CD14 Mono
632,CD14 Mono
633,CD14 Mono
634,CD8 Naive
635,NK
636,CD14 Mono
637,CD14 Mono
638,CD14 Mono
639,CD8 Naive
640,CD14 Mono
641,CD14 Mono
642,CD14 Mono
643,CD8 Memory_1
644,Prog_RBC
645,CD14 Mono
646,Naive B
647,CD8 Effector_1
648,LMPP
649,CD14 Mono
650,CD14 Mono
651,CD8 Naive
652,CD14 Mono
653,CD8 Memory_2
654,CD4 Memory
655,CD14 Mono
656,CD14 Mono
657,CD14 Mono
658,CD14 Mono
659,CD14 Mono
660,CD16 Mono
661,NK
662,CD14 Mono
663,CD14 Mono
664,CD8 Naive
665,CD14 Mono
666,CD14 Mono
667,CD14 Mono
668,CD8 Memory_2
669,Prog_RBC
670,CD14 Mono
671,cDC2
672,CD14 Mono
673,CD14 Mono
674,CD14 Mono
675,CD14 Mono
676,CD14 Mono
677,CD14 Mono
678,Naive B
679,CD14 Mono
680,NK
681,Prog_RBC
682,CD14 Mono
683,CD4 Memory
684,CD14 Mono
685,CD14 Mono
686,Memory B
687,CD8 Memory_2
688,CD14 Mono
689,Prog_B 1
690,CD14 Mono
691,CD8 Memory_2
692,CD14 Mono
693,CD14 Mono
694,CD14 Mono
695,CD8 Naive
696,CD14 Mono
697,CD8 Memory_2
698,Memory B
699,cDC2
700,CD14 Mono
701,cDC2
702,Memory B
703,CD14 Mono
704,CD8 Memory_2
705,CD14 Mono
706,cDC2
707,Prog_B 1
708,NK
709,CD14 Mono
710,Memory B
711,CD14 Mono
712,CD14 Mono
713,CD14 Mono
714,CD14 Mono
715,NK
716,CD8 Memory_2
717,CD14 Mono
718,CD14 Mono
719,NK
720,CD14 Mono
721,CD14 Mono
722,CD8 Memory_2
723,CD14 Mono
724,CD16 Mono
725,CD14 Mono
726,CD14 Mono
727,CD14 Mono
728,CD14 Mono
729,CD14 Mono
730,CD4 Memory
731,Prog_RBC
732,CD8 Memory_1
733,CD14 Mono
734,CD4 Memory
735,CD14 Mono
736,CD8 Memory_2
737,NK
738,CD14 Mono
739,NK
740,cDC2
741,CD14 Mono
742,CD8 Naive
743,CD8 Naive
744,CD16 Mono
745,Memory B
746,CD8 Memory_1
747,Memory B
748,CD14 Mono
749,CD14 Mono
750,CD14 Mono
751,CD8 Naive
752,CD4 Naive
753,CD14 Mono
754,CD14 Mono
755,CD14 Mono
756,CD14 Mono
757,CD14 Mono
758,pDC
759,CD8 Memory_2
760,CD14 Mono
761,CD14 Mono
762,CD14 Mono
763,pDC
764,CD8 Memory_2
765,CD14 Mono
766,CD14 Mono
767,Prog_RBC
768,Prog_RBC
769,NK
770,CD14 Mono
771,CD8 Memory_2
772,CD14 Mono
773,CD14 Mono
774,CD14 Mono
775,CD14 Mono
776,CD14 Mono
777,Memory B
778,CD14 Mono
779,CD16 Mono
780,CD8 Naive
781,CD14 Mono
782,CD14 Mono
783,Prog_RBC
784,CD14 Mono
785,CD14 Mono
786,CD14 Mono
787,CD14 Mono
788,CD14 Mono
789,CD14 Mono
790,CD14 Mono
791,CD14 Mono
792,CD14 Mono
793,CD8 Memory_2
794,CD4 Memory
795,CD14 Mono
796,Prog_RBC
797,CD14 Mono
798,Memory B
799,CD14 Mono
800,CD14 Mono
801,CD14 Mono
802,CD8 Memory_2
803,Prog_RBC
804,CD16 Mono
805,CD4 Memory
806,CD14 Mono
807,CD14 Mono
808,CD14 Mono
809,Memory B
810,CD14 Mono
811,CD8 Effector_1
812,Prog_RBC
813,CD14 Mono
814,Prog_RBC
815,Prog_RBC
816,Memory B
817,Prog_B 1
818,NK
819,CD14 Mono
820,CD14 Mono
821,CD14 Mono
822,CD14 Mono
823,Memory B
824,CD8 Memory_1
825,CD14 Mono
826,CD14 Mono
827,CD14 Mono
828,CD14 Mono
829,CD8 Memory_1
830,CD14 Mono
831,CD14 Mono
832,CD14 Mono
833,CD14 Mono
834,Naive B
835,CD14 Mono
836,CD14 Mono
837,CD14 Mono
838,CD14 Mono
839,CD8 Memory_2
840,CD14 Mono
841,CD14 Mono
842,CD14 Mono
843,CD14 Mono
844,CD14 Mono
845,CD14 Mono
846,CD14 Mono
847,CD14 Mono
848,CD14 Mono
849,CD14 Mono
850,NK
851,CD14 Mono
852,CD14 Mono
853,Naive B
854,CD14 Mono
855,cDC2
856,CD14 Mono
857,CD4 Naive
858,NK
859,CD14 Mono
860,Memory B
861,Naive B
862,CD14 Mono
863,CD14 Mono
864,CD14 Mono
865,NK
866,CD14 Mono
867,CD14 Mono
868,CD14 Mono
869,CD14 Mono
870,CD14 Mono
871,CD14 Mono
872,NK
873,Prog_RBC
874,CD14 Mono
875,cDC2
876,CD14 Mono
877,CD4 Naive
878,pDC
879,CD4 Naive
880,Prog_RBC
881,CD14 Mono
882,CD14 Mono
883,CD8 Effector_1
884,cDC2
885,CD14 Mono
886,CD8 Memory_2
887,CD14 Mono
888,CD14 Mono
889,CD14 Mono
890,CD4 Naive
891,CD8 Naive
892,CD14 Mono
893,CD14 Mono
894,CD8 Naive
895,CD14 Mono
896,Memory B
897,Prog_RBC
898,CD14 Mono
899,CD14 Mono
900,CD4 Memory
901,CD8 Memory_2
902,CD14 Mono
903,CD8 Naive
904,CD14 Mono
905,CD14 Mono
906,Naive B
907,CD8 Memory_1
908,CD14 Mono
909,CD8 Naive
910,Prog_RBC
911,CD14 Mono
912,CD8 Effector_1
913,CD14 Mono
914,CD14 Mono
915,CD14 Mono
916,CD14 Mono
917,CD14 Mono
918,CD8 Naive
919,CD14 Mono
920,CD14 Mono
921,Memory B
922,CD14 Mono
923,NK
924,Memory B
925,CD14 Mono
926,CD14 Mono
927,CD14 Mono
928,CD14 Mono
929,CD8 Effector_2
930,NK
931,NK
932,CD14 Mono
933,CD14 Mono
934,pDC
935,Prog_RBC
936,CD14 Mono
937,CD14 Mono
938,CD14 Mono
939,CD14 Mono
940,CD8 Naive
941,CD14 Mono
942,CD8 Effector_1
943,CD14 Mono
944,CD14 Mono
945,NK
946,NK
947,Prog_RBC
948,CD14 Mono
949,Memory B
950,CD4 Memory
951,CD8 Memory_1
952,NK
953,Prog_RBC
954,CD14 Mono
955,NK
956,CD14 Mono
957,CD14 Mono
958,CD8 Memory_2
959,CD14 Mono
960,CD14 Mono
961,Memory B
962,Prog_RBC
963,Prog_B 1
964,CD8 Memory_1
965,CD4 Memory
966,CD14 Mono
967,cDC2
968,CD16 Mono
969,CD8 Memory_2
970,CD14 Mono
971,CD14 Mono
972,CD4 Memory
973,cDC2
974,CD14 Mono
975,Prog_RBC
976,CD4 Naive
977,CD4 Memory
978,CD14 Mono
979,CD8 Naive
980,CD14 Mono
981,Prog_RBC
982,CD4 Memory
983,pDC
984,CD14 Mono
985,Prog_RBC
986,CD14 Mono
987,CD14 Mono
988,CD14 Mono
989,CD14 Mono
990,CD14 Mono
991,CD14 Mono
992,CD16 Mono
993,cDC2
994,CD14 Mono
995,Naive B
996,CD14 Mono
997,CD14 Mono
998,CD14 Mono
999,CD14 Mono
1000,CD4 Memory
1001,CD14 Mono
1002,Memory B
1003,NK
1004,cDC2
1005,CD8 Memory_2
1006,CD14 Mono
1007,CD14 Mono
1008,CD8 Effector_1
1009,CD14 Mono
1010,CD14 Mono
1011,CD8 Memory_2
1012,CD14 Mono
1013,CD14 Mono
1014,CD14 Mono
1015,CD4 Memory
1016,CD14 Mono
1017,CD14 Mono
1018,CD14 Mono
1019,CD16 Mono
1020,CD8 Memory_2
1021,CD8 Memory_2
1022,Naive B
1023,Prog_RBC
1024,CD14 Mono
1025,CD8 Memory_2
1026,CD14 Mono
1027,CD14 Mono
1028,CD16 Mono
1029,CD14 Mono
1030,CD16 Mono
1031,CD14 Mono
1032,CD14 Mono
1033,CD14 Mono
1034,CD4 Memory
1035,CD8 Memory_1
1036,CD14 Mono
1037,CD14 Mono
1038,CD8 Naive
1039,CD14 Mono
1040,NK
1041,CD14 Mono
1042,CD8 Memory_2
1043,NK
1044,CD14 Mono
1045,CD14 Mono
1046,Memory B
1047,CD14 Mono
1048,CD14 Mono
1049,CD14 Mono
1050,cDC2
1051,CD14 Mono
1052,CD14 Mono
1053,Prog_RBC
1054,CD4 Memory
1055,CD4 Memory
1056,NK
1057,Naive B
1058,CD14 Mono
1059,CD8 Naive
1060,CD14 Mono
1061,CD14 Mono
1062,CD8 Naive
1063,NK
1064,CD14 Mono
1065,NK
1066,CD14 Mono
1067,CD14 Mono
1068,CD8 Memory_1
1069,CD8 Memory_2
1070,NK
1071,CD4 Naive
1072,CD8 Effector_1
1073,CD14 Mono
1074,CD14 Mono
1075,CD14 Mono
1076,CD4 Memory
1077,NK
1078,CD14 Mono
1079,CD14 Mono
1080,CD14 Mono
1081,CD4 Memory
1082,CD14 Mono
1083,CD14 Mono
1084,CD14 Mono
1085,Memory B
1086,CD14 Mono
1087,CD14 Mono
1088,CD14 Mono
1089,CD14 Mono
1090,CD14 Mono
1091,NK
1092,Prog_RBC
1093,Memory B
1094,Memory B
1095,NK
1096,NK
1097,CD14 Mono
1098,CD8 Memory_2
1099,CD14 Mono
1100,CD14 Mono
1101,CD8 Memory_2
1102,NK
1103,CD14 Mono
1104,NK
1105,CD14 Mono
1106,CD8 Naive
1107,CD14 Mono
1108,CD14 Mono
1109,CD14 Mono
1110,Memory B
1111,CD14 Mono
1112,pDC
1113,CD8 Memory_2
1114,Memory B
1115,CD14 Mono
1116,CD4 Naive
1117,CD14 Mono
1118,Prog_RBC
1119,CD14 Mono
1120,CD14 Mono
1121,CD14 Mono
1122,CD14 Mono
1123,Prog_RBC
1124,NK
1125,CD14 Mono
1126,cDC2
1127,CD14 Mono
1128,Memory B
1129,CD8 Memory_2
1130,CD14 Mono
1131,CD14 Mono
1132,CD8 Effector_2
1133,CD8 Memory_1
1134,CD14 Mono
1135,CD14 Mono
1136,CD16 Mono
1137,CD14 Mono
1138,CD14 Mono
1139,Naive B
1140,CD14 Mono
1141,CD14 Mono
1142,CD14 Mono
1143,CD8 Memory_2
1144,CD8 Naive
1145,CD14 Mono
1146,Naive B
1147,Prog_RBC
1148,CD14 Mono
1149,CD14 Mono
1150,CD14 Mono
1151,CD14 Mono
1152,CD14 Mono
1153,Memory B
1154,CD14 Mono
1155,NK
1156,CD14 Mono
1157,CD14 Mono
1158,CD14 Mono
1159,CD14 Mono
1160,Prog_RBC
1161,CD14 Mono
1162,CD4 Naive
1163,CD14 Mono
1164,Prog_RBC
1165,CD16 Mono
1166,CD8 Effector_1
1167,CD14 Mono
1168,cDC2
1169,CD14 Mono
1170,CD14 Mono
1171,CD8 Naive
1172,CD14 Mono
1173,CD14 Mono
1174,CD14 Mono
1175,CD8 Effector_1
1176,CD14 Mono
1177,Naive B
1178,Prog_RBC
1179,MAIT
1180,CD14 Mono
1181,CD14 Mono
1182,NK
1183,CD14 Mono
1184,CD14 Mono
1185,CD16 Mono
1186,CD4 Memory
1187,CD14 Mono
1188,CD8 Naive
1189,CD14 Mono
1190,NK
1191,CD14 Mono
1192,NK
1193,CD14 Mono
1194,CD4 Memory
1195,CD14 Mono
1196,NK
1197,CD14 Mono
1198,CD14 Mono
1199,Prog_RBC
1200,Prog_RBC
1201,CD14 Mono
1202,CD14 Mono
1203,CD14 Mono
1204,CD14 Mono
1205,NK
1206,NK
1207,Memory B
1208,Prog_RBC
1209,CD14 Mono
1210,CD14 Mono
1211,Prog_RBC
1212,CD14 Mono
1213,CD14 Mono
1214,CD14 Mono
1215,CD14 Mono
1216,CD8 Memory_2
1217,CD14 Mono
1218,CD14 Mono
1219,CD14 Mono
1220,Prog_RBC
1221,CD14 Mono
1222,CD8 Memory_2
1223,CD8 Memory_2
1224,Prog_RBC
1225,Prog_RBC
1226,CD14 Mono
1227,NK
1228,CD14 Mono
1229,NK
1230,CD14 Mono
1231,Naive B
1232,NK
1233,cDC2
1234,CD16 Mono
1235,NK
1236,CD8 Naive
1237,CD14 Mono
1238,CD14 Mono
1239,CD14 Mono
1240,CD8 Memory_2
1241,CD14 Mono
1242,CD8 Naive
1243,Memory B
1244,cDC2
1245,CD14 Mono
1246,CD14 Mono
1247,Prog_RBC
1248,NK
1249,CD4 Memory
1250,CD14 Mono
1251,CD8 Memory_2
1252,CD14 Mono
1253,Memory B
1254,CD14 Mono
1255,Prog_RBC
1256,CD4 Memory
1257,CD14 Mono
1258,CD14 Mono
1259,CD14 Mono
1260,CD14 Mono
1261,CD4 Memory
1262,Prog_RBC
1263,NK
1264,Prog_RBC
1265,Prog_RBC
1266,cDC2
1267,cDC2
1268,cDC2
1269,CD14 Mono
1270,CD4 Memory
1271,CD14 Mono
1272,CD8 Memory_2
1273,NK
1274,CD14 Mono
1275,CD8 Memory_2
1276,CD14 Mono
1277,CD14 Mono
1278,CD14 Mono
1279,CD14 Mono
1280,NK
1281,CD14 Mono
1282,CD16 Mono
1283,Memory B
1284,CD14 Mono
1285,CD14 Mono
1286,CD14 Mono
1287,CD14 Mono
1288,CD14 Mono
1289,CD14 Mono
1290,CD8 Memory_2
1291,CD4 Naive
1292,CD14 Mono
1293,CD14 Mono
1294,CD14 Mono
1295,Prog_RBC
1296,CD14 Mono
1297,CD14 Mono
1298,CD8 Naive
1299,CD14 Mono
1300,CD14 Mono
1301,CD8 Memory_2
1302,CD14 Mono
1303,CD14 Mono
1304,CD14 Mono
1305,Prog_Mk
1306,CD14 Mono
1307,CD8 Naive
1308,Memory B
1309,CD14 Mono
1310,NK
1311,CD14 Mono
1312,cDC2
1313,NK
1314,CD4 Memory
1315,CD14 Mono
1316,cDC2
1317,CD14 Mono
1318,CD14 Mono
1319,CD14 Mono
1320,CD14 Mono
1321,NK
1322,cDC2
1323,CD14 Mono
1324,CD8 Memory_1
1325,CD14 Mono
1326,CD14 Mono
1327,Prog_RBC
1328,CD8 Memory_2
1329,CD14 Mono
1330,Memory B
1331,NK
1332,CD14 Mono
1333,Prog_RBC
1334,CD14 Mono
1335,CD14 Mono
1336,cDC2
1337,CD8 Naive
1338,Memory B
1339,CD14 Mono
1340,CD4 Memory
1341,NK
1342,CD8 Memory_1
1343,CD4 Memory
1344,CD14 Mono
1345,Memory B
1346,CD14 Mono
1347,CD14 Mono
1348,CD14 Mono
1349,CD14 Mono
1350,CD8 Naive
1351,CD14 Mono
1352,CD14 Mono
1353,CD4 Memory
1354,CD14 Mono
1355,Memory B
1356,Prog_B 1
1357,CD14 Mono
1358,CD14 Mono
1359,CD14 Mono
1360,NK
1361,CD4 Naive
1362,CD4 Memory
1363,CD14 Mono
1364,NK
1365,CD8 Memory_2
1366,CD14 Mono
1367,CD14 Mono
1368,CD14 Mono
1369,CD14 Mono
1370,CD14 Mono
1371,NK
1372,CD14 Mono
1373,NK
1374,CD14 Mono
1375,Prog_RBC
1376,Memory B
1377,CD8 Memory_2
1378,CD14 Mono
1379,CD14 Mono
1380,CD14 Mono
1381,Prog_B 1
1382,cDC2
1383,CD4 Memory
1384,CD14 Mono
1385,NK
1386,CD14 Mono
1387,CD8 Memory_2
1388,CD14 Mono
1389,NK
1390,CD14 Mono
1391,CD14 Mono
1392,CD14 Mono
1393,CD4 Memory
1394,Prog_RBC
1395,CD14 Mono
1396,CD16 Mono
1397,CD14 Mono
1398,Memory B
1399,NK
1400,CD4 Naive
1401,CD8 Naive
1402,CD14 Mono
1403,CD14 Mono
1404,CD14 Mono
1405,CD14 Mono
1406,CD14 Mono
1407,CD14 Mono
1408,NK
1409,CD8 Memory_1
1410,CD14 Mono
1411,cDC2
1412,CD14 Mono
1413,Naive B
1414,CD14 Mono
1415,NK
1416,CD4 Memory
1417,Prog_RBC
1418,CD14 Mono
1419,CD8 Naive
