"","x"
"190","CD4 T"
"191","B"
"192","CD8 T"
"193","CD8 T"
"194","other"
"195","CD4 T"
"196","CD8 T"
"197","CD4 T"
"198","CD8 T"
"199","CD4 T"
"200","CD4 T"
"201","CD4 T"
"202","CD8 T"
"203","CD4 T"
"204","CD4 T"
"205","CD8 T"
"206","CD4 T"
"207","CD8 T"
"208","CD4 T"
"209","CD4 T"
"210","CD8 T"
"211","CD4 T"
"212","CD4 T"
"213","CD8 T"
"214","CD4 T"
"215","CD8 T"
"216","CD8 T"
"217","CD4 T"
"218","CD4 T"
"219","CD4 T"
"220","CD4 T"
"221","CD4 T"
"222","CD4 T"
"223","CD8 T"
"224","B"
"225","CD4 T"
"226","CD8 T"
"227","CD4 T"
"228","CD4 T"
"229","CD4 T"
"230","CD4 T"
"231","CD8 T"
"232","CD8 T"
"233","CD4 T"
"234","CD4 T"
"235","CD4 T"
"236","CD4 T"
"237","CD4 T"
"238","CD4 T"
"239","CD4 T"
"240","CD8 T"
"241","CD4 T"
"242","CD8 T"
"243","CD8 T"
"244","CD4 T"
"245","CD4 T"
"246","CD4 T"
"247","CD4 T"
"248","CD8 T"
"249","CD8 T"
"250","B"
"251","CD8 T"
"252","CD8 T"
"253","NK"
"254","CD8 T"
"255","B"
"256","DC"
"257","CD8 T"
"258","CD8 T"
"259","CD4 T"
"260","CD4 T"
"261","CD4 T"
"262","B"
"263","CD4 T"
"264","B"
"265","CD4 T"
"266","CD4 T"
"267","CD4 T"
"268","CD4 T"
"269","CD8 T"
"270","CD8 T"
"271","B"
"272","CD8 T"
"273","CD4 T"
"274","CD4 T"
"275","CD4 T"
"276","CD8 T"
"277","CD4 T"
"278","CD4 T"
"279","CD8 T"
"280","CD8 T"
"281","B"
"282","CD4 T"
"283","CD4 T"
"284","CD4 T"
"285","CD4 T"
"286","CD4 T"
"287","CD8 T"
"288","CD4 T"
"289","CD4 T"
"290","CD4 T"
"291","CD4 T"
"292","CD8 T"
"293","CD4 T"
"294","NK"
"295","CD8 T"
"296","CD4 T"
"297","CD4 T"
"298","CD8 T"
"299","CD4 T"
"300","B"
"301","CD4 T"
"302","CD4 T"
"303","CD8 T"
"304","CD4 T"
"305","CD4 T"
"306","CD4 T"
"307","CD4 T"
"308","CD4 T"
"309","CD4 T"
"310","CD4 T"
"311","CD8 T"
"312","CD4 T"
"313","B"
"314","CD8 T"
"315","CD4 T"
"316","CD4 T"
"317","CD4 T"
"318","CD8 T"
"319","CD4 T"
"320","other"
"321","CD8 T"
"322","CD8 T"
"323","CD4 T"
"324","CD8 T"
"325","CD4 T"
"326","CD4 T"
"327","CD4 T"
"328","Mono"
"329","CD4 T"
"330","CD4 T"
"331","B"
"332","CD8 T"
"333","CD8 T"
"334","CD4 T"
"335","CD4 T"
"336","CD4 T"
"337","CD4 T"
"338","CD4 T"
"339","CD4 T"
"340","CD8 T"
"341","CD4 T"
"342","CD4 T"
"343","CD4 T"
"344","CD4 T"
"345","CD8 T"
"346","CD8 T"
"347","CD4 T"
"348","CD4 T"
"349","CD4 T"
"350","CD8 T"
"351","CD4 T"
"352","B"
"353","CD4 T"
"354","CD8 T"
"355","CD4 T"
"356","CD4 T"
"357","CD4 T"
"358","CD4 T"
"359","CD4 T"
"360","Mono"
"361","CD4 T"
"362","CD8 T"
"363","CD4 T"
"364","CD4 T"
"365","CD8 T"
"366","CD4 T"
"367","NK"
"368","CD8 T"
"369","CD4 T"
"370","CD8 T"
"371","CD4 T"
"372","CD4 T"
"373","CD4 T"
"374","CD4 T"
"375","CD4 T"
"376","CD8 T"
"377","CD4 T"
"378","CD8 T"
"379","Mono"
"380","CD4 T"
"381","CD4 T"
"382","CD8 T"
"383","CD4 T"
"384","DC"
"385","CD4 T"
"386","CD4 T"
"387","CD8 T"
"388","CD8 T"
"389","CD4 T"
"390","CD8 T"
"391","CD8 T"
"392","CD4 T"
"393","CD8 T"
"394","CD4 T"
"395","CD4 T"
"396","CD4 T"
"397","CD4 T"
"398","CD4 T"
"399","CD4 T"
"400","CD4 T"
"401","CD4 T"
"402","CD4 T"
"403","CD4 T"
"404","CD8 T"
"405","CD8 T"
"406","CD8 T"
"407","CD4 T"
"408","CD4 T"
"409","CD4 T"
"410","other"
"411","CD4 T"
"412","NK"
"413","CD4 T"
"414","NK"
"415","CD4 T"
"416","CD8 T"
"417","CD4 T"
"418","CD4 T"
"419","CD4 T"
"420","CD4 T"
"421","CD8 T"
"422","CD4 T"
"423","CD8 T"
"424","CD4 T"
"425","CD4 T"
"426","CD4 T"
"427","CD8 T"
"428","CD4 T"
"429","CD4 T"
"430","CD4 T"
"431","CD4 T"
"432","CD4 T"
"433","CD4 T"
"434","CD8 T"
"435","CD4 T"
"436","CD4 T"
"437","CD4 T"
"438","CD4 T"
"439","CD8 T"
"440","CD4 T"
"441","CD8 T"
"442","CD4 T"
"443","CD4 T"
"444","CD4 T"
"445","CD8 T"
"446","CD4 T"
"447","CD4 T"
"448","CD4 T"
"449","B"
"450","CD4 T"
"451","CD8 T"
"452","CD8 T"
"453","CD8 T"
"454","CD4 T"
"455","CD4 T"
"456","CD8 T"
"457","CD8 T"
"458","CD8 T"
"459","CD4 T"
"460","CD4 T"
"461","CD4 T"
"462","CD8 T"
"463","Mono"
"464","CD8 T"
"465","CD4 T"
"466","CD4 T"
"467","CD8 T"
"468","CD4 T"
"469","CD4 T"
"470","DC"
"471","CD4 T"
"472","CD4 T"
"473","CD4 T"
"474","CD4 T"
"475","CD4 T"
"476","CD8 T"
"477","CD4 T"
"478","CD8 T"
"479","CD4 T"
"480","CD4 T"
"481","CD4 T"
"482","CD4 T"
"483","CD4 T"
"484","CD8 T"
"485","CD4 T"
"486","CD8 T"
"487","B"
"488","CD4 T"
"489","CD8 T"
"490","CD4 T"
"491","CD8 T"
"492","CD4 T"
"493","CD4 T"
"494","CD4 T"
"495","CD4 T"
"496","CD4 T"
"497","Mono"
"498","CD4 T"
"499","CD4 T"
"500","CD4 T"
"501","CD4 T"
"502","CD4 T"
"503","CD8 T"
"504","CD4 T"
"505","CD8 T"
"506","CD4 T"
"507","CD4 T"
"508","CD8 T"
"509","CD4 T"
"510","CD4 T"
"511","CD4 T"
"512","CD4 T"
"513","CD4 T"
"514","CD4 T"
"515","CD4 T"
"516","CD8 T"
"517","CD4 T"
"518","CD8 T"
"519","CD4 T"
"520","CD4 T"
"521","CD4 T"
"522","CD4 T"
"523","CD8 T"
"524","CD4 T"
"525","CD8 T"
"526","CD8 T"
"527","CD8 T"
"528","CD8 T"
"529","CD8 T"
"530","CD4 T"
"531","CD4 T"
"532","CD4 T"
"533","CD4 T"
"534","CD4 T"
"535","CD8 T"
"536","CD8 T"
"537","CD4 T"
"538","CD4 T"
"539","CD4 T"
"540","B"
"541","CD8 T"
"542","CD4 T"
"543","CD4 T"
"544","B"
"545","CD4 T"
"546","B"
"547","CD4 T"
"548","CD4 T"
"549","CD4 T"
"550","CD4 T"
"551","B"
"552","CD4 T"
"553","CD8 T"
"554","CD8 T"
"555","CD4 T"
"556","CD4 T"
"557","CD4 T"
"558","CD8 T"
"559","CD4 T"
"560","CD4 T"
"561","CD4 T"
"562","CD8 T"
"563","CD4 T"
"564","CD4 T"
"565","CD8 T"
"566","CD4 T"
"567","CD4 T"
"568","CD4 T"
"569","CD4 T"
"570","CD8 T"
"571","CD4 T"
"572","CD4 T"
"573","NK"
"574","CD4 T"
"575","CD4 T"
"576","CD4 T"
"577","CD4 T"
"578","CD4 T"
"579","B"
"580","B"
"581","CD4 T"
"582","B"
"583","CD4 T"
"584","CD8 T"
"585","CD4 T"
"586","CD4 T"
"587","CD4 T"
"588","CD4 T"
"589","CD4 T"
"590","CD8 T"
"591","CD4 T"
"592","CD8 T"
"593","CD4 T"
"594","CD4 T"
"595","CD4 T"
"596","CD8 T"
"597","CD4 T"
"598","CD4 T"
"599","CD4 T"
"600","CD8 T"
"601","CD8 T"
"602","CD4 T"
"603","CD4 T"
"604","CD8 T"
"605","CD4 T"
"606","CD4 T"
"607","CD4 T"
"608","CD4 T"
"609","CD4 T"
"610","CD4 T"
"611","CD4 T"
"612","CD4 T"
"613","CD4 T"
"614","CD8 T"
"615","CD4 T"
"616","CD4 T"
"617","CD4 T"
"618","CD4 T"
"619","CD4 T"
"620","CD8 T"
"621","CD4 T"
"622","CD4 T"
"623","CD4 T"
"624","CD4 T"
"625","CD4 T"
"626","CD4 T"
"627","CD4 T"
"628","CD4 T"
"629","CD4 T"
"630","CD4 T"
"631","CD4 T"
"632","CD4 T"
"633","CD8 T"
"634","CD8 T"
"635","CD4 T"
"636","CD4 T"
"637","CD8 T"
"638","DC"
"639","CD4 T"
"640","CD4 T"
"641","CD8 T"
"642","CD4 T"
"643","CD8 T"
"644","CD4 T"
"645","CD4 T"
"646","B"
"647","NK"
"648","CD8 T"
"649","Mono"
"650","DC"
"651","CD4 T"
"652","CD8 T"
"653","CD4 T"
"654","CD4 T"
"655","B"
"656","CD8 T"
"657","CD4 T"
"658","CD4 T"
"659","CD8 T"
"660","CD4 T"
"661","CD4 T"
"662","CD4 T"
"663","CD4 T"
"664","CD8 T"
"665","CD4 T"
"666","CD8 T"
"667","CD4 T"
"668","CD4 T"
"669","CD4 T"
"670","CD4 T"
"671","CD8 T"
"672","CD4 T"
"673","CD8 T"
"674","CD4 T"
"675","CD4 T"
"676","CD4 T"
"677","CD4 T"
"678","CD4 T"
"679","CD4 T"
"680","CD8 T"
"681","CD4 T"
"682","CD4 T"
"683","CD4 T"
"684","CD8 T"
"685","CD8 T"
"686","CD4 T"
"687","CD4 T"
"688","CD4 T"
"689","CD8 T"
"690","CD4 T"
"691","CD8 T"
"692","CD4 T"
"693","CD8 T"
"694","CD4 T"
"695","CD4 T"
"696","CD4 T"
"697","CD4 T"
"698","CD4 T"
"699","CD4 T"
"700","CD4 T"
"701","CD4 T"
"702","CD8 T"
"703","CD4 T"
"704","B"
"705","NK"
"706","CD8 T"
"707","NK"
"708","CD4 T"
"709","CD4 T"
"710","CD8 T"
"711","CD4 T"
"712","B"
"713","CD4 T"
"714","CD4 T"
"715","Mono"
"716","CD4 T"
"717","CD4 T"
"718","B"
"719","CD4 T"
"720","CD8 T"
"721","CD4 T"
"722","CD4 T"
"723","CD4 T"
"724","CD4 T"
"725","CD8 T"
"726","B"
"727","CD4 T"
"728","NK"
"729","CD4 T"
"730","CD4 T"
"731","CD4 T"
"732","CD4 T"
"733","CD8 T"
"734","CD4 T"
"735","CD8 T"
"736","CD4 T"
"737","B"
"738","CD4 T"
"739","CD4 T"
"740","CD4 T"
"741","CD4 T"
"742","CD4 T"
"743","CD4 T"
"744","CD4 T"
"745","DC"
"746","CD4 T"
"747","CD8 T"
"748","CD4 T"
"749","CD4 T"
"750","CD4 T"
"751","CD4 T"
"752","CD4 T"
"753","CD4 T"
"754","CD4 T"
"755","CD8 T"
"756","B"
"757","CD4 T"
"758","CD8 T"
"759","CD8 T"
"760","CD4 T"
"761","CD8 T"
"762","CD4 T"
"763","CD4 T"
"764","CD4 T"
"765","CD4 T"
"766","CD8 T"
"767","CD4 T"
"768","CD4 T"
"769","B"
"770","CD4 T"
"771","CD4 T"
"772","CD4 T"
"773","CD4 T"
"774","CD4 T"
"775","CD4 T"
"776","B"
"777","CD4 T"
"778","CD4 T"
"779","CD8 T"
"780","CD4 T"
"781","CD4 T"
"782","CD4 T"
"783","CD4 T"
"784","CD4 T"
"785","CD4 T"
"786","CD8 T"
"787","CD4 T"
"788","CD4 T"
"789","CD8 T"
"790","CD4 T"
"791","CD8 T"
"792","Mono"
"793","CD4 T"
"794","CD8 T"
"795","NK"
"796","CD4 T"
"797","CD8 T"
"798","CD4 T"
"799","CD4 T"
"800","CD4 T"
"801","CD8 T"
"802","CD4 T"
"803","CD4 T"
"804","CD4 T"
"805","CD4 T"
"806","CD8 T"
"807","CD4 T"
"808","CD4 T"
"809","CD8 T"
"810","CD4 T"
"811","CD4 T"
"812","CD4 T"
"813","CD4 T"
"814","CD4 T"
"815","CD8 T"
"816","CD8 T"
"817","CD8 T"
"818","CD8 T"
"819","CD4 T"
"820","CD4 T"
"821","CD4 T"
"822","B"
"823","CD4 T"
"824","CD8 T"
"825","CD8 T"
"826","CD8 T"
"827","CD4 T"
"828","CD4 T"
"829","CD4 T"
"830","CD4 T"
"831","CD4 T"
"832","CD8 T"
"833","CD4 T"
"834","CD4 T"
"835","CD4 T"
"836","CD4 T"
"837","CD4 T"
"838","Mono"
"839","CD4 T"
"840","CD4 T"
"841","CD8 T"
"842","CD4 T"
"843","CD4 T"
"844","CD4 T"
"845","CD4 T"
"846","CD4 T"
"847","CD8 T"
"848","CD4 T"
"849","CD4 T"
"850","CD4 T"
"851","B"
"852","CD4 T"
"853","NK"
"854","B"
"855","CD4 T"
"856","CD4 T"
"857","CD8 T"
"858","CD4 T"
"859","CD8 T"
"860","CD4 T"
"861","CD4 T"
"862","CD4 T"
"863","CD4 T"
"864","CD4 T"
"865","CD4 T"
"866","Mono"
"867","CD8 T"
"868","CD8 T"
"869","CD4 T"
"870","CD4 T"
"871","CD4 T"
"872","CD4 T"
"873","CD4 T"
"874","CD4 T"
"875","CD4 T"
"876","CD4 T"
"877","CD8 T"
"878","CD8 T"
"879","CD4 T"
"880","CD4 T"
"881","CD8 T"
"882","CD8 T"
"883","CD4 T"
"884","CD4 T"
"885","CD4 T"
"886","CD8 T"
"887","CD8 T"
"888","CD4 T"
"889","CD4 T"
"890","CD8 T"
"891","CD4 T"
"892","B"
"893","CD8 T"
"894","CD4 T"
"895","CD4 T"
"896","CD8 T"
"897","CD4 T"
"898","CD8 T"
"899","B"
"900","CD4 T"
"901","CD8 T"
"902","CD4 T"
"903","CD8 T"
"904","CD4 T"
"905","CD4 T"
"906","CD4 T"
"907","CD4 T"
"908","CD4 T"
"909","CD4 T"
"910","CD4 T"
"911","CD4 T"
"912","CD8 T"
"913","CD4 T"
"914","CD8 T"
"915","CD8 T"
"916","CD8 T"
"917","CD4 T"
"918","CD4 T"
"919","CD8 T"
"920","CD8 T"
"921","CD4 T"
"922","CD8 T"
"923","CD4 T"
"924","CD8 T"
"925","CD4 T"
"926","CD4 T"
"927","CD4 T"
"928","CD4 T"
"929","CD4 T"
"930","CD4 T"
"931","CD8 T"
"932","CD4 T"
"933","CD4 T"
"934","CD4 T"
"935","CD4 T"
"936","CD4 T"
"937","CD4 T"
"938","CD4 T"
"939","CD4 T"
"940","CD4 T"
"941","CD4 T"
"942","CD4 T"
"943","CD4 T"
"944","CD4 T"
"945","DC"
"946","CD4 T"
"947","CD4 T"
"948","CD4 T"
"949","B"
"950","B"
"951","CD4 T"
"952","CD4 T"
"953","CD4 T"
"954","CD4 T"
"955","NK"
"956","CD8 T"
"957","CD4 T"
"958","CD4 T"
"959","CD8 T"
"960","NK"
"961","CD4 T"
"962","CD8 T"
"963","NK"
"964","CD8 T"
"965","CD4 T"
"966","CD4 T"
"967","CD4 T"
"968","CD4 T"
"969","CD4 T"
"970","CD4 T"
"971","CD4 T"
"972","CD4 T"
"973","CD4 T"
"974","CD4 T"
"975","CD8 T"
"976","CD4 T"
"977","CD4 T"
"978","CD4 T"
"979","CD4 T"
"980","CD4 T"
"981","CD4 T"
"982","CD4 T"
"983","CD4 T"
"984","CD4 T"
"985","CD4 T"
"986","B"
"987","CD4 T"
"988","CD4 T"
"989","CD4 T"
"990","CD4 T"
"991","CD4 T"
"992","CD4 T"
"993","CD4 T"
"994","CD4 T"
"995","NK"
"996","NK"
"997","CD4 T"
"998","CD4 T"
"999","CD8 T"
"1000","CD8 T"
"1001","B"
"1002","B"
"1003","CD4 T"
"1004","B"
"1005","CD4 T"
"1006","CD4 T"
"1007","CD4 T"
"1008","CD4 T"
"1009","CD4 T"
"1010","CD8 T"
"1011","CD4 T"
"1012","CD4 T"
"1013","B"
"1014","CD8 T"
"1015","CD4 T"
"1016","CD8 T"
"1017","CD4 T"
"1018","CD4 T"
"1019","NK"
"1020","CD4 T"
"1021","CD4 T"
"1022","CD8 T"
"1023","B"
"1024","CD8 T"
"1025","CD8 T"
"1026","CD8 T"
"1027","CD4 T"
"1028","CD8 T"
"1029","CD4 T"
"1030","CD4 T"
"1031","CD4 T"
"1032","CD4 T"
"1033","CD4 T"
"1034","CD4 T"
"1035","CD4 T"
"1036","CD4 T"
"1037","CD8 T"
"1038","CD4 T"
"1039","CD4 T"
"1040","other"
"1041","CD8 T"
"1042","CD4 T"
"1043","CD8 T"
"1044","CD8 T"
"1045","CD4 T"
"1046","CD4 T"
"1047","CD4 T"
"1048","CD4 T"
"1049","CD4 T"
"1050","CD8 T"
"1051","CD4 T"
"1052","B"
"1053","CD8 T"
"1054","CD8 T"
"1055","B"
"1056","CD4 T"
"1057","CD4 T"
"1058","CD4 T"
"1059","NK"
"1060","CD4 T"
"1061","CD4 T"
"1062","CD4 T"
"1063","CD8 T"
"1064","CD4 T"
"1065","CD4 T"
"1066","B"
"1067","CD8 T"
"1068","NK"
"1069","CD4 T"
"1070","CD4 T"
"1071","CD8 T"
"1072","CD4 T"
"1073","CD4 T"
"1074","CD4 T"
"1075","CD4 T"
"1076","CD4 T"
"1077","CD4 T"
"1078","CD8 T"
"1079","CD8 T"
"1080","CD4 T"
"1081","CD4 T"
"1082","CD8 T"
"1083","CD4 T"
"1084","CD4 T"
"1085","CD4 T"
"1086","CD4 T"
"1087","CD4 T"
"1088","CD4 T"
"1089","CD4 T"
"1090","CD4 T"
"1091","CD8 T"
"1092","CD4 T"
"1093","CD4 T"
"1094","CD4 T"
"1095","CD4 T"
"1096","CD4 T"
"1097","CD4 T"
"1098","CD4 T"
"1099","CD4 T"
"1100","CD4 T"
"1101","CD4 T"
"1102","CD4 T"
"1103","CD4 T"
"1104","CD8 T"
"1105","CD8 T"
"1106","CD4 T"
"1107","CD8 T"
"1108","CD8 T"
"1109","CD4 T"
"1110","CD4 T"
"1111","CD4 T"
"1112","CD4 T"
"1113","CD4 T"
"1114","CD4 T"
"1115","CD4 T"
"1116","CD4 T"
"1117","CD4 T"
"1118","CD4 T"
"1119","CD8 T"
"1120","CD8 T"
"1121","B"
"1122","CD4 T"
"1123","CD4 T"
"1124","NK"
"1125","CD4 T"
"1126","CD8 T"
"1127","B"
"1128","B"
"1129","CD4 T"
"1130","CD8 T"
"1131","CD4 T"
"1132","CD4 T"
"1133","CD4 T"
"1134","CD4 T"
"1135","CD8 T"
"1136","CD4 T"
"1137","CD4 T"
"1138","CD8 T"
"1139","CD4 T"
"1140","CD8 T"
"1141","Mono"
"1142","CD4 T"
"1143","CD8 T"
"1144","B"
"1145","CD4 T"
"1146","CD4 T"
"1147","CD4 T"
"1148","CD4 T"
"1149","CD4 T"
"1150","CD4 T"
"1151","CD4 T"
"1152","CD4 T"
"1153","B"
"1154","CD8 T"
"1155","CD4 T"
"1156","B"
"1157","CD4 T"
"1158","CD8 T"
"1159","CD4 T"
"1160","CD4 T"
"1161","DC"
"1162","CD4 T"
"1163","CD4 T"
"1164","CD4 T"
"1165","CD4 T"
"1166","CD8 T"
"1167","CD4 T"
"1168","CD4 T"
"1169","CD8 T"
"1170","CD4 T"
"1171","CD8 T"
"1172","Mono"
"1173","CD8 T"
"1174","NK"
"1175","CD4 T"
"1176","CD4 T"
"1177","CD4 T"
"1178","CD8 T"
"1179","CD8 T"
"1180","CD4 T"
"1181","CD4 T"
"1182","CD4 T"
"1183","CD4 T"
"1184","CD4 T"
"1185","CD4 T"
"1186","CD4 T"
"1187","CD4 T"
"1188","CD4 T"
"1189","CD4 T"
"1190","CD4 T"
"1191","CD4 T"
"1192","CD4 T"
"1193","CD4 T"
"1194","CD4 T"
"1195","CD8 T"
"1196","CD4 T"
"1197","B"
"1198","CD8 T"
"1199","CD8 T"
"1200","CD4 T"
"1201","CD4 T"
"1202","CD4 T"
"1203","CD8 T"
"1204","CD8 T"
"1205","CD8 T"
"1206","CD4 T"
"1207","CD4 T"
"1208","CD8 T"
"1209","NK"
"1210","CD4 T"
"1211","CD8 T"
"1212","CD4 T"
"1213","CD4 T"
"1214","CD8 T"
"1215","CD4 T"
"1216","CD4 T"
"1217","CD4 T"
"1218","CD4 T"
"1219","CD8 T"
"1220","CD4 T"
"1221","CD8 T"
"1222","CD4 T"
"1223","CD4 T"
"1224","CD4 T"
"1225","B"
"1226","CD4 T"
"1227","B"
"1228","B"
"1229","B"
"1230","CD4 T"
"1231","CD4 T"
"1232","CD4 T"
"1233","CD4 T"
"1234","CD4 T"
"1235","CD4 T"
"1236","Mono"
"1237","CD4 T"
"1238","CD4 T"
"1239","CD4 T"
"1240","CD8 T"
"1241","CD4 T"
"1242","CD4 T"
"1243","CD4 T"
"1244","CD8 T"
"1245","CD4 T"
"1246","CD4 T"
"1247","CD4 T"
"1248","CD8 T"
"1249","CD4 T"
"1250","CD4 T"
"1251","NK"
"1252","CD4 T"
"1253","CD4 T"
"1254","CD4 T"
"1255","CD4 T"
"1256","CD4 T"
"1257","CD4 T"
"1258","CD8 T"
"1259","CD4 T"
"1260","CD4 T"
"1261","CD8 T"
"1262","CD8 T"
"1263","CD4 T"
"1264","CD4 T"
"1265","CD8 T"
"1266","CD4 T"
"1267","CD4 T"
"1268","B"
"1269","Mono"
"1270","CD4 T"
"1271","CD8 T"
"1272","CD4 T"
"1273","CD8 T"
"1274","CD4 T"
"1275","CD4 T"
"1276","CD4 T"
"1277","CD4 T"
"1278","CD8 T"
"1279","CD4 T"
"1280","B"
"1281","CD8 T"
"1282","CD4 T"
"1283","CD8 T"
"1284","CD4 T"
"1285","CD4 T"
"1286","CD4 T"
"1287","CD4 T"
"1288","B"
"1289","CD4 T"
"1290","CD4 T"
"1291","Mono"
"1292","CD4 T"
"1293","CD4 T"
"1294","CD4 T"
"1295","CD4 T"
"1296","CD4 T"
"1297","CD8 T"
"1298","CD4 T"
"1299","CD4 T"
"1300","CD8 T"
"1301","CD4 T"
"1302","B"
"1303","CD4 T"
"1304","CD4 T"
"1305","CD4 T"
"1306","CD4 T"
"1307","NK"
"1308","CD8 T"
"1309","CD4 T"
"1310","CD4 T"
"1311","B"
"1312","CD8 T"
"1313","NK"
"1314","CD8 T"
"1315","CD4 T"
"1316","CD4 T"
"1317","CD4 T"
"1318","CD4 T"
"1319","CD4 T"
"1320","CD4 T"
"1321","B"
"1322","CD8 T"
"1323","CD4 T"
"1324","CD8 T"
"1325","CD4 T"
"1326","CD8 T"
"1327","CD4 T"
"1328","CD4 T"
"1329","CD4 T"
"1330","CD4 T"
"1331","CD4 T"
"1332","CD4 T"
"1333","CD4 T"
"1334","CD8 T"
"1335","CD4 T"
"1336","CD4 T"
"1337","CD4 T"
"1338","CD4 T"
"1339","CD4 T"
"1340","CD8 T"
"1341","CD4 T"
"1342","B"
"1343","B"
"1344","other"
"1345","CD4 T"
"1346","CD4 T"
"1347","CD4 T"
"1348","CD4 T"
"1349","CD8 T"
"1350","CD4 T"
"1351","CD4 T"
"1352","CD8 T"
"1353","CD4 T"
"1354","CD4 T"
"1355","CD8 T"
"1356","CD8 T"
"1357","CD4 T"
"1358","CD8 T"
"1359","CD4 T"
"1360","CD4 T"
"1361","B"
"1362","CD8 T"
"1363","CD8 T"
"1364","CD4 T"
"1365","CD4 T"
"1366","CD4 T"
"1367","CD4 T"
"1368","CD8 T"
"1369","CD4 T"
"1370","CD4 T"
"1371","CD8 T"
"1372","CD4 T"
"1373","CD8 T"
"1374","CD4 T"
"1375","CD4 T"
"1376","CD4 T"
"1377","CD4 T"
"1378","CD4 T"
"1379","CD4 T"
"1380","CD4 T"
"1381","CD8 T"
"1382","B"
"1383","CD4 T"
"1384","CD4 T"
"1385","CD4 T"
"1386","CD4 T"
"1387","CD4 T"
"1388","CD4 T"
"1389","CD4 T"
"1390","CD4 T"
"1391","CD4 T"
"1392","CD4 T"
"1393","CD4 T"
"1394","CD4 T"
"1395","CD4 T"
"1396","CD4 T"
"1397","CD4 T"
"1398","CD8 T"
"1399","CD4 T"
"1400","CD4 T"
"1401","B"
"1402","CD8 T"
"1403","CD4 T"
"1404","CD4 T"
"1405","CD8 T"
"1406","B"
"1407","CD4 T"
"1408","CD4 T"
"1409","CD4 T"
"1410","CD4 T"
