"","x"
"345","CD8 Naive"
"346","gdT"
"347","CD4 Naive"
"348","CD4 TCM"
"349","CD4 Naive"
"350","CD14 Mono"
"351","Treg"
"352","CD4 Naive"
"353","B naive"
"354","CD8 TEM"
"355","CD8 TEM"
"356","CD4 Naive"
"357","CD4 Naive"
"358","CD4 Naive"
"359","gdT"
"360","Treg"
"361","CD4 TEM"
"362","CD4 Naive"
"363","CD8 Naive"
"364","CD4 TCM"
"365","CD4 Naive"
"366","CD4 Naive"
"367","MAIT"
"368","CD4 Naive"
"369","CD8 Naive"
"370","CD8 TEM"
"371","CD4 Naive"
"372","CD4 Naive"
"373","CD4 Naive"
"374","CD8 TEM"
"375","CD4 TCM"
"376","B naive"
"377","CD4 Naive"
"378","CD8 Naive"
"379","MAIT"
"380","CD4 TEM"
"381","CD4 Naive"
"382","gdT"
"383","CD4 Naive"
"384","CD4 TEM"
"385","CD4 Naive"
"386","CD14 Mono"
"387","CD4 Naive"
"388","MAIT"
"389","CD8 Naive"
"390","CD4 Naive"
"391","CD4 Naive"
"392","gdT"
"393","CD8 Naive"
"394","CD4 Naive"
"395","NK"
"396","CD8 Naive"
"397","CD4 TCM"
"398","CD8 Naive"
"399","CD4 TCM"
"400","MAIT"
"401","CD4 Naive"
"402","CD4 TCM"
"403","CD4 Naive"
"404","CD4 Naive"
"405","CD8 TEM"
"406","CD4 Naive"
"407","CD8 Naive"
"408","CD14 Mono"
"409","CD4 Naive"
"410","CD4 Naive"
"411","CD8 Naive"
"412","CD4 Naive"
"413","pDC"
"414","CD4 Naive"
"415","CD4 Naive"
"416","CD8 Naive"
"417","CD8 TEM"
"418","CD4 Naive"
"419","CD8 TEM"
"420","CD8 TCM"
"421","CD4 Naive"
"422","CD8 Naive"
"423","CD4 TCM"
"424","CD4 Naive"
"425","CD4 Naive"
"426","CD4 TCM"
"427","CD4 Naive"
"428","CD4 TCM"
"429","CD4 Naive"
"430","CD4 Naive"
"431","CD4 TCM"
"432","CD4 Naive"
"433","CD8 TEM"
"434","CD8 Naive"
"435","CD8 Naive"
"436","CD4 TCM"
"437","CD4 Naive"
"438","CD4 Naive"
"439","HSPC"
"440","CD4 Naive"
"441","NK Proliferating"
"442","CD4 Naive"
"443","NK"
"444","CD4 Naive"
"445","CD8 Naive"
"446","CD4 Naive"
"447","CD4 Naive"
"448","CD4 Naive"
"449","CD4 TCM"
"450","CD8 Naive"
"451","CD4 Naive"
"452","CD8 Naive"
"453","CD4 Naive"
"454","CD4 Naive"
"455","MAIT"
"456","CD4 Naive"
"457","CD8 Naive"
"458","CD4 TCM"
"459","Treg"
"460","MAIT"
"461","CD4 TCM"
"462","MAIT"
"463","gdT"
"464","CD4 Naive"
"465","CD4 Naive"
"466","CD4 Naive"
"467","CD8 Naive"
"468","CD4 Naive"
"469","CD4 Naive"
"470","CD4 Naive"
"471","CD4 Naive"
"472","CD8 Naive"
"473","gdT"
"474","CD4 TCM"
"475","CD8 Naive"
"476","CD4 Naive"
"477","CD4 Naive"
"478","CD4 Naive"
"479","CD8 Naive"
"480","CD4 Naive"
"481","CD4 Naive"
"482","CD4 Naive"
"483","B intermediate"
"484","CD4 Naive"
"485","CD8 Naive"
"486","CD8 TEM"
"487","CD8 TEM"
"488","CD4 Naive"
"489","CD4 Naive"
"490","CD8 Naive"
"491","CD8 Naive"
"492","CD8 Naive"
"493","CD4 Naive"
"494","CD4 TCM"
"495","CD4 TCM"
"496","CD8 TEM"
"497","CD14 Mono"
"498","gdT"
"499","CD8 Naive"
"500","CD4 Naive"
"501","CD4 Naive"
"502","CD8 Naive"
"503","CD4 Naive"
"504","CD4 Naive"
"505","MAIT"
"506","CD16 Mono"
"507","CD4 Naive"
"508","CD4 TCM"
"509","CD4 Naive"
"510","CD4 TCM"
"511","CD4 Naive"
"512","CD8 Naive"
"513","CD4 TCM"
"514","CD8 TEM"
"515","CD4 TCM"
"516","CD4 Naive"
"517","CD4 Naive"
"518","CD4 Naive"
"519","MAIT"
"520","CD4 Naive"
"521","CD8 TEM"
"522","CD4 Naive"
"523","CD8 TEM"
"524","B intermediate"
"525","CD4 Naive"
"526","CD8 Naive"
"527","CD4 Naive"
"528","CD8 Naive"
"529","CD4 Naive"
"530","CD4 TEM"
"531","MAIT"
"532","CD4 Naive"
"533","CD4 TCM"
"534","MAIT"
"535","CD4 Naive"
"536","CD14 Mono"
"537","CD4 Naive"
"538","CD4 Naive"
"539","Treg"
"540","CD4 Naive"
"541","CD4 Naive"
"542","CD8 Naive"
"543","CD4 Naive"
"544","CD8 Naive"
"545","CD4 Naive"
"546","CD4 TCM"
"547","MAIT"
"548","CD8 Naive"
"549","CD4 TCM"
"550","CD4 Naive"
"551","CD4 Naive"
"552","CD4 Naive"
"553","CD4 Naive"
"554","CD4 Naive"
"555","CD4 Naive"
"556","gdT"
"557","CD8 Naive"
"558","CD4 Naive"
"559","CD8 Naive"
"560","CD4 Naive"
"561","CD4 TCM"
"562","CD4 TCM"
"563","CD4 Naive"
"564","CD8 Naive"
"565","CD4 Naive"
"566","CD8 Naive"
"567","CD8 TEM"
"568","CD8 Naive"
"569","CD8 Naive"
"570","CD8 Naive"
"571","CD4 Naive"
"572","CD4 Naive"
"573","CD4 Naive"
"574","CD4 Naive"
"575","CD4 TCM"
"576","CD8 Naive"
"577","CD8 Naive"
"578","CD4 Naive"
"579","CD4 Naive"
"580","CD4 Naive"
"581","B intermediate"
"582","MAIT"
"583","CD8 Naive"
"584","CD4 Naive"
"585","CD4 TCM"
"586","B intermediate"
"587","CD4 TEM"
"588","B naive"
"589","MAIT"
"590","CD4 Naive"
"591","CD4 TCM"
"592","CD4 Naive"
"593","CD4 TCM"
"594","B intermediate"
"595","CD4 TCM"
"596","CD8 Naive"
"597","CD8 TEM"
"598","CD4 Naive"
"599","CD4 Naive"
"600","Treg"
"601","CD8 Naive"
"602","CD4 Naive"
"603","CD4 TCM"
"604","CD4 Naive"
"605","CD8 Naive"
"606","CD4 Naive"
"607","gdT"
"608","CD4 Naive"
"609","CD8 TEM"
"610","CD4 Naive"
"611","CD4 Naive"
"612","CD4 TCM"
"613","CD4 Naive"
"614","CD8 Naive"
"615","CD4 Naive"
"616","CD4 Naive"
"617","NK"
"618","CD4 Naive"
"619","CD4 Naive"
"620","CD4 Naive"
"621","CD4 Naive"
"622","CD4 Naive"
"623","B intermediate"
"624","B intermediate"
"625","CD4 Naive"
"626","B naive"
"627","CD4 Naive"
"628","CD8 TEM"
"629","CD4 TEM"
"630","CD4 Naive"
"631","CD4 Naive"
"632","CD4 Naive"
"633","CD4 Naive"
"634","CD8 Naive"
"635","Treg"
"636","CD8 TCM"
"637","CD4 Naive"
"638","CD4 Naive"
"639","Treg"
"640","CD8 Naive"
"641","CD4 Naive"
"642","CD4 TCM"
"643","CD4 Naive"
"644","CD8 TEM"
"645","dnT"
"646","CD4 Naive"
"647","CD4 Naive"
"648","gdT"
"649","CD8 Naive"
"650","CD4 TCM"
"651","CD4 Naive"
"652","CD4 Naive"
"653","CD4 Naive"
"654","Treg"
"655","CD4 Naive"
"656","CD4 Naive"
"657","CD4 Naive"
"658","CD4 Naive"
"659","CD8 Naive"
"660","CD4 Naive"
"661","CD4 Naive"
"662","CD4 TCM"
"663","CD4 Naive"
"664","CD4 Naive"
"665","CD8 Naive"
"666","CD4 Naive"
"667","CD4 TCM"
"668","gdT"
"669","CD4 TEM"
"670","CD4 Naive"
"671","dnT"
"672","CD4 Naive"
"673","CD4 Naive"
"674","CD4 Naive"
"675","CD4 TCM"
"676","CD4 TCM"
"677","CD4 Naive"
"678","CD4 Naive"
"679","CD4 Naive"
"680","CD8 TEM"
"681","CD8 Naive"
"682","CD4 TCM"
"683","CD4 Naive"
"684","CD8 TEM"
"685","pDC"
"686","CD4 Naive"
"687","CD4 Naive"
"688","CD8 TEM"
"689","CD4 TCM"
"690","MAIT"
"691","CD8 Naive"
"692","CD4 Naive"
"693","CD4 Naive"
"694","B intermediate"
"695","NK"
"696","CD8 Naive"
"697","CD16 Mono"
"698","pDC"
"699","CD4 Naive"
"700","CD8 Naive"
"701","CD4 Naive"
"702","MAIT"
"703","CD4 Naive"
"704","B naive"
"705","CD8 Naive"
"706","CD4 TCM"
"707","CD4 Naive"
"708","CD8 Naive"
"709","gdT"
"710","CD4 TCM"
"711","CD4 Naive"
"712","CD4 Naive"
"713","CD4 Naive"
"714","CD8 TEM"
"715","CD4 TCM"
"716","CD8 TEM"
"717","CD4 Naive"
"718","CD4 TCM"
"719","CD4 Naive"
"720","CD4 Naive"
"721","CD8 TEM"
"722","CD4 TCM"
"723","CD8 Naive"
"724","CD4 Naive"
"725","CD4 Naive"
"726","MAIT"
"727","CD4 Naive"
"728","CD4 Naive"
"729","CD4 Naive"
"730","CD4 Naive"
"731","CD8 Naive"
"732","CD4 Naive"
"733","dnT"
"734","CD4 TCM"
"735","CD4 TCM"
"736","CD8 TEM"
"737","CD8 Naive"
"738","B naive"
"739","CD4 Naive"
"740","CD4 Naive"
"741","CD8 Naive"
"742","CD4 Naive"
"743","CD8 Naive"
"744","CD4 Naive"
"745","CD8 TEM"
"746","CD4 Naive"
"747","CD4 TCM"
"748","CD4 TCM"
"749","CD4 Naive"
"750","CD4 Naive"
"751","CD4 Naive"
"752","CD4 TCM"
"753","CD4 TCM"
"754","CD8 Naive"
"755","CD4 TEM"
"756","gdT"
"757","B intermediate"
"758","NK Proliferating"
"759","CD8 TEM"
"760","NK"
"761","gdT"
"762","CD4 Naive"
"763","CD4 Naive"
"764","CD8 Naive"
"765","CD4 TCM"
"766","Plasmablast"
"767","CD4 Naive"
"768","CD4 TCM"
"769","CD16 Mono"
"770","CD4 Naive"
"771","CD4 Naive"
"772","B intermediate"
"773","CD4 TCM"
"774","CD8 Naive"
"775","CD4 TCM"
"776","CD4 Naive"
"777","CD4 Naive"
"778","CD4 Naive"
"779","CD8 Naive"
"780","B intermediate"
"781","CD4 TCM"
"782","NK"
"783","CD4 TCM"
"784","CD4 Naive"
"785","CD4 Naive"
"786","Treg"
"787","CD8 TEM"
"788","CD4 Naive"
"789","CD8 Naive"
"790","CD4 Naive"
"791","B naive"
"792","CD4 Naive"
"793","CD4 Naive"
"794","Treg"
"795","CD4 Naive"
"796","CD4 Naive"
"797","CD4 Naive"
"798","CD4 Naive"
"799","pDC"
"800","CD4 Naive"
"801","CD8 TEM"
"802","CD4 Naive"
"803","CD4 Naive"
"804","CD4 Naive"
"805","CD4 Naive"
"806","CD4 Naive"
"807","Treg"
"808","CD4 TCM"
"809","CD8 Naive"
"810","B intermediate"
"811","CD4 Naive"
"812","MAIT"
"813","CD8 Naive"
"814","CD8 Naive"
"815","CD4 Naive"
"816","CD8 Naive"
"817","CD4 Naive"
"818","CD4 Naive"
"819","CD4 Naive"
"820","CD4 Naive"
"821","CD8 TCM"
"822","CD4 TCM"
"823","CD4 TCM"
"824","B intermediate"
"825","CD4 TEM"
"826","CD4 Naive"
"827","CD4 Naive"
"828","dnT"
"829","CD4 Naive"
"830","CD4 TCM"
"831","CD4 Naive"
"832","B intermediate"
"833","CD4 Naive"
"834","CD4 Naive"
"835","CD8 Naive"
"836","CD4 Naive"
"837","CD4 Naive"
"838","CD4 Naive"
"839","dnT"
"840","CD4 Naive"
"841","CD4 TCM"
"842","CD4 Naive"
"843","CD8 Naive"
"844","CD4 Naive"
"845","CD4 Naive"
"846","MAIT"
"847","CD8 TEM"
"848","CD4 Naive"
"849","CD8 Naive"
"850","CD16 Mono"
"851","CD4 Naive"
"852","MAIT"
"853","CD8 Naive"
"854","NK"
"855","CD4 Naive"
"856","CD8 TEM"
"857","CD4 Naive"
"858","CD4 Naive"
"859","CD4 Naive"
"860","CD8 TEM"
"861","CD4 Naive"
"862","CD4 Naive"
"863","CD4 TCM"
"864","gdT"
"865","CD4 Naive"
"866","CD8 Naive"
"867","CD4 Naive"
"868","CD4 Naive"
"869","CD8 TEM"
"870","CD4 TCM"
"871","CD4 Naive"
"872","CD4 Naive"
"873","CD4 Naive"
"874","CD4 Naive"
"875","CD8 TEM"
"876","CD8 Naive"
"877","CD8 TCM"
"878","CD8 Naive"
"879","CD4 Naive"
"880","Treg"
"881","CD4 Naive"
"882","B naive"
"883","CD4 Naive"
"884","CD8 Naive"
"885","MAIT"
"886","CD8 TEM"
"887","CD8 Naive"
"888","CD4 Naive"
"889","CD4 Naive"
"890","CD4 Naive"
"891","CD4 TCM"
"892","CD4 Naive"
"893","CD8 Naive"
"894","CD4 Naive"
"895","CD4 TCM"
"896","CD4 Naive"
"897","CD4 TCM"
"898","CD4 Naive"
"899","CD14 Mono"
"900","CD4 Naive"
"901","CD4 TCM"
"902","CD8 TCM"
"903","CD4 TCM"
"904","CD4 Naive"
"905","CD4 Naive"
"906","CD4 Naive"
"907","CD4 Naive"
"908","CD8 TCM"
"909","CD4 Naive"
"910","CD4 Naive"
"911","CD4 Naive"
"912","B intermediate"
"913","CD4 TCM"
"914","NK"
"915","B naive"
"916","dnT"
"917","Treg"
"918","CD4 Naive"
"919","CD8 Naive"
"920","Treg"
"921","gdT"
"922","CD8 Naive"
"923","CD4 TCM"
"924","CD4 Naive"
"925","CD4 Naive"
"926","CD4 Naive"
"927","CD4 Naive"
"928","CD4 TCM"
"929","CD14 Mono"
"930","dnT"
"931","CD8 Naive"
"932","CD4 Naive"
"933","CD4 Naive"
"934","CD4 TCM"
"935","Treg"
"936","CD4 Naive"
"937","CD4 TCM"
"938","CD4 TCM"
"939","CD4 Naive"
"940","CD8 Naive"
"941","CD8 Naive"
"942","Treg"
"943","CD4 Naive"
"944","CD8 Naive"
"945","CD8 TEM"
"946","CD4 Naive"
"947","CD4 Naive"
"948","CD4 TCM"
"949","CD8 Naive"
"950","CD8 Naive"
"951","CD4 Naive"
"952","CD4 TCM"
"953","CD8 Naive"
"954","CD4 Naive"
"955","B intermediate"
"956","CD8 Naive"
"957","CD4 Naive"
"958","CD4 TEM"
"959","CD8 Naive"
"960","CD4 Naive"
"961","CD8 Naive"
"962","B naive"
"963","MAIT"
"964","CD4 Naive"
"965","CD8 TEM"
"966","CD4 TCM"
"967","CD8 Naive"
"968","CD4 Naive"
"969","MAIT"
"970","Treg"
"971","CD4 Naive"
"972","dnT"
"973","CD4 Naive"
"974","CD4 TEM"
"975","Treg"
"976","MAIT"
"977","CD4 TCM"
"978","CD8 TEM"
"979","CD4 Naive"
"980","CD8 TEM"
"981","CD8 TEM"
"982","CD8 TEM"
"983","CD4 Naive"
"984","CD4 TCM"
"985","CD8 Naive"
"986","CD8 Naive"
"987","CD4 TCM"
"988","MAIT"
"989","CD8 TEM"
"990","CD4 TCM"
"991","CD8 Naive"
"992","CD4 Naive"
"993","CD4 Naive"
"994","CD4 Naive"
"995","CD4 Naive"
"996","CD4 Naive"
"997","CD4 Naive"
"998","CD8 Naive"
"999","CD4 Naive"
"1000","CD4 Naive"
"1001","CD4 TCM"
"1002","CD4 Naive"
"1003","CD4 TCM"
"1004","CD4 Naive"
"1005","Treg"
"1006","CD4 TCM"
"1007","CD4 TCM"
"1008","CD4 TCM"
"1009","CD4 Naive"
"1010","CD4 Naive"
"1011","CD4 Naive"
"1012","pDC"
"1013","CD4 TEM"
"1014","MAIT"
"1015","CD4 TCM"
"1016","gdT"
"1017","B intermediate"
"1018","B intermediate"
"1019","CD4 Naive"
"1020","CD4 TCM"
"1021","Treg"
"1022","CD4 Naive"
"1023","NK"
"1024","CD8 TEM"
"1025","CD4 Naive"
"1026","CD4 Naive"
"1027","CD8 Naive"
"1028","NK"
"1029","CD4 Naive"
"1030","CD8 Naive"
"1031","NK"
"1032","CD8 Naive"
"1033","CD4 Naive"
"1034","CD4 Naive"
"1035","CD4 Naive"
"1036","CD4 TCM"
"1037","CD4 Naive"
"1038","CD4 Naive"
"1039","CD4 Naive"
"1040","Treg"
"1041","CD4 Naive"
"1042","CD4 Naive"
"1043","CD8 Naive"
"1044","CD4 Naive"
"1045","CD4 Naive"
"1046","CD4 Naive"
"1047","CD4 TCM"
"1048","CD4 TCM"
"1049","CD4 Naive"
"1050","MAIT"
"1051","CD4 Naive"
"1052","CD4 Naive"
"1053","CD4 TEM"
"1054","CD4 Naive"
"1055","B intermediate"
"1056","CD4 Naive"
"1057","CD4 Naive"
"1058","CD4 Naive"
"1059","CD4 TCM"
"1060","CD4 TCM"
"1061","CD4 TCM"
"1062","CD4 Naive"
"1063","CD4 TCM"
"1064","NK"
"1065","NK"
"1066","CD4 Naive"
"1067","CD4 Naive"
"1068","CD8 Naive"
"1069","CD8 Naive"
"1070","B naive"
"1071","B intermediate"
"1072","gdT"
"1073","CD4 TCM"
"1074","B intermediate"
"1075","CD4 Naive"
"1076","CD4 Naive"
"1077","CD4 Naive"
"1078","CD4 Naive"
"1079","CD4 TCM"
"1080","gdT"
"1081","CD8 Naive"
"1082","CD4 Naive"
"1083","CD4 Naive"
"1084","B intermediate"
"1085","CD8 TEM"
"1086","CD4 Naive"
"1087","CD8 Naive"
"1088","CD4 TCM"
"1089","CD4 Naive"
"1090","NK"
"1091","CD4 Naive"
"1092","CD4 TCM"
"1093","CD8 Naive"
"1094","B intermediate"
"1095","CD8 Naive"
"1096","CD8 Naive"
"1097","CD8 Naive"
"1098","CD4 Naive"
"1099","CD8 TEM"
"1100","CD4 Naive"
"1101","B naive"
"1102","CD4 Naive"
"1103","CD4 Naive"
"1104","CD4 Naive"
"1105","CD4 TCM"
"1106","CD4 Naive"
"1107","CD4 Naive"
"1108","CD8 Naive"
"1109","CD4 Naive"
"1110","CD4 TCM"
"1111","HSPC"
"1112","CD8 TEM"
"1113","CD4 Naive"
"1114","CD8 Naive"
"1115","CD8 TEM"
"1116","CD4 Naive"
"1117","CD4 TCM"
"1118","CD4 Naive"
"1119","CD4 Naive"
"1120","CD4 Naive"
"1121","CD8 Naive"
"1122","Treg"
"1123","B intermediate"
"1124","CD8 Naive"
"1125","CD8 Naive"
"1126","B intermediate"
"1127","CD4 Naive"
"1128","CD4 TCM"
"1129","CD4 TEM"
"1130","NK_CD56bright"
"1131","CD4 Naive"
"1132","CD4 Naive"
"1133","CD4 TCM"
"1134","CD8 Naive"
"1135","CD4 Naive"
"1136","CD4 Naive"
"1137","B naive"
"1138","CD8 Naive"
"1139","NK"
"1140","CD4 Naive"
"1141","CD4 Naive"
"1142","CD8 TEM"
"1143","CD4 TCM"
"1144","CD4 TCM"
"1145","CD4 Naive"
"1146","CD4 Naive"
"1147","CD4 Naive"
"1148","CD4 TCM"
"1149","CD8 TEM"
"1150","CD8 Naive"
"1151","CD4 Naive"
"1152","CD4 Naive"
"1153","CD8 Naive"
"1154","CD4 Naive"
"1155","Treg"
"1156","Treg"
"1157","CD4 Naive"
"1158","CD4 Naive"
"1159","CD4 TCM"
"1160","CD4 Naive"
"1161","CD4 TCM"
"1162","CD8 TEM"
"1163","CD4 Naive"
"1164","CD4 Naive"
"1165","CD4 Naive"
"1166","dnT"
"1167","CD4 TCM"
"1168","CD4 Naive"
"1169","CD4 Naive"
"1170","gdT"
"1171","CD4 Naive"
"1172","CD4 TCM"
"1173","CD4 Naive"
"1174","CD4 TCM"
"1175","CD4 Naive"
"1176","gdT"
"1177","CD4 Naive"
"1178","MAIT"
"1179","CD8 Naive"
"1180","CD8 TEM"
"1181","CD4 TCM"
"1182","CD8 Naive"
"1183","CD8 Naive"
"1184","CD4 TCM"
"1185","CD4 Naive"
"1186","CD4 TCM"
"1187","CD4 Naive"
"1188","CD4 Naive"
"1189","CD4 Naive"
"1190","CD4 TCM"
"1191","CD4 Naive"
"1192","CD4 Naive"
"1193","CD4 Naive"
"1194","CD8 Naive"
"1195","CD8 TEM"
"1196","B intermediate"
"1197","Treg"
"1198","CD4 Naive"
"1199","NK"
"1200","CD4 TCM"
"1201","CD8 Naive"
"1202","B naive"
"1203","B naive"
"1204","CD4 Naive"
"1205","CD8 Naive"
"1206","CD4 TCM"
"1207","Treg"
"1208","CD4 Naive"
"1209","CD4 Naive"
"1210","CD8 Naive"
"1211","CD4 TCM"
"1212","CD4 Naive"
"1213","CD8 Naive"
"1214","CD4 Naive"
