"","x"
"192","other T"
"193","CD4 T"
"194","CD4 T"
"195","CD8 T"
"196","NK"
"197","CD4 T"
"198","CD4 T"
"199","CD4 T"
"200","CD4 T"
"201","B"
"202","CD8 T"
"203","CD8 T"
"204","other"
"205","CD4 T"
"206","CD8 T"
"207","CD4 T"
"208","CD8 T"
"209","CD4 T"
"210","CD4 T"
"211","CD4 T"
"212","CD8 T"
"213","CD4 T"
"214","other T"
"215","CD4 T"
"216","CD8 T"
"217","CD4 T"
"218","CD8 T"
"219","CD4 T"
"220","CD4 T"
"221","CD8 T"
"222","CD4 T"
"223","CD4 T"
"224","CD8 T"
"225","CD4 T"
"226","CD8 T"
"227","CD8 T"
"228","CD4 T"
"229","CD4 T"
"230","CD4 T"
"231","CD4 T"
"232","CD4 T"
"233","CD4 T"
"234","other T"
"235","other T"
"236","CD8 T"
"237","other T"
"238","B"
"239","CD4 T"
"240","CD8 T"
"241","CD4 T"
"242","CD4 T"
"243","CD4 T"
"244","CD4 T"
"245","CD8 T"
"246","CD8 T"
"247","other T"
"248","CD4 T"
"249","CD4 T"
"250","CD4 T"
"251","CD4 T"
"252","CD4 T"
"253","CD4 T"
"254","CD4 T"
"255","CD8 T"
"256","CD4 T"
"257","CD8 T"
"258","CD8 T"
"259","CD4 T"
"260","CD4 T"
"261","CD4 T"
"262","CD4 T"
"263","CD8 T"
"264","CD8 T"
"265","B"
"266","CD8 T"
"267","CD8 T"
"268","NK"
"269","CD8 T"
"270","B"
"271","DC"
"272","CD8 T"
"273","CD8 T"
"274","CD4 T"
"275","other T"
"276","CD4 T"
"277","CD4 T"
"278","B"
"279","CD4 T"
"280","B"
"281","CD4 T"
"282","CD4 T"
"283","CD4 T"
"284","CD4 T"
"285","CD8 T"
"286","CD8 T"
"287","B"
"288","CD8 T"
"289","CD4 T"
"290","CD4 T"
"291","CD4 T"
"292","CD8 T"
"293","CD4 T"
"294","CD4 T"
"295","CD8 T"
"296","CD8 T"
"297","B"
"298","CD4 T"
"299","CD4 T"
"300","CD4 T"
"301","other T"
"302","CD4 T"
"303","CD4 T"
"304","CD8 T"
"305","CD4 T"
"306","CD4 T"
"307","CD4 T"
"308","CD4 T"
"309","CD8 T"
"310","CD4 T"
"311","NK"
"312","CD8 T"
"313","CD4 T"
"314","CD4 T"
"315","CD8 T"
"316","CD4 T"
"317","B"
"318","CD4 T"
"319","CD4 T"
"320","other T"
"321","CD8 T"
"322","CD4 T"
"323","CD4 T"
"324","CD4 T"
"325","CD4 T"
"326","CD4 T"
"327","CD4 T"
"328","other T"
"329","CD4 T"
"330","other T"
"331","CD8 T"
"332","CD4 T"
"333","B"
"334","CD8 T"
"335","CD4 T"
"336","CD4 T"
"337","other T"
"338","CD4 T"
"339","CD8 T"
"340","CD4 T"
"341","other"
"342","CD8 T"
"343","CD8 T"
"344","CD4 T"
"345","CD8 T"
"346","other T"
"347","CD4 T"
"348","CD4 T"
"349","CD4 T"
"350","Mono"
"351","CD4 T"
"352","CD4 T"
"353","B"
"354","CD8 T"
"355","CD8 T"
"356","CD4 T"
"357","CD4 T"
"358","CD4 T"
"359","other T"
"360","CD4 T"
"361","CD4 T"
"362","CD4 T"
"363","CD8 T"
"364","CD4 T"
"365","CD4 T"
"366","CD4 T"
"367","other T"
"368","CD4 T"
"369","CD8 T"
"370","CD8 T"
"371","CD4 T"
"372","CD4 T"
"373","CD4 T"
"374","CD8 T"
"375","CD4 T"
"376","B"
"377","CD4 T"
"378","CD8 T"
"379","other T"
"380","CD4 T"
"381","CD4 T"
"382","other T"
"383","CD4 T"
"384","CD4 T"
"385","CD4 T"
"386","Mono"
"387","CD4 T"
"388","other T"
"389","CD8 T"
"390","CD4 T"
"391","CD4 T"
"392","other T"
"393","CD8 T"
"394","CD4 T"
"395","NK"
"396","CD8 T"
"397","CD4 T"
"398","CD8 T"
"399","CD4 T"
"400","other T"
"401","CD4 T"
"402","CD4 T"
"403","CD4 T"
"404","CD4 T"
"405","CD8 T"
"406","CD4 T"
"407","CD8 T"
"408","Mono"
"409","CD4 T"
"410","CD4 T"
"411","CD8 T"
"412","CD4 T"
"413","DC"
"414","CD4 T"
"415","CD4 T"
"416","CD8 T"
"417","CD8 T"
"418","CD4 T"
"419","CD8 T"
"420","CD8 T"
"421","CD4 T"
"422","CD8 T"
"423","CD4 T"
"424","CD4 T"
"425","CD4 T"
"426","CD4 T"
"427","CD4 T"
"428","CD4 T"
"429","CD4 T"
"430","CD4 T"
"431","CD4 T"
"432","CD4 T"
"433","CD8 T"
"434","CD8 T"
"435","CD8 T"
"436","CD4 T"
"437","CD4 T"
"438","CD4 T"
"439","other"
"440","CD4 T"
"441","NK"
"442","CD4 T"
"443","NK"
"444","CD4 T"
"445","CD8 T"
"446","CD4 T"
"447","CD4 T"
"448","CD4 T"
"449","CD4 T"
"450","CD8 T"
"451","CD4 T"
"452","CD8 T"
"453","CD4 T"
"454","CD4 T"
"455","other T"
"456","CD4 T"
"457","CD8 T"
"458","CD4 T"
"459","CD4 T"
"460","other T"
"461","CD4 T"
"462","other T"
"463","other T"
"464","CD4 T"
"465","CD4 T"
"466","CD4 T"
"467","CD8 T"
"468","CD4 T"
"469","CD4 T"
"470","CD4 T"
"471","CD4 T"
"472","CD8 T"
"473","other T"
"474","CD4 T"
"475","CD8 T"
"476","CD4 T"
"477","CD4 T"
"478","CD4 T"
"479","CD8 T"
"480","CD4 T"
"481","CD4 T"
"482","CD4 T"
"483","B"
"484","CD4 T"
"485","CD8 T"
"486","CD8 T"
"487","CD8 T"
"488","CD4 T"
"489","CD4 T"
"490","CD8 T"
"491","CD8 T"
"492","CD8 T"
"493","CD4 T"
"494","CD4 T"
"495","CD4 T"
"496","CD8 T"
"497","Mono"
"498","other T"
"499","CD8 T"
"500","CD4 T"
"501","CD4 T"
"502","CD8 T"
"503","CD4 T"
"504","CD4 T"
"505","other T"
"506","DC"
"507","CD4 T"
"508","CD4 T"
"509","CD4 T"
"510","CD4 T"
"511","CD4 T"
"512","CD8 T"
"513","CD4 T"
"514","CD8 T"
"515","CD4 T"
"516","CD4 T"
"517","CD4 T"
"518","CD4 T"
"519","other T"
"520","CD4 T"
"521","CD8 T"
"522","CD4 T"
"523","CD8 T"
"524","B"
"525","CD4 T"
"526","CD8 T"
"527","CD4 T"
"528","CD8 T"
"529","CD4 T"
"530","CD4 T"
"531","other T"
"532","CD4 T"
"533","CD4 T"
"534","other T"
"535","CD4 T"
"536","Mono"
"537","CD4 T"
"538","CD4 T"
"539","CD4 T"
"540","CD4 T"
"541","CD4 T"
"542","CD8 T"
"543","CD4 T"
"544","CD8 T"
"545","CD4 T"
"546","CD4 T"
"547","other T"
"548","CD8 T"
"549","CD4 T"
"550","CD4 T"
"551","CD4 T"
"552","CD4 T"
"553","CD4 T"
"554","CD4 T"
"555","CD4 T"
"556","other T"
"557","CD8 T"
"558","CD4 T"
"559","CD8 T"
"560","CD4 T"
"561","CD4 T"
"562","CD4 T"
"563","CD4 T"
"564","CD8 T"
"565","CD4 T"
"566","CD8 T"
"567","CD8 T"
"568","CD8 T"
"569","CD8 T"
"570","CD8 T"
"571","CD4 T"
"572","CD4 T"
"573","CD4 T"
"574","CD4 T"
"575","CD4 T"
"576","CD8 T"
"577","CD8 T"
"578","CD4 T"
"579","CD4 T"
"580","CD4 T"
"581","B"
"582","other T"
"583","CD8 T"
"584","CD4 T"
"585","CD4 T"
"586","B"
"587","CD4 T"
"588","B"
"589","other T"
"590","CD4 T"
"591","CD4 T"
"592","CD4 T"
"593","CD4 T"
"594","B"
"595","CD4 T"
"596","CD8 T"
"597","CD8 T"
"598","CD4 T"
"599","CD4 T"
"600","CD4 T"
"601","CD8 T"
"602","CD4 T"
"603","CD4 T"
"604","CD4 T"
"605","CD8 T"
"606","CD4 T"
"607","other T"
"608","CD4 T"
"609","CD8 T"
"610","CD4 T"
"611","CD4 T"
"612","CD4 T"
"613","CD4 T"
"614","CD8 T"
"615","CD4 T"
"616","CD4 T"
"617","NK"
"618","CD4 T"
"619","CD4 T"
"620","CD4 T"
"621","CD4 T"
"622","CD4 T"
"623","B"
"624","B"
"625","CD4 T"
"626","B"
"627","CD4 T"
"628","CD8 T"
"629","CD4 T"
"630","CD4 T"
"631","CD4 T"
"632","CD4 T"
"633","CD4 T"
"634","CD8 T"
"635","CD4 T"
"636","CD8 T"
"637","CD4 T"
"638","CD4 T"
"639","CD4 T"
"640","CD8 T"
"641","CD4 T"
"642","CD4 T"
"643","CD4 T"
"644","CD8 T"
"645","CD8 T"
"646","CD4 T"
"647","CD4 T"
"648","other T"
"649","CD8 T"
"650","CD4 T"
"651","CD4 T"
"652","CD4 T"
"653","CD4 T"
"654","CD4 T"
"655","CD4 T"
"656","CD4 T"
"657","CD4 T"
"658","CD4 T"
"659","CD8 T"
"660","CD4 T"
"661","CD4 T"
"662","CD4 T"
"663","CD4 T"
"664","CD4 T"
"665","CD8 T"
"666","CD4 T"
"667","CD4 T"
"668","other T"
"669","CD4 T"
"670","CD4 T"
"671","other T"
"672","CD4 T"
"673","CD4 T"
"674","CD4 T"
"675","CD4 T"
"676","CD4 T"
"677","CD4 T"
"678","CD4 T"
"679","CD4 T"
"680","CD8 T"
"681","CD8 T"
"682","CD4 T"
"683","CD4 T"
"684","CD8 T"
"685","DC"
"686","CD4 T"
"687","CD4 T"
"688","CD8 T"
"689","CD4 T"
"690","other T"
"691","CD8 T"
"692","CD4 T"
"693","CD4 T"
"694","B"
"695","NK"
"696","CD8 T"
"697","Mono"
"698","DC"
"699","CD4 T"
"700","CD8 T"
"701","CD4 T"
"702","other T"
"703","CD4 T"
"704","B"
"705","CD8 T"
"706","CD4 T"
"707","CD4 T"
"708","CD8 T"
"709","other T"
"710","CD4 T"
"711","CD4 T"
"712","CD4 T"
"713","CD4 T"
"714","CD8 T"
"715","CD4 T"
"716","CD8 T"
"717","CD4 T"
"718","CD4 T"
"719","CD4 T"
"720","CD4 T"
"721","CD8 T"
"722","CD4 T"
"723","CD8 T"
"724","CD4 T"
"725","CD4 T"
"726","other T"
"727","CD4 T"
"728","CD4 T"
"729","CD4 T"
"730","CD4 T"
"731","CD8 T"
"732","CD4 T"
"733","other T"
"734","CD4 T"
"735","CD4 T"
"736","CD8 T"
"737","CD8 T"
"738","CD4 T"
"739","CD4 T"
"740","CD4 T"
"741","CD8 T"
"742","CD4 T"
"743","CD8 T"
"744","CD4 T"
"745","CD8 T"
"746","CD4 T"
"747","CD4 T"
"748","CD4 T"
"749","CD4 T"
"750","CD4 T"
"751","CD4 T"
"752","CD4 T"
"753","CD4 T"
"754","CD8 T"
"755","CD4 T"
"756","other T"
"757","B"
"758","NK"
"759","CD8 T"
"760","NK"
"761","other T"
"762","CD4 T"
"763","CD4 T"
"764","CD8 T"
"765","CD4 T"
"766","B"
"767","CD4 T"
"768","CD4 T"
"769","Mono"
"770","CD4 T"
"771","CD4 T"
"772","B"
"773","CD4 T"
"774","CD8 T"
"775","CD4 T"
"776","CD4 T"
"777","CD4 T"
"778","CD4 T"
"779","CD8 T"
"780","B"
"781","CD4 T"
"782","NK"
"783","CD4 T"
"784","CD4 T"
"785","CD4 T"
"786","CD4 T"
"787","CD8 T"
"788","CD4 T"
"789","CD8 T"
"790","CD4 T"
"791","B"
"792","CD4 T"
"793","CD4 T"
"794","CD4 T"
"795","CD4 T"
"796","CD4 T"
"797","CD4 T"
"798","CD4 T"
"799","DC"
"800","CD4 T"
"801","CD8 T"
"802","CD4 T"
"803","CD4 T"
"804","CD4 T"
"805","CD4 T"
"806","CD4 T"
"807","CD4 T"
"808","CD4 T"
"809","CD8 T"
"810","B"
"811","CD4 T"
"812","other T"
"813","CD8 T"
"814","CD8 T"
"815","CD4 T"
"816","CD8 T"
"817","CD4 T"
"818","CD4 T"
"819","CD4 T"
"820","CD4 T"
"821","CD8 T"
"822","CD4 T"
"823","CD4 T"
"824","B"
"825","CD4 T"
"826","CD4 T"
"827","CD4 T"
"828","other T"
"829","CD4 T"
"830","CD4 T"
"831","CD4 T"
"832","B"
"833","CD4 T"
"834","CD4 T"
"835","CD8 T"
"836","CD4 T"
"837","CD4 T"
"838","CD4 T"
"839","other T"
"840","CD4 T"
"841","CD4 T"
"842","CD4 T"
"843","CD8 T"
"844","CD4 T"
"845","CD4 T"
"846","other T"
"847","CD8 T"
"848","CD4 T"
"849","CD8 T"
"850","Mono"
"851","CD4 T"
"852","other T"
"853","CD8 T"
"854","NK"
"855","CD4 T"
"856","CD8 T"
"857","CD4 T"
"858","CD4 T"
"859","CD4 T"
"860","CD8 T"
"861","CD4 T"
"862","CD4 T"
"863","CD4 T"
"864","other T"
"865","CD4 T"
"866","CD8 T"
"867","CD4 T"
"868","CD4 T"
"869","CD8 T"
"870","CD4 T"
"871","CD4 T"
"872","CD4 T"
"873","CD4 T"
"874","CD4 T"
"875","CD8 T"
"876","CD8 T"
"877","CD8 T"
"878","CD8 T"
"879","CD4 T"
"880","CD4 T"
"881","CD4 T"
"882","B"
"883","CD4 T"
"884","CD8 T"
"885","other T"
"886","CD8 T"
"887","CD8 T"
"888","CD4 T"
"889","CD4 T"
"890","CD4 T"
"891","CD4 T"
"892","CD4 T"
"893","CD8 T"
"894","CD4 T"
"895","CD4 T"
"896","CD4 T"
"897","CD4 T"
"898","CD4 T"
"899","Mono"
"900","CD4 T"
"901","CD4 T"
"902","CD8 T"
"903","CD4 T"
"904","CD4 T"
"905","CD4 T"
"906","CD4 T"
"907","CD4 T"
"908","CD8 T"
"909","CD4 T"
"910","CD4 T"
"911","CD4 T"
"912","B"
"913","CD4 T"
"914","NK"
"915","B"
"916","other T"
"917","CD4 T"
"918","CD4 T"
"919","CD8 T"
"920","CD4 T"
"921","other T"
"922","CD8 T"
"923","CD4 T"
"924","CD4 T"
"925","CD4 T"
"926","CD4 T"
"927","CD4 T"
"928","CD4 T"
"929","Mono"
"930","CD8 T"
"931","CD8 T"
"932","CD4 T"
"933","CD4 T"
"934","CD4 T"
"935","CD4 T"
"936","CD4 T"
"937","CD4 T"
"938","CD4 T"
"939","CD4 T"
"940","CD8 T"
"941","CD8 T"
"942","CD4 T"
"943","CD4 T"
"944","CD8 T"
"945","CD8 T"
"946","CD4 T"
"947","CD4 T"
"948","CD4 T"
"949","CD8 T"
"950","CD8 T"
"951","CD4 T"
"952","CD4 T"
"953","CD8 T"
"954","CD4 T"
"955","B"
"956","CD8 T"
"957","CD4 T"
"958","CD4 T"
"959","CD8 T"
"960","CD4 T"
"961","CD8 T"
"962","B"
"963","other T"
"964","CD4 T"
"965","CD8 T"
"966","CD4 T"
"967","CD8 T"
"968","CD4 T"
"969","other T"
"970","CD4 T"
"971","CD4 T"
"972","CD4 T"
"973","CD4 T"
"974","CD4 T"
"975","CD4 T"
"976","other T"
"977","CD4 T"
"978","CD8 T"
"979","CD4 T"
"980","CD8 T"
"981","CD8 T"
"982","CD8 T"
"983","CD4 T"
"984","CD4 T"
"985","CD8 T"
"986","CD8 T"
"987","CD4 T"
"988","other T"
"989","CD8 T"
"990","CD4 T"
"991","CD8 T"
"992","CD4 T"
"993","CD4 T"
"994","CD4 T"
"995","CD4 T"
"996","CD4 T"
"997","CD4 T"
"998","CD8 T"
"999","CD4 T"
"1000","CD4 T"
"1001","CD4 T"
"1002","CD4 T"
"1003","CD4 T"
"1004","CD4 T"
"1005","CD4 T"
"1006","CD4 T"
"1007","CD4 T"
"1008","CD4 T"
"1009","CD4 T"
"1010","CD4 T"
"1011","CD4 T"
"1012","DC"
"1013","CD4 T"
"1014","other T"
"1015","CD4 T"
"1016","CD4 T"
"1017","B"
"1018","B"
"1019","CD4 T"
"1020","CD4 T"
"1021","CD4 T"
"1022","CD4 T"
"1023","NK"
"1024","CD8 T"
"1025","CD4 T"
"1026","CD4 T"
"1027","CD8 T"
"1028","NK"
"1029","CD4 T"
"1030","CD8 T"
"1031","NK"
"1032","CD8 T"
"1033","CD4 T"
"1034","CD4 T"
"1035","CD4 T"
"1036","CD4 T"
"1037","CD4 T"
"1038","CD4 T"
"1039","CD4 T"
"1040","CD4 T"
"1041","CD4 T"
"1042","CD4 T"
"1043","CD8 T"
"1044","CD4 T"
"1045","CD4 T"
"1046","CD4 T"
"1047","CD4 T"
"1048","CD4 T"
"1049","CD4 T"
"1050","other T"
"1051","CD4 T"
"1052","CD4 T"
"1053","CD4 T"
"1054","CD4 T"
"1055","B"
"1056","CD4 T"
"1057","CD4 T"
"1058","CD4 T"
"1059","CD4 T"
"1060","CD4 T"
"1061","CD4 T"
"1062","CD4 T"
"1063","CD4 T"
"1064","NK"
"1065","NK"
"1066","CD4 T"
"1067","CD4 T"
"1068","CD8 T"
"1069","CD8 T"
"1070","B"
"1071","B"
"1072","other T"
"1073","CD4 T"
"1074","B"
"1075","CD4 T"
"1076","CD4 T"
"1077","CD4 T"
"1078","CD4 T"
"1079","CD4 T"
"1080","other T"
"1081","CD8 T"
"1082","CD4 T"
"1083","CD4 T"
"1084","B"
"1085","CD8 T"
"1086","CD4 T"
"1087","CD8 T"
"1088","CD4 T"
"1089","CD4 T"
"1090","NK"
"1091","CD4 T"
"1092","CD4 T"
"1093","CD8 T"
"1094","B"
"1095","CD8 T"
"1096","CD8 T"
"1097","CD8 T"
"1098","CD4 T"
"1099","CD8 T"
"1100","CD4 T"
"1101","CD4 T"
"1102","CD4 T"
"1103","CD4 T"
"1104","CD4 T"
"1105","CD4 T"
"1106","CD4 T"
"1107","CD4 T"
"1108","CD8 T"
"1109","CD4 T"
"1110","CD4 T"
"1111","other"
"1112","CD8 T"
"1113","CD4 T"
"1114","CD8 T"
"1115","CD8 T"
"1116","CD4 T"
"1117","CD4 T"
"1118","CD4 T"
"1119","CD4 T"
"1120","CD4 T"
"1121","CD8 T"
"1122","CD4 T"
"1123","B"
"1124","CD8 T"
"1125","CD8 T"
"1126","B"
"1127","CD4 T"
"1128","CD4 T"
"1129","CD4 T"
"1130","NK"
"1131","CD4 T"
"1132","CD4 T"
"1133","CD4 T"
"1134","CD8 T"
"1135","CD4 T"
"1136","CD4 T"
"1137","B"
"1138","CD8 T"
"1139","NK"
"1140","CD4 T"
"1141","CD4 T"
"1142","CD8 T"
"1143","CD4 T"
"1144","CD4 T"
"1145","CD4 T"
"1146","CD4 T"
"1147","CD4 T"
"1148","CD4 T"
"1149","CD8 T"
"1150","CD8 T"
"1151","CD4 T"
"1152","CD4 T"
"1153","CD8 T"
"1154","CD4 T"
"1155","CD4 T"
"1156","CD4 T"
"1157","CD4 T"
"1158","CD4 T"
"1159","CD4 T"
"1160","CD4 T"
"1161","CD4 T"
"1162","CD8 T"
"1163","CD4 T"
"1164","CD4 T"
"1165","CD4 T"
"1166","other T"
"1167","CD4 T"
"1168","CD4 T"
"1169","CD4 T"
"1170","other T"
"1171","CD4 T"
"1172","CD4 T"
"1173","CD4 T"
"1174","CD4 T"
"1175","CD4 T"
"1176","other T"
"1177","CD4 T"
"1178","other T"
"1179","CD8 T"
"1180","CD8 T"
"1181","CD4 T"
"1182","CD8 T"
"1183","CD8 T"
"1184","CD4 T"
"1185","CD4 T"
"1186","CD4 T"
"1187","CD4 T"
"1188","CD4 T"
"1189","CD4 T"
"1190","CD4 T"
"1191","CD4 T"
"1192","CD4 T"
"1193","CD4 T"
"1194","CD8 T"
"1195","CD8 T"
"1196","B"
"1197","CD4 T"
"1198","CD4 T"
"1199","NK"
"1200","CD4 T"
"1201","CD8 T"
"1202","B"
"1203","B"
"1204","CD4 T"
"1205","CD8 T"
"1206","CD4 T"
"1207","CD4 T"
"1208","CD4 T"
"1209","CD4 T"
"1210","CD8 T"
"1211","CD4 T"
"1212","CD4 T"
"1213","CD8 T"
"1214","CD4 T"
"1215","CD8 T"
"1216","Mono"
"1217","CD4 T"
"1218","CD8 T"
"1219","B"
"1220","CD4 T"
"1221","CD4 T"
"1222","other T"
"1223","CD4 T"
"1224","CD4 T"
"1225","CD4 T"
"1226","CD4 T"
"1227","CD4 T"
"1228","CD4 T"
"1229","B"
"1230","CD8 T"
"1231","CD4 T"
"1232","B"
"1233","CD4 T"
"1234","CD8 T"
"1235","CD4 T"
"1236","CD4 T"
"1237","DC"
"1238","CD4 T"
"1239","CD4 T"
"1240","CD4 T"
"1241","CD4 T"
"1242","CD8 T"
"1243","other T"
"1244","other T"
"1245","CD4 T"
"1246","CD4 T"
"1247","CD8 T"
"1248","other T"
"1249","CD4 T"
"1250","CD8 T"
"1251","Mono"
"1252","CD8 T"
"1253","NK"
"1254","CD4 T"
"1255","CD4 T"
"1256","CD4 T"
"1257","CD8 T"
"1258","CD8 T"
"1259","CD4 T"
"1260","CD4 T"
"1261","CD4 T"
"1262","CD4 T"
"1263","CD4 T"
"1264","CD4 T"
"1265","CD4 T"
"1266","CD4 T"
"1267","CD4 T"
"1268","CD4 T"
"1269","CD4 T"
"1270","other T"
"1271","CD4 T"
"1272","CD4 T"
"1273","other T"
"1274","CD4 T"
"1275","CD4 T"
"1276","CD8 T"
"1277","CD4 T"
"1278","B"
"1279","CD8 T"
"1280","CD8 T"
"1281","CD4 T"
"1282","CD4 T"
"1283","CD4 T"
"1284","CD8 T"
"1285","CD8 T"
"1286","CD8 T"
"1287","CD4 T"
"1288","CD4 T"
"1289","other T"
"1290","CD8 T"
"1291","NK"
"1292","CD4 T"
"1293","CD8 T"
"1294","CD4 T"
"1295","CD4 T"
"1296","CD8 T"
"1297","other T"
"1298","CD4 T"
"1299","CD4 T"
"1300","CD4 T"
"1301","CD4 T"
"1302","CD8 T"
"1303","CD4 T"
"1304","CD8 T"
"1305","CD4 T"
"1306","CD4 T"
"1307","CD4 T"
"1308","B"
"1309","CD4 T"
"1310","B"
"1311","B"
"1312","B"
"1313","CD4 T"
"1314","CD4 T"
"1315","CD4 T"
"1316","CD4 T"
"1317","CD4 T"
"1318","CD4 T"
"1319","Mono"
"1320","CD4 T"
"1321","CD4 T"
"1322","CD4 T"
"1323","CD8 T"
"1324","CD4 T"
"1325","CD4 T"
"1326","CD4 T"
"1327","CD8 T"
"1328","CD4 T"
"1329","CD4 T"
"1330","CD4 T"
"1331","CD8 T"
"1332","CD4 T"
"1333","other T"
"1334","CD4 T"
"1335","NK"
"1336","CD4 T"
"1337","CD4 T"
"1338","CD4 T"
"1339","CD4 T"
"1340","CD4 T"
"1341","CD4 T"
"1342","CD8 T"
"1343","CD4 T"
"1344","CD4 T"
"1345","other T"
"1346","CD8 T"
"1347","CD8 T"
"1348","CD4 T"
"1349","CD4 T"
"1350","CD8 T"
"1351","CD4 T"
"1352","CD4 T"
"1353","B"
"1354","Mono"
"1355","CD4 T"
"1356","CD8 T"
"1357","other T"
"1358","CD4 T"
"1359","CD8 T"
"1360","other T"
"1361","CD4 T"
"1362","CD4 T"
"1363","CD4 T"
"1364","CD4 T"
"1365","CD8 T"
"1366","CD4 T"
"1367","B"
"1368","CD8 T"
"1369","CD4 T"
"1370","other T"
"1371","CD8 T"
"1372","CD4 T"
"1373","CD4 T"
"1374","CD4 T"
"1375","CD4 T"
"1376","B"
"1377","CD4 T"
"1378","CD4 T"
"1379","Mono"
"1380","CD4 T"
"1381","CD4 T"
"1382","CD4 T"
"1383","CD4 T"
"1384","CD4 T"
"1385","CD8 T"
"1386","CD4 T"
"1387","CD4 T"
"1388","CD8 T"
"1389","CD4 T"
"1390","other T"
"1391","B"
"1392","CD4 T"
"1393","other T"
"1394","CD4 T"
"1395","CD4 T"
"1396","CD4 T"
"1397","NK"
"1398","CD8 T"
"1399","CD4 T"
"1400","other T"
"1401","CD4 T"
"1402","B"
"1403","CD8 T"
"1404","NK"
"1405","CD8 T"
"1406","CD4 T"
"1407","CD4 T"
"1408","CD4 T"
"1409","other T"
"1410","CD4 T"
"1411","CD4 T"
"1412","CD4 T"
"1413","B"
"1414","CD8 T"
"1415","other T"
"1416","CD4 T"
"1417","CD8 T"
"1418","CD4 T"
"1419","other T"
"1420","CD8 T"
"1421","CD4 T"
"1422","CD4 T"
"1423","CD4 T"
"1424","CD4 T"
"1425","CD4 T"
"1426","other T"
"1427","CD4 T"
"1428","CD4 T"
"1429","CD8 T"
"1430","CD4 T"
"1431","CD4 T"
"1432","CD4 T"
"1433","CD4 T"
"1434","CD4 T"
