"","x"
"121","B intermediate kappa"
"122","CD4 Naive"
"123","pDC"
"124","CD8 TEM_2"
"125","CD8 TEM_2"
"126","CD4 Naive"
"127","CD8 TEM_2"
"128","CD4 Naive"
"129","CD4 TEM_2"
"130","gdT_1"
"131","MAIT"
"132","CD8 Naive"
"133","CD8 TEM_2"
"134","NK_2"
"135","CD8 TEM_2"
"136","CD4 TEM_2"
"137","CD4 TCM_3"
"138","CD4 TCM_1"
"139","CD4 TCM_1"
"140","CD4 TCM_1"
"141","B intermediate kappa"
"142","CD4 Naive"
"143","CD4 TCM_1"
"144","Treg Memory"
"145","CD4 Naive"
"146","CD4 TCM_1"
"147","MAIT"
"148","CD4 Naive"
"149","CD4 TCM_1"
"150","CD4 Naive"
"151","CD4 Naive"
"152","CD4 Naive"
"153","CD4 Naive"
"154","B naive kappa"
"155","CD4 Naive"
"156","CD4 TEM_2"
"157","HSPC"
"158","CD4 TCM_1"
"159","CD4 TEM_1"
"160","gdT_1"
"161","CD4 TCM_3"
"162","CD4 TCM_1"
"163","CD4 Naive"
"164","NK_2"
"165","NK_2"
"166","Treg Memory"
"167","CD8 Naive"
"168","CD4 Naive"
"169","CD8 Naive"
"170","CD4 Naive"
"171","Treg Memory"
"172","CD4 TCM_1"
"173","CD4 TCM_1"
"174","Treg Memory"
"175","CD4 Naive"
"176","CD4 Naive"
"177","CD8 TEM_2"
"178","Treg Memory"
"179","CD4 TCM_1"
"180","B intermediate kappa"
"181","CD4 Naive"
"182","CD4 TCM_1"
"183","CD4 Naive"
"184","Treg Memory"
"185","CD4 Naive"
"186","pDC"
"187","CD4 TCM_1"
"188","CD4 Naive"
"189","CD8 Naive"
"190","CD8 Naive"
"191","CD4 TEM_2"
"192","dnT_2"
"193","CD4 Naive"
"194","CD4 Naive"
"195","dnT_2"
"196","NK_2"
"197","CD4 Naive"
"198","Treg Memory"
"199","CD4 Naive"
"200","CD4 TCM_1"
"201","B naive kappa"
"202","CD8 TEM_2"
"203","CD8 Naive"
"204","HSPC"
"205","Treg Memory"
"206","CD8 TEM_6"
"207","CD4 Naive"
"208","CD8 Naive"
"209","CD4 Naive"
"210","CD4 Naive"
"211","CD4 Naive"
"212","CD8 Naive"
"213","CD4 Naive"
"214","gdT_1"
"215","CD4 TCM_1"
"216","CD8 TEM_2"
"217","CD4 TCM_1"
"218","dnT_2"
"219","CD4 Naive"
"220","CD4 Naive"
"221","CD8 TEM_2"
"222","CD4 Naive"
"223","CD4 TCM_1"
"224","CD8 Naive"
"225","CD4 Naive"
"226","CD8 TCM_3"
"227","CD8 TEM_2"
"228","CD4 Naive"
"229","CD4 Naive"
"230","CD4 TCM_1"
"231","CD4 Naive"
"232","CD4 Naive"
"233","CD4 TCM_1"
"234","CD8 TEM_6"
"235","gdT_1"
"236","CD8 Naive"
"237","gdT_3"
"238","B naive kappa"
"239","CD4 Naive"
"240","CD8 TEM_6"
"241","CD4 Naive"
"242","CD4 TEM_2"
"243","CD4 Naive"
"244","CD4 Naive"
"245","CD8 TEM_2"
"246","CD8 Naive"
"247","gdT_1"
"248","CD4 Naive"
"249","CD4 Naive"
"250","CD4 Naive"
"251","CD4 Naive"
"252","CD4 TCM_1"
"253","CD4 Naive"
"254","CD4 Naive"
"255","CD8 Naive"
"256","CD4 Naive"
"257","CD8 Naive"
"258","CD8 Naive"
"259","CD4 Naive"
"260","CD4 Naive"
"261","Treg Memory"
"262","CD4 Naive"
"263","CD8 TEM_2"
"264","CD8 Naive"
"265","B intermediate lambda"
"266","CD8 Naive"
"267","CD8 Naive"
"268","NK_CD56bright"
"269","CD8 TEM_1"
"270","B naive kappa"
"271","pDC"
"272","gdT_1"
"273","CD8 Naive"
"274","CD4 Naive"
"275","MAIT"
"276","CD4 Naive"
"277","CD4 Naive"
"278","B intermediate kappa"
"279","CD4 Naive"
"280","B naive kappa"
"281","CD4 TCM_1"
"282","CD4 TEM_2"
"283","CD4 Naive"
"284","CD4 Naive"
"285","CD8 Naive"
"286","CD8 Naive"
"287","B intermediate kappa"
"288","CD8 Naive"
"289","CD4 Naive"
"290","Treg Memory"
"291","CD4 TCM_1"
"292","dnT_2"
"293","CD4 Naive"
"294","CD4 Naive"
"295","CD8 Naive"
"296","CD8 TEM_2"
"297","B intermediate kappa"
"298","CD4 Naive"
"299","CD4 TCM_1"
"300","CD4 TCM_1"
"301","gdT_1"
"302","CD4 TCM_1"
"303","CD4 Naive"
"304","CD4 Naive"
"305","CD4 Naive"
"306","CD4 TCM_1"
"307","CD4 Naive"
"308","CD4 Naive"
"309","CD8 Naive"
"310","CD4 Naive"
"311","NK_2"
"312","CD8 TCM_3"
"313","CD4 Naive"
"314","CD4 Naive"
"315","CD8 TEM_2"
"316","CD4 Naive"
"317","B naive kappa"
"318","CD4 Naive"
"319","CD4 TCM_1"
"320","gdT_1"
"321","CD4 Naive"
"322","CD4 Naive"
"323","CD4 Naive"
"324","CD4 Naive"
"325","CD4 Naive"
"326","CD4 Naive"
"327","CD4 Naive"
"328","MAIT"
"329","CD4 Naive"
"330","MAIT"
"331","CD8 TEM_1"
"332","CD4 Naive"
"333","B intermediate kappa"
"334","CD8 Naive"
"335","CD4 TCM_1"
"336","CD4 Naive"
"337","MAIT"
"338","CD4 Naive"
"339","gdT_1"
"340","CD4 Naive"
"341","HSPC"
"342","CD8 TEM_6"
"343","CD8 TCM_3"
"344","CD4 Naive"
"345","CD8 Naive"
"346","gdT_1"
"347","CD4 Naive"
"348","CD4 Naive"
"349","CD4 Naive"
"350","CD14 Mono"
"351","Treg Memory"
"352","CD4 Naive"
"353","B naive kappa"
"354","CD8 TEM_1"
"355","CD8 TEM_1"
"356","CD4 Naive"
"357","CD4 Naive"
"358","CD4 Naive"
"359","gdT_1"
"360","Treg Memory"
"361","CD4 TEM_2"
"362","CD4 Naive"
"363","CD8 Naive"
"364","CD4 TCM_1"
"365","CD4 Naive"
"366","CD4 Naive"
"367","MAIT"
"368","CD4 Naive"
"369","CD8 Naive"
"370","CD8 TEM_2"
"371","CD4 Naive"
"372","CD4 Naive"
"373","CD4 Naive"
"374","CD8 TEM_2"
"375","CD4 TCM_1"
"376","B naive kappa"
"377","CD4 Naive"
"378","CD8 Naive"
"379","MAIT"
"380","CD4 TEM_2"
"381","CD4 Naive"
"382","gdT_3"
"383","CD4 Naive"
"384","CD4 TEM_2"
"385","CD4 Naive"
"386","CD14 Mono"
"387","CD4 Naive"
"388","MAIT"
"389","CD8 Naive"
"390","CD4 Naive"
"391","CD4 Naive"
"392","gdT_1"
"393","CD8 Naive"
"394","CD4 Naive"
"395","NK_2"
"396","CD8 Naive"
"397","CD4 TCM_3"
"398","CD4 Naive"
"399","CD4 Naive"
"400","MAIT"
"401","CD4 Naive"
"402","CD4 TCM_1"
"403","CD4 Naive"
"404","CD4 Naive"
"405","CD8 TEM_2"
"406","CD4 Naive"
"407","CD8 Naive"
"408","CD14 Mono"
"409","CD4 Naive"
"410","CD4 Naive"
"411","CD8 Naive"
"412","CD4 Naive"
"413","pDC"
"414","CD4 Naive"
"415","CD4 Naive"
"416","CD8 Naive"
"417","CD8 TEM_2"
"418","CD4 Naive"
"419","CD8 TEM_2"
"420","CD8 TCM_3"
"421","CD4 Naive"
"422","CD8 Naive"
"423","CD4 TCM_1"
"424","CD4 Naive"
"425","CD4 Naive"
"426","CD4 Naive"
"427","CD4 Naive"
"428","CD4 TCM_1"
"429","CD4 Naive"
"430","CD4 Naive"
"431","CD4 TCM_1"
"432","CD4 Naive"
"433","CD8 TEM_2"
"434","CD8 Naive"
"435","CD8 Naive"
"436","CD4 TCM_1"
"437","CD4 Naive"
"438","CD4 Naive"
"439","HSPC"
"440","CD4 Naive"
"441","NK Proliferating"
"442","CD4 Naive"
"443","NK_2"
"444","CD4 Naive"
"445","CD8 Naive"
"446","CD4 Naive"
"447","CD4 Naive"
"448","CD4 Naive"
"449","CD4 TCM_3"
"450","CD8 Naive"
"451","CD4 Naive"
"452","CD8 Naive"
"453","CD4 Naive"
"454","CD4 Naive"
"455","MAIT"
"456","CD4 Naive"
"457","CD8 Naive"
"458","CD4 TCM_1"
"459","Treg Memory"
"460","MAIT"
"461","CD4 TCM_1"
"462","MAIT"
"463","gdT_1"
"464","CD4 Naive"
"465","CD4 Naive"
"466","CD4 Naive"
"467","CD8 Naive"
"468","CD4 Naive"
"469","CD4 Naive"
"470","CD4 Naive"
"471","CD4 Naive"
"472","CD8 Naive"
"473","gdT_1"
"474","CD4 TCM_3"
"475","CD8 Naive"
"476","CD4 Naive"
"477","CD4 Naive"
"478","CD4 Naive"
"479","CD8 Naive"
"480","CD4 Naive"
"481","CD4 Naive"
"482","CD4 Naive"
"483","B intermediate kappa"
"484","CD4 Naive"
"485","CD8 Naive"
"486","CD8 TEM_1"
"487","CD8 TEM_2"
"488","CD4 Naive"
"489","CD4 Naive"
"490","CD8 Naive"
"491","CD8 Naive"
"492","CD8 Naive"
"493","CD4 Naive"
"494","CD4 Naive"
"495","CD4 TCM_3"
"496","CD8 TEM_2"
"497","CD14 Mono"
"498","gdT_1"
"499","CD8 Naive"
"500","CD4 Naive"
"501","CD4 Naive"
"502","CD8 Naive"
"503","CD4 Naive"
"504","CD4 Naive"
"505","MAIT"
"506","CD16 Mono"
"507","CD4 Naive"
"508","CD4 TCM_1"
"509","CD4 Naive"
"510","CD4 TCM_2"
"511","CD4 Naive"
"512","CD8 Naive"
"513","CD4 TCM_1"
"514","CD8 TEM_2"
"515","CD4 TCM_1"
"516","CD4 Naive"
"517","CD4 Naive"
"518","CD4 Naive"
"519","MAIT"
"520","CD4 Naive"
"521","CD8 TEM_2"
"522","CD4 Naive"
"523","CD8 TEM_6"
"524","B intermediate lambda"
"525","CD4 Naive"
"526","CD8 Naive"
"527","CD4 Naive"
"528","CD8 Naive"
"529","CD4 Naive"
"530","CD4 TCM_1"
"531","MAIT"
"532","CD4 Naive"
"533","CD4 TCM_1"
"534","MAIT"
"535","CD4 Naive"
"536","CD14 Mono"
"537","CD4 Naive"
"538","CD4 Naive"
"539","Treg Memory"
"540","CD4 Naive"
"541","CD4 Naive"
"542","CD8 Naive"
"543","CD4 Naive"
"544","CD8 Naive"
"545","CD4 Naive"
"546","CD4 TCM_3"
"547","MAIT"
"548","CD8 Naive"
"549","CD4 TCM_1"
"550","CD4 Naive"
"551","CD4 Naive"
"552","CD4 Naive"
"553","CD4 Naive"
"554","CD4 Naive"
"555","CD4 Naive"
"556","gdT_1"
"557","CD8 Naive"
"558","CD4 Naive"
"559","CD8 Naive"
"560","CD4 Naive"
"561","CD4 TCM_1"
"562","CD4 TCM_1"
"563","CD4 Naive"
"564","CD8 Naive"
"565","CD4 Naive"
"566","CD8 Naive"
"567","CD8 TEM_1"
"568","CD8 Naive"
"569","CD8 Naive"
"570","CD8 Naive"
"571","CD4 Naive"
"572","CD4 Naive"
"573","CD4 Naive"
"574","CD4 Naive"
"575","CD4 TCM_3"
"576","CD8 Naive"
"577","CD8 Naive"
"578","CD4 Naive"
"579","CD4 Naive"
"580","CD4 Naive"
"581","B intermediate kappa"
"582","MAIT"
"583","CD8 Naive"
"584","CD4 Naive"
"585","CD4 TCM_1"
"586","B intermediate kappa"
"587","CD4 TEM_2"
"588","B naive kappa"
"589","MAIT"
"590","CD4 Naive"
"591","CD4 TCM_1"
"592","CD4 Naive"
"593","CD4 TCM_1"
"594","B intermediate kappa"
"595","CD4 TCM_1"
"596","CD8 Naive"
"597","CD8 TEM_2"
"598","CD4 Naive"
"599","CD4 Naive"
"600","Treg Memory"
"601","CD8 Naive"
"602","CD4 Naive"
"603","CD4 Naive"
"604","CD4 Naive"
"605","CD8 Naive"
"606","CD4 Naive"
"607","gdT_1"
"608","CD4 Naive"
"609","CD8 TEM_2"
"610","CD4 Naive"
"611","CD4 Naive"
"612","CD4 TCM_1"
"613","CD4 Naive"
"614","CD8 Naive"
"615","CD4 Naive"
"616","CD4 Naive"
"617","NK_2"
"618","CD4 Naive"
"619","CD4 Naive"
"620","CD4 Naive"
"621","CD4 Naive"
"622","CD4 Naive"
"623","B intermediate kappa"
"624","B intermediate kappa"
"625","CD4 Naive"
"626","B naive kappa"
"627","CD4 Naive"
"628","CD8 TEM_1"
"629","CD4 TEM_2"
"630","CD4 Naive"
"631","CD4 Naive"
"632","CD4 Naive"
"633","CD4 Naive"
"634","CD8 Naive"
"635","Treg Memory"
"636","CD8 TCM_3"
"637","CD4 Naive"
"638","CD4 Naive"
"639","Treg Memory"
"640","CD8 Naive"
"641","CD4 Naive"
"642","CD4 Naive"
"643","CD4 Naive"
"644","CD8 TEM_1"
"645","dnT_2"
"646","CD4 Naive"
"647","CD4 Naive"
"648","gdT_1"
"649","CD8 Naive"
"650","CD4 Naive"
"651","CD4 Naive"
"652","CD4 Naive"
"653","CD4 Naive"
"654","Treg Memory"
"655","CD4 Naive"
"656","CD4 Naive"
"657","CD4 Naive"
"658","CD4 Naive"
"659","CD8 Naive"
"660","CD4 Naive"
"661","CD4 Naive"
"662","CD4 TCM_3"
"663","CD4 Naive"
"664","CD4 Naive"
"665","CD8 Naive"
"666","CD4 Naive"
"667","CD4 TCM_1"
"668","gdT_1"
"669","CD4 TEM_1"
"670","CD4 Naive"
"671","dnT_2"
"672","CD4 Naive"
"673","CD4 Naive"
"674","CD4 Naive"
"675","CD4 TCM_1"
"676","CD4 Naive"
"677","CD4 Naive"
"678","CD4 Naive"
"679","CD4 Naive"
"680","CD8 TEM_1"
"681","CD8 Naive"
"682","CD4 TCM_1"
"683","CD4 Naive"
"684","CD8 TEM_2"
"685","pDC"
"686","CD4 Naive"
"687","CD4 Naive"
"688","CD8 TEM_2"
"689","CD4 TCM_1"
"690","MAIT"
"691","CD8 Naive"
"692","CD4 Naive"
"693","CD4 Naive"
"694","B intermediate kappa"
"695","NK_2"
"696","CD8 Naive"
"697","CD16 Mono"
"698","pDC"
"699","CD4 Naive"
"700","CD8 Naive"
"701","CD4 Naive"
"702","MAIT"
"703","CD4 Naive"
"704","B naive kappa"
"705","CD8 Naive"
"706","CD4 TCM_1"
"707","CD4 Naive"
"708","CD8 Naive"
"709","gdT_1"
"710","CD4 TCM_3"
"711","CD4 Naive"
"712","CD4 Naive"
"713","CD4 Naive"
"714","CD8 TEM_2"
"715","CD4 TCM_1"
"716","CD8 TEM_5"
"717","CD4 Naive"
"718","CD4 TCM_1"
"719","CD4 Naive"
"720","CD4 Naive"
"721","CD8 TEM_2"
"722","CD4 TCM_1"
"723","CD8 Naive"
"724","CD4 Naive"
"725","CD4 Naive"
"726","MAIT"
"727","CD4 Naive"
"728","CD4 Naive"
"729","CD4 Naive"
"730","CD4 Naive"
"731","CD8 Naive"
"732","CD4 Naive"
"733","dnT_2"
"734","CD4 Naive"
"735","CD4 TCM_1"
"736","CD8 TEM_2"
"737","CD8 Naive"
"738","B naive kappa"
"739","CD4 Naive"
"740","CD4 Naive"
"741","CD8 Naive"
"742","CD4 Naive"
"743","CD8 Naive"
"744","CD4 Naive"
"745","CD8 TEM_6"
"746","CD4 Naive"
"747","CD4 TCM_1"
"748","CD4 TCM_1"
"749","CD4 Naive"
"750","CD4 Naive"
"751","CD4 Naive"
"752","CD4 Naive"
"753","CD4 TCM_2"
"754","CD8 Naive"
"755","CD4 TEM_2"
"756","gdT_1"
"757","B intermediate kappa"
"758","NK Proliferating"
"759","CD8 TEM_2"
"760","NK_2"
"761","gdT_1"
"762","CD4 Naive"
"763","CD4 Naive"
"764","CD8 Naive"
"765","CD4 TCM_2"
"766","Plasmablast"
"767","CD4 Naive"
"768","CD4 TCM_1"
"769","CD16 Mono"
"770","CD4 Naive"
"771","CD4 Naive"
"772","B intermediate kappa"
"773","CD4 TCM_1"
"774","CD8 Naive"
"775","CD4 TCM_1"
"776","CD4 Naive"
"777","CD4 Naive"
"778","CD4 Naive"
"779","CD8 Naive"
"780","B naive kappa"
"781","CD4 TCM_1"
"782","NK_2"
"783","CD4 Naive"
"784","CD4 Naive"
"785","CD4 Naive"
"786","Treg Memory"
"787","CD8 TEM_6"
"788","CD4 Naive"
"789","CD8 Naive"
"790","CD4 Naive"
"791","B naive kappa"
"792","CD4 Naive"
"793","CD4 Naive"
"794","Treg Memory"
"795","CD4 Naive"
"796","CD4 Naive"
"797","CD4 Naive"
"798","CD4 Naive"
"799","pDC"
"800","CD4 Naive"
"801","CD8 TEM_2"
"802","CD4 Naive"
"803","CD4 Naive"
"804","CD4 Naive"
"805","CD4 Naive"
"806","CD4 Naive"
"807","Treg Memory"
"808","CD4 TCM_3"
"809","CD8 Naive"
"810","B intermediate kappa"
"811","CD4 Naive"
"812","MAIT"
"813","CD8 Naive"
"814","CD8 Naive"
"815","CD4 Naive"
"816","CD8 Naive"
"817","CD4 Naive"
"818","CD4 Naive"
"819","CD4 Naive"
"820","CD4 Naive"
"821","CD8 TCM_3"
"822","CD4 TCM_1"
"823","CD4 TCM_1"
"824","B intermediate kappa"
"825","CD8 TEM_2"
"826","CD4 Naive"
"827","CD4 Naive"
"828","dnT_2"
"829","CD4 Naive"
"830","CD4 TCM_1"
"831","CD4 Naive"
"832","B intermediate kappa"
"833","CD4 Naive"
"834","CD4 Naive"
"835","CD8 Naive"
"836","CD4 Naive"
"837","CD4 Naive"
"838","CD4 Naive"
"839","dnT_2"
"840","CD4 Naive"
"841","CD4 TCM_1"
"842","CD4 Naive"
"843","CD8 Naive"
"844","CD4 Naive"
"845","CD4 Naive"
"846","MAIT"
"847","dnT_2"
"848","CD4 Naive"
"849","CD8 Naive"
"850","CD16 Mono"
"851","CD4 Naive"
"852","MAIT"
"853","CD8 Naive"
"854","NK_4"
"855","CD4 Naive"
"856","CD8 TEM_6"
"857","CD4 Naive"
"858","CD4 Naive"
"859","CD4 Naive"
"860","CD8 TEM_6"
"861","CD4 Naive"
"862","CD4 Naive"
"863","CD4 TCM_3"
"864","gdT_1"
"865","CD4 Naive"
"866","CD8 Naive"
"867","CD4 Naive"
"868","CD4 Naive"
"869","CD8 TEM_2"
"870","CD4 TCM_3"
"871","CD4 Naive"
"872","CD4 Naive"
"873","CD4 Naive"
"874","CD4 Naive"
"875","CD8 TEM_5"
"876","CD8 Naive"
"877","dnT_2"
"878","CD8 Naive"
"879","CD4 Naive"
"880","Treg Memory"
"881","CD4 Naive"
"882","B naive kappa"
"883","CD4 Naive"
"884","CD8 Naive"
"885","MAIT"
"886","CD8 TEM_2"
"887","CD8 Naive"
"888","CD4 Naive"
"889","CD4 Naive"
"890","CD4 Naive"
"891","CD4 TCM_1"
"892","CD4 Naive"
"893","CD8 Naive"
"894","CD4 Naive"
"895","CD4 TCM_3"
"896","CD4 Naive"
"897","CD4 TCM_1"
"898","CD4 Naive"
"899","CD14 Mono"
"900","CD4 Naive"
"901","CD4 TCM_1"
"902","CD8 TCM_3"
"903","CD4 TCM_1"
"904","CD4 Naive"
"905","CD4 Naive"
"906","CD4 Naive"
"907","CD4 Naive"
"908","CD8 TCM_3"
"909","CD4 Naive"
"910","CD4 Naive"
"911","CD4 Naive"
"912","B naive kappa"
"913","CD4 TCM_2"
"914","NK_2"
"915","B naive kappa"
"916","dnT_2"
"917","Treg Memory"
"918","CD4 Naive"
"919","CD8 Naive"
"920","Treg Memory"
"921","gdT_1"
"922","CD8 Naive"
"923","CD4 TCM_3"
"924","CD4 Naive"
"925","CD4 Naive"
"926","CD4 Naive"
"927","CD4 Naive"
"928","CD4 TCM_1"
"929","CD14 Mono"
"930","dnT_2"
"931","CD8 Naive"
"932","CD4 Naive"
"933","CD4 Naive"
"934","CD4 TCM_3"
"935","Treg Memory"
"936","CD4 Naive"
"937","CD4 TCM_1"
"938","CD4 TCM_1"
"939","CD4 Naive"
"940","CD8 Naive"
"941","CD8 Naive"
"942","Treg Memory"
"943","CD4 Naive"
"944","CD8 Naive"
"945","CD8 TEM_1"
"946","CD4 Naive"
"947","CD4 Naive"
"948","CD4 TCM_1"
"949","CD8 Naive"
"950","CD8 Naive"
"951","CD4 Naive"
"952","CD4 TCM_1"
"953","CD8 Naive"
"954","CD4 Naive"
"955","B intermediate kappa"
"956","CD8 Naive"
"957","CD4 Naive"
"958","CD4 TEM_2"
"959","CD8 Naive"
"960","CD4 Naive"
"961","CD8 Naive"
"962","B naive kappa"
"963","MAIT"
"964","CD4 Naive"
"965","CD8 TEM_2"
"966","CD4 TCM_1"
"967","CD8 Naive"
"968","CD4 Naive"
"969","MAIT"
"970","Treg Memory"
"971","CD4 Naive"
"972","dnT_2"
"973","CD4 Naive"
"974","CD4 TEM_2"
"975","Treg Memory"
"976","MAIT"
"977","CD4 TCM_3"
"978","CD8 TEM_1"
"979","CD4 Naive"
"980","CD8 TEM_2"
"981","CD8 TEM_2"
"982","CD8 TEM_1"
"983","CD4 Naive"
"984","CD8 TCM_2"
"985","CD8 Naive"
"986","CD8 Naive"
"987","CD4 TCM_1"
"988","MAIT"
"989","CD8 TEM_2"
"990","CD4 TCM_1"
"991","CD8 Naive"
"992","CD4 Naive"
"993","CD4 Naive"
"994","CD4 Naive"
"995","CD4 Naive"
"996","CD4 Naive"
"997","CD4 Naive"
"998","CD8 Naive"
"999","CD4 Naive"
"1000","CD4 Naive"
"1001","CD4 TCM_1"
"1002","CD4 Naive"
"1003","CD4 TCM_1"
"1004","CD4 Naive"
"1005","Treg Memory"
"1006","CD4 TCM_1"
"1007","CD4 Naive"
"1008","CD4 TCM_1"
"1009","CD4 Naive"
"1010","CD4 Naive"
"1011","CD4 Naive"
"1012","pDC"
"1013","CD4 TEM_2"
"1014","MAIT"
"1015","CD4 TCM_1"
"1016","gdT_1"
"1017","B memory kappa"
"1018","B naive kappa"
"1019","CD4 Naive"
"1020","CD4 TCM_1"
"1021","Treg Memory"
"1022","CD4 Naive"
"1023","NK_2"
"1024","CD8 TEM_2"
"1025","CD4 Naive"
"1026","CD4 Naive"
"1027","CD8 Naive"
"1028","NK_2"
"1029","CD4 Naive"
"1030","CD8 Naive"
"1031","NK_2"
"1032","CD8 Naive"
"1033","CD4 Naive"
"1034","CD4 Naive"
"1035","CD4 Naive"
"1036","CD4 Naive"
"1037","CD4 Naive"
"1038","CD4 Naive"
"1039","CD4 Naive"
"1040","Treg Memory"
"1041","CD4 Naive"
"1042","CD4 Naive"
"1043","CD8 Naive"
"1044","CD4 Naive"
"1045","CD4 Naive"
"1046","CD4 Naive"
"1047","CD4 TCM_2"
"1048","CD4 TCM_1"
"1049","CD4 Naive"
"1050","MAIT"
"1051","CD4 Naive"
"1052","CD4 Naive"
"1053","CD4 TEM_2"
"1054","CD4 Naive"
"1055","B intermediate kappa"
"1056","CD4 Naive"
"1057","CD4 Naive"
"1058","CD4 Naive"
"1059","CD4 TCM_1"
"1060","CD4 TCM_1"
"1061","CD4 TCM_1"
"1062","CD4 Naive"
"1063","CD4 TCM_2"
"1064","NK_2"
"1065","NK_2"
"1066","CD4 Naive"
"1067","CD4 Naive"
"1068","CD8 Naive"
"1069","CD8 Naive"
"1070","B naive kappa"
"1071","B intermediate kappa"
"1072","gdT_3"
"1073","CD4 TCM_1"
"1074","B intermediate kappa"
"1075","CD4 Naive"
"1076","CD4 Naive"
"1077","CD4 Naive"
"1078","CD4 Naive"
"1079","CD4 TCM_1"
"1080","gdT_1"
"1081","CD8 Naive"
"1082","CD4 Naive"
"1083","CD4 Naive"
"1084","B intermediate kappa"
"1085","CD8 TEM_1"
"1086","CD4 Naive"
"1087","CD8 Naive"
"1088","CD4 TCM_1"
"1089","CD4 Naive"
"1090","NK_4"
"1091","CD4 Naive"
"1092","CD4 TCM_3"
"1093","CD8 Naive"
"1094","B intermediate kappa"
"1095","CD8 Naive"
"1096","CD8 Naive"
"1097","CD8 Naive"
"1098","CD4 Naive"
"1099","dnT_2"
"1100","CD4 Naive"
"1101","CD4 Naive"
"1102","CD4 Naive"
"1103","CD4 Naive"
"1104","CD4 Naive"
"1105","CD4 TCM_3"
"1106","CD4 Naive"
"1107","CD4 Naive"
"1108","CD8 Naive"
"1109","CD4 Naive"
"1110","CD4 TCM_2"
"1111","HSPC"
"1112","CD8 TEM_6"
"1113","CD4 Naive"
"1114","CD8 Naive"
"1115","CD8 TEM_2"
"1116","CD4 Naive"
"1117","CD4 TCM_1"
"1118","CD4 Naive"
"1119","CD4 Naive"
"1120","CD4 Naive"
"1121","CD8 Naive"
"1122","Treg Memory"
"1123","B intermediate lambda"
"1124","CD8 Naive"
"1125","CD4 Naive"
"1126","B intermediate kappa"
"1127","CD4 Naive"
"1128","CD4 TCM_1"
"1129","CD4 TEM_1"
"1130","NK_CD56bright"
"1131","CD4 Naive"
"1132","CD4 Naive"
"1133","dnT_2"
"1134","CD8 Naive"
"1135","CD4 Naive"
"1136","CD4 Naive"
"1137","B naive kappa"
"1138","CD8 Naive"
"1139","NK_2"
"1140","CD4 Naive"
"1141","CD4 Naive"
"1142","CD8 TEM_2"
